t_s,enc_x_deg,acc_x_deg,enc_y_deg,acc_y_deg,axW,ayW,azW,a_belt,v_belt,cmd_sps_x,cmd_dir_x,cmd_vel_x,steps_x,cmd_sps_y,cmd_dir_y,cmd_vel_y,steps_y,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
15.73221,38.057,-12.480,254.795,192.129,0.009,-0.017,-0.017,-0.017,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,15.708,1.009,-1.911,0.000,0.000,0.000,0.000
15.75242,38.145,-12.393,254.795,192.129,0.001,0.005,-0.018,0.005,0.377,0.0,-1,0.0,14,0.0,-1,0.0,214,15.727,1.009,-1.911,0.000,0.000,0.000,0.000
15.77262,38.057,-12.480,254.795,192.129,-0.006,-0.004,0.007,-0.004,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,15.754,1.009,-1.911,0.000,0.000,0.000,0.000
15.79281,38.057,-12.480,254.795,192.129,-0.011,-0.012,-0.007,-0.012,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,15.779,1.009,-1.911,0.000,0.000,0.000,0.000
15.81153,38.145,-12.393,254.795,192.129,-0.015,-0.009,0.014,-0.009,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,15.796,1.009,-1.911,0.000,0.000,0.000,0.000
15.83174,38.057,-12.480,254.795,192.129,0.020,-0.008,-0.006,-0.008,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,15.808,1.009,-1.911,0.000,0.000,0.000,0.000
15.85194,38.057,-12.480,254.795,192.129,0.017,-0.021,0.014,-0.021,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,15.827,1.009,-1.911,0.000,0.000,0.000,0.000
15.87213,38.145,-12.393,254.795,192.129,0.012,0.001,0.001,0.001,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,15.859,1.009,-1.911,0.000,0.000,0.000,0.000
15.89232,38.145,-12.393,254.795,192.129,0.005,-0.016,0.020,-0.016,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,15.859,1.009,-1.911,0.000,0.000,0.000,0.000
15.91251,38.145,-12.393,254.795,192.129,0.000,-0.001,0.008,-0.001,0.375,0.0,-1,0.0,14,0.0,-1,0.0,214,15.897,1.009,-1.911,0.000,0.000,0.000,0.000
15.93271,38.057,-12.480,254.795,192.129,-0.004,0.016,0.014,0.016,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,15.917,1.009,-1.911,0.000,0.000,0.000,0.000
15.95143,38.145,-12.393,254.707,192.041,-0.008,-0.010,0.000,-0.010,0.375,0.0,-1,0.0,14,0.0,-1,0.0,214,15.929,1.009,-1.911,0.000,0.000,0.000,0.000
15.97162,38.057,-12.480,254.795,192.129,-0.013,0.016,-0.017,0.016,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,15.955,1.009,-1.911,0.000,0.000,0.000,0.000
15.99266,38.145,-12.393,254.707,192.041,-0.019,-0.019,0.015,-0.019,0.375,0.0,-1,0.0,14,0.0,-1,0.0,214,15.977,1.009,-1.911,0.000,0.000,0.000,0.000
16.01208,38.145,-12.393,254.795,192.129,0.018,-0.016,-0.013,-0.016,0.375,0.0,-1,0.0,14,0.0,-1,0.0,214,15.987,1.009,-1.911,0.000,0.000,0.000,0.000
16.03228,38.057,-12.480,254.795,192.129,0.011,0.006,-0.004,0.006,0.375,0.0,-1,0.0,14,0.0,-1,0.0,214,16.017,1.009,-1.911,0.000,0.000,0.000,0.000
16.05249,38.145,-12.393,254.707,192.041,0.003,0.017,0.019,0.017,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,16.027,1.009,-1.911,0.000,0.000,0.000,0.000
16.07119,38.145,-12.393,254.795,192.129,-0.006,0.005,0.005,0.005,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,16.054,0.814,-1.911,-0.116,0.000,-6.520,0.000
16.09139,38.057,-12.480,254.707,192.041,-0.013,-0.009,-0.014,-0.009,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,16.069,0.687,-1.911,-0.128,0.000,-12.484,0.000
16.11158,38.145,-12.393,254.795,192.129,0.016,-0.001,0.004,-0.001,0.376,0.0,-1,0.0,14,0.0,-1,0.0,214,16.089,0.566,-1.911,-0.121,0.000,-6.021,0.000
16.13179,38.057,-12.480,254.795,192.129,0.013,-0.008,-0.009,-0.008,0.375,0.0,-1,0.0,14,0.0,-1,0.0,214,16.111,0.364,-1.911,-0.096,0.000,-8.131,0.000
16.15197,38.145,-12.393,254.707,192.041,0.014,-0.004,0.006,-0.004,0.375,0.0,-1,0.0,14,0.0,-1,0.0,214,16.134,0.180,-1.911,-0.091,0.000,-8.608,0.000
16.17218,38.145,-12.393,254.795,192.129,0.016,0.014,0.003,0.014,0.376,0.0,1,0.0,14,0.0,-1,0.0,214,16.156,-0.002,-1.911,-0.088,0.000,-8.045,0.000
16.19091,38.057,-12.480,254.795,192.129,-0.019,0.010,0.016,0.010,0.376,0.0,1,0.0,14,0.0,-1,0.0,214,16.165,-0.085,-1.911,-0.083,0.000,-7.528,0.000
16.21110,38.145,-12.393,254.795,192.129,-0.020,0.011,0.001,0.011,0.376,0.0,1,0.0,14,0.0,-1,0.0,214,16.192,-0.260,-1.911,-0.094,0.000,-9.289,0.000
16.23130,38.057,-12.480,254.707,192.041,-0.020,0.001,0.007,0.001,0.376,0.0,1,0.0,14,0.0,-1,0.0,214,16.216,-0.543,-1.911,-0.154,0.000,-16.781,0.000
16.25151,38.057,-12.480,254.795,192.129,-0.026,0.004,0.020,0.004,0.376,0.0,1,0.0,14,0.0,-1,0.0,214,16.227,-0.686,-1.911,-0.143,0.000,-12.306,0.000
16.27171,38.057,-12.480,254.795,192.129,0.019,0.017,0.003,0.017,0.376,0.0,1,0.0,14,0.0,-1,0.0,214,16.248,-0.989,-1.911,-0.151,0.000,-15.616,0.000
16.29189,38.145,-12.393,254.795,192.129,0.013,-0.018,0.006,-0.018,0.376,0.0,1,0.0,14,0.0,-1,0.0,214,16.273,-1.494,-1.911,-0.290,0.000,-19.183,0.000
16.31210,38.057,-12.480,254.795,192.129,0.008,0.005,-0.016,0.005,0.376,0.0,1,0.0,14,0.0,-1,0.0,214,16.298,-2.204,-1.911,-0.300,0.000,-34.145,0.000
16.33082,38.057,-12.480,254.795,192.129,0.007,0.013,-0.016,0.013,0.376,0.0,1,0.0,14,0.0,-1,0.0,214,16.310,-2.544,-1.911,-0.340,0.000,-27.163,0.000
16.35101,38.057,-12.480,254.707,192.041,0.006,0.023,-0.002,0.023,0.377,135.7,1,135.7,14,0.0,-1,0.0,214,16.332,-3.393,-1.911,-0.405,0.000,-41.818,0.000
16.37121,32.607,-17.930,254.795,192.129,-0.011,0.002,-0.002,0.002,0.377,175.8,1,175.8,20,0.0,-1,0.0,214,16.354,-4.395,-1.971,-0.548,0.000,-45.517,0.000
16.39157,27.246,-23.291,254.707,192.041,0.019,0.007,0.023,0.007,0.377,193.3,1,193.3,26,0.0,-1,0.0,214,16.366,-4.832,-1.971,-0.438,0.000,-37.163,0.000
16.41097,22.236,-28.301,254.795,192.129,-0.002,0.002,-0.003,0.002,0.377,215.7,1,215.7,31,0.0,-1,0.0,214,16.386,-5.391,-1.971,-0.559,0.000,-32.570,0.000
16.43117,16.699,-33.838,254.795,192.129,0.000,0.000,0.000,0.000,0.377,223.6,1,223.6,37,0.0,-1,0.0,214,16.410,-5.589,-2.062,0.488,0.000,41.874,0.000
16.45137,10.723,-39.814,254.795,192.129,0.000,0.002,0.001,0.002,0.377,239.1,1,239.1,43,0.0,-1,0.0,214,16.435,-5.976,-2.062,0.311,0.000,22.179,0.000
16.47157,4.834,-45.703,254.795,192.129,0.000,0.001,0.001,0.001,0.377,258.7,1,258.7,49,0.0,-1,0.0,214,16.445,-6.468,-1.933,-0.491,0.130,-46.062,12.093
16.49177,358.770,-51.768,254.795,192.129,0.010,-0.004,-0.013,-0.004,0.376,247.3,1,247.3,55,0.0,-1,0.0,214,16.470,-6.182,-2.167,0.000,-0.352,0.000,-38.382
16.51048,352.793,-57.744,254.795,192.129,-0.009,0.005,0.014,0.005,0.377,251.0,1,251.0,61,0.0,-1,0.0,214,16.497,-6.276,-2.444,-0.232,-0.137,-16.042,-9.432
16.53068,346.729,-63.809,254.883,192.217,-0.011,0.014,-0.008,0.014,0.377,238.1,1,238.1,67,0.0,-1,0.0,214,16.506,-5.952,-2.444,0.324,0.000,29.333,0.000
16.55088,340.488,-70.049,254.795,192.129,0.010,-0.026,-0.020,-0.026,0.376,238.1,1,238.1,73,0.0,-1,0.0,214,16.526,-5.952,-2.702,0.000,0.130,0.000,11.597
16.57107,334.424,-76.113,254.795,192.129,0.000,-0.035,-0.016,-0.035,0.376,225.3,1,225.3,79,0.0,-1,0.0,214,16.534,-5.632,-2.702,0.321,0.000,25.616,0.000
16.59125,328.008,-82.529,254.795,192.129,-0.006,0.040,-0.019,0.040,0.377,206.7,1,206.7,85,0.0,-1,0.0,214,16.568,-5.167,-2.702,0.466,0.000,18.395,0.000
16.61145,322.119,-88.418,251.367,188.701,-0.002,-0.043,0.014,-0.043,0.376,189.2,1,189.2,91,0.0,-1,0.0,210,16.590,-4.729,-2.960,-0.215,0.195,-17.983,16.326
16.63165,316.055,-94.482,246.621,183.955,0.034,-0.023,0.078,-0.023,0.375,162.6,1,162.6,97,252.1,-1,-252.1,206,16.611,-4.065,-3.151,0.253,0.150,23.130,13.767
16.65036,311.045,-99.492,241.699,179.033,0.013,0.013,0.030,0.013,0.375,137.9,1,137.9,102,257.1,-1,-257.1,200,16.624,-3.448,-3.214,0.615,-0.064,42.897,-4.445
16.67055,305.156,-105.381,236.074,173.408,0.001,-0.005,0.000,-0.005,0.375,0.0,1,0.0,108,274.1,-1,-274.1,194,16.651,-1.894,-3.426,1.255,-0.212,79.443,-13.386
16.69075,304.893,-105.645,230.273,167.607,0.001,0.002,-0.001,0.002,0.375,0.0,1,0.0,108,264.4,-1,-264.4,188,16.673,-1.847,-3.305,0.931,-0.136,84.421,-12.274
16.71096,304.893,-105.645,224.824,162.158,0.023,-0.025,0.010,-0.025,0.375,0.0,1,0.0,108,260.2,-1,-260.2,182,16.694,-0.911,-3.252,0.936,0.322,88.039,30.326
16.73116,304.980,-105.557,219.023,156.357,-0.014,-0.002,-0.031,-0.002,0.375,0.0,1,0.0,108,242.6,-1,-242.6,176,16.707,-1.314,-3.032,-0.402,0.220,-30.585,16.747
16.75134,304.893,-105.645,213.486,150.820,0.038,-0.016,-0.028,-0.016,0.374,0.0,1,0.0,108,0.0,-1,0.0,170,16.732,-0.397,-2.870,-0.183,0.364,-14.816,29.673
16.77006,304.893,-105.645,214.102,151.436,-0.016,0.081,-0.002,0.081,0.375,0.0,1,0.0,108,0.0,-1,0.0,170,16.742,-0.071,-2.293,0.325,0.577,30.441,54.063
16.79034,304.893,-105.645,214.102,151.436,0.005,0.065,0.031,0.065,0.376,0.0,1,0.0,108,0.0,-1,0.0,170,16.770,-0.154,-2.243,0.069,0.108,6.128,9.588
16.81120,304.893,-105.645,214.102,151.436,-0.013,-0.002,-0.041,-0.002,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.789,0.030,-2.162,0.112,0.209,8.958,16.615
16.82992,304.893,-105.645,214.102,151.436,-0.025,-0.026,0.025,-0.026,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.805,0.030,-2.162,0.000,0.000,0.000,0.000
16.85014,304.893,-105.645,214.102,151.436,0.017,-0.014,-0.008,-0.014,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.825,0.030,-2.162,0.000,0.000,0.000,0.000
16.87033,304.893,-105.645,214.014,151.348,0.011,0.016,0.010,0.016,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.854,0.030,-2.087,0.000,0.000,0.000,0.000
16.89054,304.893,-105.645,214.014,151.348,0.013,0.010,-0.017,0.010,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.872,0.030,-2.030,0.000,0.057,0.000,3.226
16.91075,304.893,-105.645,214.102,151.436,0.019,-0.005,-0.015,-0.005,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.892,0.030,-1.971,0.000,0.058,0.000,5.392
16.93093,304.893,-105.645,214.014,151.348,0.022,0.025,-0.014,0.025,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.917,0.030,-1.971,0.000,0.000,0.000,0.000
16.94966,304.893,-105.645,214.014,151.348,0.017,0.009,-0.020,0.009,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.928,0.030,-1.971,0.000,0.000,0.000,0.000
16.96987,304.893,-105.645,214.014,151.348,0.010,0.007,0.016,0.007,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.948,0.030,-1.971,0.000,0.000,0.000,0.000
16.99006,304.893,-105.645,214.014,151.348,0.005,-0.018,-0.010,-0.018,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.965,0.030,-1.971,0.000,0.000,0.000,0.000
17.01026,304.893,-105.645,214.014,151.348,0.004,-0.010,-0.013,-0.010,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,16.989,0.030,-1.971,0.000,0.000,0.000,0.000
17.03045,304.893,-105.645,214.102,151.436,0.005,0.010,-0.010,0.010,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.013,0.030,-1.971,0.000,0.000,0.000,0.000
17.05066,304.893,-105.645,214.102,151.436,0.007,-0.004,-0.012,-0.004,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.027,0.030,-1.971,0.000,0.000,0.000,0.000
17.07084,304.805,-105.732,214.014,151.348,0.005,0.019,-0.025,0.019,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.053,0.030,-1.971,0.000,0.000,0.000,0.000
17.08957,304.805,-105.732,214.014,151.348,0.000,-0.012,0.002,-0.012,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.064,0.030,-1.971,0.000,0.000,0.000,0.000
17.10975,304.893,-105.645,214.102,151.436,-0.003,-0.006,-0.018,-0.006,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.086,0.030,-1.971,0.000,0.000,0.000,0.000
17.12996,304.980,-105.557,214.102,151.436,-0.004,-0.019,0.004,-0.019,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.110,0.030,-1.971,0.000,0.000,0.000,0.000
17.15018,304.980,-105.557,214.014,151.348,-0.004,-0.005,-0.016,-0.005,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.131,0.030,-1.971,0.000,0.000,0.000,0.000
17.17036,304.805,-105.732,214.014,151.348,-0.004,-0.017,-0.020,-0.017,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.158,0.030,-1.971,0.000,0.000,0.000,0.000
17.19076,304.893,-105.645,214.102,151.436,-0.004,0.008,0.000,0.008,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.168,0.030,-1.971,0.000,0.000,0.000,0.000
17.21016,304.893,-105.645,214.102,151.436,-0.007,-0.008,-0.014,-0.008,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.174,0.030,-1.971,0.000,0.000,0.000,0.000
17.23036,304.893,-105.645,214.014,151.348,-0.009,-0.006,-0.010,-0.006,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.206,0.030,-1.971,0.000,0.000,0.000,0.000
17.25058,304.893,-105.645,214.102,151.436,-0.010,-0.010,0.004,-0.010,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.232,0.030,-1.971,0.000,0.000,0.000,0.000
17.26929,304.893,-105.645,214.014,151.348,-0.011,0.000,0.007,0.000,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.255,0.030,-1.971,0.000,0.000,0.000,0.000
17.28950,304.893,-105.645,214.014,151.348,-0.011,0.013,-0.017,0.013,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.268,0.030,-1.971,0.000,0.000,0.000,0.000
17.30968,304.893,-105.645,214.014,151.348,-0.011,0.002,0.022,0.002,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.292,0.030,-1.971,0.000,0.000,0.000,0.000
17.32990,304.805,-105.732,214.014,151.348,-0.013,-0.007,-0.014,-0.007,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.315,0.030,-1.971,0.000,0.000,0.000,0.000
17.35010,304.893,-105.645,214.102,151.436,-0.014,0.022,0.016,0.022,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.336,0.030,-1.971,0.000,0.000,0.000,0.000
17.37031,304.980,-105.557,214.102,151.436,-0.016,0.006,-0.013,0.006,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.347,0.030,-1.971,0.000,0.000,0.000,0.000
17.38902,304.893,-105.645,214.014,151.348,-0.016,-0.018,-0.020,-0.018,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.369,0.030,-1.971,0.000,0.000,0.000,0.000
17.40922,304.805,-105.732,214.102,151.436,-0.016,-0.008,-0.008,-0.008,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.396,0.030,-1.971,0.000,0.000,0.000,0.000
17.42943,304.893,-105.645,214.014,151.348,-0.016,0.004,0.007,0.004,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.401,0.030,-1.971,0.000,0.000,0.000,0.000
17.44964,304.805,-105.732,214.102,151.436,-0.017,0.017,0.008,0.017,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.423,0.030,-1.971,0.000,0.000,0.000,0.000
17.46983,304.893,-105.645,214.014,151.348,-0.018,-0.013,0.001,-0.013,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.456,0.030,-1.971,0.000,0.000,0.000,0.000
17.49003,304.805,-105.732,214.014,151.348,-0.019,-0.002,0.005,-0.002,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.469,0.030,-1.971,0.000,0.000,0.000,0.000
17.50874,304.893,-105.645,214.014,151.348,-0.019,-0.002,0.010,-0.002,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.489,0.030,-1.971,0.000,0.000,0.000,0.000
17.52895,304.893,-105.645,214.014,151.348,-0.020,0.019,0.014,0.019,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.504,0.030,-1.971,0.000,0.000,0.000,0.000
17.54914,304.980,-105.557,214.102,151.436,-0.020,-0.014,-0.016,-0.014,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.533,0.030,-1.971,0.000,0.000,0.000,0.000
17.56934,304.893,-105.645,214.102,151.436,-0.021,-0.014,0.000,-0.014,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.556,0.030,-1.971,0.000,0.000,0.000,0.000
17.58966,304.893,-105.645,214.014,151.348,-0.021,0.018,-0.004,0.018,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.570,0.030,-1.971,0.000,0.000,0.000,0.000
17.60908,304.893,-105.645,214.014,151.348,-0.022,-0.013,-0.014,-0.013,0.376,0.0,-1,0.0,108,0.0,-1,0.0,170,17.588,0.030,-1.971,0.000,0.000,0.000,0.000
17.62928,304.893,-105.645,214.014,151.348,0.022,-0.002,-0.017,-0.002,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.610,0.030,-1.971,0.000,0.000,0.000,0.000
17.64947,304.805,-105.732,214.014,151.348,0.020,0.005,-0.011,0.005,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.629,0.030,-1.971,0.000,0.000,0.000,0.000
17.66968,304.805,-105.732,214.102,151.436,0.021,0.022,0.007,0.022,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.642,0.030,-1.971,0.000,0.000,0.000,0.000
17.68838,304.893,-105.645,214.014,151.348,0.022,-0.010,-0.016,-0.010,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.656,0.030,-1.971,0.000,0.000,0.000,0.000
17.70860,304.805,-105.732,214.102,151.436,0.021,-0.008,-0.008,-0.008,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.689,0.030,-1.971,0.000,0.000,0.000,0.000
17.72879,304.805,-105.732,214.102,151.436,0.021,-0.005,-0.001,-0.005,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.710,0.030,-1.971,0.000,0.000,0.000,0.000
17.74899,304.980,-105.557,214.102,151.436,0.020,0.006,0.000,0.006,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.738,0.030,-1.971,0.000,0.000,0.000,0.000
17.76920,304.893,-105.645,214.014,151.348,0.019,-0.003,0.007,-0.003,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.747,0.030,-1.971,0.000,0.000,0.000,0.000
17.78939,304.805,-105.732,214.102,151.436,0.020,-0.008,0.004,-0.008,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.771,0.030,-1.971,0.000,0.000,0.000,0.000
17.80960,304.805,-105.732,214.014,151.348,0.023,-0.020,0.016,-0.020,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.793,0.030,-1.971,0.000,0.000,0.000,0.000
17.82832,304.893,-105.645,214.102,151.436,0.026,0.002,-0.007,0.002,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.803,0.030,-1.971,0.000,0.000,0.000,0.000
17.84851,304.980,-105.557,214.102,151.436,0.022,0.004,-0.019,0.004,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.832,0.030,-1.971,0.000,0.000,0.000,0.000
17.86872,304.893,-105.645,214.102,151.436,0.013,0.021,-0.026,0.021,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.849,0.030,-1.971,0.000,0.000,0.000,0.000
17.88891,304.893,-105.645,214.014,151.348,0.005,0.003,-0.005,0.003,0.377,0.0,-1,0.0,108,0.0,-1,0.0,170,17.869,0.030,-1.971,0.000,0.000,0.000,0.000
17.90911,304.893,-105.645,214.102,151.436,0.004,0.012,-0.005,0.012,0.378,0.0,-1,0.0,108,0.0,-1,0.0,170,17.894,0.030,-1.971,0.000,0.000,0.000,0.000
17.92931,304.893,-105.645,214.014,151.348,0.001,0.002,0.000,0.002,0.378,0.0,-1,0.0,108,0.0,-1,0.0,170,17.904,0.030,-1.971,0.000,0.000,0.000,0.000
17.94803,304.805,-105.732,214.102,151.436,0.000,0.017,0.017,0.017,0.378,0.0,-1,0.0,108,0.0,-1,0.0,170,17.933,0.030,-1.971,0.000,0.000,0.000,0.000
17.96823,304.805,-105.732,214.014,151.348,0.005,0.020,0.009,0.020,0.378,0.0,1,0.0,108,0.0,-1,0.0,170,17.945,-0.041,-1.971,-0.070,0.000,-5.318,0.000
17.98928,304.980,-105.557,214.014,151.348,0.010,0.016,-0.016,0.016,0.378,0.0,1,0.0,108,0.0,-1,0.0,170,17.962,-0.041,-1.971,0.000,0.000,0.000,0.000
18.00870,304.893,-105.645,214.014,151.348,0.007,0.019,0.004,0.019,0.378,0.0,1,0.0,108,0.0,-1,0.0,170,17.980,-0.041,-1.971,0.000,0.000,0.000,0.000
18.02888,304.893,-105.645,214.014,151.348,0.002,0.011,0.020,0.011,0.378,0.0,1,0.0,108,0.0,-1,0.0,170,18.013,-0.041,-1.971,0.000,0.000,0.000,0.000
18.04908,304.893,-105.645,214.014,151.348,-0.001,-0.007,0.015,-0.007,0.378,0.0,1,0.0,108,0.0,-1,0.0,170,18.021,-0.041,-1.971,0.000,0.000,0.000,0.000
18.06779,304.893,-105.645,214.014,151.348,-0.004,0.014,0.008,0.014,0.378,0.0,1,0.0,108,0.0,-1,0.0,170,18.048,-0.041,-1.971,0.000,0.000,0.000,0.000
18.08800,304.805,-105.732,214.102,151.436,-0.007,0.017,0.005,0.017,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.074,-0.041,-1.971,0.000,0.000,0.000,0.000
18.10819,304.805,-105.732,214.102,151.436,-0.009,-0.012,0.004,-0.012,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.093,-0.041,-1.971,0.000,0.000,0.000,0.000
18.12839,304.805,-105.732,214.014,151.348,-0.007,-0.007,-0.008,-0.007,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.103,-0.041,-1.971,0.000,0.000,0.000,0.000
18.14858,304.893,-105.645,214.102,151.436,-0.004,0.017,0.002,0.017,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.133,-0.041,-1.971,0.000,0.000,0.000,0.000
18.16880,304.980,-105.557,214.102,151.436,0.000,-0.015,-0.004,-0.015,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.143,-0.041,-1.971,0.000,0.000,0.000,0.000
18.18899,304.893,-105.645,214.102,151.436,0.001,-0.014,0.024,-0.014,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.171,-0.041,-1.971,0.000,0.000,0.000,0.000
18.20771,304.893,-105.645,214.014,151.348,0.001,-0.004,-0.025,-0.004,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.183,-0.041,-1.971,0.000,0.000,0.000,0.000
18.22791,304.893,-105.645,214.014,151.348,0.001,0.008,0.020,0.008,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.207,-0.041,-1.971,0.000,0.000,0.000,0.000
18.24811,304.805,-105.732,214.014,151.348,-0.001,0.004,0.010,0.004,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.230,-0.041,-1.971,0.000,0.000,0.000,0.000
18.26831,304.805,-105.732,214.014,151.348,-0.003,-0.001,-0.011,-0.001,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.242,-0.041,-1.971,0.000,0.000,0.000,0.000
18.28852,304.805,-105.732,214.014,151.348,-0.004,0.000,0.017,0.000,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.265,-0.041,-1.971,0.000,0.000,0.000,0.000
18.30871,304.893,-105.645,214.014,151.348,-0.004,-0.005,-0.001,-0.005,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.291,-0.041,-1.971,0.000,0.000,0.000,0.000
18.32744,304.805,-105.732,214.102,151.436,-0.004,-0.011,-0.012,-0.011,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.307,-0.041,-1.971,0.000,0.000,0.000,0.000
18.34763,304.893,-105.645,214.102,151.436,-0.002,0.006,-0.005,0.006,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.331,-0.041,-1.971,0.000,0.000,0.000,0.000
18.36784,304.893,-105.645,214.014,151.348,-0.001,0.019,0.011,0.019,0.380,0.0,1,0.0,108,0.0,-1,0.0,170,18.351,-0.041,-1.971,0.000,0.000,0.000,0.000
18.38811,304.893,-105.645,214.102,151.436,0.001,-0.007,-0.014,-0.007,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.368,-0.041,-1.971,0.000,0.000,0.000,0.000
18.40754,304.805,-105.732,214.102,151.436,0.003,-0.019,0.011,-0.019,0.379,0.0,1,0.0,108,0.0,-1,0.0,170,18.382,-0.041,-1.971,0.000,0.000,0.000,0.000
18.42774,304.893,-105.645,214.014,151.348,0.005,0.025,0.019,0.025,0.380,0.0,1,0.0,108,0.0,-1,0.0,170,18.407,-0.041,-1.971,0.000,0.000,0.000,0.000
18.44794,304.805,-105.732,214.014,151.348,0.005,0.022,-0.020,0.022,0.380,0.0,1,0.0,108,0.0,-1,0.0,170,18.433,-0.041,-1.971,0.000,0.000,0.000,0.000
18.46815,304.893,-105.645,214.014,151.348,0.004,-0.007,-0.015,-0.007,0.380,0.0,1,0.0,108,0.0,-1,0.0,170,18.446,-0.041,-1.971,0.000,0.000,0.000,0.000
18.48834,304.893,-105.645,214.014,151.348,0.003,0.011,-0.016,0.011,0.380,0.0,1,0.0,108,0.0,-1,0.0,170,18.465,-0.041,-1.971,0.000,0.000,0.000,0.000
