t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
2.24710,38.145,-1351.582,0,0.000,0.040,0.002,0.026,-0.010,0.040,0.002,0.0,1,0.0,2.228,-0.42,24.48,0.00,0.00,0.00,0.00
2.25716,38.145,-1351.582,0,0.000,0.040,0.020,0.026,-0.018,0.040,0.020,0.0,1,0.0,2.238,-0.42,24.48,0.00,0.00,0.00,0.00
2.26738,38.145,-1351.582,0,0.000,0.035,0.029,0.026,-0.019,0.035,0.029,0.0,1,0.0,2.238,-0.42,24.48,0.00,0.00,0.00,0.00
2.27743,38.145,-1351.582,0,0.000,0.025,0.007,0.027,-0.014,0.025,0.007,0.0,1,0.0,2.249,-0.42,24.48,0.00,0.00,0.00,0.00
2.29702,38.232,-1351.494,0,0.000,0.010,0.013,0.027,0.002,0.010,0.013,0.0,1,0.0,2.268,-0.42,24.48,0.00,0.00,0.00,0.00
2.30707,38.145,-1351.582,0,0.000,0.001,0.001,0.027,0.013,0.001,0.001,0.0,1,0.0,2.279,-0.42,24.48,0.00,0.00,0.00,0.00
2.31730,38.145,-1351.582,0,0.000,-0.008,0.000,0.027,0.019,-0.008,0.000,0.0,1,0.0,2.291,-0.42,24.48,0.00,0.00,0.00,0.00
2.32735,38.145,-1351.582,0,0.000,-0.014,0.007,0.027,0.028,-0.014,0.007,0.0,1,0.0,2.307,-0.42,24.48,0.00,0.00,0.00,0.00
2.34694,38.145,-1351.582,0,0.000,-0.011,0.005,0.026,0.029,-0.011,0.005,0.0,1,0.0,2.317,-0.42,24.48,0.00,0.00,0.00,0.00
2.35699,38.145,-1351.582,0,0.000,-0.010,0.008,0.026,0.026,-0.010,0.008,0.0,1,0.0,2.333,-0.42,24.48,0.00,0.00,0.00,0.00
2.36722,38.232,-1351.494,0,0.000,0.000,0.005,0.026,0.021,0.000,0.005,0.0,1,0.0,2.344,-0.42,24.48,0.00,0.00,0.00,0.00
2.37727,38.145,-1351.582,0,0.000,0.010,0.002,0.026,0.009,0.010,0.002,0.0,1,0.0,2.355,-0.42,24.48,0.00,0.00,0.00,0.00
2.38773,38.145,-1351.582,0,0.000,0.020,0.008,0.027,-0.001,0.020,0.008,0.0,1,0.0,2.355,-0.42,24.48,0.00,0.00,0.00,0.00
2.40737,38.145,-1351.582,0,0.000,0.029,0.008,0.027,-0.010,0.029,0.008,0.0,1,0.0,2.380,-0.42,24.48,0.00,0.00,0.00,0.00
2.42696,38.145,-1351.582,0,0.000,0.033,0.010,0.028,-0.010,0.033,0.010,0.0,1,0.0,2.408,-0.42,24.48,0.00,0.00,0.00,0.00
2.43702,38.145,-1351.582,0,0.000,0.031,0.010,0.028,-0.004,0.031,0.010,0.0,1,0.0,2.417,-0.42,24.48,0.00,0.00,0.00,0.00
2.44724,38.145,-1351.582,0,0.000,0.028,0.011,0.028,0.001,0.028,0.011,0.0,1,0.0,2.417,-0.42,24.48,0.00,0.00,0.00,0.00
2.45729,38.145,-1351.582,0,0.000,0.022,0.010,0.029,0.009,0.022,0.010,0.0,1,0.0,2.429,-0.42,24.48,0.00,0.00,0.00,0.00
2.47688,38.057,-1351.670,0,0.000,0.009,0.001,0.029,0.022,0.009,0.001,0.0,1,0.0,2.455,-0.42,24.48,0.00,0.00,0.00,0.00
2.48693,38.145,-1351.582,0,0.000,0.002,0.002,0.029,0.026,0.002,0.002,0.0,1,0.0,2.455,-0.42,24.48,0.00,0.00,0.00,0.00
2.49716,38.232,-1351.494,0,0.000,-0.002,0.000,0.029,0.026,-0.002,0.000,0.0,1,0.0,2.472,-0.42,24.48,0.00,0.00,0.00,0.00
2.51657,38.232,-1351.494,0,0.000,-0.002,-0.001,0.029,0.014,-0.002,-0.001,0.0,1,0.0,2.494,-0.42,24.48,0.00,0.00,0.00,0.00
2.52671,38.145,-1351.582,0,0.000,0.001,0.002,0.029,0.006,0.001,0.002,0.0,1,0.0,2.506,-0.42,24.48,0.00,0.00,0.00,0.00
2.53695,38.145,-1351.582,0,0.000,0.007,0.004,0.029,-0.001,0.007,0.004,0.0,1,0.0,2.518,-0.42,24.48,0.00,0.00,0.00,0.00
2.54699,38.145,-1351.582,0,0.000,0.010,0.009,0.029,-0.010,0.010,0.009,0.0,1,0.0,2.518,-0.42,24.48,0.00,0.00,0.00,0.00
2.56658,38.145,-1351.582,0,0.000,0.017,0.014,0.029,-0.014,0.017,0.014,0.0,1,0.0,2.540,-0.42,24.48,0.00,0.00,0.00,0.00
2.57663,38.145,-1351.582,0,0.000,0.019,0.013,0.029,-0.010,0.019,0.013,0.0,1,0.0,2.557,-0.42,24.48,0.00,0.00,0.00,0.00
2.58686,38.232,-1351.494,0,0.000,0.021,0.011,0.030,-0.007,0.021,0.011,0.0,1,0.0,2.568,-0.42,24.48,0.00,0.00,0.00,0.00
2.59691,38.145,-1351.582,0,0.000,0.020,0.007,0.030,0.000,0.020,0.007,0.0,1,0.0,2.568,-0.42,24.48,0.00,0.00,0.00,0.00
2.61650,38.145,-1351.582,0,0.000,0.020,0.002,0.030,0.018,0.020,0.002,0.0,1,0.0,2.597,-0.42,24.48,0.00,0.00,0.00,0.00
2.62655,38.145,-1351.582,0,0.000,0.019,0.001,0.030,0.028,0.019,0.001,0.0,1,0.0,2.606,-0.42,24.48,0.00,0.00,0.00,0.00
2.63678,38.145,-1351.582,0,0.000,0.016,0.001,0.031,0.033,0.016,0.001,0.0,1,0.0,2.606,-0.42,24.48,0.00,0.00,0.00,0.00
2.64704,38.232,-1351.494,0,0.000,0.011,0.000,0.031,0.034,0.011,0.000,0.0,1,0.0,2.617,-0.42,24.48,0.00,0.00,0.00,0.00
2.66666,38.232,-1351.494,0,0.000,0.007,0.002,0.031,0.025,0.007,0.002,0.0,1,0.0,2.651,-0.42,24.48,0.00,0.00,0.00,0.00
2.67687,38.232,-1351.494,0,0.000,0.008,0.003,0.031,0.019,0.008,0.003,0.0,1,0.0,2.659,-0.42,24.48,0.00,0.00,0.00,0.00
2.69628,38.145,-1351.582,0,0.000,0.011,0.005,0.031,0.003,0.011,0.005,0.0,1,0.0,2.672,-0.42,24.48,0.00,0.00,0.00,0.00
2.70651,38.232,-1351.494,0,0.000,0.010,0.010,0.031,-0.004,0.010,0.010,0.0,1,0.0,2.681,-0.42,24.48,0.00,0.00,0.00,0.00
2.71656,38.232,-1351.494,0,0.000,0.009,0.010,0.031,-0.007,0.009,0.010,0.0,1,0.0,2.694,-0.42,24.48,0.00,0.00,0.00,0.00
2.72679,38.145,-1351.582,0,0.000,0.011,0.013,0.031,-0.008,0.011,0.013,0.0,1,0.0,2.694,-0.42,24.48,0.00,0.00,0.00,0.00
2.74620,38.057,-1351.670,0,0.000,0.009,0.009,0.032,0.000,0.009,0.009,0.0,1,0.0,2.716,-0.42,24.48,0.00,0.00,0.00,0.00
2.75643,38.145,-1351.582,0,0.000,0.007,0.004,0.032,0.008,0.007,0.004,0.0,1,0.0,2.730,-0.42,24.48,0.00,0.00,0.00,0.00
2.76648,38.145,-1351.582,0,0.000,0.006,0.002,0.032,0.014,0.006,0.002,0.0,1,0.0,2.739,-0.42,24.48,0.00,0.00,0.00,0.00
2.77692,38.145,-1351.582,0,0.000,0.006,0.004,0.032,0.021,0.006,0.004,0.0,1,0.0,2.751,-0.42,24.48,0.00,0.00,0.00,0.00
2.79658,38.232,-1351.494,0,0.000,0.005,0.005,0.032,0.028,0.005,0.005,0.0,1,0.0,2.770,-0.42,24.48,0.00,0.00,0.00,0.00
2.80663,38.232,-1351.494,0,0.000,0.008,0.005,0.032,0.028,0.008,0.005,0.0,1,0.0,2.782,-0.42,24.48,0.00,0.00,0.00,0.00
2.82622,38.145,-1351.582,0,0.000,0.018,0.007,0.032,0.019,0.018,0.007,0.0,1,0.0,2.800,-0.42,24.48,0.00,0.00,0.00,0.00
2.83628,38.145,-1351.582,0,0.000,0.018,0.007,0.033,0.011,0.018,0.007,0.0,1,0.0,2.811,-0.42,24.48,0.00,0.00,0.00,0.00
2.84650,38.145,-1351.582,0,0.000,0.024,0.008,0.033,0.004,0.024,0.008,0.0,1,0.0,2.824,-0.42,24.48,0.00,0.00,0.00,0.00
2.85655,38.145,-1351.582,0,0.000,0.022,0.010,0.033,-0.002,0.022,0.010,0.0,1,0.0,2.832,-0.42,24.48,0.00,0.00,0.00,0.00
2.87614,38.232,-1351.494,0,0.000,0.018,0.010,0.033,-0.009,0.018,0.010,0.0,1,0.0,2.848,-0.42,24.48,0.00,0.00,0.00,0.00
2.88619,38.232,-1351.494,0,0.000,0.016,0.009,0.034,-0.007,0.016,0.009,0.0,1,0.0,2.860,-0.42,24.48,0.00,0.00,0.00,0.00
2.89642,38.145,-1351.582,0,0.000,0.013,0.011,0.034,-0.001,0.013,0.011,0.0,1,0.0,2.874,-0.42,24.48,0.00,0.00,0.00,0.00
2.90648,38.145,-1351.582,0,0.000,0.010,0.010,0.034,0.000,0.010,0.010,0.0,1,0.0,2.883,-0.42,24.48,0.00,0.00,0.00,0.00
2.92606,38.145,-1351.582,0,0.000,0.001,0.004,0.034,0.009,0.001,0.004,0.0,1,0.0,2.907,-0.42,24.48,0.00,0.00,0.00,0.00
2.93612,38.145,-1351.582,0,0.000,0.000,0.003,0.034,0.012,0.000,0.003,0.0,1,0.0,2.907,-0.42,24.48,0.00,0.00,0.00,0.00
2.94634,38.145,-1351.582,0,0.000,0.001,0.003,0.034,0.015,0.001,0.003,0.0,1,0.0,2.922,-0.42,24.48,0.00,0.00,0.00,0.00
2.95639,38.145,-1351.582,0,0.000,0.002,0.007,0.034,0.016,0.002,0.007,0.0,1,0.0,2.933,-0.42,24.48,0.00,0.00,0.00,0.00
2.97598,38.232,-1351.494,0,0.000,0.011,0.008,0.034,0.009,0.011,0.008,0.0,1,0.0,2.944,-0.42,24.48,0.00,0.00,0.00,0.00
2.98604,38.057,-1351.670,0,0.000,0.017,0.009,0.034,0.004,0.017,0.009,0.0,1,0.0,2.955,-0.42,24.48,0.00,0.00,0.00,0.00
2.99626,38.145,-1351.582,0,0.000,0.022,0.007,0.034,0.002,0.022,0.007,0.0,1,0.0,2.974,-0.42,24.48,0.00,0.00,0.00,0.00
3.00633,38.232,-1351.494,0,0.000,0.023,0.007,0.035,0.000,0.023,0.007,0.0,1,0.0,2.985,-0.42,24.48,0.00,0.00,0.00,0.00
3.02590,38.232,-1351.494,0,0.000,0.025,0.010,0.035,-0.001,0.025,0.010,0.0,1,0.0,3.002,-0.42,24.48,0.00,0.00,0.00,0.00
3.03619,38.145,-1351.582,0,0.000,0.026,0.010,0.035,0.000,0.026,0.010,0.0,1,0.0,3.016,-0.42,24.48,0.00,0.00,0.00,0.00
3.05580,38.145,-1351.582,0,0.000,0.020,0.004,0.036,0.001,0.020,0.004,0.0,1,0.0,3.027,-0.42,24.48,0.00,0.00,0.00,0.00
3.06603,38.145,-1351.582,0,0.000,0.016,0.000,0.036,0.006,0.016,0.000,0.0,1,0.0,3.043,-0.42,24.48,0.00,0.00,0.00,0.00
3.07608,38.145,-1351.582,0,0.000,0.013,0.001,0.036,0.012,0.013,0.001,0.0,1,0.0,3.054,-0.42,24.48,0.00,0.00,0.00,0.00
3.09567,38.145,-1351.582,0,0.000,0.010,0.007,0.036,0.014,0.010,0.007,0.0,1,0.0,3.065,-0.42,24.48,0.00,0.00,0.00,0.00
3.10572,38.145,-1351.582,0,0.000,0.009,0.006,0.036,0.014,0.009,0.006,0.0,1,0.0,3.076,-0.42,24.48,0.00,0.00,0.00,0.00
3.11595,38.145,-1351.582,0,0.000,0.007,0.004,0.036,0.014,0.007,0.004,0.0,1,0.0,3.092,-0.42,24.48,0.00,0.00,0.00,0.00
3.12600,38.145,-1351.582,0,0.000,0.010,0.007,0.036,0.010,0.010,0.007,0.0,1,0.0,3.104,-0.42,24.48,0.00,0.00,0.00,0.00
3.14559,38.145,-1351.582,0,0.000,0.010,0.006,0.037,0.004,0.010,0.006,0.0,1,0.0,3.118,-0.42,24.48,0.00,0.00,0.00,0.00
3.15564,38.145,-1351.582,0,0.000,0.016,0.009,0.037,0.000,0.016,0.009,0.0,1,0.0,3.131,-0.42,24.48,0.00,0.00,0.00,0.00
3.16578,38.145,-1351.582,0,0.000,0.014,0.009,0.037,-0.002,0.014,0.009,0.0,1,0.0,3.142,-0.42,24.48,0.00,0.00,0.00,0.00
3.17601,38.232,-1351.494,0,0.000,0.016,0.010,0.037,-0.003,0.016,0.010,0.0,1,0.0,3.152,-0.42,24.48,0.00,0.00,0.00,0.00
3.18606,38.145,-1351.582,0,0.000,0.020,0.014,0.037,-0.001,0.020,0.014,0.0,1,0.0,3.165,-0.42,24.48,0.00,0.00,0.00,0.00
3.20565,38.232,-1351.494,0,0.000,0.015,0.014,0.038,0.002,0.015,0.014,0.0,1,0.0,3.185,-0.42,24.48,0.00,0.00,0.00,0.00
3.21570,38.232,-1351.494,0,0.000,0.013,0.010,0.038,0.007,0.013,0.010,0.0,1,0.0,3.193,-0.42,24.48,0.00,0.00,0.00,0.00
3.22593,38.145,-1351.582,0,0.000,0.014,0.008,0.038,0.011,0.014,0.008,0.0,1,0.0,3.204,-0.42,24.48,0.00,0.00,0.00,0.00
3.23598,38.145,-1351.582,0,0.000,0.013,0.008,0.038,0.013,0.013,0.008,0.0,1,0.0,3.219,-0.42,24.48,0.00,0.00,0.00,0.00
3.25557,38.145,-1351.582,0,0.000,0.008,0.008,0.038,0.015,0.008,0.008,0.0,1,0.0,3.231,-0.42,24.48,0.00,0.00,0.00,0.00
3.26562,38.145,-1351.582,0,0.000,0.004,0.004,0.038,0.014,0.004,0.004,0.0,1,0.0,3.243,-0.42,24.48,0.00,0.00,0.00,0.00
3.27585,38.145,-1351.582,0,0.000,0.004,0.007,0.038,0.013,0.004,0.007,0.0,1,0.0,3.256,-0.42,24.48,0.00,0.00,0.00,0.00
3.28614,38.232,-1351.494,0,0.000,0.005,0.008,0.038,0.008,0.005,0.008,0.0,1,0.0,3.256,-0.42,24.48,0.00,0.00,0.00,0.00
3.30573,38.145,-1351.582,0,0.000,0.009,0.007,0.039,0.000,0.009,0.007,0.0,1,0.0,3.281,-0.42,24.48,0.00,0.00,0.00,0.00
3.32532,38.145,-1351.582,0,0.000,0.014,0.012,0.039,-0.001,0.014,0.012,0.0,1,0.0,3.293,-0.42,24.48,0.00,0.00,0.00,0.00
3.33537,38.232,-1351.494,0,0.000,0.013,0.013,0.039,0.001,0.013,0.013,0.0,1,0.0,3.309,-0.42,24.48,0.00,0.00,0.00,0.00
3.34560,38.145,-1351.582,0,0.000,0.011,0.015,0.039,0.002,0.011,0.015,0.0,1,0.0,3.318,-0.42,24.48,0.00,0.00,0.00,0.00
3.35565,38.145,-1351.582,0,0.000,0.011,0.012,0.039,0.004,0.011,0.012,0.0,1,0.0,3.330,-0.42,24.48,0.00,0.00,0.00,0.00
3.37525,38.145,-1351.582,0,0.000,0.011,0.010,0.039,0.010,0.011,0.010,0.0,1,0.0,3.356,-0.42,24.48,0.00,0.00,0.00,0.00
3.38529,38.232,-1351.494,0,0.000,0.011,0.004,0.039,0.011,0.011,0.004,0.0,1,0.0,3.356,-0.42,24.48,0.00,0.00,0.00,0.00
3.39552,38.145,-1351.582,0,0.000,0.010,0.003,0.040,0.014,0.010,0.003,0.0,1,0.0,3.368,-0.42,24.48,0.00,0.00,0.00,0.00
3.40557,38.145,-1351.582,0,0.000,0.007,0.003,0.040,0.016,0.007,0.003,0.0,1,0.0,3.380,-0.42,24.48,0.00,0.00,0.00,0.00
3.42516,38.145,-1351.582,0,0.000,0.008,0.004,0.040,0.011,0.008,0.004,0.0,1,0.0,3.398,-0.42,24.48,0.00,0.00,0.00,0.00
3.43521,38.232,-1351.494,0,0.000,0.008,0.008,0.040,0.010,0.008,0.008,0.0,1,0.0,3.409,-0.42,24.48,0.00,0.00,0.00,0.00
3.44544,38.145,-1351.582,0,0.000,0.011,0.005,0.040,0.008,0.011,0.005,0.0,1,0.0,3.421,-0.42,24.48,0.00,0.00,0.00,0.00
3.45551,38.145,-1351.582,0,0.000,0.011,0.005,0.040,0.005,0.011,0.005,0.0,1,0.0,3.436,-0.42,24.48,0.00,0.00,0.00,0.00
3.47508,38.232,-1351.494,0,0.000,0.013,0.009,0.040,0.004,0.013,0.009,0.0,1,0.0,3.446,-0.42,24.48,0.00,0.00,0.00,0.00
3.48513,38.145,-1351.582,0,0.000,0.013,0.007,0.040,0.004,0.013,0.007,0.0,1,0.0,3.458,-0.42,24.48,0.00,0.00,0.00,0.00
3.49536,38.145,-1351.582,0,0.000,0.012,0.005,0.041,0.003,0.012,0.005,0.0,1,0.0,3.470,-0.42,24.48,0.00,0.00,0.00,0.00
3.50541,38.145,-1351.582,0,0.000,0.013,0.004,0.041,0.005,0.013,0.004,0.0,1,0.0,3.484,-0.42,24.48,0.00,0.00,0.00,0.00
3.52500,38.232,-1351.494,0,0.000,0.016,0.000,0.041,0.008,0.016,0.000,0.0,1,0.0,3.495,-0.42,24.48,0.00,0.00,0.00,0.00
3.53505,38.232,-1351.494,0,0.000,0.017,0.001,0.041,0.010,0.017,0.001,0.0,1,0.0,3.515,-0.42,24.48,0.00,0.00,0.00,0.00
3.54554,38.145,-1351.582,0,0.000,0.015,0.004,0.041,0.012,0.015,0.004,0.0,1,0.0,3.515,-0.42,24.48,0.00,0.00,0.00,0.00
3.56515,38.145,-1351.582,0,0.000,0.016,0.008,0.042,0.013,0.016,0.008,0.0,1,0.0,3.543,-0.42,24.48,0.00,0.00,0.00,0.00
3.57538,38.145,-1351.582,0,0.000,0.017,0.005,0.042,0.010,0.017,0.005,0.0,1,0.0,3.556,-0.42,24.48,0.00,0.00,0.00,0.00
3.59479,38.145,-1351.582,0,0.000,0.017,0.002,0.042,0.003,0.017,0.002,0.0,1,0.0,3.568,-0.42,24.48,0.00,0.00,0.00,0.00
3.60502,38.232,-1351.494,0,0.000,0.016,0.007,0.042,0.002,0.016,0.007,0.0,1,0.0,3.578,-0.42,24.48,0.00,0.00,0.00,0.00
3.61507,38.145,-1351.582,0,0.000,0.017,0.003,0.042,0.002,0.017,0.003,0.0,1,0.0,3.591,-0.42,24.48,0.00,0.00,0.00,0.00
3.62530,38.145,-1351.582,0,0.000,0.018,0.004,0.043,0.001,0.018,0.004,0.0,1,0.0,3.604,-0.42,24.48,0.00,0.00,0.00,0.00
3.64471,38.145,-1351.582,0,0.000,0.014,0.004,0.043,0.004,0.014,0.004,0.0,1,0.0,3.616,-0.42,24.48,0.00,0.00,0.00,0.00
3.65494,38.145,-1351.582,0,0.000,0.012,0.004,0.043,0.006,0.012,0.004,0.0,1,0.0,3.627,-0.42,24.48,0.00,0.00,0.00,0.00
3.66499,38.232,-1351.494,0,0.000,0.011,0.004,0.043,0.006,0.011,0.004,0.0,1,0.0,3.641,-0.42,24.48,0.00,0.00,0.00,0.00
3.67637,38.145,-1351.582,0,0.000,0.011,0.006,0.043,0.008,0.011,0.006,0.0,1,0.0,3.651,-0.42,24.48,0.00,0.00,0.00,0.00
3.69436,38.232,-1351.494,0,0.000,0.009,0.009,0.043,0.011,0.009,0.009,0.0,1,0.0,3.673,-0.42,24.48,0.00,0.00,0.00,0.00
3.70459,38.145,-1351.582,0,0.000,0.008,0.008,0.044,0.012,0.008,0.008,0.0,1,0.0,3.673,-0.42,24.48,0.00,0.00,0.00,0.00
3.71464,38.145,-1351.582,0,0.000,0.012,0.010,0.044,0.010,0.012,0.010,0.0,1,0.0,3.687,-0.42,24.48,0.00,0.00,0.00,0.00
3.72487,38.145,-1351.582,0,0.000,0.014,0.007,0.044,0.008,0.014,0.007,0.0,1,0.0,3.700,-0.42,24.48,0.00,0.00,0.00,0.00
3.73492,38.232,-1351.494,0,0.000,0.016,0.005,0.044,0.009,0.016,0.005,0.0,1,0.0,3.715,-0.42,24.48,0.00,0.00,0.00,0.00
3.75451,38.232,-1351.494,0,0.000,0.018,0.011,0.044,0.001,0.018,0.011,0.0,1,0.0,3.735,-0.42,24.48,0.00,0.00,0.00,0.00
3.76456,38.145,-1351.582,0,0.000,0.017,0.007,0.045,0.002,0.017,0.007,0.0,1,0.0,3.735,-0.42,24.48,0.00,0.00,0.00,0.00
3.77479,38.145,-1351.582,0,0.000,0.020,0.004,0.045,0.001,0.020,0.004,0.0,1,0.0,3.751,-0.42,24.48,0.00,0.00,0.00,0.00
3.78484,38.145,-1351.582,0,0.000,0.016,0.004,0.045,0.001,0.016,0.004,0.0,1,0.0,3.763,-0.42,24.48,0.00,0.00,0.00,0.00
3.79498,38.145,-1351.582,0,0.000,0.019,0.007,0.045,0.002,0.019,0.007,0.0,1,0.0,3.773,-0.42,24.48,0.00,0.00,0.00,0.00
3.81457,38.145,-1351.582,0,0.000,0.016,0.002,0.045,0.008,0.016,0.002,0.0,1,0.0,3.784,-0.42,24.48,0.00,0.00,0.00,0.00
3.82462,38.145,-1351.582,0,0.000,0.015,0.004,0.046,0.010,0.015,0.004,0.0,1,0.0,3.804,-0.42,24.48,0.00,0.00,0.00,0.00
3.83485,38.145,-1351.582,0,0.000,0.013,0.005,0.046,0.010,0.013,0.005,0.0,1,0.0,3.811,-0.42,24.48,0.00,0.00,0.00,0.00
3.84490,38.145,-1351.582,0,0.000,0.011,0.006,0.046,0.010,0.011,0.006,0.0,1,0.0,3.825,-0.42,24.48,0.00,0.00,0.00,0.00
3.86449,38.145,-1351.582,0,0.000,0.007,0.001,0.046,0.010,0.007,0.001,0.0,1,0.0,3.836,-0.42,24.48,0.00,0.00,0.00,0.00
3.87454,38.145,-1351.582,0,0.000,0.006,0.000,0.046,0.009,0.006,0.000,0.0,1,0.0,3.848,-0.42,24.48,0.00,0.00,0.00,0.00
3.88477,38.145,-1351.582,0,0.000,0.008,-0.001,0.046,0.008,0.008,-0.001,0.0,1,0.0,3.861,-0.42,24.48,0.00,0.00,0.00,0.00
3.89482,38.145,-1351.582,0,0.000,0.008,-0.001,0.046,0.008,0.008,-0.001,0.0,1,0.0,3.874,-0.42,24.48,0.00,0.00,0.00,0.00
3.91441,38.145,-1351.582,0,0.000,0.012,0.008,0.046,0.006,0.012,0.008,0.0,1,0.0,3.888,-0.42,24.48,0.00,0.00,0.00,0.00
3.92469,38.145,-1351.582,0,0.000,0.011,0.009,0.046,0.004,0.011,0.009,0.0,1,0.0,3.902,-0.42,24.48,0.00,0.00,0.00,0.00
3.94434,38.232,-1351.494,0,0.000,0.012,0.016,0.047,0.003,0.012,0.016,0.0,1,0.0,3.925,-0.42,24.48,0.00,0.00,0.00,0.00
3.95457,38.145,-1351.582,0,0.000,0.014,0.017,0.047,0.005,0.014,0.017,0.0,1,0.0,3.935,-0.42,24.48,0.00,0.00,0.00,0.00
3.96462,38.232,-1351.494,0,0.000,0.016,0.013,0.047,0.008,0.016,0.013,0.0,1,0.0,3.946,-0.42,24.48,0.00,0.00,0.00,0.00
3.98421,38.145,-1351.582,0,0.000,0.014,0.010,0.047,0.008,0.014,0.010,0.0,1,0.0,3.962,-0.42,24.48,0.00,0.00,0.00,0.00
3.99426,38.232,-1351.494,0,0.000,0.010,0.007,0.047,0.009,0.010,0.007,0.0,1,0.0,3.974,-0.42,24.48,0.00,0.00,0.00,0.00
4.00449,38.232,-1351.494,0,0.000,0.009,0.008,0.048,0.013,0.009,0.008,0.0,1,0.0,3.985,-0.42,24.48,0.00,0.00,0.00,0.00
4.01454,38.145,-1351.582,0,0.000,0.009,0.007,0.048,0.011,0.009,0.007,0.0,1,0.0,3.985,-0.42,24.48,0.00,0.00,0.00,0.00
4.03413,38.145,-1351.582,0,0.000,0.009,0.007,0.048,0.005,0.009,0.007,0.0,1,0.0,4.014,-0.42,24.48,0.00,0.00,0.00,0.00
4.04418,38.145,-1351.582,0,0.000,0.013,0.010,0.048,0.002,0.013,0.010,0.0,1,0.0,4.022,-0.42,24.48,0.00,0.00,0.00,0.00
4.05432,38.145,-1351.582,0,0.000,0.015,0.007,0.048,0.001,0.015,0.007,0.0,1,0.0,4.032,-0.42,24.48,0.00,0.00,0.00,0.00
4.06455,38.145,-1351.582,0,0.000,0.015,0.008,0.048,0.001,0.015,0.008,0.0,1,0.0,4.042,-0.42,24.48,0.00,0.00,0.00,0.00
4.08396,38.145,-1351.582,0,0.000,0.017,0.005,0.049,0.000,0.017,0.005,0.0,1,0.0,4.060,-0.42,24.48,0.00,0.00,0.00,0.00
4.09419,38.232,-1351.494,0,0.000,0.019,0.010,0.049,0.000,0.019,0.010,0.0,1,0.0,4.072,-0.42,24.48,0.00,0.00,0.00,0.00
4.10424,38.145,-1351.582,0,0.000,0.017,0.010,0.049,0.002,0.017,0.010,0.0,1,0.0,4.085,-0.42,24.48,0.00,0.00,0.00,0.00
4.11448,38.145,-1351.582,0,0.000,0.016,0.009,0.049,0.004,0.016,0.009,0.0,1,0.0,4.096,-0.42,24.48,0.00,0.00,0.00,0.00
4.13388,38.145,-1351.582,0,0.000,0.013,0.000,0.049,0.003,0.013,0.000,0.0,1,0.0,4.104,-0.42,24.48,0.00,0.00,0.00,0.00
4.14411,38.232,-1351.494,0,0.000,0.014,0.000,0.049,0.002,0.014,0.000,0.0,1,0.0,4.116,-0.42,24.48,0.00,0.00,0.00,0.00
4.15416,38.232,-1351.494,0,0.000,0.014,0.000,0.050,0.002,0.014,0.000,0.0,1,0.0,4.127,-0.42,24.48,0.00,0.00,0.00,0.00
4.16439,38.145,-1351.582,0,0.000,0.012,0.004,0.050,0.001,0.012,0.004,0.0,1,0.0,4.142,-0.42,24.48,0.00,0.00,0.00,0.00
4.17468,38.145,-1351.582,0,0.000,0.010,0.002,0.050,0.002,0.010,0.002,0.0,1,0.0,4.153,-0.42,24.48,0.00,0.00,0.00,0.00
4.19435,38.145,-1351.582,0,0.000,0.009,0.005,0.050,0.002,0.009,0.005,0.0,1,0.0,4.166,-0.42,24.48,0.00,0.00,0.00,0.00
4.21394,38.145,-1351.582,0,0.000,0.010,0.003,0.050,0.005,0.010,0.003,0.0,1,0.0,4.191,-0.42,24.48,0.00,0.00,0.00,0.00
4.22399,38.145,-1351.582,0,0.000,0.013,0.004,0.050,0.004,0.013,0.004,0.0,1,0.0,4.203,-0.42,24.48,0.00,0.00,0.00,0.00
4.23422,38.145,-1351.582,0,0.000,0.011,0.004,0.050,0.004,0.011,0.004,0.0,1,0.0,4.203,-0.42,24.48,0.00,0.00,0.00,0.00
4.24427,38.145,-1351.582,0,0.000,0.014,0.004,0.051,0.002,0.014,0.004,0.0,1,0.0,4.216,-0.42,24.48,0.00,0.00,0.00,0.00
4.26386,38.145,-1351.582,0,0.000,0.011,0.002,0.051,0.009,0.011,0.002,0.0,1,0.0,4.228,-0.42,24.48,0.00,0.00,0.00,0.00
4.27391,38.145,-1351.582,0,0.000,0.011,0.003,0.051,0.008,0.011,0.003,0.0,1,0.0,4.250,-0.42,24.48,0.00,0.00,0.00,0.00
4.28414,38.145,-1351.582,0,0.000,0.014,0.005,0.051,0.010,0.014,0.005,0.0,1,0.0,4.260,-0.42,24.48,0.00,0.00,0.00,0.00
4.29419,38.145,-1351.582,0,0.000,0.013,0.001,0.051,0.010,0.013,0.001,0.0,1,0.0,4.272,-0.42,24.48,0.00,0.00,0.00,0.00
4.31364,38.145,-1351.582,0,0.000,0.010,0.006,0.051,0.010,0.010,0.006,0.0,1,0.0,4.281,-0.42,24.48,0.00,0.00,0.00,0.00
4.32387,38.145,-1351.582,0,0.000,0.012,0.004,0.052,0.010,0.012,0.004,0.0,1,0.0,4.294,-0.42,24.48,0.00,0.00,0.00,0.00
