t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
0.452667,338.0273,-107.4023,0,0.0000,0.036512,0.021850,-0.011372,0.036512,0.008978,0.00,1,0.00,0.432688,6.530,1.419,0.000,0.053,0.000,3.962
0.462633,337.9395,-107.4902,0,0.0000,0.020351,0.022053,-0.011971,0.020351,0.002993,0.00,1,0.00,0.432688,6.530,1.419,0.000,0.053,0.000,3.962
0.472620,337.9395,-107.4902,0,0.0000,0.001197,0.022064,-0.007781,0.001197,0.002394,0.00,1,0.00,0.442670,6.467,1.419,-0.063,0.000,-2.653,0.000
0.482608,337.9395,-107.4902,0,0.0000,-0.011971,0.021945,0.000599,-0.011971,0.000599,0.00,1,0.00,0.462633,6.467,1.419,0.000,0.000,0.000,0.000
0.492582,337.9395,-107.4902,0,0.0000,-0.024541,0.021700,0.006584,-0.024541,-0.001197,0.00,1,0.00,0.462633,6.467,1.419,0.000,0.000,0.000,0.000
0.502663,338.0273,-107.4023,0,0.0000,-0.030526,0.021392,0.011372,-0.030526,-0.005986,0.00,1,0.00,0.472620,6.467,1.419,0.000,0.000,0.000,0.000
0.512643,337.9395,-107.4902,0,0.0000,-0.035314,0.021040,0.017957,-0.035314,-0.005387,0.00,1,0.00,0.482608,6.467,1.419,0.000,0.000,0.000,0.000
0.522609,337.9395,-107.4902,0,0.0000,-0.029329,0.020748,0.022745,-0.029329,-0.002993,0.00,1,0.00,0.482608,6.467,1.419,0.000,0.000,0.000,0.000
0.532611,337.9395,-107.4902,0,0.0000,-0.017358,0.020574,0.023343,-0.017358,-0.001796,0.00,1,0.00,0.502663,6.467,1.419,0.000,0.000,0.000,0.000
0.542468,337.9395,-107.4902,0,0.0000,-0.007183,0.020503,0.018555,-0.007183,0.000000,0.00,1,0.00,0.512643,6.467,1.419,0.000,0.000,0.000,0.000
0.552571,338.0273,-107.4023,0,0.0000,0.004190,0.020546,0.013767,0.004190,-0.001197,0.00,1,0.00,0.512643,6.467,1.419,0.000,0.000,0.000,0.000
0.562430,337.9395,-107.4902,0,0.0000,0.020351,0.020746,0.008380,0.020351,0.000000,0.00,1,0.00,0.532611,6.467,1.419,0.000,0.000,0.000,0.000
0.572420,337.9395,-107.4902,0,0.0000,0.035913,0.021105,0.001796,0.035913,0.002993,0.00,1,0.00,0.542468,6.526,1.419,0.058,0.000,4.368,0.000
0.582529,337.9395,-107.4902,0,0.0000,0.043096,0.021541,-0.000599,0.043096,0.002993,0.00,1,0.00,0.542468,6.526,1.419,0.058,0.000,4.368,0.000
0.592376,338.0273,-107.4023,0,0.0000,0.048483,0.022018,-0.002394,0.048483,0.002993,0.00,1,0.00,0.562430,6.526,1.419,0.000,0.000,0.000,0.000
0.602370,337.9395,-107.4902,0,0.0000,0.046088,0.022479,0.000000,0.046088,0.006584,0.00,1,0.00,0.572420,6.526,1.419,0.000,0.000,0.000,0.000
0.612475,338.0273,-107.4023,0,0.0000,0.041899,0.022902,0.000000,0.041899,0.005986,0.00,1,0.00,0.572420,6.526,1.419,0.000,0.000,0.000,0.000
0.622328,338.0273,-107.4023,0,0.0000,0.026935,0.023167,0.003591,0.026935,0.002993,0.00,1,0.00,0.592376,6.526,1.419,0.000,0.000,0.000,0.000
0.632326,338.0273,-107.4023,0,0.0000,0.013168,0.023299,0.007183,0.013168,0.000000,0.00,1,0.00,0.602370,6.526,1.419,0.000,0.000,0.000,0.000
0.642297,338.0273,-107.4023,0,0.0000,0.000599,0.023305,0.010774,0.000599,-0.002394,0.00,1,0.00,0.602370,6.526,1.419,0.000,0.000,0.000,0.000
0.652413,337.9395,-107.4902,0,0.0000,-0.011372,0.023190,0.014964,-0.011372,-0.007781,0.00,1,0.00,0.622328,6.526,1.419,0.000,0.000,0.000,0.000
0.662269,338.0273,-107.4023,0,0.0000,-0.017957,0.023013,0.014964,-0.017957,-0.010175,0.00,1,0.00,0.632326,6.526,1.419,0.000,0.000,0.000,0.000
0.672376,337.9395,-107.4902,0,0.0000,-0.018555,0.022826,0.012570,-0.018555,-0.008380,0.00,1,0.00,0.632326,6.526,1.419,0.000,0.000,0.000,0.000
0.682365,337.9395,-107.4902,0,0.0000,-0.017957,0.022646,0.009577,-0.017957,-0.006584,0.00,1,0.00,0.652413,6.459,1.419,-0.067,0.000,-4.861,0.000
0.692341,337.9395,-107.4902,0,0.0000,-0.014365,0.022503,0.005986,-0.014365,-0.004190,0.00,1,0.00,0.652413,6.459,1.419,-0.067,0.000,-4.861,0.000
0.702321,337.9395,-107.4902,0,0.0000,-0.005986,0.022443,0.004190,-0.005986,-0.004190,0.00,1,0.00,0.662269,6.459,1.419,0.000,0.000,0.000,0.000
0.712182,337.9395,-107.4902,0,0.0000,0.003591,0.022479,0.000000,0.003591,-0.003591,0.00,1,0.00,0.682365,6.459,1.419,0.000,0.000,0.000,0.000
0.722171,337.9395,-107.4902,0,0.0000,0.016161,0.022640,-0.002394,0.016161,-0.001796,0.00,1,0.00,0.702321,6.459,1.419,0.000,0.000,0.000,0.000
0.732269,337.8516,-107.5781,0,0.0000,0.026935,0.022912,-0.002993,0.026935,-0.001796,0.00,1,0.00,0.702321,6.459,1.419,0.000,0.000,0.000,0.000
