t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
14.027013,285.7324,-377.3145,0,0.0000,8.312070,-1.077295,-16.971897,8.312070,-9.114127,0.00,1,0.00,13.986965,22.035,3.066,0.000,0.000,0.000,0.000
14.036987,285.8203,-377.2266,0,0.0000,-6.268020,-1.139818,-0.180762,-6.268020,-0.028730,0.00,1,0.00,14.007053,22.035,3.066,0.000,0.000,0.000,0.000
14.046973,285.7324,-377.3145,0,0.0000,14.324509,-0.996788,-15.336059,14.324509,9.309854,0.00,1,0.00,14.017037,22.035,3.066,0.000,0.000,0.000,0.000
14.056958,285.8203,-377.2266,0,0.0000,10.193913,-0.895012,10.787674,10.193913,9.999383,0.00,1,0.00,14.036987,22.035,3.066,0.000,0.000,0.000,0.000
14.066924,285.8203,-377.2266,0,0.0000,9.413403,-0.801198,-15.619772,9.413403,-18.596962,0.00,1,0.00,14.036987,22.035,3.066,0.000,0.000,0.000,0.000
14.076908,285.7324,-377.3145,0,0.0000,6.321889,-0.738074,-16.883911,6.321889,6.221931,0.00,1,0.00,14.046973,22.035,3.066,0.000,0.000,0.000,0.000
14.086877,285.7324,-377.3145,0,0.0000,-10.739790,-0.845139,1.850718,-10.739790,-1.888427,0.00,1,0.00,14.046973,22.035,3.066,0.000,0.000,0.000,0.000
14.096858,285.7324,-377.3145,0,0.0000,13.114240,-0.714246,-10.584167,13.114240,-4.917092,0.00,1,0.00,14.066924,22.035,3.066,0.000,0.000,0.000,0.000
14.106844,285.7324,-377.3145,0,0.0000,6.965331,-0.644690,-0.067636,6.965331,-8.783728,0.00,1,0.00,14.076908,22.035,3.066,0.000,0.000,0.000,0.000
14.116814,285.7324,-377.3145,0,0.0000,8.643068,-0.558518,-16.008829,8.643068,3.059191,0.00,1,0.00,14.076908,22.035,3.066,0.000,0.000,0.000,0.000
14.126789,285.8203,-377.2266,0,0.0000,-1.156998,-0.570059,-7.820660,-1.156998,-10.843340,0.00,1,0.00,14.096858,22.035,3.066,0.000,0.000,0.000,0.000
14.136780,285.7324,-377.3145,0,0.0000,-3.797802,-0.607999,-4.162918,-3.797802,2.225410,0.00,1,0.00,14.106844,22.035,3.066,0.000,0.000,0.000,0.000
14.146747,285.6445,-377.4023,0,0.0000,7.791929,-0.530337,3.590106,7.791929,-11.381436,0.00,1,0.00,14.106844,22.035,3.066,0.000,0.000,0.000,0.000
14.156725,285.8203,-377.2266,0,0.0000,-13.644555,-0.666483,-8.143278,-13.644555,-15.324088,0.00,1,0.00,14.126789,22.035,3.066,0.000,0.000,0.000,0.000
14.166716,285.7324,-377.3145,0,0.0000,-16.483480,-0.831169,-18.640057,-16.483480,-0.927753,0.00,1,0.00,14.136780,22.035,3.066,0.000,0.000,0.000,0.000
14.176689,285.7324,-377.3145,0,0.0000,19.177555,-0.639930,-12.118252,19.177555,8.626907,0.00,1,0.00,14.136780,22.035,3.066,0.000,0.000,0.000,0.000
14.186666,285.7324,-377.3145,0,0.0000,-12.515091,-0.764806,19.480423,-12.515091,-2.266112,0.00,1,0.00,14.156725,22.035,3.066,0.000,0.000,0.000,0.000
14.196651,285.7324,-377.3145,0,0.0000,-10.375273,-0.868403,6.490681,-10.375273,19.583971,0.00,1,0.00,14.166716,22.035,3.066,0.000,0.000,0.000,0.000
14.206621,285.7324,-377.3145,0,0.0000,-15.439010,-1.022330,-3.921702,-15.439010,-2.034473,0.00,1,0.00,14.166716,22.035,3.066,0.000,0.000,0.000,0.000
14.216732,285.7324,-377.3145,0,0.0000,-12.667123,-1.150407,-13.684060,-12.667123,-15.395315,0.00,1,0.00,14.186666,22.035,3.066,0.000,0.000,0.000,0.000
14.226586,285.7324,-377.3145,0,0.0000,-19.243397,-1.340032,-15.699379,-19.243397,15.611392,0.00,1,0.00,14.196651,22.035,3.066,0.000,0.000,0.000,0.000
14.236551,285.7324,-377.3145,0,0.0000,-8.428188,-1.424019,-1.786673,-8.428188,3.196259,0.00,1,0.00,14.196651,22.035,3.066,0.000,0.000,0.000,0.000
14.246667,285.7324,-377.3145,0,0.0000,-2.457050,-1.448872,-18.988413,-2.457050,-12.709620,0.00,1,0.00,14.216732,22.035,3.066,0.000,0.000,0.000,0.000
14.256652,285.7324,-377.3145,0,0.0000,19.269135,-1.256469,9.491214,19.269135,-5.827487,0.00,1,0.00,14.226586,22.035,3.066,0.000,0.000,0.000,0.000
14.266616,285.8203,-377.2266,0,0.0000,-11.779472,-1.373852,14.383166,-11.779472,-11.989564,0.00,1,0.00,14.226586,22.035,3.066,0.000,0.000,0.000,0.000
14.276603,285.6445,-377.4023,0,0.0000,7.931392,-1.294641,-4.650138,7.931392,-14.306552,0.00,1,0.00,14.246667,22.035,3.066,0.000,0.000,0.000,0.000
14.286575,285.7324,-377.3145,0,0.0000,-18.992004,-1.484010,-0.820613,-18.992004,0.098162,0.00,1,0.00,14.246667,22.035,3.066,0.000,0.000,0.000,0.000
14.296548,285.7324,-377.3145,0,0.0000,3.930082,-1.444816,-5.313931,3.930082,-15.951369,0.00,1,0.00,14.266616,22.035,3.066,0.000,0.000,0.000,0.000
14.306539,285.7324,-377.3145,0,0.0000,6.254852,-1.382330,-19.509153,6.254852,17.404650,0.00,1,0.00,14.276603,22.035,3.066,0.000,0.000,0.000,0.000
14.316506,285.8203,-377.2266,0,0.0000,-11.518504,-1.497146,-4.288614,-11.518504,-0.647033,0.00,1,0.00,14.276603,22.035,3.066,0.000,0.000,0.000,0.000
14.326482,285.7324,-377.3145,0,0.0000,-5.803545,-1.555037,3.435081,-5.803545,13.447034,0.00,1,0.00,14.286575,22.035,3.066,0.000,0.000,0.000,0.000
14.336472,285.7324,-377.3145,0,0.0000,-14.243106,-1.697340,-17.149666,-14.243106,10.074800,0.00,1,0.00,14.306539,22.035,3.066,0.000,0.000,0.000,0.000
14.346435,285.7324,-377.3145,0,0.0000,19.506758,-1.502994,-9.390059,19.506758,7.239468,0.00,1,0.00,14.306539,22.035,3.066,0.000,0.000,0.000,0.000
14.356412,285.7324,-377.3145,0,0.0000,19.449896,-1.308942,-4.465186,19.449896,-4.603451,0.00,1,0.00,14.326482,22.035,3.066,0.000,0.000,0.000,0.000
14.366400,285.7324,-377.3145,0,0.0000,10.594342,-1.203126,-0.052074,10.594342,0.497395,0.00,1,0.00,14.336472,22.035,3.066,0.000,0.000,0.000,0.000
14.376369,285.6445,-377.4023,0,0.0000,-16.022596,-1.362839,7.296928,-16.022596,0.794875,0.00,1,0.00,14.336472,22.035,3.066,0.000,0.000,0.000,0.000
14.386350,285.7324,-377.3145,0,0.0000,8.267777,-1.280318,-16.737265,8.267777,-1.900996,0.00,1,0.00,14.356412,22.035,3.066,0.000,0.000,0.000,0.000
14.396336,285.7324,-377.3145,0,0.0000,-0.736816,-1.287676,0.432752,-0.736816,-10.197504,0.00,1,0.00,14.366400,22.035,3.066,0.000,0.000,0.000,0.000
14.406300,285.7324,-377.3145,0,0.0000,19.528904,-1.093090,7.033566,19.528904,6.114791,0.00,1,0.00,14.366400,22.035,3.066,0.000,0.000,0.000,0.000
14.416288,285.7324,-377.3145,0,0.0000,0.102951,-1.092062,16.149488,0.102951,11.492168,0.00,1,0.00,14.396336,22.035,3.066,0.000,0.000,0.000,0.000
14.426253,285.7324,-377.3145,0,0.0000,-16.429012,-1.255777,-8.214506,-16.429012,-16.358383,0.00,1,0.00,14.396336,22.035,3.066,0.000,0.000,0.000,0.000
14.436367,285.7324,-377.3145,0,0.0000,-16.643892,-1.424113,8.942344,-16.643892,-10.943896,0.00,1,0.00,14.406300,22.035,3.066,0.000,0.000,0.000,0.000
14.448019,285.7324,-377.3145,0,0.0000,-1.646014,-1.443294,8.342596,-1.646014,-11.677719,0.00,1,0.00,14.416288,22.035,3.066,0.000,0.000,0.000,0.000
14.456291,285.8203,-377.2266,0,0.0000,4.952406,-1.402328,-4.753687,4.952406,10.741586,0.00,1,0.00,14.416288,22.035,3.066,0.000,0.000,0.000,0.000
14.466276,285.8203,-377.2266,0,0.0000,0.579995,-1.396537,14.752472,0.579995,0.350751,0.00,1,0.00,14.436367,22.035,3.066,0.000,0.000,0.000,0.000
14.476259,285.7324,-377.3145,0,0.0000,4.162320,-1.354985,-3.202245,4.162320,16.479889,0.00,1,0.00,14.436367,22.035,3.066,0.000,0.000,0.000,0.000
14.486235,285.7324,-377.3145,0,0.0000,8.898649,-1.266212,10.778696,8.898649,-0.524330,0.00,1,0.00,14.448019,22.035,3.066,0.000,0.000,0.000,0.000
14.496220,285.8203,-377.2266,0,0.0000,15.866973,-1.107780,10.580576,15.866973,-8.753201,0.00,1,0.00,14.466276,22.035,3.066,0.000,0.000,0.000,0.000
14.506206,285.8203,-377.2266,0,0.0000,-16.227301,-1.269810,-11.055825,-16.227301,-6.802526,0.00,1,0.00,14.486235,22.035,3.066,0.000,0.000,0.000,0.000
14.516174,285.7324,-377.3145,0,0.0000,0.653617,-1.263295,-14.553754,0.653617,19.200300,0.00,1,0.00,14.486235,22.035,3.066,0.000,0.000,0.000,0.000
14.526156,285.7324,-377.3145,0,0.0000,-6.329671,-1.326471,5.226542,-6.329671,18.978239,0.00,1,0.00,14.496220,22.035,3.066,0.000,0.000,0.000,0.000
14.536141,285.7324,-377.3145,0,0.0000,1.474230,-1.311751,13.739126,1.474230,-13.043013,0.00,1,0.00,14.516174,22.035,3.066,0.000,0.000,0.000,0.000
14.546108,285.7324,-377.3145,0,0.0000,-13.760674,-1.448904,8.425196,-13.760674,19.601929,0.00,1,0.00,14.516174,22.035,3.066,0.000,0.000,0.000,0.000
14.556092,285.7324,-377.3145,0,0.0000,4.261679,-1.406359,-8.268375,4.261679,16.196177,0.00,1,0.00,14.526156,22.035,3.066,0.000,0.000,0.000,0.000
14.566076,285.7324,-377.3145,0,0.0000,5.947795,-1.346976,18.470667,5.947795,-5.321113,0.00,1,0.00,14.546108,22.035,3.066,0.000,0.000,0.000,0.000
14.576039,285.7324,-377.3145,0,0.0000,-18.002003,-1.526330,-0.671574,-18.002003,7.085042,0.00,1,0.00,14.546108,22.035,3.066,0.000,0.000,0.000,0.000
14.586023,285.7324,-377.3145,0,0.0000,16.715717,-1.359441,14.973337,16.715717,4.106655,0.00,1,0.00,14.556092,22.035,3.066,0.000,0.000,0.000,0.000
14.596008,285.7324,-377.3145,0,0.0000,-1.218050,-1.371603,-16.755222,-1.218050,-14.480730,0.00,1,0.00,14.566076,22.035,3.066,0.000,0.000,0.000,0.000
14.605971,285.7324,-377.3145,0,0.0000,-2.227805,-1.393798,-6.715137,-2.227805,-12.628816,0.00,1,0.00,14.566076,22.035,3.066,0.000,0.000,0.000,0.000
14.615958,285.7324,-377.3145,0,0.0000,-17.982250,-1.573387,-1.846528,-17.982250,16.512810,0.00,1,0.00,14.586023,22.035,3.066,0.000,0.000,0.000,0.000
14.625943,285.7324,-377.3145,0,0.0000,-1.128866,-1.584659,19.314026,-1.128866,-13.815741,0.00,1,0.00,14.596008,22.035,3.066,0.000,0.000,0.000,0.000
14.636036,285.7324,-377.3145,0,0.0000,2.444480,-1.559987,4.218584,2.444480,-10.393828,0.00,1,0.00,14.596008,22.035,3.066,0.000,0.000,0.000,0.000
14.645890,285.7324,-377.3145,0,0.0000,17.651850,-1.386063,-10.197504,17.651850,4.500501,0.00,1,0.00,14.625943,22.035,3.066,0.000,0.000,0.000,0.000
14.655881,285.8203,-377.2266,0,0.0000,-5.750873,-1.443526,-0.852934,-5.750873,-2.989161,0.00,1,0.00,14.636036,22.035,3.066,0.000,0.000,0.000,0.000
14.665975,285.7324,-377.3145,0,0.0000,11.707646,-1.325361,11.198280,11.707646,18.648437,0.00,1,0.00,14.636036,22.035,3.066,0.000,0.000,0.000,0.000
14.675961,285.8203,-377.2266,0,0.0000,6.715736,-1.258284,4.019865,6.715736,10.189722,0.00,1,0.00,14.645890,22.035,3.066,0.000,0.000,0.000,0.000
14.685954,285.7324,-377.3145,0,0.0000,12.791621,-1.130470,12.558785,12.791621,-13.067553,0.00,1,0.00,14.665975,22.035,3.066,0.000,0.000,0.000,0.000
14.695913,285.7324,-377.3145,0,0.0000,1.012149,-1.120390,1.915960,1.012149,10.666767,0.00,1,0.00,14.665975,22.035,3.066,0.000,0.000,0.000,0.000
14.705898,285.7324,-377.3145,0,0.0000,16.748039,-0.953178,-5.991490,16.748039,10.141838,0.00,1,0.00,14.675961,22.035,3.066,0.000,0.000,0.000,0.000
14.715888,285.7324,-377.3145,0,0.0000,3.149572,-0.921710,17.733253,3.149572,17.698538,0.00,1,0.00,14.695913,22.035,3.066,0.000,0.000,0.000,0.000
14.725848,285.7324,-377.3145,0,0.0000,7.520786,-0.846811,3.518878,7.520786,-3.575740,0.00,1,0.00,14.695913,22.035,3.066,0.000,0.000,0.000,0.000
14.735834,285.8203,-377.2266,0,0.0000,-11.480796,-0.961458,-10.754155,-11.480796,19.361311,0.00,1,0.00,14.705898,22.035,3.066,0.000,0.000,0.000,0.000
14.745820,285.7324,-377.3145,0,0.0000,-17.694347,-1.138154,-12.463615,-17.694347,8.802881,0.00,1,0.00,14.725848,22.035,3.066,0.000,0.000,0.000,0.000
14.755783,285.7324,-377.3145,0,0.0000,0.766743,-1.130514,0.313640,0.766743,13.339893,0.00,1,0.00,14.725848,22.035,3.066,0.000,0.000,0.000,0.000
14.765768,285.8203,-377.2266,0,0.0000,3.767276,-1.092897,-19.317616,3.767276,0.083199,0.00,1,0.00,14.735834,22.035,3.066,0.000,0.000,0.000,0.000
14.775738,285.7324,-377.3145,0,0.0000,17.117943,-0.922249,-10.545860,17.117943,18.037317,0.00,1,0.00,14.735834,22.035,3.066,0.000,0.000,0.000,0.000
14.785717,285.7324,-377.3145,0,0.0000,6.389526,-0.858481,1.641225,6.389526,-19.000385,0.00,1,0.00,14.755783,22.035,3.066,0.000,0.000,0.000,0.000
14.795701,285.8203,-377.2266,0,0.0000,7.948151,-0.779127,-0.380678,7.948151,-9.809045,0.00,1,0.00,14.765768,22.035,3.066,0.000,0.000,0.000,0.000
14.805666,285.7324,-377.3145,0,0.0000,9.235035,-0.687109,-5.673061,9.235035,-11.849503,0.00,1,0.00,14.765768,22.035,3.066,0.000,0.000,0.000,0.000
14.815643,285.8203,-377.2266,0,0.0000,-7.496245,-0.761891,16.490664,-7.496245,3.364452,0.00,1,0.00,14.785717,22.035,3.066,0.000,0.000,0.000,0.000
14.825634,285.7324,-377.3145,0,0.0000,-13.561357,-0.897369,-0.248398,-13.561357,17.970280,0.00,1,0.00,14.795701,22.035,3.066,0.000,0.000,0.000,0.000
14.835734,285.7324,-377.3145,0,0.0000,4.915296,-0.847720,-4.926669,4.915296,-16.026188,0.00,1,0.00,14.795701,22.035,3.066,0.000,0.000,0.000,0.000
14.845577,285.7324,-377.3145,0,0.0000,-1.116297,-0.858708,12.634801,-1.116297,13.127408,0.00,1,0.00,14.815643,22.035,3.066,0.000,0.000,0.000,0.000
14.855567,285.7324,-377.3145,0,0.0000,-2.983774,-0.888516,-0.563236,-2.983774,3.906140,0.00,1,0.00,14.825634,22.035,3.066,0.000,0.000,0.000,0.000
14.865531,285.7324,-377.3145,0,0.0000,-7.447763,-0.962718,6.601413,-7.447763,-8.879496,0.00,1,0.00,14.825634,22.035,3.066,0.000,0.000,0.000,0.000
14.875646,285.7324,-377.3145,0,0.0000,-4.960786,-1.012901,16.794128,-4.960786,-0.169390,0.00,1,0.00,14.845577,22.035,3.066,0.000,0.000,0.000,0.000
14.885611,285.7324,-377.3145,0,0.0000,15.759234,-0.855860,0.714071,15.759234,12.555194,0.00,1,0.00,14.845577,22.035,3.066,0.000,0.000,0.000,0.000
14.895594,285.7324,-377.3145,0,0.0000,-3.782240,-0.893615,10.809222,-3.782240,-18.935741,0.00,1,0.00,14.855567,22.035,3.066,0.000,0.000,0.000,0.000
14.905578,285.8203,-377.2266,0,0.0000,6.084864,-0.832863,6.046556,6.084864,17.171814,0.00,1,0.00,14.875646,22.035,3.066,0.000,0.000,0.000,0.000
14.915541,285.7324,-377.3145,0,0.0000,14.352641,-0.689868,-19.493589,14.352641,15.017032,0.00,1,0.00,14.875646,22.035,3.066,0.000,0.000,0.000,0.000
14.925527,285.7324,-377.3145,0,0.0000,-18.705299,-0.876659,10.079589,-18.705299,10.554838,0.00,1,0.00,14.895594,22.035,3.066,0.000,0.000,0.000,0.000
14.935513,285.8203,-377.2266,0,0.0000,-8.537125,-0.961919,-12.668919,-8.537125,6.882731,0.00,1,0.00,14.905578,22.035,3.066,0.000,0.000,0.000,0.000
14.946072,285.7324,-377.3145,0,0.0000,-4.838083,-1.012995,-14.073716,-4.838083,-0.342371,0.00,1,0.00,14.905578,22.035,3.066,0.000,0.000,0.000,0.000
14.955496,285.7324,-377.3145,0,0.0000,-13.679272,-1.141908,-11.978191,-13.679272,11.917139,0.00,1,0.00,14.935513,22.035,3.066,0.000,0.000,0.000,0.000
14.965496,285.8203,-377.2266,0,0.0000,2.190096,-1.120007,1.343147,2.190096,-14.876372,0.00,1,0.00,14.946072,22.035,3.066,0.000,0.000,0.000,0.000
14.975463,285.7324,-377.3145,0,0.0000,17.551294,-0.945056,-8.836999,17.551294,-0.846949,0.00,1,0.00,14.946072,22.035,3.066,0.000,0.000,0.000,0.000
14.985442,285.7324,-377.3145,0,0.0000,18.373703,-0.761723,-8.542512,18.373703,-5.636549,0.00,1,0.00,14.955496,22.035,3.066,0.000,0.000,0.000,0.000
14.995432,285.7324,-377.3145,0,0.0000,-4.196437,-0.803650,19.001581,-4.196437,-17.605762,0.00,1,0.00,14.965496,22.035,3.066,0.000,0.000,0.000,0.000
15.005396,285.7324,-377.3145,0,0.0000,12.719196,-0.676916,-1.420959,12.719196,15.272613,0.00,1,0.00,14.965496,22.035,3.066,0.000,0.000,0.000,0.000
15.015375,285.7324,-377.3145,0,0.0000,7.277176,-0.604304,-16.364967,7.277176,7.974487,0.00,1,0.00,14.985442,22.035,3.066,0.000,0.000,0.000,0.000
15.025335,285.7324,-377.3145,0,0.0000,10.532692,-0.499388,10.678739,10.532692,-2.703652,0.00,1,0.00,14.985442,22.035,3.066,0.000,0.000,0.000,0.000
15.035325,285.8203,-377.2266,0,0.0000,-3.174711,-0.531103,6.174047,-3.174711,10.483611,0.00,1,0.00,14.995432,22.035,3.066,0.000,0.000,0.000,0.000
15.045284,285.8203,-377.2266,0,0.0000,11.597513,-0.415604,10.636241,11.597513,13.687651,0.00,1,0.00,14.995432,22.035,3.066,0.000,0.000,0.000,0.000
15.055269,285.7324,-377.3145,0,0.0000,7.842806,-0.337301,-14.958972,7.842806,17.037737,0.00,1,0.00,15.025335,22.035,3.066,0.000,0.000,0.000,0.000
15.065239,285.7324,-377.3145,0,0.0000,-9.062652,-0.427656,-10.562619,-9.062652,-0.702100,0.00,1,0.00,15.025335,22.035,3.066,0.000,0.000,0.000,0.000
15.075217,285.7324,-377.3145,0,0.0000,-6.429030,-0.491811,-12.745533,-6.429030,-2.544438,0.00,1,0.00,15.035325,22.035,3.066,0.000,0.000,0.000,0.000
15.085320,285.7324,-377.3145,0,0.0000,-0.475848,-0.496618,-16.518196,-0.475848,5.006874,0.00,1,0.00,15.035325,22.035,3.066,0.000,0.000,0.000,0.000
15.095163,285.7324,-377.3145,0,0.0000,6.681020,-0.430857,0.090381,6.681020,-14.538191,0.00,1,0.00,15.055269,22.035,3.066,0.000,0.000,0.000,0.000
15.105153,285.7324,-377.3145,0,0.0000,-7.322666,-0.504018,-7.859566,-7.322666,14.119206,0.00,1,0.00,15.085320,22.035,3.066,0.000,0.000,0.000,0.000
15.115247,285.7324,-377.3145,0,0.0000,-16.348806,-0.669042,12.930485,-16.348806,-17.530943,0.00,1,0.00,15.085320,22.035,3.066,0.000,0.000,0.000,0.000
15.125234,285.7324,-377.3145,0,0.0000,8.106169,-0.588086,-4.542998,8.106169,1.153407,0.00,1,0.00,15.095163,22.035,3.066,0.000,0.000,0.000,0.000
15.135206,285.7324,-377.3145,0,0.0000,16.730682,-0.421264,19.333776,16.730682,4.408324,0.00,1,0.00,15.095163,22.035,3.066,0.000,0.000,0.000,0.000
15.145181,285.8203,-377.2266,0,0.0000,16.729485,-0.254388,-14.187441,16.729485,18.751389,0.00,1,0.00,15.115247,22.035,3.066,0.000,0.000,0.000,0.000
15.155167,285.7324,-377.3145,0,0.0000,-7.754221,-0.331822,0.919373,-7.754221,1.913566,0.00,1,0.00,15.125234,22.035,3.066,0.000,0.000,0.000,0.000
15.165152,285.8203,-377.2266,0,0.0000,15.492879,-0.177141,11.549629,15.492879,-16.096218,0.00,1,0.00,15.145181,22.035,3.066,0.000,0.000,0.000,0.000
15.175120,285.7324,-377.3145,0,0.0000,15.792753,-0.019703,13.143569,15.792753,-13.282433,0.00,1,0.00,15.145181,22.035,3.066,0.000,0.000,0.000,0.000
15.185103,285.6445,-377.4023,0,0.0000,-9.066842,-0.110208,-6.294955,-9.066842,-3.547010,0.00,1,0.00,15.155167,22.035,3.066,0.000,0.000,0.000,0.000
15.195087,285.7324,-377.3145,0,0.0000,3.712808,-0.073139,-6.411074,3.712808,1.850718,0.00,1,0.00,15.175120,22.035,3.066,0.000,0.000,0.000,0.000
15.205052,285.8203,-377.2266,0,0.0000,0.951695,-0.063655,16.878523,0.951695,9.786898,0.00,1,0.00,15.175120,22.035,3.066,0.000,0.000,0.000,0.000
15.215034,285.7324,-377.3145,0,0.0000,15.346234,0.089531,5.122993,15.346234,3.719991,0.00,1,0.00,15.185103,22.035,3.066,0.000,0.000,0.000,0.000
15.225024,285.7324,-377.3145,0,0.0000,-13.026852,-0.040594,12.642582,-13.026852,-5.632958,0.00,1,0.00,15.195087,22.035,3.066,0.000,0.000,0.000,0.000
15.234996,285.8203,-377.2266,0,0.0000,14.152126,0.100517,18.764555,14.152126,-10.087969,0.00,1,0.00,15.195087,22.035,3.066,0.000,0.000,0.000,0.000
15.244978,285.7324,-377.3145,0,0.0000,-18.700510,-0.086170,-1.462857,-18.700510,16.327259,0.00,1,0.00,15.215034,22.035,3.066,0.000,0.000,0.000,0.000
15.254967,285.7324,-377.3145,0,0.0000,3.750517,-0.048706,6.047155,3.750517,18.558056,0.00,1,0.00,15.234996,22.035,3.066,0.000,0.000,0.000,0.000
15.264929,285.7324,-377.3145,0,0.0000,-5.352238,-0.102025,10.928333,-5.352238,0.053870,0.00,1,0.00,15.234996,22.035,3.066,0.000,0.000,0.000,0.000
15.274917,285.7324,-377.3145,0,0.0000,7.586627,-0.026258,-13.883377,7.586627,19.248783,0.00,1,0.00,15.244978,22.035,3.066,0.000,0.000,0.000,0.000
15.284903,285.7324,-377.3145,0,0.0000,9.166202,0.065276,14.786590,9.166202,-4.033033,0.00,1,0.00,15.254967,22.035,3.066,0.000,0.000,0.000,0.000
15.294862,285.8203,-377.2266,0,0.0000,-2.442086,0.040953,-6.092645,-2.442086,-0.287903,0.00,1,0.00,15.254967,22.035,3.066,0.000,0.000,0.000,0.000
15.304855,285.7324,-377.3145,0,0.0000,-2.749142,0.013484,9.251794,-2.749142,-12.448053,0.00,1,0.00,15.274917,22.035,3.066,0.000,0.000,0.000,0.000
15.314821,285.7324,-377.3145,0,0.0000,2.518700,0.038582,-7.593809,2.518700,5.371990,0.00,1,0.00,15.274917,22.035,3.066,0.000,0.000,0.000,0.000
15.324799,285.7324,-377.3145,0,0.0000,11.484985,0.153191,16.872538,11.484985,13.718776,0.00,1,0.00,15.294862,22.035,3.066,0.000,0.000,0.000,0.000
15.334786,285.7324,-377.3145,0,0.0000,-11.610083,0.037253,-14.309545,-11.610083,3.551200,0.00,1,0.00,15.304855,22.035,3.066,0.000,0.000,0.000,0.000
15.344750,285.8203,-377.2266,0,0.0000,7.985860,0.116824,-8.949526,7.985860,-7.239468,0.00,1,0.00,15.304855,22.035,3.066,0.000,0.000,0.000,0.000
15.354734,285.7324,-377.3145,0,0.0000,-5.513846,0.061774,-16.198570,-5.513846,1.471835,0.00,1,0.00,15.324799,22.035,3.066,0.000,0.000,0.000,0.000
15.364720,285.7324,-377.3145,0,0.0000,10.429741,0.165936,-5.355829,10.429741,5.692214,0.00,1,0.00,15.334786,22.035,3.066,0.000,0.000,0.000,0.000
15.374822,285.8203,-377.2266,0,0.0000,-18.580202,-0.021743,-4.739921,-18.580202,12.953828,0.00,1,0.00,15.334786,22.035,3.066,0.000,0.000,0.000,0.000
15.384804,285.7324,-377.3145,0,0.0000,-6.658874,-0.088212,7.139510,-6.658874,11.586740,0.00,1,0.00,15.354734,22.035,3.066,0.000,0.000,0.000,0.000
15.394791,285.7324,-377.3145,0,0.0000,1.972822,-0.068511,-9.255983,1.972822,15.181633,0.00,1,0.00,15.364720,22.035,3.066,0.000,0.000,0.000,0.000
15.404751,285.7324,-377.3145,0,0.0000,1.261744,-0.055944,14.350845,1.261744,-4.026449,0.00,1,0.00,15.364720,22.035,3.066,0.000,0.000,0.000,0.000
15.414739,285.7324,-377.3145,0,0.0000,11.938686,0.063311,-17.758991,11.938686,-14.444219,0.00,1,0.00,15.384804,22.035,3.066,0.000,0.000,0.000,0.000
15.424710,285.7324,-377.3145,0,0.0000,8.023568,0.143314,4.953603,8.023568,-14.929045,0.00,1,0.00,15.384804,22.035,3.066,0.000,0.000,0.000,0.000
15.434685,285.7324,-377.3145,0,0.0000,8.096592,0.224078,-15.375564,8.096592,0.138265,0.00,1,0.00,15.404751,22.035,3.066,0.000,0.000,0.000,0.000
15.446311,285.7324,-377.3145,0,0.0000,13.406332,0.379940,6.451177,13.406332,4.260482,0.00,1,0.00,15.424710,22.035,3.066,0.000,0.000,0.000,0.000
15.454699,285.7324,-377.3145,0,0.0000,-1.320402,0.368864,-10.289680,-1.320402,-4.195240,0.00,1,0.00,15.424710,22.035,3.066,0.000,0.000,0.000,0.000
15.464676,285.8203,-377.2266,0,0.0000,10.445304,0.473077,-16.403275,10.445304,-8.188768,0.00,1,0.00,15.434685,22.035,3.066,0.000,0.000,0.000,0.000
15.474637,285.7324,-377.3145,0,0.0000,-6.385934,0.409473,-13.584701,-6.385934,-2.311003,0.00,1,0.00,15.434685,22.035,3.066,0.000,0.000,0.000,0.000
15.484616,285.7324,-377.3145,0,0.0000,-12.313978,0.286592,-18.022951,-12.313978,8.061875,0.00,1,0.00,15.434685,22.035,3.066,0.000,0.000,0.000,0.000
15.494596,285.8203,-377.2266,0,0.0000,-14.528614,0.141596,-10.350733,-14.528614,16.791733,0.00,1,0.00,15.454699,22.035,3.066,0.000,0.000,0.000,0.000
15.504556,285.8203,-377.2266,0,0.0000,-5.167286,0.090135,-1.914164,-5.167286,13.293805,0.00,1,0.00,15.454699,22.035,3.066,0.000,0.000,0.000,0.000
15.514522,285.8203,-377.2266,0,0.0000,-17.632696,-0.085575,-9.707890,-17.632696,14.255077,0.00,1,0.00,15.454699,22.035,3.066,0.000,0.000,0.000,0.000
15.524505,285.7324,-377.3145,0,0.0000,14.682442,0.061015,0.452504,14.682442,-9.221867,0.00,1,0.00,15.494596,22.035,3.066,0.000,0.000,0.000,0.000
15.534467,285.7324,-377.3145,0,0.0000,-0.378284,0.057247,19.229630,-0.378284,18.689737,0.00,1,0.00,15.494596,22.035,3.066,0.000,0.000,0.000,0.000
15.544561,285.7324,-377.3145,0,0.0000,0.819416,0.065518,-18.120516,0.819416,15.757439,0.00,1,0.00,15.494596,22.035,3.066,0.000,0.000,0.000,0.000
15.554417,285.7324,-377.3145,0,0.0000,19.212870,0.254899,-3.496133,19.212870,-0.015562,0.00,1,0.00,15.534467,22.035,3.066,0.000,0.000,0.000,0.000
