t_s,accumulated_rad,input_rad_s
9.648624,5.999398854875758,-39.269908169872416
9.649625,5.957981371421184,-39.269908169872416
9.650625,5.91963186263235,-39.269908169872416
9.651626,5.878214379177777,-39.269908169872416
9.652626,5.841398840268521,-39.269908169872416
9.653626,5.799981356813948,-39.269908169872416
9.654627,5.757029903479796,-39.269908169872416
9.655627,5.720214364570541,-39.269908169872416
9.656628,5.677262893783097,-39.269908169872416
9.657628,5.634311440448945,-39.269908169872416
9.658629,5.5974959015396895,-39.269908169872416
9.65963,5.556078418085116,-39.269908169872416
9.66063,5.513126947297671,-39.269908169872416
9.661631,5.474777438508839,-39.269908169872416
9.662631,5.4318259677213945,-39.269908169872416
9.663631,5.395010428812139,-39.269908169872416
9.664632,5.353592945357565,-39.269908169872416
9.665632,5.313709449235861,-39.269908169872416
9.666633,5.275359922993736,-39.269908169872416
9.667633,5.232408469659584,-39.269908169872416
9.668634,5.1894569988721395,-39.269908169872416
9.669635,5.154175447295755,-39.269908169872416
9.670635,5.11275796384118,-39.269908169872416
9.671636,5.074408437599055,-39.269908169872416
9.672636,5.031456984264903,-39.269908169872416
9.673636,4.988505513477459,-39.269908169872416
9.674637,4.953223961901074,-39.269908169872416
9.675637,4.9133404657793704,-39.269908169872416
9.676638,4.871922982324796,-39.269908169872416
9.677638,4.835107443415541,-39.269908169872416
9.678639,4.793689959960967,-39.269908169872416
9.67964,4.752272476506393,-39.269908169872416
9.68064,4.718524894809586,-39.269908169872416
9.681641,4.677107428808305,-39.269908169872416
9.682641,4.643359847111498,-39.269908169872416
9.683641,4.601942363656923,-39.269908169872416
9.684642,4.56052488020235,-39.269908169872416
9.685642,4.526777298505542,-39.269908169872416
9.694171,4.207709294625329,-39.269908169872416
9.695171,4.1693597858364955,-39.269908169872416
9.696172,4.1294762722615,-39.269908169872416
9.697172,4.095728708017985,-39.269908169872416
9.698173,4.05891316910873,-39.269908169872416
9.699173,4.019029655533734,-39.269908169872416
9.700173,3.985282091290219,-39.269908169872416
9.701174,3.946932565048093,-39.269908169872416
9.702174,3.913184983351286,-39.269908169872416
9.703175,3.874835474562453,-39.269908169872416
9.704175,3.834951960987457,-39.269908169872416
9.705175,3.8027383666235197,-39.269908169872416
9.706176,3.762854870501816,-39.269908169872416
9.707176,3.7245053442596907,-39.269908169872416
9.708177,3.6907577800161757,-39.269908169872416
9.709177,3.65240825377405,-39.269908169872416
9.710177,3.6186606720772425,-39.269908169872416
9.711178,3.578777175955539,-39.269908169872416
9.712178,3.538893679833836,-39.269908169872416
9.713179,3.505146098137028,-39.269908169872416
9.714179,3.465262602015325,-39.269908169872416
9.715179,3.425379105893622,-39.269908169872416
9.71618,3.3916315241968147,-39.269908169872416
9.71718,3.351748028075111,-39.269908169872416
9.718181,3.3103305446205367,-39.269908169872416
9.719181,3.275048975590859,-39.269908169872416
9.720182,3.2351654794691553,-39.269908169872416
9.721183,3.201417897772348,-39.269908169872416
9.722183,3.1600004143177745,-39.269908169872416
9.723184,3.1185829483164933,-39.269908169872416
9.724184,3.081767409407238,-39.269908169872416
9.725184,3.0418838958322416,-39.269908169872416
9.726185,3.000466412377668,-39.269908169872416
9.727185,2.9636508734684126,-39.269908169872416
9.728186,2.9222334074671314,-39.269908169872416
9.729186,2.879281936679687,-39.269908169872416
9.730187,2.842466397770431,-39.269908169872416
9.731188,2.8025829016487283,-39.269908169872416
9.732188,2.765767362739473,-39.269908169872416
9.733189,2.7212819220724507,-39.269908169872416
9.734189,2.6783304512850066,-39.269908169872416
9.735189,2.6399809424961735,-39.269908169872416
9.73619,2.5985634590415994,-39.269908169872416
9.73719,2.5571459755870256,-39.269908169872416
9.738191,2.5187964493448995,-39.269908169872416
9.739191,2.4743110086778772,-39.269908169872416
9.740192,2.435961482435752,-39.269908169872416
9.741193,2.3930100291016,-39.269908169872416
9.742193,2.350058558314156,-39.269908169872416
9.743194,2.311709049525323,-39.269908169872416
9.752494,1.925145882251495,-39.269908169872416
9.753494,1.883728398796921,-39.269908169872416
9.754495,1.8407769454627694,-39.269908169872416
9.755495,1.8024274192206438,-39.269908169872416
9.756496,1.759475965886492,-39.269908169872416
9.757497,1.7211264396443664,-39.269908169872416
9.758497,1.6781749863102147,-39.269908169872416
9.759498,1.6367575028556407,-39.269908169872416
9.760498,1.5999419639463854,-39.269908169872416
9.761498,1.5569904931589411,-39.269908169872416
9.762499,1.5155730097043674,-39.269908169872416
9.763499,1.4772235009155341,-39.269908169872416
9.7645,1.4358060174609601,-39.269908169872416
9.7655,1.3943885340063864,-39.269908169872416
9.766501,1.3591069824300013,-39.269908169872416
9.767502,1.3176894989754273,-39.269908169872416
9.768502,1.280873960066172,-39.269908169872416
9.769503,1.2409904639444684,-39.269908169872416
9.770503,1.1995729804898945,-39.269908169872416
9.771503,1.164291411460217,-39.269908169872416
9.772504,1.1228739280056432,-39.269908169872416
9.773504,1.0799224746714915,-39.269908169872416
9.774505,1.0446409230951064,-39.269908169872416
9.775505,1.0047574095201104,-39.269908169872416
9.776506,0.9648739133984068,-39.269908169872416
9.777507,0.9295923618220217,-39.269908169872416
9.778507,0.8897088482470257,-39.269908169872416
9.779508,0.8544272966706405,-39.269908169872416
9.780508,0.8130098132160667,-39.269908169872416
9.781508,0.7731263170943632,-39.269908169872416
9.782509,0.7378447655179781,-39.269908169872416
9.783509,0.6979612519429821,-39.269908169872416
9.78451,0.6565437684884082,-39.269908169872416
9.78551,0.6212622169120231,-39.269908169872416
9.786511,0.5829126906698974,-39.269908169872416
9.787512,0.5476311390935124,-39.269908169872416
9.788512,0.5062136556389385,-39.269908169872416
9.789513,0.46633015951723494,-39.269908169872416
9.790513,0.43104860794084987,-39.269908169872416
9.791513,0.38963112448627596,-39.269908169872416
9.792514,0.34974761091128,-39.269908169872416
9.793514,0.3144660593348949,-39.269908169872416
9.794515,0.273048575880321,-39.269908169872416
9.795515,0.23316507975861747,-39.269908169872416
9.796516,0.19634954084936207,-39.269908169872416
9.797517,0.1533980875152104,-39.269908169872416
9.798517,0.11811651848553281,-39.269908169872416
9.799518,0.07823302236382926,-39.269908169872416
9.800518,0.03681553890925539,0.0
9.801518,0.0015339873328703362,0.0
9.809096,0.006135931878188825,0.0
9.810097,0.010737858970214793,0.0
9.811097,-0.0015339873328703362,0.0
9.812098,-0.015339803515533282,0.0
9.813098,-0.013805833635955467,0.0
9.814098,-0.0015339873328703362,0.0
9.815099,0.006135931878188825,0.0
9.816099,-0.0015339873328703362,0.0
9.8171,-0.009203889090636979,0.0
9.8181,-0.010737858970214793,0.0
9.8191,-0.006135931878188825,0.0
9.820101,0.0030679572124481524,0.0
9.821101,0.0015339873328703362,0.0
9.822102,-0.006135931878188825,0.0
9.823102,-0.009203889090636979,0.0
9.824102,-0.004601944545318489,0.0
9.825103,-0.0,0.0
9.826103,-0.0,0.0
9.827104,-0.004601944545318489,0.0
9.828104,-0.007669901757766641,0.0
9.829104,-0.006135931878188825,0.0
9.830105,-0.0030679572124481524,0.0
9.831105,-0.0,0.0
9.832106,-0.004601944545318489,0.0
9.833106,-0.006135931878188825,0.0
9.834106,-0.004601944545318489,0.0
9.835107,-0.0030679572124481524,0.0
9.836107,-0.0030679572124481524,0.0
9.837108,-0.004601944545318489,0.0
9.838108,-0.004601944545318489,0.0
9.839109,-0.006135931878188825,0.0
9.84011,-0.0030679572124481524,0.0
9.84111,-0.0015339873328703362,0.0
9.842111,-0.0030679572124481524,0.0
9.843111,-0.004601944545318489,0.0
9.844111,-0.004601944545318489,0.0
9.845112,-0.004601944545318489,0.0
9.846112,-0.0030679572124481524,0.0
9.847113,-0.0030679572124481524,0.0
9.848113,-0.0030679572124481524,0.0
9.849114,-0.0030679572124481524,0.0
9.850115,-0.0030679572124481524,0.0
9.851115,-0.004601944545318489,0.0
9.852116,-0.004601944545318489,0.0
9.853116,-0.004601944545318489,0.0
9.854116,-0.0030679572124481524,0.0
9.855117,-0.0015339873328703362,0.0
9.856117,-0.0030679572124481524,0.0
9.857118,-0.004601944545318489,0.0
9.858118,-0.0030679572124481524,0.0
9.866477,-0.004601944545318489,0.0
9.867477,-0.004601944545318489,0.0
9.868478,-0.004601944545318489,0.0
9.869478,-0.0030679572124481524,0.0
9.870479,-0.0030679572124481524,0.0
9.871479,-0.0030679572124481524,0.0
9.872479,-0.004601944545318489,0.0
9.87348,-0.004601944545318489,0.0
9.87448,-0.004601944545318489,0.0
9.875481,-0.0030679572124481524,0.0
9.876481,-0.004601944545318489,0.0
9.877482,-0.004601944545318489,0.0
9.878483,-0.004601944545318489,0.0
9.879483,-0.004601944545318489,0.0
9.880484,-0.004601944545318489,0.0
9.881484,-0.0030679572124481524,0.0
9.882484,-0.004601944545318489,0.0
9.883485,-0.004601944545318489,0.0
9.884485,-0.004601944545318489,0.0
9.885486,-0.004601944545318489,0.0
9.886486,-0.004601944545318489,0.0
9.887487,-0.0030679572124481524,0.0
9.888488,-0.0030679572124481524,0.0
9.889488,-0.004601944545318489,0.0
9.890489,-0.004601944545318489,0.0
9.891489,-0.0030679572124481524,0.0
9.892489,-0.0030679572124481524,0.0
9.89349,-0.004601944545318489,0.0
9.89449,-0.004601944545318489,0.0
9.895491,-0.004601944545318489,0.0
9.896491,-0.0030679572124481524,0.0
9.897492,-0.0030679572124481524,0.0
9.898493,-0.0030679572124481524,0.0
9.899493,-0.004601944545318489,0.0
9.900494,-0.004601944545318489,0.0
9.901494,-0.004601944545318489,0.0
9.902494,-0.0030679572124481524,0.0
9.903495,-0.0030679572124481524,0.0
9.904495,-0.0030679572124481524,0.0
9.905496,-0.0030679572124481524,0.0
9.906496,-0.0030679572124481524,0.0
9.907497,-0.0030679572124481524,0.0
9.908498,-0.0030679572124481524,0.0
9.909498,-0.0030679572124481524,0.0
9.910499,-0.0030679572124481524,0.0
9.911499,-0.0030679572124481524,0.0
9.912499,-0.0030679572124481524,0.0
9.9135,-0.004601944545318489,0.0
9.9145,-0.004601944545318489,0.0
9.915501,-0.0030679572124481524,0.0
9.923181,-0.004601944545318489,0.0
9.924181,-0.004601944545318489,0.0
9.925181,-0.004601944545318489,0.0
9.926182,-0.004601944545318489,0.0
9.927182,-0.0030679572124481524,0.0
9.928183,-0.0030679572124481524,0.0
9.929183,-0.0030679572124481524,0.0
9.930183,-0.0030679572124481524,0.0
9.931184,-0.0030679572124481524,0.0
9.932184,-0.004601944545318489,0.0
9.933185,-0.0030679572124481524,0.0
9.934185,-0.004601944545318489,0.0
9.935185,-0.0030679572124481524,0.0
9.936186,-0.0030679572124481524,0.0
9.937186,-0.0030679572124481524,0.0
9.938187,-0.004601944545318489,0.0
9.939187,-0.004601944545318489,0.0
9.940188,-0.004601944545318489,0.0
9.941189,-0.004601944545318489,0.0
9.942189,-0.004601944545318489,0.0
9.94319,-0.0030679572124481524,0.0
9.94419,-0.0030679572124481524,0.0
9.94519,-0.0030679572124481524,0.0
9.946191,-0.0030679572124481524,0.0
9.947191,-0.0030679572124481524,0.0
9.948192,-0.0030679572124481524,0.0
9.949192,-0.0030679572124481524,0.0
9.950192,-0.0030679572124481524,0.0
9.951193,-0.004601944545318489,0.0
9.952193,-0.004601944545318489,0.0
9.953194,-0.0030679572124481524,0.0
9.954194,-0.0030679572124481524,0.0
9.955195,-0.0030679572124481524,0.0
9.956196,-0.0030679572124481524,0.0
9.957196,-0.0030679572124481524,0.0
9.958197,-0.0030679572124481524,0.0
9.959197,-0.0030679572124481524,0.0
9.960197,-0.0030679572124481524,0.0
9.961198,-0.0015339873328703362,0.0
9.962198,-0.0030679572124481524,0.0
9.963199,-0.0030679572124481524,0.0
9.964199,-0.004601944545318489,0.0
9.9652,-0.004601944545318489,0.0
9.966201,-0.004601944545318489,0.0
9.967201,-0.004601944545318489,0.0
9.968202,-0.0030679572124481524,0.0
9.969202,-0.0030679572124481524,0.0
9.970202,-0.004601944545318489,0.0
9.971203,-0.0030679572124481524,0.0
9.972203,-0.0030679572124481524,0.0
9.980684,-0.0030679572124481524,0.0
9.981685,-0.004601944545318489,0.0
9.982685,-0.004601944545318489,0.0
9.983686,-0.0030679572124481524,0.0
9.984687,-0.0030679572124481524,0.0
9.985687,-0.004601944545318489,0.0
9.986688,-0.0030679572124481524,0.0
9.987688,-0.0030679572124481524,0.0
9.988689,-0.0030679572124481524,0.0
9.98969,-0.0030679572124481524,0.0
9.99069,-0.0030679572124481524,0.0
9.991691,-0.004601944545318489,0.0
9.992691,-0.004601944545318489,0.0
9.993691,-0.004601944545318489,0.0
9.994692,-0.004601944545318489,0.0
9.995692,-0.004601944545318489,0.0
9.996693,-0.004601944545318489,0.0
9.997693,-0.004601944545318489,0.0
9.998694,-0.004601944545318489,0.0
9.999695,-0.0030679572124481524,0.0
10.000695,-0.0030679572124481524,0.0
10.001696,-0.0030679572124481524,0.0
10.002696,-0.0030679572124481524,0.0
10.003696,-0.004601944545318489,0.0
10.004697,-0.004601944545318489,0.0
10.005697,-0.004601944545318489,0.0
10.006698,-0.004601944545318489,0.0
10.007698,-0.004601944545318489,0.0
10.008699,-0.004601944545318489,0.0
10.0097,-0.0030679572124481524,0.0
10.0107,-0.0030679572124481524,0.0
10.011701,-0.0030679572124481524,0.0
10.012701,-0.0030679572124481524,0.0
10.013701,-0.0015339873328703362,0.0
10.014702,-0.0030679572124481524,0.0
10.015702,-0.0030679572124481524,0.0
10.016703,-0.0030679572124481524,0.0
10.017703,-0.004601944545318489,0.0
10.018704,-0.0030679572124481524,0.0
10.019705,-0.0030679572124481524,0.0
10.020705,-0.004601944545318489,0.0
10.021706,-0.0030679572124481524,0.0
10.022706,-0.0030679572124481524,0.0
10.023706,-0.0030679572124481524,0.0
10.024707,-0.0030679572124481524,0.0
10.025707,-0.004601944545318489,0.0
10.026708,-0.004601944545318489,0.0
10.027708,-0.004601944545318489,0.0
10.028709,-0.004601944545318489,0.0
10.02971,-0.0030679572124481524,0.0
10.037125,-0.004601944545318489,0.0
10.038125,-0.004601944545318489,0.0
10.039125,-0.004601944545318489,0.0
10.040126,-0.004601944545318489,0.0
10.041126,-0.004601944545318489,0.0
10.042127,-0.004601944545318489,0.0
10.043127,-0.004601944545318489,0.0
10.044128,-0.0030679572124481524,0.0
10.045129,-0.0030679572124481524,0.0
10.046129,-0.0030679572124481524,0.0
10.04713,-0.004601944545318489,0.0
10.04813,-0.004601944545318489,0.0
10.04913,-0.0030679572124481524,0.0
10.050131,-0.0030679572124481524,0.0
10.051131,-0.0030679572124481524,0.0
10.052132,-0.0030679572124481524,0.0
10.053132,-0.004601944545318489,0.0
10.054133,-0.004601944545318489,0.0
10.055134,-0.0030679572124481524,0.0
10.056134,-0.0030679572124481524,0.0
10.057135,-0.0030679572124481524,0.0
10.058135,-0.004601944545318489,0.0
10.059135,-0.004601944545318489,0.0
10.060136,-0.004601944545318489,0.0
10.061136,-0.004601944545318489,0.0
10.062137,-0.0030679572124481524,0.0
10.063137,-0.0030679572124481524,0.0
10.064138,-0.0030679572124481524,0.0
10.065139,-0.0030679572124481524,0.0
10.066139,-0.004601944545318489,0.0
10.06714,-0.0030679572124481524,0.0
10.06814,-0.0030679572124481524,0.0
10.06914,-0.0030679572124481524,0.0
10.070141,-0.0030679572124481524,0.0
10.071141,-0.0030679572124481524,0.0
10.072142,-0.004601944545318489,0.0
10.073142,-0.004601944545318489,0.0
10.074143,-0.004601944545318489,0.0
10.075144,-0.004601944545318489,0.0
10.076144,-0.0030679572124481524,0.0
10.077145,-0.004601944545318489,0.0
10.078145,-0.004601944545318489,0.0
10.079145,-0.004601944545318489,0.0
10.080146,-0.004601944545318489,0.0
10.081146,-0.004601944545318489,0.0
10.082147,-0.0030679572124481524,0.0
10.083147,-0.004601944545318489,0.0
10.084148,-0.004601944545318489,0.0
10.085149,-0.004601944545318489,0.0
10.086149,-0.004601944545318489,0.0
10.096513,-0.0030679572124481524,0.0
10.097513,-0.0030679572124481524,0.0
10.098514,-0.0030679572124481524,0.0
10.099514,-0.0030679572124481524,0.0
10.100514,-0.0030679572124481524,0.0
10.101515,-0.0030679572124481524,0.0
10.102515,-0.004601944545318489,0.0
10.103516,-0.004601944545318489,0.0
10.104516,-0.0030679572124481524,0.0
10.105516,-0.0030679572124481524,0.0
10.106517,-0.004601944545318489,0.0
10.107517,-0.004601944545318489,0.0
10.108518,-0.004601944545318489,0.0
10.109518,-0.0030679572124481524,0.0
10.110519,-0.0030679572124481524,0.0
10.11152,-0.004601944545318489,0.0
10.11252,-0.0030679572124481524,0.0
10.113521,-0.0030679572124481524,0.0
10.114521,-0.0030679572124481524,0.0
10.115521,-0.004601944545318489,0.0
10.116522,-0.0030679572124481524,0.0
10.117522,-0.0030679572124481524,0.0
10.118523,-0.0030679572124481524,0.0
10.119523,-0.004601944545318489,0.0
10.120524,-0.0030679572124481524,0.0
10.121525,-0.0030679572124481524,0.0
10.122525,-0.0030679572124481524,0.0
10.123526,-0.004601944545318489,0.0
10.124526,-0.004601944545318489,0.0
10.125526,-0.004601944545318489,0.0
10.126527,-0.004601944545318489,0.0
10.127527,-0.004601944545318489,0.0
10.128528,-0.004601944545318489,0.0
10.129528,-0.004601944545318489,0.0
10.130528,-0.0030679572124481524,0.0
10.131529,-0.004601944545318489,0.0
10.132529,-0.004601944545318489,0.0
10.13353,-0.004601944545318489,0.0
10.13453,-0.0030679572124481524,0.0
10.135531,-0.004601944545318489,0.0
10.136532,-0.004601944545318489,0.0
10.137532,-0.004601944545318489,0.0
10.138533,-0.004601944545318489,0.0
10.139533,-0.004601944545318489,0.0
10.140533,-0.004601944545318489,0.0
10.141534,-0.0030679572124481524,0.0
10.142534,-0.0030679572124481524,0.0
10.143535,-0.0030679572124481524,0.0
10.144535,-0.0030679572124481524,0.0
10.145536,-0.0030679572124481524,0.0
10.152957,-0.0030679572124481524,0.0
10.153957,-0.0030679572124481524,0.0
10.154958,-0.0030679572124481524,0.0
10.155958,-0.0030679572124481524,0.0
10.156959,-0.0030679572124481524,0.0
10.157959,-0.004601944545318489,0.0
10.158959,-0.004601944545318489,0.0
10.15996,-0.004601944545318489,0.0
10.16096,-0.004601944545318489,0.0
10.161961,-0.004601944545318489,0.0
10.162961,-0.0030679572124481524,0.0
10.163961,-0.0030679572124481524,0.0
10.164962,-0.0030679572124481524,0.0
10.165962,-0.004601944545318489,0.0
10.166963,-0.004601944545318489,0.0
10.167963,-0.0030679572124481524,0.0
10.168963,-0.0030679572124481524,0.0
10.169964,-0.004601944545318489,0.0
10.170964,-0.004601944545318489,0.0
10.171965,-0.0030679572124481524,0.0
10.172965,-0.0030679572124481524,0.0
10.173966,-0.0030679572124481524,0.0
10.174967,-0.004601944545318489,0.0
10.175967,-0.0030679572124481524,0.0
10.176968,-0.004601944545318489,0.0
10.177968,-0.004601944545318489,0.0
10.178968,-0.004601944545318489,0.0
10.179969,-0.004601944545318489,0.0
10.180969,-0.004601944545318489,0.0
10.18197,-0.0030679572124481524,0.0
10.18297,-0.0030679572124481524,0.0
10.183971,-0.004601944545318489,0.0
10.184972,-0.004601944545318489,0.0
10.185972,-0.004601944545318489,0.0
10.186973,-0.004601944545318489,0.0
10.187973,-0.004601944545318489,0.0
10.188973,-0.004601944545318489,0.0
10.189974,-0.004601944545318489,0.0
10.190974,-0.004601944545318489,0.0
10.191975,-0.004601944545318489,0.0
10.192975,-0.004601944545318489,0.0
10.193975,-0.0030679572124481524,0.0
10.194976,-0.004601944545318489,0.0
10.195976,-0.004601944545318489,0.0
10.196977,-0.0030679572124481524,0.0
10.197977,-0.0030679572124481524,0.0
10.198978,-0.004601944545318489,0.0
10.199979,-0.004601944545318489,0.0
10.200979,-0.0030679572124481524,0.0
10.20198,-0.004601944545318489,0.0
10.210511,-0.004601944545318489,0.0
10.211512,-0.0030679572124481524,0.0
10.212512,-0.0030679572124481524,0.0
10.213512,-0.0030679572124481524,0.0
10.214513,-0.0030679572124481524,0.0
10.215513,-0.0030679572124481524,0.0
10.216514,-0.004601944545318489,0.0
10.217514,-0.004601944545318489,0.0
10.218514,-0.004601944545318489,0.0
10.219515,-0.004601944545318489,0.0
10.220515,-0.004601944545318489,0.0
10.221516,-0.0030679572124481524,0.0
10.222516,-0.0030679572124481524,0.0
10.223517,-0.0030679572124481524,0.0
10.224518,-0.0030679572124481524,0.0
10.225518,-0.004601944545318489,0.0
10.226519,-0.0030679572124481524,0.0
10.227519,-0.0030679572124481524,0.0
10.228519,-0.0030679572124481524,0.0
10.22952,-0.0030679572124481524,0.0
10.23052,-0.004601944545318489,0.0
10.231521,-0.004601944545318489,0.0
10.232521,-0.004601944545318489,0.0
10.233522,-0.004601944545318489,0.0
10.234523,-0.004601944545318489,0.0
10.235523,-0.0030679572124481524,0.0
10.236524,-0.004601944545318489,0.0
10.237524,-0.004601944545318489,0.0
10.238524,-0.004601944545318489,0.0
10.239525,-0.004601944545318489,0.0
10.240525,-0.0030679572124481524,0.0
10.241526,-0.0030679572124481524,0.0
10.242526,-0.004601944545318489,0.0
10.243527,-0.004601944545318489,0.0
10.244528,-0.004601944545318489,0.0
10.245528,-0.004601944545318489,0.0
10.246529,-0.0030679572124481524,0.0
10.247529,-0.004601944545318489,0.0
10.248529,-0.0030679572124481524,0.0
10.24953,-0.0030679572124481524,0.0
10.25053,-0.004601944545318489,0.0
10.251531,-0.004601944545318489,0.0
10.252531,-0.004601944545318489,0.0
10.253532,-0.004601944545318489,0.0
10.254533,-0.004601944545318489,0.0
10.255533,-0.004601944545318489,0.0
10.256534,-0.004601944545318489,0.0
10.257534,-0.004601944545318489,0.0
10.258534,-0.004601944545318489,0.0
10.259535,-0.004601944545318489,0.0
10.267928,-0.0030679572124481524,0.0
10.268929,-0.0030679572124481524,0.0
10.269929,-0.004601944545318489,0.0
10.270929,-0.004601944545318489,0.0
10.27193,-0.004601944545318489,0.0
10.27293,-0.004601944545318489,0.0
10.273931,-0.0030679572124481524,0.0
10.274931,-0.0030679572124481524,0.0
10.275931,-0.004601944545318489,0.0
10.276932,-0.004601944545318489,0.0
10.277932,-0.0030679572124481524,0.0
10.278933,-0.0030679572124481524,0.0
10.279933,-0.004601944545318489,0.0
10.280933,-0.004601944545318489,0.0
10.281934,-0.004601944545318489,0.0
10.282934,-0.004601944545318489,0.0
10.283935,-0.004601944545318489,0.0
10.284935,-0.0030679572124481524,0.0
10.285935,-0.0030679572124481524,0.0
10.286936,-0.004601944545318489,0.0
10.287936,-0.004601944545318489,0.0
10.288937,-0.0030679572124481524,0.0
10.289937,-0.0030679572124481524,0.0
10.290937,-0.0030679572124481524,0.0
10.291938,-0.004601944545318489,0.0
10.292938,-0.004601944545318489,0.0
10.293939,-0.0030679572124481524,0.0
10.294939,-0.0030679572124481524,0.0
10.295939,-0.0030679572124481524,0.0
10.29694,-0.0030679572124481524,0.0
10.29794,-0.004601944545318489,0.0
10.298941,-0.004601944545318489,0.0
10.299941,-0.004601944545318489,0.0
10.300942,-0.004601944545318489,0.0
10.301943,-0.004601944545318489,0.0
10.302943,-0.004601944545318489,0.0
10.303944,-0.004601944545318489,0.0
10.304944,-0.004601944545318489,0.0
10.305944,-0.004601944545318489,0.0
10.306945,-0.004601944545318489,0.0
10.307945,-0.004601944545318489,0.0
10.308946,-0.0030679572124481524,0.0
10.309946,-0.004601944545318489,0.0
10.310947,-0.004601944545318489,0.0
10.311948,-0.0030679572124481524,0.0
10.312948,-0.0030679572124481524,0.0
10.313949,-0.0030679572124481524,0.0
10.314949,-0.004601944545318489,0.0
10.315949,-0.004601944545318489,0.0
10.31695,-0.004601944545318489,0.0
10.32464,-0.0030679572124481524,0.0
10.325641,-0.0030679572124481524,0.0
10.326641,-0.004601944545318489,0.0
10.327642,-0.004601944545318489,0.0
10.328643,-0.004601944545318489,0.0
10.329643,-0.004601944545318489,0.0
10.330644,-0.004601944545318489,0.0
10.331644,-0.004601944545318489,0.0
10.332645,-0.004601944545318489,0.0
10.333646,-0.004601944545318489,0.0
10.334646,-0.004601944545318489,0.0
10.335647,-0.0030679572124481524,0.0
10.336647,-0.004601944545318489,0.0
10.337647,-0.004601944545318489,0.0
10.338648,-0.004601944545318489,0.0
10.339648,-0.004601944545318489,0.0
10.340649,-0.004601944545318489,0.0
10.341649,-0.0030679572124481524,0.0
10.34265,-0.0030679572124481524,0.0
10.343651,-0.004601944545318489,0.0
10.344651,-0.004601944545318489,0.0
10.345652,-0.004601944545318489,0.0
10.346652,-0.004601944545318489,0.0
10.347652,-0.004601944545318489,0.0
10.348653,-0.004601944545318489,0.0
10.349653,-0.0030679572124481524,0.0
10.350654,-0.0030679572124481524,0.0
10.351654,-0.004601944545318489,0.0
10.352655,-0.004601944545318489,0.0
10.353656,-0.004601944545318489,0.0
10.354656,-0.004601944545318489,0.0
10.355657,-0.004601944545318489,0.0
10.356657,-0.0030679572124481524,0.0
10.357657,-0.004601944545318489,0.0
10.358658,-0.004601944545318489,0.0
10.359658,-0.004601944545318489,0.0
10.360659,-0.0030679572124481524,0.0
10.361659,-0.0030679572124481524,0.0
10.36266,-0.0030679572124481524,0.0
10.363661,-0.004601944545318489,0.0
10.364661,-0.004601944545318489,0.0
10.365662,-0.004601944545318489,0.0
10.366662,-0.004601944545318489,0.0
10.367662,-0.004601944545318489,0.0
10.368663,-0.004601944545318489,0.0
10.369663,-0.0030679572124481524,0.0
10.370664,-0.0030679572124481524,0.0
10.371664,-0.0030679572124481524,0.0
10.372665,-0.0030679572124481524,0.0
10.373666,-0.0030679572124481524,0.0
10.382081,-0.0030679572124481524,0.0
10.383081,-0.0030679572124481524,0.0
10.384082,-0.0030679572124481524,0.0
10.385082,-0.004601944545318489,0.0
10.386083,-0.0030679572124481524,0.0
10.387083,-0.0030679572124481524,0.0
10.388084,-0.004601944545318489,0.0
10.389085,-0.004601944545318489,0.0
10.390085,-0.004601944545318489,0.0
10.391086,-0.004601944545318489,0.0
10.392086,-0.0030679572124481524,0.0
10.393086,-0.0030679572124481524,0.0
10.394087,-0.004601944545318489,0.0
10.395087,-0.004601944545318489,0.0
10.396088,-0.004601944545318489,0.0
10.397088,-0.004601944545318489,0.0
10.398089,-0.004601944545318489,0.0
10.39909,-0.004601944545318489,0.0
10.40009,-0.0030679572124481524,0.0
10.401091,-0.004601944545318489,0.0
10.402091,-0.004601944545318489,0.0
10.403091,-0.004601944545318489,0.0
10.404092,-0.0030679572124481524,0.0
10.405092,-0.0030679572124481524,0.0
10.406093,-0.0030679572124481524,0.0
10.407093,-0.0030679572124481524,0.0
10.408094,-0.0030679572124481524,0.0
10.409095,-0.004601944545318489,0.0
10.410095,-0.0030679572124481524,0.0
10.411096,-0.0030679572124481524,0.0
10.412096,-0.0030679572124481524,0.0
10.413096,-0.0030679572124481524,0.0
10.414097,-0.0030679572124481524,0.0
10.415097,-0.0030679572124481524,0.0
10.416098,-0.0030679572124481524,0.0
10.417098,-0.0030679572124481524,0.0
10.418098,-0.0030679572124481524,0.0
10.419099,-0.0030679572124481524,0.0
10.420099,-0.004601944545318489,0.0
10.4211,-0.004601944545318489,0.0
10.4221,-0.004601944545318489,0.0
10.423101,-0.004601944545318489,0.0
10.424102,-0.004601944545318489,0.0
10.425102,-0.0030679572124481524,0.0
10.426103,-0.004601944545318489,0.0
10.427103,-0.004601944545318489,0.0
10.428103,-0.0030679572124481524,0.0
10.429104,-0.0030679572124481524,0.0
10.430104,-0.004601944545318489,0.0
10.431105,-0.0030679572124481524,0.0
10.4386,-0.0030679572124481524,0.0
10.4396,-0.0030679572124481524,0.0
10.4406,-0.0030679572124481524,0.0
10.441601,-0.0030679572124481524,0.0
10.442601,-0.0030679572124481524,0.0
10.443602,-0.004601944545318489,0.0
10.444602,-0.004601944545318489,0.0
10.445602,-0.004601944545318489,0.0
10.446603,-0.004601944545318489,0.0
10.447603,-0.004601944545318489,0.0
