t_s,enc_deg,acc_deg,a_belt,v_belt,a_raw_x,a_raw_y,a_raw_z,a_lin_x,a_lin_y,a_lin_z,cmd_sps,cmd_dir,cmd_vel,a_belt_lp25,a_lin_x_lp25,a_lin_y_lp25,a_lin_z_lp25
5.863118,260.0684,-347.783203,5.032265,-9.706156,-7.231686,5.292383,-1.331176,1.763107,5.032265,-2.228793,1996.42,1,1996.42,-2.0239431800256082,-0.17812108195021703,-2.0239431800256082,-0.09547879023172605
5.865372,257.3437,-350.507812,-1.891767,-9.703063,-9.085996,-1.631648,-0.957681,-0.091203,-1.891767,-1.855298,1981.5,1,1981.5,-1.7401112964166565,-0.1617477545237896,-1.7401112964166565,-0.1071234479854211
5.867627,254.1797,-353.671875,-5.485463,-9.712408,-9.791088,-5.225345,1.593341,-0.796295,-5.485463,0.695724,1955.05,1,1955.05,-1.545268796713164,-0.16216303247091265,-1.545268796713164,-0.10420021852808511
5.869884,251.1914,-356.660156,0.655664,-9.715347,-9.423578,0.915782,1.569399,-0.428785,0.655664,0.671782,1917.2,1,1917.2,-1.3849107193030001,-0.1679520437624907,-1.3849107193030001,-0.09606676518425998
5.872147,248.291,-359.560547,1.061481,-9.708728,-9.385271,1.321599,1.417367,-0.390478,1.061481,0.519751,1839.53,1,1839.53,-1.2131004593690067,-0.17130739581216156,-1.2131004593690067,-0.09289566981371096
5.874402,245.3027,-362.548828,-5.526165,-9.714286,-9.788693,-5.266047,1.146823,-0.7939,-5.526165,0.249206,1774.26,1,1774.26,-0.9827775764915899,-0.1714366783631452,-0.9827775764915899,-0.09363067692246305
5.876659,242.0508,-365.800781,-3.409691,-9.725875,-8.670602,-3.149572,0.222661,0.324191,-3.409691,-0.674956,1698.63,1,1698.63,-0.650766903264767,-0.17387005498887426,-0.650766903264767,-0.08664859811869981
5.878916,238.8867,-368.964844,2.762561,-9.722721,-7.923611,3.02268,-0.828394,1.071182,2.762561,-1.726011,1613.01,1,1613.01,-0.20457833648619278,-0.18619605491310645,-0.20457833648619278,-0.05873433810333511
5.881176,235.5469,-372.304687,0.984867,-9.715791,-9.300277,1.244985,0.395043,-0.305484,0.984867,-0.502574,1467.09,1,1467.09,0.34298165070348224,-0.20939080365718768,0.34298165070348224,-0.007721222522615654
5.883431,232.1191,-375.732422,-2.399338,-9.717879,-10.035296,-2.139219,1.995567,-1.040504,-2.399338,1.09795,1358.92,1,1358.92,0.9808965178899294,-0.23463275645558615,0.9808965178899294,0.05213329315787998
5.885686,229.043,-378.808594,-3.863392,-9.725536,-9.848549,-3.603274,2.138022,-0.853756,-3.863392,1.240405,1242.73,1,1242.73,1.6903943773494794,-0.25167273706154125,1.6903943773494794,0.10035201559295512
5.887943,226.6699,-381.181641,8.599625,-9.715938,-9.008183,8.859743,1.491588,-0.013391,8.599625,0.593971,1119.26,1,1119.26,2.413664005189665,-0.25803230960617773,2.413664005189665,0.126169696937895
5.890203,224.4727,-383.378906,8.641523,-9.68671,-8.631097,8.901642,0.785298,0.363696,8.641523,-0.112319,921.93,1,921.93,3.072738751806916,-0.25799646809123306,3.072738751806916,0.13423768929334415
5.892457,221.9238,-385.927734,-1.126819,-9.678385,-9.661801,-0.866701,0.551863,-0.667008,-1.126819,-0.345753,783.35,1,783.35,3.6264921012643434,-0.25543307387440223,3.6264921012643434,0.13801436130067352
5.894715,220.6934,-387.158203,-1.244135,-9.682492,-9.652225,-0.984017,0.17358,-0.657432,-1.244135,-0.724037,640.18,1,640.18,4.069665371941467,-0.2516038375298612,4.069665371941467,0.14933880299810331
5.896971,219.5508,-388.300781,16.656113,-9.654373,-7.661446,16.916231,-0.016759,1.333347,16.656113,-0.914376,493.22,1,493.22,4.385528320413616,-0.24749204840892913,4.385528320413616,0.16990358664340918
5.899232,218.584,-389.267578,2.97804,-9.6362,-9.627085,3.238158,2.728193,-0.632292,2.97804,1.830576,267.45,1,267.45,4.560107171954005,-0.24094470750783306,4.560107171954005,0.18856785058101816
5.901487,218.1445,-389.707031,-2.820717,-9.636246,-11.073183,-2.560599,2.381034,-2.07839,-2.820717,1.483417,114.77,1,114.77,4.622358925468958,-0.2246954002690251,4.622358925468958,0.19086425806048105
5.903745,218.0566,-389.794922,11.504989,-9.624271,-9.734824,11.765107,1.497573,-0.740031,11.504989,0.599956,38.61,-1,-38.61,4.615692797004045,-0.1970443103757484,4.615692797004045,0.17531039109704305
5.906002,218.4961,-389.355469,8.818694,-9.598119,-6.521805,9.078813,-0.84635,2.472988,8.818694,-1.743967,268.16,-1,-268.16,4.574746295226566,-0.16978328423965572,4.574746295226566,0.15696095551000566
5.908261,218.3203,-389.53125,-2.5801,-9.594599,-9.281123,-2.319981,0.594959,-0.28633,-2.5801,-0.302658,419.43,-1,-419.43,4.559295869764222,-0.15549545442073504,4.559295869764222,0.15252123543254836
5.910517,218.4082,-389.443359,1.061481,-9.598586,-10.240001,1.321599,1.327585,-1.245208,1.061481,0.429968,568.24,-1,-568.24,4.646160982837345,-0.15380461603374102,4.646160982837345,0.16604798020712888
5.912774,218.8477,-389.003906,2.073031,-9.592692,-8.65025,2.33315,0.043096,0.344543,2.073031,-0.854521,713.83,-1,-713.83,4.86636389923187,-0.1575106125098694,4.86636389923187,0.18904226472621125
5.915029,220.3418,-387.509766,4.722216,-9.586247,-8.937555,4.982334,1.872266,0.057238,4.722216,0.974649,924.03,-1,-924.03,5.1780502665128,-0.16220567987498027,5.1780502665128,0.20597296136104928
5.917289,222.0117,-385.839844,7.999877,-9.563633,-8.956709,8.259995,2.551022,0.038084,7.999877,1.653405,1057.57,-1,-1057.57,5.491729254269685,-0.16399487544062036,5.491729254269685,0.19987218296352668
5.919546,224.1211,-383.730469,4.999943,-9.548311,-10.69849,5.260061,2.275689,-1.703697,4.999943,1.378072,1184.94,-1,-1184.94,5.707548858693326,-0.1570866183603638,5.707548858693326,0.16357801280380913
5.921802,226.9336,-380.917969,10.115154,-9.532776,-9.756371,10.375273,0.420182,-0.761579,10.115154,-0.477434,1305.29,-1,-1305.29,5.740848792914966,-0.14103566628737552,5.740848792914966,0.10898638837059656
5.924059,229.7461,-378.105469,11.903624,-9.501621,-6.216545,12.163742,-2.037466,2.778248,11.903624,-2.935082,1471.2,-1,-1471.2,5.543993801695256,-0.12532978813380782,5.543993801695256,0.058813823888902224
5.926321,232.1191,-375.732422,2.208304,-9.493423,-9.54209,2.468422,2.318784,-0.547297,2.208304,1.421167,1571.09,-1,-1571.09,5.130794391282029,-0.1175832059253122,5.130794391282029,0.02589858386826482
5.928577,235.9863,-371.865234,4.264923,-9.488945,-10.366894,4.525041,1.952471,-1.372101,4.264923,1.054855,1661.67,-1,-1661.67,4.569546838452628,-0.11220004390104565,4.569546838452628,0.00726590123613611
5.936645,247.8516,-360.0,2.551872,-9.468356,-10.056845,2.81199,1.367089,-1.062052,2.551872,0.469472,1921.11,-1,-1921.11,3.940814409882129,-0.10052181468797082,3.940814409882129,0.0005358092273044699
5.938703,250.5762,-357.275391,4.446883,-9.459074,-7.82904,4.707001,-1.258153,1.165753,4.446883,-2.15577,1958.27,-1,-1958.27,3.310474360380853,-0.08526822735580723,3.310474360380853,0.01421016517109167
5.940973,253.6523,-354.199219,1.73904,-9.453112,-8.078036,1.999158,-0.365116,0.916757,1.73904,-1.262733,1983.78,-1,-1983.78,2.733085027955226,-0.07580829170889117,2.733085027955226,0.054763536263265335
5.943227,256.377,-351.474609,-3.613198,-9.45955,-9.479841,-3.35308,2.430115,-0.485048,-3.613198,1.532498,1999.86,-1,-1999.86,2.251936313389043,-0.07395166487613546,2.251936313389043,0.11098119407607364
5.945482,259.3652,-348.486328,1.072255,-9.463149,-9.82341,1.332373,2.877831,-0.828617,1.072255,1.980214,1995.7,-1,-1995.7,1.8759774093773955,-0.07187142044830218,1.8759774093773955,0.16072608086562398
5.947739,262.0898,-345.761719,6.400551,-9.450703,-9.534908,6.660669,1.009156,-0.540115,6.400551,0.111539,1979.62,-1,-1979.62,1.5679676554320645,-0.06269163039126736,1.5679676554320645,0.1923722758202109
5.950002,264.7266,-343.125,1.108168,-9.443802,-8.607155,1.368286,0.063446,0.387638,1.108168,-0.834171,1933.39,-1,-1933.39,1.277833898243594,-0.047992659883630044,1.277833898243594,0.21194640677141302
5.952259,267.2754,-340.576172,-3.392931,-9.452155,-8.461109,-3.132813,1.000776,0.533684,-3.392931,0.103159,1888.07,-1,-1888.07,0.9743650112317779,-0.03441872995067705,0.9743650112317779,0.23042572950990647
5.954516,269.8242,-338.027344,0.540742,-9.456038,-9.091981,0.80086,0.805649,-0.097188,0.540742,-0.091968,1831.43,-1,-1831.43,0.6262913672059589,-0.025888737965743352,0.6262913672059589,0.25164173523203676
5.956771,272.373,-335.478516,6.395763,-9.444165,-9.387665,6.655881,0.921768,-0.392872,6.395763,0.024151,1763.84,-1,-1763.84,0.18182135473014327,-0.021226166031173287,0.18182135473014327,0.27099013993738563
5.959032,274.7461,-333.105469,1.183586,-9.433672,-8.939949,1.443704,1.871069,0.054844,1.183586,0.973452,1642.75,-1,-1642.75,-0.40032388032770616,-0.018155133125263,-0.40032388032770616,0.2789072509920669
5.96129,277.4707,-330.380859,-4.584046,-9.438474,-9.161413,-4.323928,2.214637,-0.16662,-4.584046,1.31702,1549.57,-1,-1549.57,-1.1164646356055985,-0.01668928378957941,-1.1164646356055985,0.2669019667676303
5.963548,279.7559,-328.095703,-0.835924,-9.445636,-8.920795,-0.575805,0.999579,0.073997,-0.835924,0.101962,1447.09,-1,-1447.09,-1.9356444973749973,-0.01890574648565723,-1.9356444973749973,0.23524029127101576
5.965805,282.3047,-325.546875,2.883469,-9.440272,-8.526949,3.143587,0.469264,0.467844,2.883469,-0.428353,1335.9,-1,-1335.9,-2.824559048972267,-0.027024678382307717,-2.824559048972267,0.19392608964173208
5.968067,283.8867,-323.964844,-2.044996,-9.437958,-9.24521,-1.784877,0.810437,-0.250417,-2.044996,-0.08718,1154.18,-1,-1154.18,-3.7260242435275894,-0.040982002065642946,-3.7260242435275894,0.15469391782561026
5.970323,285.3809,-322.470703,-12.796159,-9.455454,-9.336189,-12.53604,0.922965,-0.341396,-12.796159,0.025348,1024.19,-1,-1024.19,-4.540173955664399,-0.05808803625131434,-4.540173955664399,0.1238457606536764
5.972582,286.875,-320.976562,-7.581587,-9.478092,-9.156625,-7.321469,1.040281,-0.161832,-7.581587,0.142664,888.01,-1,-888.01,-5.168941537453718,-0.07616447370230607,-5.168941537453718,0.10206789806522767
5.974839,288.0176,-319.833984,1.926985,-9.478895,-8.026561,2.187103,0.621295,0.968232,1.926985,-0.276322,746.46,-1,-746.46,-5.564065956102081,-0.0947105347828713,-5.564065956102081,0.08702538550844559
5.9771,288.8965,-318.955078,-14.710322,-9.485714,-9.378088,-14.450204,1.101333,-0.383295,-14.710322,0.203716,525.82,-1,-525.82,-5.708816200053914,-0.11053324973393217,-5.708816200053914,0.07420631386627134
5.979356,289.1602,-318.691406,-11.271052,-9.519,-11.048044,-11.010934,2.124854,-2.053251,-11.271052,1.227237,374.58,-1,-374.58,-5.60502239233371,-0.11698378617528689,-5.60502239233371,0.05855398253676537
5.981615,289.7754,-318.076172,-3.645519,-9.533476,-8.1343,-3.385401,0.198719,0.860493,-3.645519,-0.698898,221.02,-1,-221.02,-5.314708176299496,-0.1127946175916155,-5.314708176299496,0.03919889238002197
5.98387,289.8633,-317.988281,3.553845,-9.527876,-7.801506,3.813963,-0.107739,1.193287,3.553845,-1.005356,66.05,-1,-66.05,-4.959923550970806,-0.10488562394992108,-4.959923550970806,0.019317724100335554
5.98613,289.8633,-317.988281,-10.893966,-9.546077,-10.723629,-10.633847,1.551443,-1.728836,-10.893966,0.653826,166.92,1,166.92,-4.654897538925424,-0.09842086080096886,-4.654897538925424,-0.0018038536749874227
5.988387,289.6875,-318.164062,-4.748049,-9.564106,-8.811859,-4.487931,1.181539,0.182934,-4.748049,0.283922,321.21,1,321.21,-4.479776019249998,-0.09412295450923487,-4.479776019249998,-0.031215190977709743
5.990645,289.6875,-318.164062,2.198727,-9.565188,-8.524555,2.458845,1.446098,0.470238,2.198727,0.548481,473.68,1,473.68,-4.509725725924351,-0.09517906517655997,-4.509725725924351,-0.07472156787273837
5.9929,289.7754,-318.076172,2.42857,-9.558002,-8.876503,2.688689,0.233435,0.11829,2.42857,-0.664182,623.24,1,623.24,-4.799604859122292,-0.10614005440996514,-4.799604859122292,-0.13121680802134794
5.995161,289.3359,-318.515625,-2.831491,-9.561965,-9.648633,-2.571373,1.924938,-0.65384,-2.831491,1.027321,840.35,1,840.35,-5.322653067584288,-0.1274447536067417,-5.322653067584288,-0.19357641041446738
5.997418,288.457,-319.394531,-11.21838,-9.576677,-9.024943,-10.958261,0.418985,-0.03015,-11.21838,-0.478632,979.02,1,979.02,-5.957431107634424,-0.15711335477469293,-5.957431107634424,-0.24926649453129662
5.999676,287.1387,-320.712891,-8.32379,-9.59954,-9.018958,-8.063671,-1.493982,-0.024165,-8.32379,-2.391599,1111.74,1,1111.74,-6.547301515868042,-0.19445623109023216,-6.547301515868042,-0.2822142093195012
6.001934,285.4687,-322.382812,-5.721292,-9.61319,-8.078036,-5.461174,-0.62369,0.916757,-5.721292,-1.521306,1237.74,1,1237.74,-6.961299828693051,-0.23787496706623995,-6.961299828693051,-0.28484512681012764
6.004193,283.8867,-323.964844,-15.36394,-9.63761,-9.753978,-15.103822,2.043451,-0.759185,-15.36394,1.145834,1412.57,1,1412.57,-7.109695260143015,-0.2792487619085166,-7.109695260143015,-0.26973264317268636
6.006449,281.6895,-326.162109,-8.870865,-9.666577,-10.929531,-8.610746,2.366668,-1.934738,-8.870865,1.469052,1518.55,1,1518.55,-6.953321303617695,-0.30514612129029045,-6.953321303617695,-0.2604783587765855
6.008705,279.5801,-328.271484,-1.509891,-9.674214,-9.355343,-1.249773,1.997961,-0.36055,-1.509891,1.100344,1615.32,1,1615.32,-6.515176745319389,-0.30804888953476195,-6.515176745319389,-0.26834770143108005
6.01096,277.2949,-330.556641,-9.362873,-9.680395,-8.735245,-9.102755,-0.349553,0.259548,-9.362873,-1.24717,1702.35,1,1702.35,-5.852220408423697,-0.293377316337223,-5.852220408423697,-0.28011042375054984
6.013223,274.6582,-333.193359,-9.146198,-9.70427,-9.512163,-8.88608,-1.649605,-0.51737,-9.146198,-2.547222,1813.3,1,1813.3,-5.026554843341159,-0.2733326202061546,-5.026554843341159,-0.2693441992663038
6.015481,271.8457,-336.005859,-0.637205,-9.714757,-8.027759,-0.377087,-0.972046,0.967034,-0.637205,-1.869663,1873.59,1,1873.59,-4.120522291379274,-0.2579256121674454,-4.120522291379274,-0.2214970198386507
6.017737,269.3848,-338.466797,3.229431,-9.70909,-8.271967,3.489549,1.073799,0.722826,3.229431,0.176183,1922.49,1,1922.49,-3.233411017615695,-0.24883750623128545,-3.233411017615695,-0.1504729791490995
6.019992,266.8359,-341.015625,-5.487857,-9.710223,-11.046846,-5.227739,2.912546,-2.052053,-5.487857,2.01493,1959.65,1,1959.65,-2.4344348252407237,-0.23633619758472127,-2.4344348252407237,-0.09117603138605351
6.022254,264.1992,-343.652344,-3.570102,-9.722683,-10.799047,-3.309984,3.234566,-1.804254,-3.570102,2.33695,1992.95,1,1992.95,-1.7489733034677366,-0.20862536386504354,-1.7489733034677366,-0.07353214376653654
6.024511,261.5625,-346.289062,4.021912,-9.719778,-8.213309,4.28203,0.594959,0.781484,4.021912,-0.302658,1999.97,1,1999.97,-1.1910623113096748,-0.16813568249377134,-1.1910623113096748,-0.09989730632900874
6.026766,258.6621,-349.189453,1.233864,-9.713512,-7.714118,1.493982,-1.613692,1.280675,1.233864,-2.511309,1994.76,1,1994.76,-0.7669046419247317,-0.13081374087253123,-0.7669046419247317,-0.1472081933468181
6.029021,255.7617,-352.089844,-6.209709,-9.72493,-8.99741,-5.949591,0.356736,-0.002617,-6.209709,-0.540881,1964.1,1,1964.1,-0.45329086012174774,-0.10848183420291428,-0.45329086012174774,-0.19148096807028397
6.031278,252.9492,-354.902344,1.031554,-9.731391,-8.968679,1.291672,0.688333,0.026114,1.031554,-0.209284,1928.57,1,1928.57,-0.21526959255236228,-0.09872954534884287,-0.21526959255236228,-0.2264472026847133
6.033539,250.1367,-357.714844,5.29443,-9.722492,-9.679757,5.554548,0.906205,-0.684964,5.29443,0.008588,1881.24,1,1881.24,-0.03185426517001115,-0.0900953466107417,-0.03185426517001115,-0.260322238303832
6.035795,247.1484,-360.703125,-2.066543,-9.721642,-10.121488,-1.806425,2.024297,-1.126695,-2.066543,1.126681,1822.36,1,1822.36,0.12500678214615268,-0.07219589266796869,0.12500678214615268,-0.3027847801435234
6.038052,243.8965,-363.955078,-2.519047,-9.732115,-8.780735,-2.258929,1.679533,0.214058,-2.519047,0.781916,1713.15,1,1713.15,0.30822167099879294,-0.043431561762330366,0.30822167099879294,-0.35313004537826465
6.040308,240.7324,-367.119141,2.441738,-9.731629,-8.47308,2.701857,-0.931344,0.521713,2.441738,-1.828961,1627.09,1,1627.09,0.5706537087670707,-0.011106162464674931,0.5706537087670707,-0.39444778274911657
6.042569,237.3926,-370.458984,-0.579744,-9.729516,-8.857349,-0.319626,-1.592144,0.137444,-0.579744,-2.489761,1531.03,1,1531.03,0.9468416929630622,0.016188464353410984,0.9468416929630622,-0.40351978552457674
6.044823,234.1406,-373.710937,-4.548133,-9.739264,-8.829816,-4.288015,0.751779,0.164977,-4.548133,-0.145838,1425.48,1,1425.48,1.453081221901607,0.03466519696595498,1.453081221901607,-0.3707737156399691
6.04708,230.8887,-376.962891,2.802066,-9.737086,-9.275137,3.062184,1.509544,-0.280344,2.802066,0.611927,1250.94,1,1250.94,2.0704343712115403,0.044738784077258516,2.0704343712115403,-0.3060488012900936
6.054668,222.9785,-384.873047,3.205489,-9.712763,-9.198523,3.465607,1.501164,-0.20373,3.205489,0.603548,780.54,1,780.54,2.733226801595341,0.04713921233035901,2.733226801595341,-0.2241697955399784
6.056739,221.748,-386.103516,1.977263,-9.708692,-9.07163,2.237381,-0.609324,-0.076838,1.977263,-1.506941,633.61,1,633.61,3.3496213465366935,0.03951676427954812,3.3496213465366935,-0.13202403391663162
6.058995,220.8691,-386.982422,12.309441,-9.685946,-7.137115,12.569559,-0.511162,1.857677,12.309441,-1.408779,482.71,1,482.71,3.831266212544277,0.017871592525526774,3.831266212544277,-0.03397621163427579
6.061253,220.5176,-387.333984,2.764956,-9.668756,-9.018958,3.025074,2.420538,-0.024165,2.764956,1.522921,251.02,1,251.02,4.123983334155605,-0.01504338634396585,4.123983334155605,0.055394559017644666
6.063508,220.5176,-387.333984,6.007902,-9.659997,-11.079168,6.26802,3.360262,-2.084375,6.007902,2.462645,94.33,1,94.33,4.227121096242045,-0.04601302870424087,4.227121096242045,0.11554268726535373
6.06577,220.6055,-387.246094,9.332251,-9.637795,-9.709685,9.592369,1.364695,-0.714892,9.332251,0.467078,62.98,-1,-62.98,4.186524895824856,-0.06387251067284637,4.186524895824856,0.14069534336271372
6.068027,220.6934,-387.158203,2.648837,-9.624571,-7.85777,2.908955,-0.086191,1.137023,2.648837,-0.983808,297.99,-1,-297.99,4.089734249045737,-0.07245256018204949,4.089734249045737,0.14886511163604121
6.070282,220.6055,-387.246094,-3.977116,-9.627406,-8.66701,-3.716998,-0.198719,0.327783,-3.977116,-1.096336,452.62,-1,-452.62,4.053266965310543,-0.08423353259383017,4.053266965310543,0.1669697637680188
6.072537,220.5176,-387.333984,-1.421306,-9.633103,-8.924387,-1.161188,-0.016759,0.070406,-1.421306,-0.914376,604.5,-1,-604.5,4.163212322584851,-0.10606496108685859,4.163212322584851,0.21010321770948315
6.074798,221.6602,-386.191406,2.136478,-9.630143,-9.096769,2.396596,1.59813,-0.101976,2.136478,0.700513,752.66,-1,-752.66,4.412533350485434,-0.13541161110455535,4.412533350485434,0.2732475349491119
6.077053,223.418,-384.433594,12.868486,-9.609782,-9.196129,13.128605,2.229002,-0.201336,12.868486,1.331385,965.94,-1,-965.94,4.707918137851428,-0.16464721125388404,4.707918137851428,0.3384070628605538
6.079308,225.0879,-382.763672,6.080925,-9.5868,-9.829395,6.341043,2.335544,-0.834602,6.080925,1.437927,1100.87,-1,-1100.87,4.94305940230569,-0.18548252046857405,4.94305940230569,0.38989775602798576
6.081565,227.2852,-380.566406,0.236679,-9.584273,-10.001778,0.496797,1.687912,-1.006985,0.236679,0.790295,1229.01,-1,-1229.01,5.05478913745838,-0.19383914815430064,5.05478913745838,0.426114364330769
6.083827,229.7461,-378.105469,10.391685,-9.569159,-8.391677,10.651803,-0.684742,0.603116,10.391685,-1.582359,1349.53,-1,-1349.53,5.009499459200476,-0.19383788354352913,5.009499459200476,0.45826789245092564
6.086083,232.5586,-375.292969,9.366966,-9.536428,-7.744045,9.627085,-0.2478,1.250748,9.366966,-1.145417,1514.41,-1,-1514.41,4.78615705314768,-0.1932530902496757,4.78615705314768,0.4944840540801531
6.088336,235.459,-372.392578,-3.03021,-9.530936,-10.259154,-2.770091,3.460819,-1.264361,-3.03021,2.563202,1612.74,-1,-1612.74,4.395512282504951,-0.19277525406447688,4.395512282504951,0.5247994417816966
6.090592,238.7988,-369.052734,5.155566,-9.527671,-10.212467,5.415684,3.746926,-1.217674,5.155566,2.849309,1701.02,-1,-1701.02,3.8683322730079928,-0.18583839220816983,3.8683322730079928,0.530161854515053
6.092856,242.7539,-365.097656,13.006153,-9.494663,-8.176199,13.266272,0.0,0.818594,13.006153,-0.897617,1778.74,-1,-1778.74,3.227872459916768,-0.16967648531589197,3.227872459916768,0.5061107387662027
6.095113,246.0059,-361.845703,-0.610869,-9.481028,-9.378088,-0.350751,1.332373,-0.383295,-0.610869,0.434756,1874.4,-1,-1874.4,2.5209603818433197,-0.14826599147817057,2.5209603818433197,0.46693592003048573
6.097367,248.8184,-359.033203,-5.510602,-9.489135,-9.460688,-5.250484,1.357512,-0.465895,-5.510602,0.459895,1923.62,-1,-1923.62,1.8407419942514547,-0.12627982321823233,1.8407419942514547,0.43047057067894046
6.099626,251.7187,-356.132812,-0.243359,-9.494705,-8.821436,0.016759,0.480037,0.173357,-0.243359,-0.417579,1960.85,-1,-1960.85,1.2685561386529516,-0.1078406048006336,1.2685561386529516,0.4092227541342729
6.101887,254.8828,-352.96875,6.315557,-9.480422,-7.9691,6.575675,-0.350751,1.025692,6.315557,-1.248367,1985.84,-1,-1985.84,0.8255958387214078,-0.09674408008425579,0.8255958387214078,0.4076846608296259
6.104141,257.5195,-350.332031,-2.955989,-9.47669,-9.770737,-2.695871,2.231396,-0.775944,-2.955989,1.333779,2000.0,-1,-2000.0,0.5037408126913704,-0.0918396735205174,0.5037408126913704,0.4169243643012808
6.106395,260.332,-347.519531,-3.991482,-9.485728,-9.847352,-3.731363,3.73256,-0.852559,-3.991482,2.834944,1993.79,-1,-1993.79,0.296664057863132,-0.08688035031211196,0.296664057863132,0.4189646303391926
6.108654,263.1445,-344.707031,2.663202,-9.483243,-8.7951,2.92332,0.924162,0.199693,2.663202,0.026545,1975.09,-1,-1975.09,0.17903783029862905,-0.07830627166666235,0.17903783029862905,0.40513326353874096
6.110914,265.6055,-342.246094,2.56504,-9.475611,-8.7951,2.825158,-0.226252,0.199693,2.56504,-1.123869,1943.99,-1,-1943.99,0.09804062513916412,-0.0686815274080609,0.09804062513916412,0.3838640310092985
6.113168,268.3301,-339.521484,-2.405323,-9.474724,-8.705317,-2.145205,0.814029,0.289475,-2.405323,-0.083588,1874.54,-1,-1874.54,0.0030736995781497863,-0.0614003789220175,0.0030736995781497863,0.36591055323805105
6.115423,270.8789,-336.972656,-2.388564,-9.481043,-9.621099,-2.128445,2.230199,-0.626307,-2.388564,1.332582,1813.44,-1,-1813.44,-0.1455856181904596,-0.05631786522369448,-0.1455856181904596,0.3506595933695169
6.117683,273.3398,-334.511719,3.901004,-9.475403,-8.992621,4.161122,0.889446,0.002172,3.901004,-0.008171,1740.93,-1,-1740.93,-0.3962514145040334,-0.051727887526387004,-0.3962514145040334,0.33049895918577615
6.119946,275.7129,-332.138672,3.102538,-9.464963,-8.838196,3.362656,1.572991,0.156597,3.102538,0.675374,1657.45,-1,-1657.45,-0.7966495055820133,-0.04760923996550925,-0.7966495055820133,0.2998544948819869
6.122202,278.4375,-329.414062,-2.833885,-9.464872,-9.419987,-2.573767,1.620875,-0.425194,-2.833885,0.723258,1512.82,-1,-1512.82,-1.358322407563735,-0.04542312451744181,-1.358322407563735,0.25748274518971814
6.12446,280.8105,-327.041016,-1.082526,-9.469455,-9.072827,-0.822408,1.280898,-0.078034,-1.082526,0.383281,1404.31,-1,-1404.31,-2.0504359742044573,-0.04749177494475104,-2.0504359742044573,0.2071123164827209
6.126719,283.0078,-324.84375,0.739461,-9.468358,-8.236053,0.999579,0.446519,0.758739,0.739461,-0.451098,1286.95,-1,-1286.95,-2.81872622860615,-0.05704349998635517,-2.81872622860615,0.15761435428150491
6.128982,284.502,-323.349609,-5.161049,-9.470005,-9.210494,-4.900931,0.766145,-0.215701,-5.161049,-0.131472,1161.4,-1,-1161.4,-3.588044380798983,-0.07524586907147375,-3.588044380798983,0.11863464917135892
6.131238,285.9961,-321.855469,-10.932273,-9.491044,-9.896433,-10.672154,1.14802,-0.90164,-10.932273,0.250403,959.59,-1,-959.59,-4.269553905684873,-0.09942451213540505,-4.269553905684873,0.09559811659931922
6.133497,287.5781,-320.273437,-4.827058,-9.505186,-8.178593,-4.56694,-0.299275,0.8162,-4.827058,-1.196892,817.23,-1,-817.23,-4.800948200827674,-0.12674783720106167,-4.800948200827674,0.08831615382787508
6.135753,288.2812,-319.570312,1.25182,-9.505739,-8.209718,1.511938,1.301249,0.785075,1.25182,0.403632,669.63,-1,-669.63,-5.166089956327743,-0.15419178589920435,-5.166089956327743,0.0896143538606612
6.138013,289.0723,-318.779297,-16.148041,-9.533568,-11.288661,-15.887922,3.254917,-2.293868,-16.148041,2.3573,440.56,-1,-440.56,-5.365955218564708,-0.17372767896762795,-5.365955218564708,0.08747739409077199
6.140269,289.4238,-318.427734,-4.604397,-9.556539,-9.543288,-4.344279,0.039504,-0.548495,-4.604397,-0.858113,284.11,-1,-284.11,-5.414937626038318,-0.1776391939816561,-5.414937626038318,0.07628697284795627
6.142526,289.8633,-317.988281,4.190703,-9.552759,-7.831434,4.450821,-0.064643,1.163359,4.190703,-0.96226,125.79,-1,-125.79,-5.360733316698675,-0.16857661428030923,-5.360733316698675,0.06162353232311818
6.144782,289.9512,-317.900391,-15.808064,-9.560027,-9.206903,-15.547946,0.824802,-0.21211,-15.808064,-0.072814,33.4,1,33.4,-5.256357452849891,-0.15489329051850312,-5.256357452849891,0.04852210660392197
6.147043,289.5996,-318.251953,-7.059651,-9.587857,-10.296265,-6.799533,1.704672,-1.301472,-7.059651,0.807055,271.45,1,271.45,-5.14765831230045,-0.14113852326474924,-5.14765831230045,0.032729626882281516
6.1493,289.6875,-318.164062,0.850791,-9.595447,-8.3821,1.11091,1.273715,0.612693,0.850791,0.376098,428.34,1,428.34,-5.1134369591406665,-0.13095349306285195,-5.1134369591406665,0.007086075463269737
6.151555,289.5996,-318.251953,5.245349,-9.583323,-8.322245,5.505467,-0.171185,0.672548,5.245349,-1.068802,582.51,1,582.51,-5.24490065113229,-0.13061936200373817,-5.24490065113229,-0.03103366240289005
6.153814,289.3359,-318.515625,-4.761217,-9.58726,-10.085575,-4.501099,2.631228,-1.090782,-4.761217,1.733611,733.04,1,733.04,-5.556712402294222,-0.14384342441973108,-5.556712402294222,-0.08063539596688654
6.156074,288.6328,-319.21875,-10.88798,-9.603898,-8.993818,-10.627861,1.770512,0.000975,-10.88798,0.872895,949.88,1,949.88,-5.958073797166447,-0.17050592220590763,-5.958073797166447,-0.13528441626396873
