t_s,enc_deg,acc_deg,a_belt,v_belt,a_raw_x,a_raw_y,a_raw_z,a_lin_x,a_lin_y,a_lin_z,cmd_sps,cmd_dir,cmd_vel,a_belt_lp25,a_lin_x_lp25,a_lin_y_lp25,a_lin_z_lp25
3.41963,321.2402,-1362.65625,0.032774,0.089094,-9.072827,0.257377,0.987608,-0.075855,0.032774,0.062615,0.0,1,0.0,0.03935756339538941,-0.08325801101889825,0.03935756339538941,0.07984710432259147
3.421886,321.2402,-1362.65625,0.044745,0.08918,-9.08001,0.269348,1.004368,-0.083038,0.044745,0.079374,0.0,1,0.0,0.04042425836343927,-0.08442270545609296,0.04042425836343927,0.08132875742930899
3.424142,321.1523,-1362.744141,0.041154,0.089277,-9.070433,0.265756,0.992397,-0.073461,0.041154,0.067403,0.0,1,0.0,0.04179072687627903,-0.0860860560077156,0.04179072687627903,0.08289001606534536
3.426397,321.2402,-1362.65625,0.043548,0.089372,-9.077616,0.268151,1.021127,-0.080644,0.043548,0.096134,0.0,1,0.0,0.04345728357102025,-0.08798448721880071,0.04345728357102025,0.08437878315927994
3.42866,321.2402,-1362.65625,0.032774,0.089443,-9.093178,0.257377,1.009156,-0.096206,0.032774,0.084163,0.0,1,0.0,0.04541515482887716,-0.08966671684637273,0.04541515482887716,0.08552124516978118
3.430916,321.2402,-1362.65625,0.043548,0.089529,-9.095572,0.268151,1.022324,-0.0986,0.043548,0.097331,0.0,1,0.0,0.047567590418130946,-0.09057752522199093,0.047567590418130946,0.08606456504301829
3.433172,321.2402,-1362.65625,0.042351,0.089626,-9.093178,0.266953,1.022324,-0.096206,0.042351,0.097331,0.0,1,0.0,0.04965035973480324,-0.09022115068519905,0.04965035973480324,0.08589038141177634
3.435427,321.1523,-1362.744141,0.065096,0.089745,-9.106346,0.289698,1.012747,-0.109374,0.065096,0.087754,0.0,1,0.0,0.05124783990036936,-0.08829031222615864,0.05124783990036936,0.08508627968637161
3.437534,321.2402,-1362.65625,0.06749,0.089887,-9.107543,0.292093,1.013944,-0.110571,0.06749,0.088951,0.0,1,0.0,0.05194175727589896,-0.08478854924883826,0.05194175727589896,0.08395533052661786
3.439789,321.2402,-1362.65625,0.053125,0.090022,-9.08001,0.277727,0.988805,-0.083038,0.053125,0.063812,0.0,1,0.0,0.05150519743345959,-0.0801645643127108,0.05150519743345959,0.08292500465333832
3.442045,321.1523,-1362.744141,0.051928,0.09014,-9.062054,0.27653,0.979228,-0.065082,0.051928,0.054235,0.0,1,0.0,0.04996344066354154,-0.07528165734421398,0.04996344066354154,0.08233445971963292
3.4443,321.2402,-1362.65625,0.049534,0.090254,-9.046491,0.274136,1.006762,-0.049519,0.049534,0.081768,0.0,1,0.0,0.04750276865652221,-0.07113616910403725,0.04750276865652221,0.0821780649904641
3.446555,321.3281,-1362.568359,0.043548,0.090363,-9.046491,0.268151,1.010353,-0.049519,0.043548,0.08536,0.0,1,0.0,0.04437865974719721,-0.06850666532562404,0.04437865974719721,0.08204893391350566
3.448815,321.2402,-1362.65625,0.039957,0.090453,-9.041702,0.264559,1.005565,-0.04473,0.039957,0.080571,0.0,1,0.0,0.0408759209092156,-0.06772300596516666,0.0408759209092156,0.08133567972571037
3.451071,321.2402,-1362.65625,0.03876,0.090545,-9.066842,0.263362,1.018733,-0.06987,0.03876,0.093739,0.0,1,0.0,0.03728424994053213,-0.06860788213674203,0.03728424994053213,0.07942923470976333
3.453327,321.2402,-1362.65625,0.031577,0.090619,-9.082404,0.25618,1.022324,-0.085432,0.031577,0.097331,0.0,1,0.0,0.033887936592648604,-0.07062096563122114,0.033887936592648604,0.07586688811298707
3.455583,321.2402,-1362.65625,0.019606,0.090657,-9.066842,0.244209,1.030704,-0.06987,0.019606,0.10571,0.0,1,0.0,0.03094394560041595,-0.07314211724204855,0.03094394560041595,0.07053460124065083
3.457844,321.1523,-1362.744141,0.024395,0.090708,-9.074024,0.248997,0.988805,-0.077052,0.024395,0.063812,0.0,1,0.0,0.028610857408515027,-0.07565090360063037,0.028610857408515027,0.06386691459456215
3.460099,321.2402,-1362.65625,0.033971,0.090776,-9.077616,0.258574,0.96606,-0.080644,0.033971,0.041067,0.0,1,0.0,0.026903181365812715,-0.07771006362808025,0.026903181365812715,0.05679538138037805
3.462355,321.2402,-1362.65625,0.016015,0.09083,-9.087193,0.240617,0.94571,-0.09022,0.016015,0.020716,0.0,1,0.0,0.02574383233533422,-0.07893813036180161,0.02574383233533422,0.05036815409356337
3.464612,321.2402,-1362.65625,0.017212,0.090874,-9.095572,0.241814,0.969652,-0.0986,0.017212,0.044658,0.0,1,0.0,0.025001021713053472,-0.0790959844600607,0.025001021713053472,0.04533259312257087
3.466873,321.2402,-1362.65625,0.033971,0.090926,-9.090784,0.258574,0.963666,-0.093812,0.033971,0.038673,0.0,1,0.0,0.024448780905396088,-0.07823809485337156,0.024448780905396088,0.042020419952767625
3.469128,321.2402,-1362.65625,0.032774,0.091008,-9.068039,0.257377,0.950498,-0.071067,0.032774,0.025505,0.0,1,0.0,0.023808073925398496,-0.07679203198928898,0.023808073925398496,0.04048267175371038
3.471385,321.1523,-1362.744141,0.029183,0.091068,-9.056067,0.253785,0.975637,-0.059095,0.029183,0.050644,0.0,1,0.0,0.022898161141023478,-0.07542692763925553,0.022898161141023478,0.04059818986056324
3.473641,321.2402,-1362.65625,0.020803,0.091127,-9.051279,0.245406,0.964863,-0.054307,0.020803,0.03987,0.0,1,0.0,0.021720627203669553,-0.07474741384775953,0.021720627203669553,0.04213470163576419
3.475897,321.2402,-1362.65625,0.011227,0.09116,-9.053674,0.235829,0.968455,-0.056702,0.011227,0.043461,0.0,1,0.0,0.020395315048935478,-0.07501240122878018,0.020395315048935478,0.04483734798590527
3.48348,321.3281,-1362.568359,0.016015,0.091282,-9.084799,0.240617,0.968455,-0.087827,0.016015,0.043461,0.0,1,0.0,0.019023413629501183,-0.0760513016957381,0.019023413629501183,0.04845315473605216
3.485537,321.1523,-1362.744141,0.018409,0.091314,-9.082404,0.243011,0.987608,-0.085432,0.018409,0.062615,0.0,1,0.0,0.01759902513045646,-0.0774362306606098,0.01759902513045646,0.052699986014632015
3.487793,321.3281,-1362.568359,0.027986,0.091375,-9.077616,0.252588,0.98282,-0.080644,0.027986,0.057826,0.0,1,0.0,0.016048141565467838,-0.07875755276539628,0.016048141565467838,0.057299852088622094
3.490049,321.2402,-1362.65625,0.012424,0.091404,-9.082404,0.237026,0.980426,-0.085432,0.012424,0.055432,0.0,1,0.0,0.01434638866686435,-0.07975710398654437,0.01434638866686435,0.0620314049305142
3.492319,321.1523,-1362.744141,0.010029,0.091435,-9.089587,0.234632,0.98282,-0.092615,0.010029,0.057826,0.0,1,0.0,0.01257312207241656,-0.08032831961296276,0.01257312207241656,0.06667763177288376
3.494576,321.2402,-1362.65625,0.012424,0.091455,-9.070433,0.237026,1.00317,-0.073461,0.012424,0.078177,0.0,1,0.0,0.010855533651622309,-0.08051895433302057,0.010855533651622309,0.07092770577572265
3.496832,321.1523,-1362.744141,0.007635,0.09148,-9.081207,0.232238,1.01155,-0.084235,0.007635,0.086557,0.0,1,0.0,0.009310012920924407,-0.08050100028043328,0.009310012920924407,0.07440711586857808
3.499088,321.2402,-1362.65625,0.002847,0.091484,-9.070433,0.227449,1.010353,-0.073461,0.002847,0.08536,0.0,1,0.0,0.008028425264758906,-0.08048077115529582,0.008028425264758906,0.07684000490161695
3.501349,321.1523,-1362.744141,0.010029,0.091516,-9.076419,0.234632,1.010353,-0.079447,0.010029,0.08536,0.0,1,0.0,0.0070621049751023535,-0.08062620363634981,0.0070621049751023535,0.07817658940024115
3.503605,321.2402,-1362.65625,0.002847,0.091529,-9.064447,0.227449,0.997185,-0.067475,0.002847,0.072192,0.0,1,0.0,0.006415388552174745,-0.08101686528160626,0.006415388552174745,0.07858474579263379
3.50586,321.2402,-1362.65625,0.006438,0.091535,-9.08001,0.23104,1.004368,-0.083038,0.006438,0.079374,0.0,1,0.0,0.006061478562725316,-0.08159069463613537,0.006061478562725316,0.0783414112056293
3.508117,321.2402,-1362.65625,0.007635,0.091555,-9.089587,0.232238,0.998382,-0.092615,0.007635,0.073389,0.0,1,0.0,0.005954157557986988,-0.08215645800009652,0.005954157557986988,0.07772132645361782
3.510372,321.2402,-1362.65625,0.013621,0.091578,-9.077616,0.238223,1.01155,-0.080644,0.013621,0.086557,0.0,1,0.0,0.0060560296556779886,-0.08251165013537252,0.0060560296556779886,0.07696568522617916
3.512634,321.2402,-1362.65625,0.016015,0.091616,-9.081207,0.240617,0.997185,-0.084235,0.016015,0.072192,0.0,1,0.0,0.006410305079280013,-0.08253662586492272,0.006410305079280013,0.07632573888939471
3.514889,321.2402,-1362.65625,0.012424,0.091648,-9.081207,0.237026,1.017536,-0.084235,0.012424,0.092542,0.0,1,0.0,0.0072219716069737505,-0.08218062419579263,0.0072219716069737505,0.07612198117113321
3.517146,321.2402,-1362.65625,-0.013913,0.091625,-9.077616,0.21069,0.986411,-0.080644,-0.013913,0.061418,0.0,1,0.0,0.00884350379089909,-0.08142757936636719,0.00884350379089909,0.0767751488056198
3.519401,321.1523,-1362.744141,-0.005533,0.091614,-9.074024,0.219069,0.972046,-0.077052,-0.005533,0.047052,0.0,1,0.0,0.011575299286016794,-0.08027975619950231,0.011575299286016794,0.0787034476492435
3.521661,321.2402,-1362.65625,0.012424,0.091618,-9.089587,0.237026,0.992397,-0.092615,0.012424,0.067403,0.0,1,0.0,0.01541888835963601,-0.07874980273876424,0.01541888835963601,0.08203584283392673
3.523917,321.2402,-1362.65625,0.026789,0.091667,-9.07163,0.251391,1.015141,-0.074658,0.026789,0.090148,0.0,1,0.0,0.020049733040658435,-0.07690552156090566,0.020049733040658435,0.08641363938952719
3.526173,321.1523,-1362.744141,0.020803,0.09172,-9.08001,0.245406,1.015141,-0.083038,0.020803,0.090148,0.0,1,0.0,0.02499786832304111,-0.07493020989205616,0.02499786832304111,0.09111491579943465
3.528428,321.2402,-1362.65625,0.043548,0.091795,-9.063251,0.268151,1.018733,-0.066278,0.043548,0.093739,0.0,1,0.0,0.02980731521701223,-0.07311546762871071,0.02980731521701223,0.09529453725565631
3.530689,321.2402,-1362.65625,0.036366,0.09189,-9.057265,0.260968,1.041478,-0.060293,0.036366,0.116484,0.0,1,0.0,0.03411636544686905,-0.07177761709949582,0.03411636544686905,0.09811855646863633
3.532946,321.2402,-1362.65625,0.03876,0.091973,-9.057265,0.263362,1.039083,-0.060293,0.03876,0.11409,0.0,1,0.0,0.03770211167340168,-0.07111918347647618,0.03770211167340168,0.09888633731939446
3.535201,321.2402,-1362.65625,0.049534,0.092081,-9.057265,0.274136,1.031901,-0.060293,0.049534,0.106907,0.0,1,0.0,0.040472197413776265,-0.07110322551506645,0.040472197413776265,0.09718934712523444
3.537457,321.2402,-1362.65625,0.036366,0.092182,-9.077616,0.260968,1.036689,-0.080644,0.036366,0.111696,0.0,1,0.0,0.042434024943039265,-0.071437340456158,0.042434024943039265,0.09299055256603701
3.539713,321.2402,-1362.65625,0.042351,0.092271,-9.065644,0.266953,1.02831,-0.068672,0.042351,0.103316,0.0,1,0.0,0.04365437557573046,-0.07168464133216952,0.04365437557573046,0.086638358922995
3.541973,321.2402,-1362.65625,0.039957,0.09236,-9.084799,0.264559,1.029507,-0.087827,0.039957,0.104513,0.0,1,0.0,0.04418564696077683,-0.07141755247266632,0.04418564696077683,0.07891648226896747
3.544228,321.2402,-1362.65625,0.050731,0.092472,-9.082404,0.275333,0.988805,-0.085432,0.050731,0.063812,0.0,1,0.0,0.04402428833129453,-0.0703577223077327,0.04402428833129453,0.07107948249556262
3.546485,321.2402,-1362.65625,0.051928,0.092598,-9.075222,0.27653,0.951695,-0.07825,0.051928,0.026702,0.0,1,0.0,0.04316495875384105,-0.0685056359628736,0.04316495875384105,0.06467136327716691
3.54874,321.1523,-1362.744141,0.042351,0.092697,-9.048885,0.266953,0.946907,-0.051913,0.042351,0.021913,0.0,1,0.0,0.041699484274588965,-0.06616105988045218,0.041699484274588965,0.06104163392343517
3.551002,321.1523,-1362.744141,0.04714,0.092805,-9.059659,0.271742,0.938527,-0.062687,0.04714,0.013534,0.0,1,0.0,0.03986286715855313,-0.06375356215833479,0.03986286715855313,0.060807461566554005
3.553257,321.2402,-1362.65625,0.023198,0.092873,-9.03452,0.2478,0.984017,-0.037548,0.023198,0.059023,0.0,1,0.0,0.03799107647259683,-0.06161210841981722,0.03799107647259683,0.06359696458167156
3.555514,321.1523,-1362.744141,0.03038,0.092927,-9.056067,0.254982,1.009156,-0.059095,0.03038,0.084163,0.0,1,0.0,0.03640297382748361,-0.05981213255470432,0.03640297382748361,0.06822948398467145
3.557769,321.2402,-1362.65625,0.035169,0.093005,-9.07163,0.259771,1.025915,-0.074658,0.035169,0.100922,0.0,1,0.0,0.03527737706475906,-0.05817778140061077,0.03527737706475906,0.07324787420290352
3.560029,321.2402,-1362.65625,0.037563,0.093091,-9.056067,0.262165,1.034295,-0.059095,0.037563,0.109302,0.0,1,0.0,0.03464909800211484,-0.056477507553531925,0.03464909800211484,0.07748542492761054
3.562287,321.0645,-1362.832031,0.014818,0.093127,-9.062054,0.23942,1.009156,-0.065082,0.014818,0.084163,0.0,1,0.0,0.03447293614279041,-0.0546360774249004,0.03447293614279041,0.08037509712786786
3.564542,321.2402,-1362.65625,0.036366,0.093183,-9.052477,0.260968,1.01155,-0.055505,0.036366,0.086557,0.0,1,0.0,0.03459290028379435,-0.052789349877548596,0.03459290028379435,0.08191764471142533
3.566798,321.1523,-1362.744141,0.048337,0.093284,-9.040505,0.272939,1.005565,-0.043533,0.048337,0.080571,0.0,1,0.0,0.03470880943131868,-0.05122937535863521,0.03470880943131868,0.08244096916547622
3.569054,321.3281,-1362.568359,0.044745,0.093387,-9.040505,0.269348,0.994791,-0.043533,0.044745,0.069797,0.0,1,0.0,0.034519928113625836,-0.050287180529193586,0.034519928113625836,0.0823651402478451
3.571315,321.2402,-1362.65625,0.031577,0.093476,-9.032125,0.25618,1.00317,-0.035153,0.031577,0.078177,0.0,1,0.0,0.033906935884519575,-0.05018115836813329,0.033906935884519575,0.08203783490574608
3.57357,321.2402,-1362.65625,0.025592,0.093534,-9.046491,0.250194,0.993594,-0.049519,0.025592,0.0686,0.0,1,0.0,0.03292049992796571,-0.05091071289010715,0.03292049992796571,0.08162709452146848
3.575826,321.1523,-1362.744141,0.037563,0.09361,-9.058462,0.262165,0.993594,-0.06149,0.037563,0.0686,0.0,1,0.0,0.03164016803239067,-0.05227118817103131,0.03164016803239067,0.08106550577040819
3.578082,321.1523,-1362.744141,0.024395,0.093677,-9.064447,0.248997,1.01993,-0.067475,0.024395,0.094936,0.0,1,0.0,0.030103267806355954,-0.05401604428942835,0.030103267806355954,0.08004806842926905
3.580343,321.2402,-1362.65625,0.03038,0.093725,-9.044097,0.254982,1.016339,-0.047125,0.03038,0.091345,0.0,1,0.0,0.02831871581910421,-0.0560328048516394,0.02831871581910421,0.078172090754283
3.582599,321.1523,-1362.744141,0.03876,0.093806,-9.056067,0.263362,1.029507,-0.059095,0.03876,0.104513,0.0,1,0.0,0.026300172336521245,-0.058345934055100974,0.026300172336521245,0.07521738805422457
3.584855,321.2402,-1362.65625,0.033971,0.093887,-9.057265,0.258574,1.001973,-0.060293,0.033971,0.07698,0.0,1,0.0,0.02415406749967917,-0.06099992191119909,0.02415406749967917,0.07138274101287953
3.587112,321.2402,-1362.65625,0.006438,0.093915,-9.054871,0.23104,0.975637,-0.057899,0.006438,0.050644,0.0,1,0.0,0.02215657826937367,-0.06399448236699316,0.02215657826937367,0.06728622672727197
3.589374,321.2402,-1362.65625,0.014818,0.09394,-9.054871,0.23942,0.972046,-0.057899,0.014818,0.047052,0.0,1,0.0,0.020654731316595985,-0.06725544930349256,0.020654731316595985,0.06368182779256071
3.591629,321.1523,-1362.744141,0.013621,0.093975,-9.075222,0.238223,0.976834,-0.07825,0.013621,0.051841,0.0,1,0.0,0.01987405014470806,-0.07059348763081576,0.01987405014470806,0.06111486856840468
3.593886,321.2402,-1362.65625,0.013621,0.09401,-9.077616,0.238223,1.01155,-0.080644,0.013621,0.086557,0.0,1,0.0,0.01983923332172044,-0.073745699071504,0.01983923332172044,0.05984261682602684
3.601474,321.2402,-1362.65625,0.032774,0.094259,-9.065644,0.257377,0.956484,-0.068672,0.032774,0.03149,0.0,1,0.0,0.020424989279579427,-0.07648654741319728,0.020424989279579427,0.060020541452654466
3.603531,321.1523,-1362.744141,0.024395,0.094318,-9.07163,0.248997,0.976834,-0.074658,0.024395,0.051841,0.0,1,0.0,0.021479352669935767,-0.0786366553318767,0.021479352669935767,0.06177466324685534
3.6058,321.2402,-1362.65625,0.020803,0.094367,-9.081207,0.245406,0.98282,-0.084235,0.020803,0.057826,0.0,1,0.0,0.022938720007002613,-0.07997743494297958,0.022938720007002613,0.06502811080122996
3.608056,321.2402,-1362.65625,0.010029,0.094401,-9.097966,0.234632,1.000776,-0.100994,0.010029,0.075783,0.0,1,0.0,0.024802366175021812,-0.08027265758724887,0.024802366175021812,0.06941878013428626
3.610313,321.2402,-1362.65625,0.019606,0.094424,-9.082404,0.244209,1.001973,-0.085432,0.019606,0.07698,0.0,1,0.0,0.026976538622422414,-0.07943875623318256,0.026976538622422414,0.07444404151967839
3.612568,321.2402,-1362.65625,0.039957,0.0945,-9.075222,0.264559,1.01155,-0.07825,0.039957,0.086557,0.0,1,0.0,0.029177328756207908,-0.0776647449923288,0.029177328756207908,0.07962906399309932
3.614828,321.2402,-1362.65625,0.035169,0.09458,-9.062054,0.259771,1.018733,-0.065082,0.035169,0.093739,0.0,1,0.0,0.03102288397051814,-0.07533353413790812,0.03102288397051814,0.08461735529247452
3.617084,321.2402,-1362.65625,0.035169,0.09466,-9.072827,0.259771,1.01155,-0.075855,0.035169,0.086557,0.0,1,0.0,0.03219864329640263,-0.07284521901944739,0.03219864329640263,0.08920713376375097
3.61934,321.3281,-1362.568359,0.043548,0.094759,-9.072827,0.268151,1.013944,-0.075855,0.043548,0.088951,0.0,1,0.0,0.03253063650244192,-0.07053960044765316,0.03253063650244192,0.09331446774121253
3.621595,321.2402,-1362.65625,0.033971,0.094844,-9.058462,0.258574,1.025915,-0.06149,0.033971,0.100922,0.0,1,0.0,0.03199845289797344,-0.06874241905993773,0.03199845289797344,0.09687916382050805
3.623855,321.1523,-1362.744141,0.031577,0.094919,-9.051279,0.25618,1.035492,-0.054307,0.031577,0.110499,0.0,1,0.0,0.03073462864355582,-0.06776462429229504,0.03073462864355582,0.09983963321194239
3.626111,321.1523,-1362.744141,0.031577,0.094989,-9.048885,0.25618,1.029507,-0.051913,0.031577,0.104513,0.0,1,0.0,0.02898084274452539,-0.06776747778381606,0.02898084274452539,0.1022169118454921
3.628366,321.2402,-1362.65625,0.025592,0.095059,-9.075222,0.250194,1.01993,-0.07825,0.025592,0.094936,0.0,1,0.0,0.027034160118804412,-0.06864586126437555,0.027034160118804412,0.10415949926286908
3.630621,321.1523,-1362.744141,0.017212,0.095108,-9.076419,0.241814,1.017536,-0.079447,0.017212,0.092542,0.0,1,0.0,0.02520369542957875,-0.07011209453453239,0.02520369542957875,0.10583318471014705
3.632878,321.1523,-1362.744141,0.012424,0.095138,-9.068039,0.237026,1.021127,-0.071067,0.012424,0.096134,0.0,1,0.0,0.02373005728945326,-0.0719075306580591,0.02373005728945326,0.1072358304391624
3.635138,321.2402,-1362.65625,0.017212,0.095172,-9.065644,0.241814,1.037886,-0.068672,0.017212,0.112893,0.0,1,0.0,0.02268247075591363,-0.07389133310767089,0.02268247075591363,0.10810613708379407
3.637394,321.2402,-1362.65625,0.031577,0.095225,-9.066842,0.25618,1.04866,-0.06987,0.031577,0.123667,0.0,1,0.0,0.021939130590804285,-0.07594782216306073,0.021939130590804285,0.10802422845368798
3.63965,321.2402,-1362.65625,0.03038,0.095303,-9.081207,0.254982,1.045069,-0.084235,0.03038,0.120076,0.0,1,0.0,0.021313559883593246,-0.077888420256087,0.021313559883593246,0.10664937518154201
3.641904,321.1523,-1362.744141,0.018409,0.095344,-9.081207,0.243011,1.029507,-0.084235,0.018409,0.104513,0.0,1,0.0,0.020717913355350684,-0.07947735023615642,0.020717913355350684,0.10390380098159015
3.644165,321.1523,-1362.744141,0.03038,0.0954,-9.088389,0.254982,1.025915,-0.091417,0.03038,0.100922,0.0,1,0.0,0.020213162817125433,-0.0805435605962714,0.020213162817125433,0.09996442485234866
3.646421,321.2402,-1362.65625,0.013621,0.095453,-9.084799,0.238223,1.021127,-0.087827,0.013621,0.096134,0.0,1,0.0,0.019971991171684734,-0.08108111612674683,0.019971991171684734,0.09513917206652556
3.648678,321.1523,-1362.744141,-0.000744,0.095468,-9.070433,0.223858,1.00317,-0.073461,-0.000744,0.078177,0.0,1,0.0,0.02019147553045045,-0.08126889091036754,0.02019147553045045,0.089759542821521
3.650934,321.0645,-1362.832031,0.010029,0.095477,-9.064447,0.234632,1.012747,-0.067475,0.010029,0.087754,0.0,1,0.0,0.020909844738860525,-0.08135916699400751,0.020909844738860525,0.08410271828757829
3.653194,321.2402,-1362.65625,0.039957,0.095553,-9.08001,0.264559,1.012747,-0.083038,0.039957,0.087754,0.0,1,0.0,0.021885401034866702,-0.08149820346424366,0.021885401034866702,0.07837757890194334
3.655449,321.1523,-1362.744141,0.033971,0.095633,-9.075222,0.258574,1.004368,-0.07825,0.033971,0.079374,0.0,1,0.0,0.022755461692268143,-0.08165545648304999,0.022755461692268143,0.07282772086933843
3.657704,321.2402,-1362.65625,0.023198,0.095696,-9.089587,0.2478,0.979228,-0.092615,0.023198,0.054235,0.0,1,0.0,0.023306688557768147,-0.0817047446914876,0.023306688557768147,0.06781773791844421
3.659959,321.2402,-1362.65625,0.017212,0.095739,-9.08001,0.241814,0.979228,-0.083038,0.017212,0.054235,0.0,1,0.0,0.023531006823360658,-0.08154845618763401,0.023531006823360658,0.06374016316395736
3.662216,321.2402,-1362.65625,0.03038,0.095786,-9.074024,0.254982,0.981623,-0.077052,0.03038,0.056629,0.0,1,0.0,0.0234942216134936,-0.08118190727321713,0.0234942216134936,0.06083912530082216
3.664476,321.2402,-1362.65625,0.03038,0.095856,-9.072827,0.254982,0.975637,-0.075855,0.03038,0.050644,0.0,1,0.0,0.02327478775482725,-0.08064731094974004,0.02327478775482725,0.05913967560942672
3.666732,321.1523,-1362.744141,0.012424,0.095899,-9.078813,0.237026,0.980426,-0.081841,0.012424,0.055432,0.0,1,0.0,0.023007997880728007,-0.07994448980296913,0.023007997880728007,0.058475160587781884
3.668988,321.1523,-1362.744141,0.018409,0.095937,-9.082404,0.243011,0.986411,-0.085432,0.018409,0.061418,0.0,1,0.0,0.022857878475530332,-0.07902312417545881,0.022857878475530332,0.05853314508319881
3.671246,321.1523,-1362.744141,0.029183,0.096006,-9.070433,0.253785,0.992397,-0.073461,0.029183,0.067403,0.0,1,0.0,0.02292157825544097,-0.077848595412784,0.02292157825544097,0.058939840988075615
3.673507,321.2402,-1362.65625,0.022,0.096063,-9.074024,0.246603,0.992397,-0.077052,0.022,0.067403,0.0,1,0.0,0.023232096695602413,-0.07642722370089335,0.023232096695602413,0.05938628223816236
3.675762,321.1523,-1362.744141,0.016015,0.096105,-9.081207,0.240617,0.984017,-0.084235,0.016015,0.059023,0.0,1,0.0,0.02381647316779373,-0.074787469077089,0.02381647316779373,0.0597160872402767
3.678019,321.2402,-1362.65625,0.022,0.096144,-9.076419,0.246603,0.978031,-0.079447,0.022,0.053038,0.0,1,0.0,0.02466695669074187,-0.07301977623328437,0.02466695669074187,0.059899461137221804
3.680275,321.1523,-1362.744141,0.03038,0.096208,-9.056067,0.254982,0.988805,-0.059095,0.03038,0.063812,0.0,1,0.0,0.02568918858209636,-0.07132950682158842,0.02568918858209636,0.05992817058432037
3.682535,321.1523,-1362.744141,0.027986,0.096274,-9.059659,0.252588,0.995988,-0.062687,0.027986,0.070994,0.0,1,0.0,0.026740953085402492,-0.0699569838823425,0.026740953085402492,0.059778540784952656
3.684791,321.1523,-1362.744141,0.029183,0.096337,-9.062054,0.253785,0.998382,-0.065082,0.029183,0.073389,0.0,1,0.0,0.027707187826104634,-0.06902256370915913,0.027707187826104634,0.059517619239930236
3.687047,321.2402,-1362.65625,0.041154,0.096426,-9.069236,0.265756,0.986411,-0.072264,0.041154,0.061418,0.0,1,0.0,0.028543661644476106,-0.06848145872091498,0.028543661644476106,0.059437054016491804
3.689302,321.2402,-1362.65625,0.029183,0.096494,-9.066842,0.253785,0.960075,-0.06987,0.029183,0.035081,0.0,1,0.0,0.02932199815054428,-0.0682078070556546,0.02932199815054428,0.06002199354199694
3.691558,321.2402,-1362.65625,0.019606,0.09655,-9.063251,0.244209,0.960075,-0.066278,0.019606,0.035081,0.0,1,0.0,0.03023438497360437,-0.06808333230821029,0.03023438497360437,0.061677171759285915
3.69382,321.2402,-1362.65625,0.020803,0.096599,-9.065644,0.245406,0.980426,-0.068672,0.020803,0.055432,0.0,1,0.0,0.031469480241705476,-0.06801433193200264,0.031469480241705476,0.06439795500519148
3.696075,321.2402,-1362.65625,0.025592,0.096633,-9.076419,0.250194,0.999579,-0.079447,0.025592,0.074586,0.0,1,0.0,0.03304452981303644,-0.06793024252692016,0.03304452981303644,0.06769773662305141
3.698332,321.2402,-1362.65625,0.033971,0.096705,-9.058462,0.258574,1.025915,-0.06149,0.033971,0.100922,0.0,1,0.0,0.034745777202867506,-0.0678246647085229,0.034745777202867506,0.07087525983184945
3.700587,321.2402,-1362.65625,0.048337,0.096796,-9.069236,0.272939,1.015141,-0.072264,0.048337,0.090148,0.0,1,0.0,0.036209688627835045,-0.06777380841018733,0.036209688627835045,0.0734241546209991
3.702848,321.1523,-1362.744141,0.037563,0.096892,-9.062054,0.262165,0.994791,-0.065082,0.037563,0.069797,0.0,1,0.0,0.037079240662160326,-0.06789405491616551,0.037079240662160326,0.07527617229906769
3.705103,321.2402,-1362.65625,0.054322,0.096986,-9.053674,0.278924,0.987608,-0.056702,0.054322,0.062615,0.0,1,0.0,0.037134316528867,-0.06828543714741846,0.037134316528867,0.07668528998243636
3.707358,321.3281,-1362.568359,0.032774,0.097086,-9.063251,0.257377,0.994791,-0.066278,0.032774,0.069797,0.0,1,0.0,0.0363497394527043,-0.0689566574506013,0.0363497394527043,0.07790494275768751
3.709613,321.2402,-1362.65625,0.027986,0.097154,-9.068039,0.252588,1.009156,-0.071067,0.027986,0.084163,0.0,1,0.0,0.03486194025610192,-0.06977220029734589,0.03486194025610192,0.07899183613050637
3.711874,321.3281,-1362.568359,0.027986,0.097213,-9.077616,0.252588,1.007959,-0.080644,0.027986,0.082965,0.0,1,0.0,0.032833320506502894,-0.0705125442932616,0.032833320506502894,0.07985688098004759
3.720045,321.1523,-1362.744141,0.041154,0.097549,-9.058462,0.265756,1.006762,-0.06149,0.041154,0.081768,0.0,1,0.0,0.03034724761884923,-0.07098594261575723,0.03034724761884923,0.08040815569246779
3.722589,321.2402,-1362.65625,0.032774,0.097644,-9.083601,0.257377,1.010353,-0.086629,0.032774,0.08536,0.0,1,0.0,0.02746751299161473,-0.07106943436837068,0.02746751299161473,0.08062342731442425
3.724846,321.2402,-1362.65625,0.026789,0.097704,-9.064447,0.251391,0.991199,-0.067475,0.026789,0.066206,0.0,1,0.0,0.02436265229932254,-0.07071385947112464,0.02436265229932254,0.08053160558354075
3.727102,321.2402,-1362.65625,0.006438,0.09774,-9.076419,0.23104,1.016339,-0.079447,0.006438,0.091345,0.0,1,0.0,0.021310698497773777,-0.06997445637657422,0.021310698497773777,0.08014622091450878
