t_s,enc_deg,acc_deg,a_belt,v_belt,a_raw_x,a_raw_y,a_raw_z,a_lin_x,a_lin_y,a_lin_z,cmd_sps,cmd_dir,cmd_vel
4.091216,300.8496,-307.001953,-14.061494,-9.701239,-10.198102,-13.801375,2.694674,-1.203309,-14.061494,1.797057,59.83,-1,-59.83
4.093473,300.7617,-307.089844,-2.964369,-9.714750,-9.872491,-2.704251,1.261744,-0.877698,-2.964369,0.364127,50.42,1,50.42
4.095730,300.7617,-307.089844,1.148870,-9.711061,-8.040926,1.408988,-0.606930,0.953867,1.148870,-1.504547,160.58,1,160.58
4.097986,300.7617,-307.089844,-5.960712,-9.717114,-8.725668,-5.700594,0.331597,0.269125,-5.960712,-0.566020,270.28,1,270.28
4.100248,300.6738,-307.177734,-4.229704,-9.728852,-9.634268,-3.969586,1.297657,-0.639475,-4.229704,0.400041,433.26,1,433.26
4.102505,300.6738,-307.177734,3.222248,-9.725899,-9.233239,3.482366,1.060631,-0.238446,3.222248,0.163015,540.42,1,540.42
4.104761,300.7617,-307.089844,1.631301,-9.718203,-9.136273,1.891419,-0.135272,-0.141480,1.631301,-1.032889,645.95,1,645.95
4.107018,299.9707,-307.880859,-3.561722,-9.719767,-9.471462,-3.301604,0.600945,-0.476669,-3.561722,-0.296672,800.53,1,800.53
4.109281,298.9160,-308.935547,-15.043117,-9.747663,-9.490616,-14.782998,1.446098,-0.495823,-15.043117,0.548481,900.68,1,900.68
4.111540,297.8613,-309.990234,-3.744879,-9.770939,-8.408437,-3.484761,-0.591368,0.586356,-3.744879,-1.488985,998.07,1,998.07
4.113796,296.9824,-310.869141,1.366742,-9.773416,-7.718906,1.626860,-1.103727,1.275887,1.366742,-2.001344,1092.46,1,1092.46
4.116052,295.3125,-312.539062,-5.751220,-9.773736,-8.511387,-5.491102,-0.142455,0.483406,-5.751220,-1.040072,1227.77,1,1227.77
4.118311,293.3789,-314.472656,-19.623224,-9.815254,-11.747150,-19.363106,3.199851,-2.752357,-19.623224,2.302234,1313.33,1,1313.33
4.120568,291.4453,-316.406250,-1.973169,-9.837369,-8.087613,-1.713051,0.515950,0.907180,-1.973169,-0.381666,1394.92,1,1394.92
4.122826,289.9512,-317.900391,10.178601,-9.825689,-7.365762,10.438720,-1.765724,1.629031,10.178601,-2.663341,1472.26,1,1472.26
4.125081,287.8418,-320.009766,0.423426,-9.815471,-8.985439,0.683545,-1.018733,0.009354,0.423426,-1.916350,1579.74,1,1579.74
4.127340,285.1172,-322.734375,-16.223457,-9.843071,-10.540473,-15.963340,1.679533,-1.545680,-16.223457,0.781916,1645.39,1,1645.39
4.129598,282.3926,-325.458984,-6.117532,-9.874626,-9.090784,-5.857414,1.419762,-0.095991,-6.117532,0.522145,1706.00,1,1706.00
4.131856,280.0195,-327.832031,5.332737,-9.874886,-8.149862,5.592855,-0.853533,0.844931,5.332737,-1.751150,1761.35,1,1761.35
4.134113,277.6465,-330.205078,2.969660,-9.864633,-8.184579,3.229778,-1.479617,0.810214,2.969660,-2.377234,1834.17,1,1834.17
4.136373,274.9219,-332.929687,-10.423505,-9.880862,-10.080787,-10.163386,1.744176,-1.085994,-10.423505,0.846559,1875.69,1,1875.69
4.138628,272.2852,-335.566406,-0.319973,-9.897453,-9.162610,-0.059855,2.294842,-0.167817,-0.319973,1.397225,1911.40,1,1911.40
4.140887,270.0000,-337.851562,9.138320,-9.885143,-7.556100,9.398438,-0.702698,1.438693,9.138320,-1.600315,1941.21,1,1941.21
4.143143,267.1875,-340.664062,7.659901,-9.866131,-8.835801,7.920019,-0.572214,0.158992,7.659901,-1.469831,1974.62,1,1974.62
4.145402,264.7266,-343.125000,-2.667488,-9.865779,-9.781511,-2.407370,0.762553,-0.786718,-2.667488,-0.135064,1989.25,1,1989.25
4.147660,261.9141,-345.937500,-1.169915,-9.872650,-8.880095,-0.909797,1.586159,0.114698,-1.169915,0.688542,1997.70,1,1997.70
4.149917,259.4531,-348.398437,-0.061399,-9.874090,-9.038112,0.198719,1.016339,-0.043319,-0.061399,0.118722,1999.94,1,1999.94
4.152172,256.5527,-351.298828,-0.396588,-9.874105,-8.841787,-0.136469,-0.197522,0.153006,-0.396588,-1.095139,1991.62,1,1991.62
4.154426,253.5645,-354.287109,-3.000282,-9.879501,-9.331401,-2.740164,1.113304,-0.336608,-3.000282,0.215687,1978.29,1,1978.29
4.162516,242.7539,-365.097656,-0.601292,-9.884366,-9.415198,-0.341174,0.938527,-0.420405,-0.601292,0.040910,1863.82,1,1863.82
4.164573,239.7656,-368.085937,0.728687,-9.884815,-8.814254,0.988805,1.370680,0.180539,0.728687,0.473064,1820.32,1,1820.32
4.166830,236.6895,-371.162109,1.918605,-9.880822,-8.165425,2.178724,0.743400,0.829368,1.918605,-0.154217,1771.09,1,1771.09
4.169087,232.9102,-374.941406,-0.926903,-9.880589,-9.236830,-0.666785,0.994791,-0.242037,-0.926903,0.097174,1686.83,1,1686.83
4.171356,229.2187,-378.632812,-0.120057,-9.881761,-9.520543,0.140061,0.817620,-0.525750,-0.120057,-0.079997,1623.97,1,1623.97
4.173612,225.5273,-382.324219,-1.989929,-9.884220,-9.226056,-1.729811,1.404199,-0.231263,-1.989929,0.506582,1555.98,1,1555.98
4.175867,221.4844,-386.367187,-1.756494,-9.888333,-9.047688,-1.496376,1.200692,-0.052896,-1.756494,0.303075,1483.05,1,1483.05
4.178122,217.6172,-390.234375,1.004020,-9.888637,-8.863335,1.264138,0.707487,0.131458,1.004020,-0.190130,1364.93,1,1364.93
4.180384,214.1016,-393.750000,3.386251,-9.881391,-8.740033,3.646369,0.638055,0.254760,3.386251,-0.259562,1280.72,1,1280.72
4.182639,211.3770,-396.474609,12.336974,-9.863545,-8.869320,12.597093,1.535880,0.125473,12.336974,0.638264,1192.39,1,1192.39
4.184894,208.5645,-399.287109,8.713349,-9.837419,-8.838196,8.973468,1.865083,0.156597,8.713349,0.967466,1100.29,1,1100.29
4.187149,205.7520,-402.099609,1.358362,-9.830789,-9.812635,1.618480,1.466449,-0.817842,1.358362,0.568832,955.64,1,955.64
4.189411,202.7637,-405.087891,-0.479188,-9.831947,-9.923966,-0.219069,1.315614,-0.929173,-0.479188,0.417997,855.28,1,855.28
4.191669,201.2695,-406.582031,7.064942,-9.822661,-7.906851,7.325060,-0.022745,1.087942,7.064942,-0.920362,752.19,1,752.19
4.193925,200.0391,-407.812500,12.344156,-9.797997,-7.557298,12.604275,0.492008,1.437495,12.344156,-0.405608,646.68,1,646.68
4.196181,198.6328,-409.218750,0.030777,-9.791180,-9.120711,0.290895,1.575385,-0.125918,0.030777,0.677768,484.55,1,484.55
4.198439,197.2266,-410.625000,2.810446,-9.792199,-10.647015,3.070564,3.428497,-1.652222,2.810446,2.530880,374.45,1,374.45
4.200697,196.8750,-410.976562,7.027832,-9.779348,-8.413225,7.287950,-0.174777,0.581568,7.027832,-1.072394,263.10,1,263.10
4.202953,197.1387,-410.712891,14.870039,-9.755135,-7.618350,15.130157,0.250194,1.376443,14.870039,-0.647423,150.82,1,150.82
4.205209,197.0508,-410.800781,2.950506,-9.739984,-8.038532,3.210624,0.494403,0.956261,2.950506,-0.403214,18.41,-1,-18.41
4.207469,197.3145,-410.537109,-0.201460,-9.739134,-10.657789,0.058658,2.474407,-1.662996,-0.201460,1.576791,131.34,-1,-131.34
4.209727,197.3145,-410.537109,3.958465,-9.734192,-9.245210,4.218584,1.134852,-0.250417,3.958465,0.237235,243.85,-1,-243.85
4.211985,197.3145,-410.537109,0.458142,-9.730031,-7.839813,0.718261,0.414197,1.154980,0.458142,-0.483420,355.62,-1,-355.62
4.214240,197.3145,-410.537109,-1.994717,-9.733460,-8.611943,-1.734599,1.194707,0.382850,-1.994717,0.297090,521.17,-1,-521.17
4.216502,196.8750,-410.976562,-0.415741,-9.737051,-9.822212,-0.155623,1.552640,-0.827419,-0.415741,0.655023,629.57,-1,-629.57
4.218757,198.4570,-409.394531,2.500396,-9.735150,-9.308656,2.760514,1.502362,-0.313863,2.500396,0.604745,735.99,-1,-735.99
4.221012,200.3027,-407.548828,14.417535,-9.712455,-8.153454,14.677653,1.799243,0.841339,14.417535,0.901626,891.20,-1,-891.20
4.223267,202.0605,-405.791016,8.907280,-9.688737,-9.081207,9.167398,1.983596,-0.086414,8.907280,1.085979,991.20,-1,-991.20
4.225327,203.8184,-404.033203,3.710665,-9.681093,-10.532093,3.970783,1.693898,-1.537300,3.710665,0.796281,1088.04,-1,-1088.04
4.227587,206.8945,-400.957031,5.970792,-9.675430,-7.623138,6.230910,-0.070629,1.371655,5.970792,-0.968246,1181.48,-1,-1181.48
4.229844,210.0586,-397.792969,14.670123,-9.650789,-7.261614,14.930242,-0.395043,1.733179,14.670123,-1.292660,1271.11,-1,-1271.11
4.232099,213.2227,-394.628906,5.342314,-9.631635,-8.621520,5.602432,0.943315,0.373273,5.342314,0.045699,1397.85,-1,-1397.85
4.234360,215.9473,-391.904297,-4.839029,-9.635904,-11.541249,-4.578911,3.632004,-2.546456,-4.839029,2.734387,1476.85,-1,-1476.85
4.236619,219.6387,-388.212891,1.199148,-9.641356,-8.918402,1.459266,1.375469,0.076391,1.199148,0.477852,1551.07,-1,-1551.07
4.238877,224.0332,-383.818359,13.908767,-9.624952,-6.920440,14.168885,0.543484,2.074353,13.908767,-0.354133,1620.32,-1,-1620.32
4.241134,228.1641,-379.687500,11.842571,-9.593292,-7.690176,12.102690,-0.214281,1.304617,11.842571,-1.111898,1714.37,-1,-1714.37
4.243394,231.5918,-376.259766,-2.914091,-9.587111,-11.004948,-2.653973,2.427721,-2.010155,-2.914091,1.530104,1770.19,-1,-1770.19
4.245651,235.4590,-372.392578,1.250623,-9.591520,-9.203311,1.510741,2.341529,-0.208518,1.250623,1.443913,1820.29,-1,-1820.29
4.247909,239.1504,-368.701172,7.853832,-9.578721,-6.931214,8.113950,-1.082179,2.063579,7.853832,-1.979796,1864.53,-1,-1864.53
4.250167,242.3145,-365.537109,1.983249,-9.569713,-8.635885,2.243367,0.657208,0.358908,1.983249,-0.240408,1919.50,-1,-1919.50
4.252427,245.4785,-362.373047,-6.971066,-9.578453,-10.304645,-6.710948,2.384625,-1.309852,-6.971066,1.487008,1948.40,-1,-1948.40
4.254683,248.2910,-359.560547,-3.974722,-9.591594,-9.481039,-3.714604,2.130840,-0.486246,-3.974722,1.233223,1970.97,-1,-1970.97
4.256939,251.4551,-356.396484,-0.031472,-9.594919,-8.696938,0.228646,1.395820,0.297855,-0.031472,0.498203,1987.13,-1,-1987.13
4.259195,254.2676,-353.583984,2.325620,-9.590461,-8.650250,2.585738,0.159214,0.344543,2.325620,-0.738402,1999.22,-1,-1999.22
4.261456,257.3437,-350.507812,1.247032,-9.588112,-9.221268,1.507150,0.931344,-0.226475,1.247032,0.033728,1999.14,-1,-1999.14
4.263715,259.8926,-347.958984,3.936918,-9.582192,-8.632295,4.197036,1.047463,0.362498,3.936918,0.149846,1992.53,-1,-1992.53
4.265972,262.7051,-345.146484,2.284918,-9.575052,-8.804677,2.545036,1.200692,0.190116,2.284918,0.303075,1979.40,-1,-1979.40
4.268227,265.4297,-342.421875,-2.140764,-9.577918,-9.597157,-1.880645,0.829591,-0.602365,-2.140764,-0.068026,1947.57,-1,-1947.57
4.270489,267.9785,-339.873047,-0.223008,-9.580899,-9.099164,0.037110,1.683124,-0.104371,-0.223008,0.785507,1918.36,-1,-1918.36
4.272747,270.5273,-337.324219,-0.656359,-9.581603,-9.108741,-0.396240,1.022324,-0.113948,-0.656359,0.124707,1882.84,-1,-1882.84
4.280341,278.8770,-328.974609,3.041486,-9.558509,-9.369708,3.301604,1.341950,-0.374915,3.041486,0.444333,1680.23,-1,-1680.23
4.282399,280.9863,-326.865234,2.861921,-9.551847,-8.919599,3.122039,1.106121,0.075194,2.861921,0.208504,1615.23,-1,-1615.23
4.284669,283.5352,-324.316406,-0.492356,-9.549655,-8.755595,-0.232238,0.657208,0.239198,-0.492356,-0.240408,1544.90,-1,-1544.90
4.286927,285.8203,-322.031250,-1.636784,-9.552438,-8.823831,-1.376666,0.391452,0.170962,-1.636784,-0.506165,1469.43,-1,-1469.43
4.289184,288.4570,-319.394531,-2.540595,-9.557388,-9.283517,-2.280477,0.641646,-0.288724,-2.540595,-0.255971,1347.17,-1,-1347.17
4.291442,290.4785,-317.373047,1.126125,-9.558133,-8.943541,1.386243,1.057040,0.051252,1.126125,0.159423,1260.00,-1,-1260.00
4.293703,291.8848,-315.966797,-7.738407,-9.563646,-9.163807,-7.478289,0.855927,-0.169014,-7.738407,-0.041690,1168.61,-1,-1168.61
4.295962,293.3789,-314.472656,-13.527587,-9.593925,-10.055647,-13.267468,0.708684,-1.060854,-13.527587,-0.188933,1073.34,-1,-1073.34
4.298222,295.1367,-312.714844,-4.330261,-9.609152,-8.286332,-4.070143,0.029928,0.708461,-4.330261,-0.867689,923.79,-1,-923.79
4.300480,296.5430,-311.308594,1.292522,-9.606797,-8.341399,1.552640,1.420959,0.653394,1.292522,0.523342,820.10,-1,-820.10
4.302741,297.3340,-310.517578,-8.031697,-9.613317,-10.643424,-7.771579,1.940500,-1.648631,-8.031697,1.042884,713.70,-1,-713.70
4.304996,297.9492,-309.902344,-12.829678,-9.642104,-10.462662,-12.569559,1.222240,-1.467869,-12.829678,0.324623,604.85,-1,-604.85
4.307257,298.9160,-308.935547,-0.170336,-9.653255,-7.544129,0.089783,-1.587356,1.450664,-0.170336,-2.484972,437.84,-1,-437.84
4.309514,299.5312,-308.320312,2.855935,-9.648924,-8.324639,3.116054,-0.234632,0.670154,2.855935,-1.132249,324.55,-1,-324.55
4.311774,299.4434,-308.408203,-11.821718,-9.655931,-9.374496,-11.561600,0.833182,-0.379704,-11.821718,-0.064435,210.14,-1,-210.14
4.314030,299.1797,-308.671875,-17.934116,-9.698203,-11.568783,-17.673998,2.859874,-2.573990,-17.934116,1.962257,37.22,-1,-37.22
4.316288,299.2676,-308.583984,3.416178,-9.710840,-8.237251,3.676297,0.770933,0.757542,3.416178,-0.126684,78.33,1,78.33
4.318544,299.3555,-308.496094,5.124442,-9.697727,-7.429208,5.384560,-0.196325,1.565585,5.124442,-1.093941,193.69,1,193.69
4.320803,299.1797,-308.671875,-5.352585,-9.700988,-9.985018,-5.092467,1.315614,-0.990225,-5.352585,0.417997,308.47,1,308.47
4.323060,299.1797,-308.671875,-5.978669,-9.716442,-9.898827,-5.718551,1.076194,-0.904034,-5.978669,0.178577,478.61,1,478.61
4.325317,299.2676,-308.583984,5.598494,-9.713367,-8.095993,5.858612,-0.371101,0.898800,5.598494,-1.268718,590.18,1,590.18
4.327573,298.8281,-309.023437,2.593770,-9.702365,-9.315839,2.853889,-0.207098,-0.321046,2.593770,-1.104715,699.84,1,699.84
4.329829,297.5977,-310.253906,-13.582654,-9.718605,-9.780313,-13.322536,1.016339,-0.785521,-13.582654,0.118722,807.17,1,807.17
4.332094,296.5430,-311.308594,-17.782084,-9.761065,-9.767146,-17.521965,1.634043,-0.772353,-17.782084,0.736426,963.09,1,963.09
4.334352,295.8398,-312.011719,1.792910,-9.767886,-7.388506,2.053028,-0.776918,1.606287,1.792910,-1.674535,1063.09,1,1063.09
4.336608,294.6094,-313.242187,4.002758,-9.758099,-8.441956,4.262876,0.954089,0.552837,4.002758,0.056473,1159.55,1,1159.55
4.338862,292.5879,-315.263672,-16.805250,-9.778392,-11.637017,-16.545132,3.039439,-2.642224,-16.805250,2.141822,1252.15,1,1252.15
4.341123,290.6543,-317.197266,-16.715467,-9.819788,-11.499351,-16.455349,1.848324,-2.504558,-16.715467,0.950707,1383.12,1,1383.12
4.343381,289.2480,-318.603516,8.283590,-9.817725,-5.992687,8.543709,-1.837550,3.002106,8.283590,-2.735167,1464.69,1,1464.69
4.345636,287.4902,-320.361328,5.790030,-9.799116,-7.190985,6.050148,-1.320402,1.803808,5.790030,-2.218019,1541.36,1,1541.36
4.347891,285.0293,-322.822266,-10.015293,-9.811767,-10.791864,-9.755175,1.215057,-1.797071,-10.015293,0.317441,1612.85,1,1612.85
4.350153,282.2168,-325.634766,-18.847504,-9.852854,-11.654974,-18.587385,3.323152,-2.660181,-18.847504,2.425535,1709.80,1,1709.80
4.352410,279.6680,-328.183594,1.511591,-9.865712,-7.584831,1.771709,-0.222661,1.409962,1.511591,-1.120278,1767.29,1,1767.29
4.354667,277.3828,-330.468750,8.420060,-9.852430,-7.878121,8.680179,-0.284910,1.116672,8.420060,-1.182527,1818.80,1,1818.80
4.356921,274.9219,-332.929687,-6.271958,-9.856052,-9.204509,-6.011840,-0.268151,-0.209716,-6.271958,-1.165767,1864.16,1,1864.16
4.359181,272.0215,-335.830078,-11.275841,-9.882244,-11.153389,-11.015722,2.822764,-2.158596,-11.275841,1.925147,1920.32,1,1920.32
4.361439,269.5605,-338.291016,8.391330,-9.879204,-7.900866,8.651448,1.070208,1.093927,8.391330,0.172591,1949.63,1,1949.63
4.363695,267.0996,-340.751953,7.931643,-9.857677,-8.090008,8.191761,-1.255759,0.904785,7.931643,-2.153376,1972.33,1,1972.33
4.365951,264.4629,-343.388672,-2.859024,-9.858263,-9.807847,-2.598906,0.028730,-0.813054,-2.859024,-0.868886,1988.31,1,1988.31
4.368212,261.8262,-346.025391,-2.862616,-9.869219,-8.822633,-2.602497,1.430536,0.172160,-2.862616,0.532919,1999.58,1,1999.58
4.370468,259.0137,-348.837891,2.073031,-9.869288,-8.699332,2.333150,0.556652,0.295461,2.073031,-0.340965,1998.56,1,1998.56
4.372723,256.1133,-351.738281,1.889875,-9.864188,-9.457097,2.149993,0.940921,-0.462304,1.889875,0.043304,1990.72,1,1990.72
4.374978,253.3887,-354.462891,-3.109218,-9.868013,-9.962274,-2.849100,1.514333,-0.967481,-3.109218,0.616716,1976.07,1,1976.07
4.377240,250.4883,-357.363281,-2.320329,-9.877948,-8.659827,-2.060210,0.845153,0.334966,-2.320329,-0.052464,1941.42,1,1941.42
4.379497,247.5000,-360.351562,2.627289,-9.877126,-7.988254,2.887407,0.322020,1.006539,2.627289,-0.575597,1909.97,1,1909.97
4.381754,244.2480,-363.603516,5.148384,-9.867535,-8.640674,5.408502,0.221464,0.354119,5.148384,-0.676153,1871.97,1,1871.97
4.384009,240.9961,-366.855469,1.126125,-9.861371,-9.821015,1.386243,0.737414,-0.826222,1.126125,-0.160203,1802.93,1,1802.93
4.386269,237.6562,-370.195312,-2.559749,-9.867593,-8.997410,-2.299631,1.739388,-0.002617,-2.559749,0.841771,1749.10,1,1749.10
4.388525,234.5801,-373.271484,1.776150,-9.868861,-7.957129,2.036268,1.508347,1.037663,1.776150,0.610730,1689.24,1,1689.24
4.390783,230.7129,-377.138672,5.428505,-9.859327,-8.744822,5.688623,0.111330,0.249971,5.428505,-0.786286,1623.55,1,1623.55
4.398834,217.2656,-390.585937,2.539901,-9.838881,-8.428787,2.800019,1.107318,0.566006,2.539901,0.209701,1307.02,1,1307.02
4.400906,214.7168,-393.134766,9.556108,-9.822919,-9.113529,9.816227,0.441730,-0.118736,9.556108,-0.455887,1215.81,1,1215.81
4.403160,212.1680,-395.683594,8.898900,-9.795472,-8.605958,9.159019,1.180341,0.388835,8.898900,0.282725,1071.15,1,1071.15
4.405416,209.3555,-398.496094,0.020003,-9.786656,-9.441534,0.280122,2.838326,-0.446741,0.020003,1.940709,969.92,1,969.92
4.407671,206.6309,-401.220703,1.395472,-9.786551,-9.853337,1.655591,1.656788,-0.858544,1.395472,0.759171,865.31,1,865.31
4.409934,204.5215,-403.330078,5.612859,-9.775126,-8.669404,5.872977,-0.612916,0.325389,5.612859,-1.510532,757.67,1,757.67
4.412189,203.3789,-404.472656,12.308244,-9.756484,-8.067263,12.568362,0.056264,0.927530,12.308244,-0.841353,591.28,1,591.28
4.414446,201.9727,-405.878906,4.379845,-9.736737,-8.525752,4.639963,1.613692,0.469041,4.379845,0.716075,477.67,1,477.67
4.416701,201.0937,-406.757812,-1.349480,-9.734976,-11.106702,-1.089362,4.473566,-2.111909,-1.349480,3.575949,362.34,1,362.34
4.418962,200.9180,-406.933594,5.611661,-9.731023,-10.181343,5.871779,1.716643,-1.186550,5.611661,0.819026,245.69,1,245.69
4.421221,201.2695,-406.582031,11.252400,-9.699557,-6.525397,11.512519,-1.553837,2.469396,11.252400,-2.451454,69.19,1,69.19
4.423475,201.3574,-406.494141,5.147187,-9.679833,-9.210494,5.407305,1.210269,-0.215701,5.147187,0.312652,48.94,-1,-48.94
4.425728,201.0059,-406.845703,-3.108021,-9.680926,-10.608707,-2.847903,2.725799,-1.613914,-3.108021,1.828182,166.96,-1,-166.96
4.427990,201.2695,-406.582031,-1.392576,-9.685002,-9.170990,-1.132457,1.355118,-0.176197,-1.392576,0.457501,284.43,-1,-284.43
4.430249,201.3574,-406.494141,3.807630,-9.679129,-8.336611,4.067749,0.401029,0.658182,3.807630,-0.496588,458.71,-1,-458.71
4.432507,201.2695,-406.582031,-0.303214,-9.674482,-9.220071,-0.043096,0.627281,-0.225278,-0.303214,-0.270336,573.06,-1,-573.06
4.434761,202.1484,-405.703125,-4.396101,-9.682790,-9.160215,-4.135983,1.291672,-0.165422,-4.396101,0.394055,685.43,-1,-685.43
4.437021,204.3457,-403.505859,8.860593,-9.673841,-8.678981,9.120711,1.370680,0.315812,8.860593,0.473064,849.44,-1,-849.44
4.439276,206.1035,-401.748047,10.435978,-9.637359,-9.549273,10.696096,0.726640,-0.554481,10.435978,-0.170977,955.20,-1,-955.20
4.441532,207.7734,-400.078125,0.831638,-9.626769,-11.508927,1.091756,3.315969,-2.514134,0.831638,2.418353,1057.63,-1,-1057.63
4.443791,210.3223,-397.529297,0.574261,-9.626407,-8.802282,0.834379,1.835156,0.192511,0.574261,0.937539,1156.39,-1,-1156.39
4.446053,213.5742,-394.277344,13.555622,-9.603952,-6.805518,13.815741,-1.593341,2.189275,13.555622,-2.490958,1296.89,-1,-1296.89
4.448309,216.7383,-391.113281,8.476323,-9.575071,-7.718906,8.736442,0.451307,1.275887,8.476323,-0.446310,1384.94,-1,-1384.94
4.450564,219.5508,-388.300781,-7.417584,-9.574418,-11.076775,-7.157466,4.201824,-2.081982,-7.417584,3.304207,1468.14,-1,-1468.14
4.452821,222.2754,-385.576172,-5.445959,-9.590995,-11.988965,-5.185841,3.779247,-2.994172,-5.445959,2.881630,1546.22,-1,-1546.22
4.455084,226.4062,-381.445312,12.680542,-9.579907,-6.957550,12.940660,-0.730232,2.037243,12.680542,-1.627848,1653.03,-1,-1653.03
4.457341,230.4492,-377.402344,15.883984,-9.543170,-6.442797,16.144102,-1.486799,2.551996,15.883984,-2.384416,1717.04,-1,-1717.04
4.459595,234.1406,-373.710937,0.476099,-9.525347,-10.319010,0.736217,1.092953,-1.324217,0.476099,0.195336,1774.99,-1,-1774.99
4.461853,237.7441,-370.107422,-3.281601,-9.533089,-11.251551,-3.021482,3.623624,-2.256758,-3.281601,2.726007,1826.67,-1,-1826.67
4.464116,241.1719,-366.679687,7.343867,-9.524130,-7.212533,7.603985,-0.630872,1.782260,7.343867,-1.528489,1892.05,-1,-1892.05
4.466373,244.4238,-363.427734,4.418152,-9.509631,-8.085219,4.678270,0.719458,0.909574,4.418152,-0.178159,1927.29,-1,-1927.29
4.468629,247.4121,-360.439453,-4.542148,-9.511933,-9.673772,-4.282030,0.995988,-0.678979,-4.542148,0.098371,1955.70,-1,-1955.70
4.470884,250.4883,-357.363281,-8.534479,-9.530714,-9.975441,-8.274361,1.856703,-0.980648,-8.534479,0.959087,1977.18,-1,-1977.18
4.473146,253.3887,-354.462891,0.783754,-9.539273,-8.716091,1.043872,1.195904,0.278702,0.783754,0.298287,1996.19,-1,-1996.19
4.475401,256.2891,-351.562500,4.515117,-9.532212,-8.732851,4.775235,0.622492,0.261942,4.515117,-0.275124,2000.00,-1,-2000.00
4.477658,259.1895,-348.662109,2.594967,-9.524644,-9.546879,2.855086,0.869095,-0.552086,2.594967,-0.028522,1996.67,-1,-1996.67
4.479916,261.7383,-346.113281,1.680382,-9.519994,-9.148245,1.940500,0.539892,-0.153452,1.680382,-0.357724,1986.22,-1,-1986.22
4.482179,264.5508,-343.300781,-0.487567,-9.521227,-8.526949,-0.227449,0.585382,0.467844,-0.487567,-0.312235,1957.27,-1,-1957.27
4.484437,267.0996,-340.751953,0.777768,-9.520511,-8.626308,1.037886,0.846350,0.368484,0.777768,-0.051267,1929.19,-1,-1929.19
4.486694,269.6484,-338.203125,0.654467,-9.519154,-9.421184,0.914585,1.813608,-0.426391,0.654467,0.915991,1894.20,-1,-1894.20
4.488952,272.2852,-335.566406,-0.232585,-9.518595,-9.609129,0.027533,1.996764,-0.614336,-0.232585,1.099147,1852.43,-1,-1852.43
4.491214,274.7461,-333.105469,-3.777200,-9.525614,-9.228451,-3.517082,0.660800,-0.233658,-3.777200,-0.236817,1777.33,-1,-1777.33
4.493470,277.2949,-330.556641,-1.615236,-9.532207,-8.305486,-1.355118,0.543484,0.689307,-1.615236,-0.354133,1719.21,-1,-1719.21
4.495727,279.6680,-328.183594,2.244217,-9.528620,-8.765172,2.504335,0.149638,0.229621,2.244217,-0.747979,1654.93,-1,-1654.93
4.497984,281.9531,-325.898437,-0.124846,-9.527440,-9.586384,0.135272,0.620098,-0.591591,-0.124846,-0.277519,1584.65,-1,-1584.65
4.500248,284.3262,-323.525391,2.790095,-9.523664,-8.483853,3.050213,1.747767,0.510940,2.790095,0.850150,1468.60,-1,-1468.60
4.502504,287.0508,-320.800781,1.032751,-9.518572,-9.005790,1.292869,1.065420,-0.010997,1.032751,0.167803,1384.54,-1,-1384.54
4.504760,288.8965,-318.955078,-1.988732,-9.521806,-9.810242,-1.728614,0.353145,-0.815449,-1.988732,-0.544472,1295.42,-1,-1295.42
4.507018,290.3027,-317.548828,-13.805315,-9.539256,-9.228451,-13.545197,1.345541,-0.233658,-13.805315,0.447924,1153.07,-1,-1153.07
4.509282,291.7969,-316.054687,-8.279497,-9.566402,-8.974665,-8.019379,1.217452,0.020128,-8.279497,0.319835,1052.84,-1,-1052.84
4.516854,295.9277,-311.923828,-10.993324,-9.649644,-10.522516,-10.733206,3.514688,-1.527723,-10.993324,2.617071,674.20,-1,-674.20
4.518912,296.3672,-311.484375,-9.128242,-9.672679,-10.390836,-8.868123,2.434903,-1.396043,-9.128242,1.537286,559.69,-1,-559.69
4.521169,297.3340,-310.517578,3.173167,-9.667535,-7.147889,3.433285,-2.804807,1.846904,3.173167,-3.702424,384.16,-1,-384.16
4.523438,298.0371,-309.814453,-0.134423,-9.662307,-8.262390,0.125696,-1.207875,0.732403,-0.134423,-2.105492,265.22,-1,-265.22
4.525693,297.8613,-309.990234,-13.278590,-9.684264,-10.029311,-13.018472,1.971625,-1.034518,-13.278590,1.074008,145.30,-1,-145.30
4.527950,297.5977,-310.253906,-16.681948,-9.724221,-11.241974,-16.421829,3.919308,-2.247181,-16.681948,3.021691,24.83,-1,-24.83
4.530209,297.6855,-310.166016,1.636090,-9.729896,-8.055291,1.896208,-0.156820,0.939502,1.636090,-1.054437,156.08,1,156.08
4.532469,297.7734,-310.078125,2.432162,-9.724001,-8.097190,2.692280,-0.683545,0.897603,2.432162,-1.581161,276.09,1,276.09
4.534726,297.6855,-310.166016,-5.770373,-9.732361,-8.887277,-5.510255,0.008380,0.107516,-5.770373,-0.889237,395.13,1,395.13
4.536983,297.5977,-310.253906,0.221116,-9.741735,-9.327810,0.481235,1.830367,-0.333017,0.221116,0.932750,512.84,1,512.84
4.539240,297.5977,-310.253906,5.976778,-9.733565,-8.750807,6.236896,0.155623,0.243986,5.976778,-0.741994,685.78,1,685.78
4.541496,296.7187,-311.132812,-1.738538,-9.726049,-9.105149,-1.478420,-0.398635,-0.110356,-1.738538,-1.296251,798.07,1,798.07
