t_s,enc_deg,acc_deg,a_belt,v_belt,a_raw_x,a_raw_y,a_raw_z,a_lin_x,a_lin_y,a_lin_z,cmd_sps,cmd_dir,cmd_vel
4.980853,321.1523,-1362.744141,0.020803,0.129840,-9.063251,0.245406,0.994791,-0.066278,0.020803,0.069797,0.00,1,0.00
4.983115,321.1523,-1362.744141,0.026789,0.129898,-9.058462,0.251391,1.001973,-0.061490,0.026789,0.076980,0.00,1,0.00
4.985370,321.2402,-1362.656250,0.027986,0.129964,-9.074024,0.252588,0.988805,-0.077052,0.027986,0.063812,0.00,1,0.00
4.987626,321.2402,-1362.656250,0.024395,0.130024,-9.075222,0.248997,0.993594,-0.078250,0.024395,0.068600,0.00,1,0.00
4.989882,321.3281,-1362.568359,0.029183,0.130084,-9.082404,0.253785,0.978031,-0.085432,0.029183,0.053038,0.00,1,0.00
4.992144,321.1523,-1362.744141,0.029183,0.130157,-9.084799,0.253785,1.000776,-0.087827,0.029183,0.075783,0.00,1,0.00
4.994399,321.2402,-1362.656250,0.006438,0.130181,-9.078813,0.231040,1.019930,-0.081841,0.006438,0.094936,0.00,1,0.00
4.996654,321.2402,-1362.656250,0.007635,0.130197,-9.075222,0.232238,1.031901,-0.078250,0.007635,0.106907,0.00,1,0.00
4.998911,321.2402,-1362.656250,0.023198,0.130236,-9.068039,0.247800,1.027112,-0.071067,0.023198,0.102119,0.00,1,0.00
5.001171,321.1523,-1362.744141,0.023198,0.130292,-9.065644,0.247800,1.043872,-0.068672,0.023198,0.118879,0.00,1,0.00
5.003426,321.1523,-1362.744141,0.029183,0.130357,-9.058462,0.253785,1.006762,-0.061490,0.029183,0.081768,0.00,1,0.00
5.005682,321.1523,-1362.744141,0.032774,0.130420,-9.058462,0.257377,1.022324,-0.061490,0.032774,0.097331,0.00,1,0.00
5.007936,321.0645,-1362.832031,0.033971,0.130498,-9.058462,0.258574,1.019930,-0.061490,0.033971,0.094936,0.00,1,0.00
5.010193,321.2402,-1362.656250,0.024395,0.130557,-9.075222,0.248997,0.992397,-0.078250,0.024395,0.067403,0.00,1,0.00
5.012454,321.2402,-1362.656250,0.025592,0.130611,-9.081207,0.250194,0.981623,-0.084235,0.025592,0.056629,0.00,1,0.00
5.014709,321.2402,-1362.656250,0.022000,0.130667,-9.083601,0.246603,0.984017,-0.086629,0.022000,0.059023,0.00,1,0.00
5.016965,321.2402,-1362.656250,0.030380,0.130734,-9.074024,0.254982,0.991199,-0.077052,0.030380,0.066206,0.00,1,0.00
5.019221,321.1523,-1362.744141,0.031577,0.130799,-9.075222,0.256180,0.993594,-0.078250,0.031577,0.068600,0.00,1,0.00
5.026848,321.1523,-1362.744141,0.007635,0.130857,-9.096769,0.232238,0.986411,-0.099797,0.007635,0.061418,0.00,1,0.00
5.028906,321.1523,-1362.744141,0.007635,0.130869,-9.090784,0.232238,1.003170,-0.093812,0.007635,0.078177,0.00,1,0.00
5.031161,321.2402,-1362.656250,0.025592,0.130919,-9.083601,0.250194,0.969652,-0.086629,0.025592,0.044658,0.00,1,0.00
5.033416,321.3281,-1362.568359,0.005241,0.130945,-9.083601,0.229843,0.945710,-0.086629,0.005241,0.020716,0.00,1,0.00
5.035685,321.1523,-1362.744141,0.004044,0.130954,-9.063251,0.228646,0.948104,-0.066278,0.004044,0.023110,0.00,1,0.00
5.037942,321.0645,-1362.832031,0.024395,0.130997,-9.065644,0.248997,0.955287,-0.068672,0.024395,0.030293,0.00,1,0.00
5.040197,321.3281,-1362.568359,0.037563,0.131079,-9.066842,0.262165,0.954089,-0.069870,0.037563,0.029096,0.00,1,0.00
5.042453,321.1523,-1362.744141,0.026789,0.131144,-9.082404,0.251391,0.995988,-0.085432,0.026789,0.070994,0.00,1,0.00
5.044710,321.2402,-1362.656250,0.024395,0.131203,-9.090784,0.248997,1.028310,-0.093812,0.024395,0.103316,0.00,1,0.00
5.046969,321.1523,-1362.744141,0.029183,0.131264,-9.087193,0.253785,1.027112,-0.090220,0.029183,0.102119,0.00,1,0.00
5.049225,321.1523,-1362.744141,0.033971,0.131339,-9.091981,0.258574,1.010353,-0.095009,0.033971,0.085360,0.00,1,0.00
5.051481,321.1523,-1362.744141,0.050731,0.131440,-9.080010,0.275333,0.972046,-0.083038,0.050731,0.047052,0.00,1,0.00
5.053736,321.1523,-1362.744141,0.042351,0.131547,-9.093178,0.266953,0.944513,-0.096206,0.042351,0.019519,0.00,1,0.00
5.055996,321.2402,-1362.656250,0.036366,0.131634,-9.083601,0.260968,0.951695,-0.086629,0.036366,0.026702,0.00,1,0.00
5.058253,321.2402,-1362.656250,0.013621,0.131692,-9.090784,0.238223,0.976834,-0.093812,0.013621,0.051841,0.00,1,0.00
5.060509,321.1523,-1362.744141,0.014818,0.131718,-9.100361,0.239420,0.995988,-0.103389,0.014818,0.070994,0.00,1,0.00
5.062765,321.3281,-1362.568359,0.018409,0.131752,-9.088389,0.243011,1.022324,-0.091417,0.018409,0.097331,0.00,1,0.00
5.065021,321.3281,-1362.568359,0.018409,0.131801,-9.083601,0.243011,1.016339,-0.086629,0.018409,0.091345,0.00,1,0.00
5.067282,321.2402,-1362.656250,0.019606,0.131846,-9.078813,0.244209,1.011550,-0.081841,0.019606,0.086557,0.00,1,0.00
5.069537,321.1523,-1362.744141,0.014818,0.131881,-9.068039,0.239420,0.992397,-0.071067,0.014818,0.067403,0.00,1,0.00
5.071793,321.2402,-1362.656250,0.007635,0.131907,-9.054871,0.232238,0.974440,-0.057899,0.007635,0.049447,0.00,1,0.00
5.074049,321.2402,-1362.656250,0.019606,0.131942,-9.075222,0.244209,0.984017,-0.078250,0.019606,0.059023,0.00,1,0.00
5.076310,321.2402,-1362.656250,0.014818,0.131972,-9.080010,0.239420,1.004368,-0.083038,0.014818,0.079374,0.00,1,0.00
5.078566,321.2402,-1362.656250,0.032774,0.132028,-9.077616,0.257377,0.994791,-0.080644,0.032774,0.069797,0.00,1,0.00
5.080821,321.1523,-1362.744141,0.020803,0.132084,-9.071630,0.245406,1.011550,-0.074658,0.020803,0.086557,0.00,1,0.00
5.083077,321.2402,-1362.656250,0.030380,0.132145,-9.060856,0.254982,1.013944,-0.063884,0.030380,0.088951,0.00,1,0.00
5.085337,321.1523,-1362.744141,0.036366,0.132222,-9.069236,0.260968,1.023521,-0.072264,0.036366,0.098528,0.00,1,0.00
5.087593,321.2402,-1362.656250,0.044745,0.132317,-9.060856,0.269348,1.027112,-0.063884,0.044745,0.102119,0.00,1,0.00
5.089849,321.2402,-1362.656250,0.024395,0.132388,-9.056067,0.248997,1.000776,-0.059095,0.024395,0.075783,0.00,1,0.00
5.092104,321.1523,-1362.744141,0.027986,0.132450,-9.046491,0.252588,0.975637,-0.049519,0.027986,0.050644,0.00,1,0.00
5.094359,321.1523,-1362.744141,0.011227,0.132478,-9.071630,0.235829,0.998382,-0.074658,0.011227,0.073389,0.00,1,0.00
5.096620,321.2402,-1362.656250,0.008832,0.132501,-9.077616,0.233435,0.975637,-0.080644,0.008832,0.050644,0.00,1,0.00
5.098876,321.2402,-1362.656250,0.006438,0.132515,-9.082404,0.231040,0.997185,-0.085432,0.006438,0.072192,0.00,1,0.00
5.101134,321.1523,-1362.744141,0.019606,0.132551,-9.071630,0.244209,0.995988,-0.074658,0.019606,0.070994,0.00,1,0.00
5.103389,321.2402,-1362.656250,0.047140,0.132641,-9.074024,0.271742,1.016339,-0.077052,0.047140,0.091345,0.00,1,0.00
5.105649,321.1523,-1362.744141,0.039957,0.132741,-9.068039,0.264559,0.985214,-0.071067,0.039957,0.060221,0.00,1,0.00
5.107905,321.2402,-1362.656250,0.037563,0.132823,-9.064447,0.262165,0.976834,-0.067475,0.037563,0.051841,0.00,1,0.00
5.110161,321.2402,-1362.656250,0.045943,0.132932,-9.068039,0.270545,1.013944,-0.071067,0.045943,0.088951,0.00,1,0.00
5.112416,321.2402,-1362.656250,0.038760,0.133024,-9.058462,0.263362,1.012747,-0.061490,0.038760,0.087754,0.00,1,0.00
5.114678,321.1523,-1362.744141,0.056716,0.133130,-9.042900,0.281319,1.011550,-0.045928,0.056716,0.086557,0.00,1,0.00
5.116934,321.2402,-1362.656250,0.060308,0.133265,-9.035717,0.284910,1.033098,-0.038745,0.060308,0.108105,0.00,1,0.00
5.119189,321.2402,-1362.656250,0.032774,0.133366,-9.060856,0.257377,0.997185,-0.063884,0.032774,0.072192,0.00,1,0.00
5.121445,321.1523,-1362.744141,0.027986,0.133435,-9.057265,0.252588,0.974440,-0.060293,0.027986,0.049447,0.00,1,0.00
5.123701,321.2402,-1362.656250,0.029183,0.133501,-9.083601,0.253785,0.970849,-0.086629,0.029183,0.045855,0.00,1,0.00
5.125961,321.2402,-1362.656250,0.025592,0.133557,-9.088389,0.250194,0.978031,-0.091417,0.025592,0.053038,0.00,1,0.00
5.128217,321.2402,-1362.656250,0.023198,0.133616,-9.084799,0.247800,1.019930,-0.087827,0.023198,0.094936,0.00,1,0.00
5.130472,321.1523,-1362.744141,0.010029,0.133649,-9.081207,0.234632,1.023521,-0.084235,0.010029,0.098528,0.00,1,0.00
5.132728,321.2402,-1362.656250,0.012424,0.133676,-9.078813,0.237026,0.994791,-0.081841,0.012424,0.069797,0.00,1,0.00
5.134988,321.1523,-1362.744141,0.013621,0.133705,-9.071630,0.238223,0.982820,-0.074658,0.013621,0.057826,0.00,1,0.00
5.137246,321.2402,-1362.656250,0.018409,0.133752,-9.054871,0.243011,1.012747,-0.057899,0.018409,0.087754,0.00,1,0.00
5.145308,321.1523,-1362.744141,0.051928,0.134171,-9.072827,0.276530,1.004368,-0.075855,0.051928,0.079374,0.00,1,0.00
5.147366,321.1523,-1362.744141,0.056716,0.134286,-9.087193,0.281319,0.997185,-0.090220,0.056716,0.072192,0.00,1,0.00
5.149634,321.2402,-1362.656250,0.051928,0.134415,-9.041702,0.276530,1.021127,-0.044730,0.051928,0.096134,0.00,1,0.00
5.151889,321.1523,-1362.744141,0.053125,0.134528,-9.059659,0.277727,1.012747,-0.062687,0.053125,0.087754,0.00,1,0.00
5.154145,321.2402,-1362.656250,0.035169,0.134625,-9.068039,0.259771,0.998382,-0.071067,0.035169,0.073389,0.00,1,0.00
5.156400,321.1523,-1362.744141,0.037563,0.134708,-9.075222,0.262165,1.001973,-0.078250,0.037563,0.076980,0.00,1,0.00
5.158656,321.2402,-1362.656250,0.030380,0.134781,-9.078813,0.254982,0.999579,-0.081841,0.030380,0.074586,0.00,1,0.00
5.160918,321.2402,-1362.656250,0.038760,0.134872,-9.070433,0.263362,1.015141,-0.073461,0.038760,0.090148,0.00,1,0.00
5.163174,321.2402,-1362.656250,0.043548,0.134939,-9.066842,0.268151,1.010353,-0.069870,0.043548,0.085360,0.00,1,0.00
5.165430,321.1523,-1362.744141,0.026789,0.135027,-9.071630,0.251391,1.043872,-0.074658,0.026789,0.118879,0.00,1,0.00
5.167686,321.2402,-1362.656250,0.016015,0.135068,-9.082404,0.240617,1.045069,-0.085432,0.016015,0.120076,0.00,1,0.00
5.169947,321.1523,-1362.744141,0.020803,0.135114,-9.078813,0.245406,0.994791,-0.081841,0.020803,0.069797,0.00,1,0.00
5.172202,321.1523,-1362.744141,0.038760,0.135197,-9.059659,0.263362,1.017536,-0.062687,0.038760,0.092542,0.00,1,0.00
5.174458,321.1523,-1362.744141,0.037563,0.135286,-9.064447,0.262165,1.003170,-0.067475,0.037563,0.078177,0.00,1,0.00
5.176714,321.2402,-1362.656250,0.029183,0.135357,-9.057265,0.253785,0.985214,-0.060293,0.029183,0.060221,0.00,1,0.00
5.178974,321.3281,-1362.568359,0.024395,0.135415,-9.064447,0.248997,0.986411,-0.067475,0.024395,0.061418,0.00,1,0.00
5.181229,321.2402,-1362.656250,0.029183,0.135474,-9.077616,0.253785,1.005565,-0.080644,0.029183,0.080571,0.00,1,0.00
5.183487,321.2402,-1362.656250,0.037563,0.135550,-9.069236,0.262165,0.998382,-0.072264,0.037563,0.073389,0.00,1,0.00
5.185742,321.2402,-1362.656250,0.026789,0.135620,-9.071630,0.251391,1.012747,-0.074658,0.026789,0.087754,0.00,1,0.00
5.187998,321.2402,-1362.656250,0.023198,0.135673,-9.081207,0.247800,0.999579,-0.084235,0.023198,0.074586,0.00,1,0.00
5.190260,321.2402,-1362.656250,0.026789,0.135729,-9.074024,0.251391,0.992397,-0.077052,0.026789,0.067403,0.00,1,0.00
5.192515,321.2402,-1362.656250,0.011227,0.135771,-9.069236,0.235829,0.980426,-0.072264,0.011227,0.055432,0.00,1,0.00
5.194771,321.1523,-1362.744141,0.013621,0.135804,-9.076419,0.238223,0.980426,-0.079447,0.013621,0.055432,0.00,1,0.00
5.197026,321.2402,-1362.656250,0.031577,0.135861,-9.085996,0.256180,1.001973,-0.089024,0.031577,0.076980,0.00,1,0.00
5.199287,321.2402,-1362.656250,0.036366,0.135945,-9.078813,0.260968,0.967257,-0.081841,0.036366,0.042264,0.00,1,0.00
5.201543,321.2402,-1362.656250,0.032774,0.136022,-9.046491,0.257377,1.012747,-0.049519,0.032774,0.087754,0.00,1,0.00
5.203799,321.2402,-1362.656250,0.039957,0.136107,-9.039309,0.264559,1.028310,-0.042336,0.039957,0.103316,0.00,1,0.00
5.206055,321.2402,-1362.656250,0.035169,0.136197,-9.068039,0.259771,1.012747,-0.071067,0.035169,0.087754,0.00,1,0.00
5.208316,321.1523,-1362.744141,0.010029,0.136246,-9.072827,0.234632,1.001973,-0.075855,0.010029,0.076980,0.00,1,0.00
5.210571,321.1523,-1362.744141,0.006438,0.136269,-9.076419,0.231040,0.997185,-0.079447,0.006438,0.072192,0.00,1,0.00
5.212826,321.2402,-1362.656250,-0.004336,0.136258,-9.054871,0.220267,0.991199,-0.057899,-0.004336,0.066206,0.00,1,0.00
5.215082,321.2402,-1362.656250,0.032774,0.136300,-9.042900,0.257377,0.987608,-0.045928,0.032774,0.062615,0.00,1,0.00
5.217336,321.2402,-1362.656250,0.029183,0.136371,-9.053674,0.253785,0.979228,-0.056702,0.029183,0.054235,0.00,1,0.00
5.219596,321.2402,-1362.656250,0.005241,0.136404,-9.066842,0.229843,0.967257,-0.069870,0.005241,0.042264,0.00,1,0.00
5.221853,321.2402,-1362.656250,-0.004336,0.136394,-9.060856,0.220267,0.988805,-0.063884,-0.004336,0.063812,0.00,1,0.00
5.224108,321.1523,-1362.744141,0.007635,0.136425,-9.066842,0.232238,0.992397,-0.069870,0.007635,0.067403,0.00,1,0.00
5.226363,321.1523,-1362.744141,0.010029,0.136437,-9.062054,0.234632,1.001973,-0.065082,0.010029,0.076980,0.00,1,0.00
5.228624,321.1523,-1362.744141,0.020803,0.136475,-9.060856,0.245406,1.012747,-0.063884,0.020803,0.087754,0.00,1,0.00
5.230880,321.2402,-1362.656250,0.037563,0.136548,-9.060856,0.262165,0.999579,-0.063884,0.037563,0.074586,0.00,1,0.00
5.233135,321.2402,-1362.656250,0.024395,0.136610,-9.071630,0.248997,1.006762,-0.074658,0.024395,0.081768,0.00,1,0.00
5.235390,321.2402,-1362.656250,0.011227,0.136650,-9.075222,0.235829,1.034295,-0.078250,0.011227,0.109302,0.00,1,0.00
5.237653,321.2402,-1362.656250,0.014818,0.136681,-9.087193,0.239420,1.023521,-0.090220,0.014818,0.098528,0.00,1,0.00
5.239908,321.1523,-1362.744141,0.016015,0.136714,-9.095572,0.240617,1.028310,-0.098600,0.016015,0.103316,0.00,1,0.00
5.242163,321.1523,-1362.744141,0.017212,0.136768,-9.071630,0.241814,1.048660,-0.074658,0.017212,0.123667,0.00,1,0.00
5.244419,321.2402,-1362.656250,0.014818,0.136804,-9.071630,0.239420,1.045069,-0.074658,0.014818,0.120076,0.00,1,0.00
5.246676,321.2402,-1362.656250,0.010029,0.136823,-9.065644,0.234632,1.023521,-0.068672,0.010029,0.098528,0.00,1,0.00
5.248936,321.2402,-1362.656250,0.027986,0.136878,-9.060856,0.252588,0.997185,-0.063884,0.027986,0.072192,0.00,1,0.00
5.251191,321.1523,-1362.744141,0.025592,0.136944,-9.053674,0.250194,0.973243,-0.056702,0.025592,0.048250,0.00,1,0.00
5.253447,321.2402,-1362.656250,0.036366,0.137008,-9.048885,0.260968,0.978031,-0.051913,0.036366,0.053038,0.00,1,0.00
5.255702,321.1523,-1362.744141,0.044745,0.137106,-9.058462,0.269348,0.986411,-0.061490,0.044745,0.061418,0.00,1,0.00
5.263305,321.2402,-1362.656250,0.019606,0.137255,-9.060856,0.244209,0.990002,-0.063884,0.019606,0.065009,0.00,1,0.00
5.265363,321.2402,-1362.656250,0.017212,0.137303,-9.077616,0.241814,0.997185,-0.080644,0.017212,0.072192,0.00,1,0.00
5.267620,321.2402,-1362.656250,0.014818,0.137335,-9.094376,0.239420,1.015141,-0.097404,0.014818,0.090148,0.00,1,0.00
5.269876,321.2402,-1362.656250,0.010029,0.137362,-9.103952,0.234632,1.007959,-0.106980,0.010029,0.082965,0.00,1,0.00
5.272145,321.1523,-1362.744141,0.025592,0.137410,-9.075222,0.250194,1.004368,-0.078250,0.025592,0.079374,0.00,1,0.00
5.274400,321.2402,-1362.656250,0.017212,0.137459,-9.071630,0.241814,1.009156,-0.074658,0.017212,0.084163,0.00,1,0.00
5.276656,321.1523,-1362.744141,0.026789,0.137514,-9.074024,0.251391,1.000776,-0.077052,0.026789,0.075783,0.00,1,0.00
5.278913,321.1523,-1362.744141,0.037563,0.137589,-9.068039,0.262165,0.992397,-0.071067,0.037563,0.067403,0.00,1,0.00
5.281168,321.1523,-1362.744141,0.047140,0.137701,-9.056067,0.271742,1.031901,-0.059095,0.047140,0.106907,0.00,1,0.00
5.283429,321.2402,-1362.656250,0.056716,0.137818,-9.048885,0.281319,1.004368,-0.051913,0.056716,0.079374,0.00,1,0.00
5.285684,321.1523,-1362.744141,0.043548,0.137926,-9.052477,0.268151,0.990002,-0.055505,0.043548,0.065009,0.00,1,0.00
5.287940,321.2402,-1362.656250,0.033971,0.138010,-9.051279,0.258574,0.979228,-0.054307,0.033971,0.054235,0.00,1,0.00
5.290196,321.2402,-1362.656250,0.023198,0.138077,-9.053674,0.247800,0.974440,-0.056702,0.023198,0.049447,0.00,1,0.00
5.292455,321.2402,-1362.656250,0.023198,0.138121,-9.056067,0.247800,0.998382,-0.059095,0.023198,0.073389,0.00,1,0.00
5.294711,321.2402,-1362.656250,0.036366,0.138202,-9.058462,0.260968,0.980426,-0.061490,0.036366,0.055432,0.00,1,0.00
5.296966,321.1523,-1362.744141,0.017212,0.138266,-9.045294,0.241814,0.990002,-0.048322,0.017212,0.065009,0.00,1,0.00
5.299221,321.1523,-1362.744141,0.030380,0.138319,-9.059659,0.254982,0.969652,-0.062687,0.030380,0.044658,0.00,1,0.00
5.301482,321.1523,-1362.744141,0.022000,0.138375,-9.068039,0.246603,0.986411,-0.071067,0.022000,0.061418,0.00,1,0.00
5.303736,321.2402,-1362.656250,0.016015,0.138418,-9.090784,0.240617,0.975637,-0.093812,0.016015,0.050644,0.00,1,0.00
5.305991,321.2402,-1362.656250,0.038760,0.138481,-9.070433,0.263362,0.999579,-0.073461,0.038760,0.074586,0.00,1,0.00
5.308248,321.1523,-1362.744141,0.019606,0.138549,-9.078813,0.244209,0.992397,-0.081841,0.019606,0.067403,0.00,1,0.00
5.310503,321.2402,-1362.656250,0.016015,0.138586,-9.069236,0.240617,0.991199,-0.072264,0.016015,0.066206,0.00,1,0.00
5.312762,321.1523,-1362.744141,0.023198,0.138637,-9.068039,0.247800,0.992397,-0.071067,0.023198,0.067403,0.00,1,0.00
5.315018,321.2402,-1362.656250,0.029183,0.138703,-9.064447,0.253785,0.986411,-0.067475,0.029183,0.061418,0.00,1,0.00
5.317273,321.1523,-1362.744141,0.043548,0.138781,-9.074024,0.268151,1.000776,-0.077052,0.043548,0.075783,0.00,1,0.00
5.319529,321.1523,-1362.744141,0.048337,0.138886,-9.080010,0.272939,0.980426,-0.083038,0.048337,0.055432,0.00,1,0.00
5.321790,321.2402,-1362.656250,0.055519,0.139006,-9.084799,0.280122,1.000776,-0.087827,0.055519,0.075783,0.00,1,0.00
5.324046,321.2402,-1362.656250,0.053125,0.139139,-9.081207,0.277727,0.991199,-0.084235,0.053125,0.066206,0.00,1,0.00
5.326301,321.1523,-1362.744141,0.032774,0.139234,-9.077616,0.257377,1.003170,-0.080644,0.032774,0.078177,0.00,1,0.00
5.328558,321.1523,-1362.744141,0.029183,0.139294,-9.064447,0.253785,1.009156,-0.067475,0.029183,0.084163,0.00,1,0.00
5.330819,321.1523,-1362.744141,0.041154,0.139387,-9.060856,0.265756,0.991199,-0.063884,0.041154,0.066206,0.00,1,0.00
5.333075,321.2402,-1362.656250,0.023198,0.139463,-9.066842,0.247800,0.974440,-0.069870,0.023198,0.049447,0.00,1,0.00
5.335329,321.1523,-1362.744141,0.027986,0.139517,-9.083601,0.252588,0.981623,-0.086629,0.027986,0.056629,0.00,1,0.00
5.337586,321.1523,-1362.744141,0.029183,0.139584,-9.075222,0.253785,0.993594,-0.078250,0.029183,0.068600,0.00,1,0.00
5.339842,321.1523,-1362.744141,0.016015,0.139630,-9.065644,0.240617,1.004368,-0.068672,0.016015,0.079374,0.00,1,0.00
5.342102,321.2402,-1362.656250,0.027986,0.139678,-9.044097,0.252588,1.000776,-0.047125,0.027986,0.075783,0.00,1,0.00
5.344358,321.2402,-1362.656250,0.022000,0.139734,-9.040505,0.246603,0.991199,-0.043533,0.022000,0.066206,0.00,1,0.00
5.346614,321.2402,-1362.656250,0.033971,0.139807,-9.026140,0.258574,0.999579,-0.029168,0.033971,0.074586,0.00,1,0.00
5.348869,321.1523,-1362.744141,0.027986,0.139870,-9.041702,0.252588,0.981623,-0.044730,0.027986,0.056629,0.00,1,0.00
5.351129,321.2402,-1362.656250,0.035169,0.139939,-9.076419,0.259771,1.000776,-0.079447,0.035169,0.075783,0.00,1,0.00
5.353385,321.1523,-1362.744141,0.044745,0.140028,-9.100361,0.269348,1.005565,-0.103389,0.044745,0.080571,0.00,1,0.00
5.355641,321.1523,-1362.744141,0.043548,0.140135,-9.103952,0.268151,0.999579,-0.106980,0.043548,0.074586,0.00,1,0.00
5.357896,321.1523,-1362.744141,0.007635,0.140177,-9.078813,0.232238,0.973243,-0.081841,0.007635,0.048250,0.00,1,0.00
5.360159,321.3281,-1362.568359,0.016015,0.140204,-9.076419,0.240617,0.964863,-0.079447,0.016015,0.039870,0.00,1,0.00
5.362415,321.2402,-1362.656250,0.026789,0.140254,-9.068039,0.251391,0.969652,-0.071067,0.026789,0.044658,0.00,1,0.00
5.364669,321.2402,-1362.656250,0.036366,0.140333,-9.074024,0.260968,0.978031,-0.077052,0.036366,0.053038,0.00,1,0.00
5.366924,321.1523,-1362.744141,0.038760,0.140425,-9.064447,0.263362,0.995988,-0.067475,0.038760,0.070994,0.00,1,0.00
5.369180,321.1523,-1362.744141,0.035169,0.140507,-9.072827,0.259771,0.988805,-0.075855,0.035169,0.063812,0.00,1,0.00
5.371440,321.2402,-1362.656250,0.039957,0.140593,-9.080010,0.264559,0.973243,-0.083038,0.039957,0.048250,0.00,1,0.00
5.373695,321.2402,-1362.656250,0.051928,0.140703,-9.083601,0.276530,0.984017,-0.086629,0.051928,0.059023,0.00,1,0.00
5.381302,321.2402,-1362.656250,0.023198,0.140880,-9.062054,0.247800,0.987608,-0.065082,0.023198,0.062615,0.00,1,0.00
5.383361,321.1523,-1362.744141,0.025592,0.140932,-9.077616,0.250194,0.997185,-0.080644,0.025592,0.072192,0.00,1,0.00
5.385630,321.3281,-1362.568359,0.017212,0.140976,-9.081207,0.241814,0.993594,-0.084235,0.017212,0.068600,0.00,1,0.00
5.387887,321.1523,-1362.744141,0.020803,0.141007,-9.088389,0.245406,0.958878,-0.091417,0.020803,0.033884,0.00,1,0.00
5.390142,321.1523,-1362.744141,0.026789,0.141062,-9.083601,0.251391,0.969652,-0.086629,0.026789,0.044658,0.00,1,0.00
5.392398,321.2402,-1362.656250,0.025592,0.141122,-9.064447,0.250194,0.976834,-0.067475,0.025592,0.051841,0.00,1,0.00
5.394658,321.2402,-1362.656250,0.017212,0.141169,-9.063251,0.241814,0.991199,-0.066278,0.017212,0.066206,0.00,1,0.00
5.396913,321.2402,-1362.656250,0.013621,0.141195,-9.080010,0.238223,1.028310,-0.083038,0.013621,0.103316,0.00,1,0.00
5.399168,321.2402,-1362.656250,0.022000,0.141236,-9.083601,0.246603,1.035492,-0.086629,0.022000,0.110499,0.00,1,0.00
5.401423,321.2402,-1362.656250,0.035169,0.141302,-9.077616,0.259771,1.016339,-0.080644,0.035169,0.091345,0.00,1,0.00
5.403680,321.2402,-1362.656250,0.043548,0.141398,-9.082404,0.268151,0.990002,-0.085432,0.043548,0.065009,0.00,1,0.00
5.405942,321.3281,-1362.568359,0.048337,0.141503,-9.077616,0.272939,0.991199,-0.080644,0.048337,0.066206,0.00,1,0.00
5.408197,321.1523,-1362.744141,0.055519,0.141622,-9.081207,0.280122,0.997185,-0.084235,0.055519,0.072192,0.00,1,0.00
5.410453,321.2402,-1362.656250,0.063899,0.141761,-9.088389,0.288501,0.995988,-0.091417,0.063899,0.070994,0.00,1,0.00
5.412709,321.1523,-1362.744141,0.057913,0.141897,-9.093178,0.282516,0.969652,-0.096206,0.057913,0.044658,0.00,1,0.00
5.414969,321.1523,-1362.744141,0.047140,0.142023,-9.081207,0.271742,1.001973,-0.084235,0.047140,0.076980,0.00,1,0.00
5.417224,321.1523,-1362.744141,0.036366,0.142111,-9.070433,0.260968,1.003170,-0.073461,0.036366,0.078177,0.00,1,0.00
5.419480,321.2402,-1362.656250,0.053125,0.142220,-9.063251,0.277727,1.012747,-0.066278,0.053125,0.087754,0.00,1,0.00
5.421735,321.2402,-1362.656250,0.038760,0.142340,-9.039309,0.263362,0.991199,-0.042336,0.038760,0.066206,0.00,1,0.00
5.423996,321.1523,-1362.744141,0.024395,0.142411,-9.046491,0.248997,0.997185,-0.049519,0.024395,0.072192,0.00,1,0.00
5.426253,321.2402,-1362.656250,0.031577,0.142472,-9.075222,0.256180,1.001973,-0.078250,0.031577,0.076980,0.00,1,0.00
5.428509,321.2402,-1362.656250,0.032774,0.142544,-9.090784,0.257377,1.006762,-0.093812,0.032774,0.081768,0.00,1,0.00
5.430765,321.2402,-1362.656250,0.025592,0.142619,-9.065644,0.250194,1.011550,-0.068672,0.025592,0.086557,0.00,1,0.00
5.433021,321.2402,-1362.656250,0.016015,0.142665,-9.056067,0.240617,1.000776,-0.059095,0.016015,0.075783,0.00,1,0.00
5.435282,321.1523,-1362.744141,0.026789,0.142718,-9.060856,0.251391,0.990002,-0.063884,0.026789,0.065009,0.00,1,0.00
5.437537,321.1523,-1362.744141,0.017212,0.142761,-9.063251,0.241814,0.993594,-0.066278,0.017212,0.068600,0.00,1,0.00
5.439793,321.1523,-1362.744141,0.026789,0.142807,-9.082404,0.251391,0.997185,-0.085432,0.026789,0.072192,0.00,1,0.00
5.442048,321.2402,-1362.656250,0.045943,0.142894,-9.096769,0.270545,0.974440,-0.099797,0.045943,0.049447,0.00,1,0.00
5.444308,321.1523,-1362.744141,0.039957,0.142989,-9.089587,0.264559,0.984017,-0.092615,0.039957,0.059023,0.00,1,0.00
5.446563,321.2402,-1362.656250,0.026789,0.143059,-9.065644,0.251391,1.000776,-0.068672,0.026789,0.075783,0.00,1,0.00
5.448819,321.2402,-1362.656250,0.013621,0.143092,-9.076419,0.238223,1.037886,-0.079447,0.013621,0.112893,0.00,1,0.00
5.451075,321.2402,-1362.656250,0.022000,0.143132,-9.076419,0.246603,1.007959,-0.079447,0.022000,0.082965,0.00,1,0.00
5.453334,321.2402,-1362.656250,0.043548,0.143212,-9.072827,0.268151,1.009156,-0.075855,0.043548,0.084163,0.00,1,0.00
