t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
1.908156,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.909157,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.910158,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.911159,135.1758,-316.933594,689,484.4531,0.00,1,0.00
1.912160,135.1758,-316.933594,689,484.4531,0.00,1,0.00
1.913161,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.914162,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.915163,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.916164,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.917165,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.918166,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.919167,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.920168,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.921169,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.923016,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.924016,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.925016,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.926017,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.927018,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.928019,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.929020,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.930021,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.931022,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.932023,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.933024,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.934025,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.941495,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.942495,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.943495,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.944496,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.945497,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.946498,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.947499,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.948500,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.949501,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.950502,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.951503,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.952504,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.953505,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.954506,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.955507,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.956508,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.957509,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.958510,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.959511,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.960512,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.961513,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.962514,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.963515,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.964516,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.965517,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.966518,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.967519,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.968520,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.969521,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.970522,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.971523,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.972524,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.973525,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.974526,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.975527,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.976528,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.977529,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.978530,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.979531,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.980532,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.981533,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.982534,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.983535,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.984536,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.985537,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.986538,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.987539,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.988540,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.989541,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.990542,135.4395,-316.669922,689,484.4531,0.00,1,0.00
1.998011,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.999011,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.000012,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.001012,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.002013,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.003014,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.004015,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.005016,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.006017,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.007018,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.008019,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.009020,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.010021,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.011022,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.012023,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.013024,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.014025,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.015026,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.016027,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.017028,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.018029,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.019030,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.020031,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.021032,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.022033,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.023034,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.024035,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.025036,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.026037,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.027038,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.028039,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.029040,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.030041,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.031042,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.032043,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.033044,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.034045,135.1758,-316.933594,689,484.4531,0.00,1,0.00
2.035046,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.043801,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.044802,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.045803,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.046804,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.047805,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.048806,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.049807,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.050808,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.051809,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.052810,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.053811,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.054812,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.064429,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.065430,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.066430,135.2637,-316.845703,689,484.4531,0.00,1,0.00
2.067431,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.068432,135.3516,-316.757812,689,484.4531,0.00,1,0.00
2.069433,135.3516,-316.757812,689,484.4531,0.00,1,0.00
