t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
11.89137,48.604,-416.338,0,0.000,0.023,-0.059,0.169,-0.004,0.023,-0.059,982.7,1,982.7,11.862,-0.34,8.72,0.00,-0.10,0.00,-8.83
11.91131,60.732,-404.209,0,0.000,-0.034,-0.059,0.169,-0.081,-0.034,-0.059,912.0,1,912.0,11.887,-0.34,8.46,0.00,-0.12,0.00,-8.41
11.93124,69.521,-395.420,0,0.000,-0.043,-0.014,0.168,-0.019,-0.043,-0.014,790.3,1,790.3,11.911,-0.34,8.14,0.00,-0.23,0.00,-19.55
11.95117,78.311,-386.631,0,0.000,-0.050,-0.028,0.167,-0.021,-0.050,-0.028,624.2,1,624.2,11.927,-0.34,7.93,0.00,-0.21,0.00,-12.78
11.97111,84.814,-380.127,0,0.000,-0.019,-0.038,0.167,-0.020,-0.019,-0.038,422.8,1,422.8,11.938,-0.34,7.78,0.00,-0.14,0.00,-13.56
11.99104,84.727,-380.215,0,0.000,0.038,0.171,0.167,0.101,0.038,0.171,197.3,1,197.3,11.967,-0.34,7.62,0.00,-0.16,0.00,-11.51
12.01097,84.727,-380.215,0,0.000,0.045,0.051,0.168,0.048,0.045,0.051,39.8,-1,-39.8,11.988,-0.34,7.51,0.00,0.00,0.00,0.00
12.02116,84.727,-380.215,0,0.000,0.044,0.067,0.169,0.026,0.044,0.067,146.7,-1,-146.7,12.001,-0.34,7.37,0.00,-0.14,0.00,-11.60
12.04085,84.727,-380.215,0,0.000,0.039,0.005,0.169,0.021,0.039,0.005,376.7,-1,-376.7,12.013,-0.34,7.28,0.00,-0.09,0.00,-7.45
12.06078,80.771,-384.170,0,0.000,-0.001,0.189,0.170,0.067,-0.001,0.189,585.6,-1,-585.6,12.035,-0.34,7.35,0.00,0.00,0.00,0.00
12.07118,76.465,-388.477,0,0.000,-0.002,0.179,0.170,0.033,-0.002,0.179,687.1,-1,-687.1,12.047,-0.34,7.35,0.00,0.00,0.00,0.00
12.09111,67.588,-397.354,0,0.000,0.011,0.093,0.170,-0.007,0.011,0.093,840.2,-1,-840.2,12.068,-0.34,7.42,0.00,0.00,0.00,0.00
12.11105,58.799,-406.143,0,0.000,0.042,0.073,0.171,-0.008,0.042,0.073,945.1,-1,-945.1,12.087,-0.34,7.42,0.00,0.00,0.00,0.00
12.13098,45.088,-419.854,0,0.000,-0.001,0.059,0.171,-0.023,-0.001,0.059,995.8,-1,-995.8,12.107,-0.26,7.63,0.08,0.21,8.59,21.51
12.15091,27.510,-437.432,0,0.000,0.028,0.059,0.171,0.006,0.028,0.059,988.9,-1,-988.9,12.121,-0.26,7.75,0.00,0.12,0.00,7.76
12.17085,13.975,-450.967,0,0.000,0.030,-0.179,0.172,-0.077,0.030,-0.179,929.0,-1,-929.0,12.148,-0.31,7.87,0.00,0.12,0.00,10.57
12.19078,5.010,-459.932,0,0.000,-0.011,-0.098,0.172,-0.004,-0.011,-0.098,813.3,-1,-813.3,12.170,-0.31,8.13,0.00,0.26,0.00,23.20
12.21080,356.309,-468.633,0,0.000,-0.008,-0.055,0.172,-0.039,-0.008,-0.055,649.8,-1,-649.8,12.181,-0.31,8.29,0.00,0.16,0.00,13.47
12.23073,348.574,-476.367,0,0.000,0.005,-0.024,0.171,-0.027,0.005,-0.024,447.9,-1,-447.9,12.207,-0.31,8.44,0.00,0.00,0.00,0.00
12.25067,348.750,-476.191,0,0.000,0.017,-0.089,0.172,-0.012,0.017,-0.089,219.3,-1,-219.3,12.218,-0.31,8.63,0.00,0.19,0.00,16.11
12.27060,348.750,-476.191,0,0.000,0.029,-0.044,0.172,-0.006,0.029,-0.044,22.7,1,22.7,12.247,-0.31,8.83,0.00,0.11,0.00,10.32
12.29053,348.750,-476.191,0,0.000,0.022,-0.013,0.173,0.022,0.022,-0.013,263.6,1,263.6,12.270,-0.25,9.03,0.06,0.09,5.59,8.32
12.31047,348.750,-476.191,0,0.000,0.014,-0.034,0.173,0.020,0.014,-0.034,489.3,1,489.3,12.281,-0.31,9.03,-0.05,0.00,-4.89,0.00
12.33040,356.309,-468.633,0,0.000,0.057,-0.123,0.174,0.032,0.057,-0.123,686.2,1,686.2,12.306,-0.31,9.03,0.00,0.00,0.00,0.00
12.35033,5.098,-459.844,0,0.000,0.057,-0.053,0.175,0.008,0.057,-0.053,842.4,1,842.4,12.325,-0.31,9.03,0.00,0.00,0.00,0.00
12.37027,14.063,-450.879,0,0.000,0.034,-0.046,0.176,-0.016,0.034,-0.046,948.2,1,948.2,12.350,-0.31,9.03,0.00,0.00,0.00,0.00
12.39020,28.301,-436.641,0,0.000,0.078,0.032,0.177,0.057,0.078,0.032,997.0,1,997.0,12.363,-0.31,8.90,0.00,-0.13,0.00,-11.00
12.40161,37.705,-427.236,0,0.000,0.089,-0.031,0.178,0.026,0.089,-0.031,998.3,1,998.3,12.374,-0.31,8.80,0.00,-0.10,0.00,-9.51
12.42046,54.404,-410.537,0,0.000,0.027,-0.011,0.179,0.016,0.027,-0.011,957.4,1,957.4,12.398,-0.31,8.55,0.00,-0.09,0.00,-6.95
12.44040,63.193,-401.748,0,0.000,0.004,-0.010,0.179,0.001,0.004,-0.010,857.7,1,857.7,12.410,-0.31,8.44,0.00,-0.11,0.00,-8.29
12.46033,71.543,-393.398,0,0.000,-0.004,-0.050,0.179,-0.001,-0.004,-0.050,705.5,1,705.5,12.436,-0.26,8.06,0.00,-0.22,0.00,-18.23
12.48026,80.332,-384.609,0,0.000,-0.017,-0.008,0.179,-0.009,-0.017,-0.008,509.9,1,509.9,12.459,-0.26,7.76,0.00,-0.14,0.00,-11.39
12.50020,82.090,-382.852,0,0.000,-0.012,0.113,0.178,0.016,-0.012,0.113,282.7,1,282.7,12.479,-0.26,7.76,0.00,0.00,0.00,0.00
12.52015,82.090,-382.852,0,0.000,0.019,0.024,0.179,0.028,0.019,0.024,37.8,1,37.8,12.499,-0.26,7.58,0.00,-0.17,0.00,-17.38
12.54006,82.090,-382.852,0,0.000,0.039,0.046,0.179,0.018,0.039,0.046,209.9,-1,-209.9,12.509,-0.26,7.58,0.00,0.00,0.00,0.00
12.56000,82.090,-382.852,0,0.000,0.025,0.007,0.180,0.005,0.025,0.007,445.0,-1,-445.0,12.536,-0.26,7.54,0.00,0.10,0.00,10.60
12.57993,76.641,-388.301,0,0.000,0.028,0.041,0.181,-0.011,0.028,0.041,652.8,-1,-652.8,12.559,-0.26,7.47,0.00,-0.06,0.00,-5.60
12.59025,71.719,-393.223,0,0.000,0.022,0.086,0.181,0.006,0.022,0.086,742.2,-1,-742.2,12.559,-0.26,7.47,0.00,-0.06,0.00,-5.60
12.61018,63.018,-401.924,0,0.000,0.029,0.039,0.182,0.001,0.029,0.039,885.3,-1,-885.3,12.591,-0.26,7.52,0.00,0.00,0.00,0.00
12.63013,54.141,-410.801,0,0.000,-0.003,0.035,0.182,0.014,-0.003,0.035,973.1,-1,-973.1,12.608,-0.26,7.52,0.00,0.00,0.00,0.00
12.65004,37.090,-427.852,0,0.000,0.027,0.175,0.182,0.029,0.027,0.175,999.8,-1,-999.8,12.624,-0.26,7.69,0.00,0.17,0.00,14.13
12.66998,19.600,-445.342,0,0.000,0.016,0.037,0.182,0.003,0.016,0.037,963.5,-1,-963.5,12.647,-0.26,7.85,0.00,0.00,0.00,0.00
12.68991,10.283,-454.658,0,0.000,0.044,-0.159,0.183,-0.032,0.044,-0.159,866.2,-1,-866.2,12.662,-0.26,8.01,0.00,0.16,0.00,11.73
12.70984,1.494,-463.447,0,0.000,0.007,-0.054,0.183,0.011,0.007,-0.054,722.5,-1,-722.5,12.688,-0.26,8.30,0.00,0.22,0.00,16.73
12.72978,352.881,-472.061,0,0.000,0.010,-0.036,0.183,0.011,0.010,-0.036,526.4,-1,-526.4,12.700,-0.26,8.51,0.00,0.22,0.00,23.14
12.74971,350.508,-474.434,0,0.000,-0.026,-0.119,0.183,-0.007,-0.026,-0.119,296.3,-1,-296.3,12.723,-0.26,8.71,0.00,0.05,0.00,5.00
12.76964,350.508,-474.434,0,0.000,0.010,-0.087,0.183,-0.015,0.010,-0.087,46.8,-1,-46.8,12.746,-0.26,8.98,0.00,0.11,0.00,9.23
12.78005,350.420,-474.521,0,0.000,0.001,-0.040,0.183,0.006,0.001,-0.040,80.2,1,80.2,12.758,-0.26,9.09,0.00,0.11,0.00,8.72
12.79963,350.420,-474.521,0,0.000,-0.010,-0.036,0.183,0.019,-0.010,-0.036,328.7,1,328.7,12.769,-0.26,9.24,0.00,0.15,0.00,12.83
12.81956,352.090,-472.852,0,0.000,0.003,-0.035,0.183,0.024,0.003,-0.035,556.3,1,556.3,12.796,-0.26,9.19,0.00,0.00,0.00,0.00
12.83950,0.879,-464.062,0,0.000,0.014,-0.076,0.183,0.041,0.014,-0.076,748.1,1,748.1,12.823,-0.26,9.19,0.00,0.00,0.00,0.00
12.85943,9.668,-455.273,0,0.000,0.029,-0.017,0.184,0.043,0.029,-0.017,891.7,1,891.7,12.823,-0.26,9.19,0.00,0.00,0.00,0.00
12.86983,14.238,-450.703,0,0.000,0.022,-0.047,0.184,0.005,0.022,-0.047,942.2,1,942.2,12.844,-0.26,9.19,0.00,0.00,0.00,0.00
12.88976,28.389,-436.553,0,0.000,0.070,-0.083,0.185,0.017,0.070,-0.083,996.4,1,996.4,12.868,-0.26,9.14,0.00,-0.05,0.00,-3.13
12.89978,37.178,-427.764,0,0.000,0.056,-0.093,0.185,-0.029,0.056,-0.093,999.1,1,999.1,12.881,-0.26,8.97,0.00,-0.17,0.00,-16.66
12.91970,54.053,-410.889,0,0.000,0.007,-0.032,0.186,-0.032,0.007,-0.032,955.3,1,955.3,12.892,-0.26,8.80,0.00,-0.17,0.00,-11.26
12.93963,62.666,-402.275,0,0.000,0.019,0.061,0.186,0.017,0.019,0.061,848.5,1,848.5,12.903,-0.26,8.74,0.00,-0.06,0.00,-5.72
12.95891,71.016,-393.926,0,0.000,0.004,0.000,0.186,0.054,0.004,0.000,685.5,1,685.5,12.933,-0.26,8.47,0.00,-0.14,0.00,-15.17
12.96932,75.410,-389.531,0,0.000,0.013,0.042,0.186,0.040,0.013,0.042,586.1,1,586.1,12.952,-0.26,8.27,0.00,-0.20,0.00,-11.60
12.98924,80.332,-384.609,0,0.000,-0.005,0.265,0.187,0.127,-0.005,0.265,359.5,1,359.5,12.960,-0.19,8.10,0.07,-0.17,6.40,-16.57
13.00917,80.420,-384.521,0,0.000,0.029,0.100,0.187,0.035,0.029,0.100,108.6,1,108.6,12.983,-0.19,7.96,0.00,0.00,0.00,0.00
13.01957,80.332,-384.609,0,0.000,0.031,0.041,0.187,0.014,0.031,0.041,20.7,-1,-20.7,12.999,-0.19,7.90,0.00,-0.06,0.00,-3.93
13.03951,80.420,-384.521,0,0.000,0.028,0.060,0.187,-0.008,0.028,0.060,276.6,-1,-276.6,13.010,-0.19,7.78,0.00,-0.12,0.00,-11.09
13.05944,80.420,-384.521,0,0.000,0.026,0.023,0.188,-0.006,0.026,0.023,514.3,-1,-514.3,13.032,-0.19,7.61,0.00,-0.07,0.00,-8.06
13.07937,71.807,-393.135,0,0.000,0.029,0.185,0.188,0.047,0.029,0.185,717.7,-1,-717.7,13.056,-0.25,7.61,-0.06,0.00,-4.01,0.00
13.09931,62.930,-402.012,0,0.000,0.051,0.053,0.189,0.037,0.051,0.053,872.9,-1,-872.9,13.080,-0.25,7.54,0.00,0.00,0.00,0.00
13.11924,54.141,-410.801,0,0.000,0.029,0.067,0.190,0.048,0.029,0.067,969.3,-1,-969.3,13.093,-0.25,7.54,0.00,0.00,0.00,0.00
13.13919,37.441,-427.500,0,0.000,0.007,0.213,0.190,0.073,0.007,0.213,999.9,-1,-999.9,13.119,-0.25,7.70,0.00,0.16,0.00,10.34
13.15911,19.951,-444.990,0,0.000,-0.005,0.034,0.190,0.001,-0.005,0.034,962.4,-1,-962.4,13.141,-0.25,7.86,0.00,0.07,0.00,6.96
13.17904,10.811,-454.131,0,0.000,0.038,-0.155,0.191,-0.067,0.038,-0.155,859.0,-1,-859.0,13.152,-0.25,7.99,0.00,0.13,0.00,11.43
13.19897,2.109,-462.832,0,0.000,0.008,-0.022,0.191,0.011,0.008,-0.022,696.5,-1,-696.5,13.178,-0.30,8.34,-0.06,0.30,-4.41,22.17
13.21891,353.408,-471.533,0,0.000,0.002,-0.042,0.191,-0.027,0.002,-0.042,485.9,-1,-485.9,13.188,-0.30,8.43,0.00,0.09,0.00,7.91
13.23884,352.266,-472.676,0,0.000,0.024,-0.134,0.191,0.008,0.024,-0.134,254.1,-1,-254.1,13.214,-0.30,8.62,0.00,0.00,0.00,0.00
13.25877,352.178,-472.764,0,0.000,0.047,-0.026,0.192,0.013,0.047,-0.026,7.1,1,7.1,13.235,-0.30,8.90,0.00,0.07,0.00,5.30
13.27871,352.266,-472.676,0,0.000,0.015,-0.057,0.193,0.012,0.015,-0.057,268.2,1,268.2,13.261,-0.30,9.14,0.00,0.15,0.00,14.14
13.28911,352.266,-472.676,0,0.000,0.016,-0.019,0.193,0.020,0.016,-0.019,405.1,1,405.1,13.271,-0.30,9.08,0.00,-0.06,0.00,-6.45
13.30904,356.484,-468.457,0,0.000,0.036,-0.245,0.193,-0.047,0.036,-0.245,630.4,1,630.4,13.282,-0.30,9.08,0.00,0.00,0.00,0.00
13.32898,5.449,-459.492,0,0.000,-0.024,-0.144,0.193,-0.047,-0.024,-0.144,812.0,1,812.0,13.305,-0.30,9.08,0.00,0.00,0.00,0.00
13.34893,14.326,-450.615,0,0.000,-0.013,-0.088,0.193,-0.022,-0.013,-0.088,936.8,1,936.8,13.329,-0.30,9.14,0.00,0.06,0.00,4.07
13.36885,27.422,-437.520,0,0.000,0.015,-0.269,0.193,-0.110,0.015,-0.269,994.6,1,994.6,13.341,-0.30,8.95,0.00,-0.19,0.00,-14.61
13.38879,45.000,-419.941,0,0.000,-0.024,-0.107,0.193,-0.041,-0.024,-0.107,986.9,1,986.9,13.369,-0.30,8.73,0.00,-0.12,0.00,-9.28
13.40872,57.480,-407.461,0,0.000,-0.020,-0.058,0.193,-0.116,-0.020,-0.058,909.2,1,909.2,13.381,-0.30,8.58,0.00,-0.15,0.00,-11.97
13.42865,66.182,-398.760,0,0.000,-0.018,0.005,0.192,-0.012,-0.018,0.005,766.9,1,766.9,13.403,-0.30,8.29,0.00,-0.29,0.00,-24.23
13.44858,74.707,-390.234,0,0.000,-0.026,0.017,0.192,0.001,-0.026,0.017,569.6,1,569.6,13.419,-0.30,8.15,0.00,-0.14,0.00,-8.88
13.46852,78.662,-386.279,0,0.000,-0.027,0.057,0.191,0.014,-0.027,0.057,331.4,1,331.4,13.440,-0.25,8.00,0.00,0.00,0.00,0.00
13.48846,78.574,-386.367,0,0.000,-0.023,0.020,0.191,0.067,-0.023,0.020,69.0,1,69.0,13.463,-0.25,7.82,0.00,-0.11,0.00,-8.63
13.50838,78.574,-386.367,0,0.000,0.013,0.049,0.191,0.066,0.013,0.049,198.8,-1,-198.8,13.485,-0.25,7.82,0.00,0.00,0.00,0.00
13.51863,78.574,-386.367,0,0.000,0.016,0.020,0.191,0.026,0.016,0.020,328.6,-1,-328.6,13.495,-0.25,7.64,0.00,-0.18,0.00,-17.79
13.53805,76.816,-388.125,0,0.000,0.036,0.020,0.192,-0.002,0.036,0.020,568.4,-1,-568.4,13.511,-0.25,7.71,0.00,0.07,0.00,4.26
13.54845,72.334,-392.607,0,0.000,0.077,0.145,0.192,0.023,0.077,0.145,674.0,-1,-674.0,13.522,-0.25,7.71,0.00,0.00,0.00,0.00
13.56838,63.369,-401.572,0,0.000,0.064,0.116,0.194,0.040,0.064,0.116,846.8,-1,-846.8,13.545,-0.25,7.65,0.00,0.00,0.00,0.00
13.58832,54.580,-410.361,0,0.000,0.022,0.075,0.194,0.023,0.022,0.075,958.2,-1,-958.2,13.557,-0.25,7.65,0.00,0.00,0.00,0.00
13.60825,39.199,-425.742,0,0.000,0.051,0.183,0.195,0.065,0.051,0.183,999.8,-1,-999.8,13.584,-0.25,7.77,0.00,0.17,0.00,14.03
13.62819,21.621,-443.320,0,0.000,0.007,0.107,0.196,0.089,0.007,0.107,968.2,-1,-968.2,13.610,-0.25,7.95,0.00,0.11,0.00,8.31
13.64812,11.602,-453.340,0,0.000,0.035,-0.040,0.196,0.084,0.035,-0.040,865.5,-1,-865.5,13.619,-0.25,8.09,0.00,0.13,0.00,14.96
13.66805,2.988,-461.953,0,0.000,0.102,0.034,0.198,0.046,0.102,0.034,698.8,-1,-698.8,13.644,-0.25,8.36,0.00,0.19,0.00,17.65
13.67845,358.330,-466.611,0,0.000,0.069,0.011,0.199,0.007,0.069,0.011,595.0,-1,-595.0,13.656,-0.25,8.59,0.00,0.23,0.00,18.75
13.69760,353.408,-471.533,0,0.000,0.095,-0.086,0.200,-0.034,0.095,-0.086,369.0,-1,-369.0,13.669,-0.25,8.71,0.00,0.12,0.00,8.90
13.70800,353.232,-471.709,0,0.000,0.094,-0.085,0.201,0.036,0.094,-0.085,225.7,-1,-225.7,13.684,-0.25,8.77,0.00,0.05,0.00,4.05
13.71840,353.145,-471.797,0,0.000,0.077,-0.025,0.202,0.074,0.077,-0.025,90.7,-1,-90.7,13.696,-0.25,8.88,0.00,0.12,0.00,10.64
13.73834,353.145,-471.797,0,0.000,0.042,0.006,0.203,0.073,0.042,0.006,182.0,1,182.0,13.719,-0.25,9.08,0.00,0.09,0.00,7.81
13.75827,353.145,-471.797,0,0.000,0.031,-0.004,0.204,0.031,0.031,-0.004,441.5,1,441.5,13.731,-0.25,9.21,0.00,0.13,0.00,11.23
13.77820,359.033,-465.908,0,0.000,0.039,-0.013,0.204,0.075,0.039,-0.013,668.3,1,668.3,13.754,-0.25,9.21,0.00,0.00,0.00,0.00
13.79814,7.734,-457.207,0,0.000,0.059,-0.046,0.205,0.044,0.059,-0.046,845.2,1,845.2,13.776,-0.25,9.21,0.00,0.00,0.00,0.00
13.81807,16.611,-448.330,0,0.000,0.057,-0.034,0.206,0.020,0.057,-0.034,958.7,1,958.7,13.788,-0.25,9.21,0.00,0.00,0.00,0.00
13.83800,32.080,-432.861,0,0.000,0.000,-0.174,0.207,-0.037,0.000,-0.174,999.9,1,999.9,13.813,-0.25,8.99,0.00,-0.22,0.00,-16.68
13.85793,49.658,-415.283,0,0.000,0.009,-0.089,0.206,-0.063,0.009,-0.089,965.4,1,965.4,13.836,-0.25,8.77,0.00,-0.10,0.00,-8.84
13.86804,54.492,-410.449,0,0.000,0.002,0.117,0.206,-0.005,0.002,0.117,925.5,1,925.5,13.836,-0.25,8.77,0.00,-0.10,0.00,-8.84
13.87815,59.326,-405.615,0,0.000,-0.006,0.055,0.206,-0.051,-0.006,0.055,857.4,1,857.4,13.851,-0.25,8.69,0.00,-0.08,0.00,-5.64
13.89809,68.027,-396.914,0,0.000,-0.028,0.024,0.206,-0.023,-0.028,0.024,683.8,1,683.8,13.875,-0.25,8.34,0.00,-0.12,0.00,-9.07
13.91802,76.729,-388.213,0,0.000,-0.008,0.020,0.206,0.003,-0.008,0.020,457.8,1,457.8,13.892,-0.25,8.10,0.00,-0.24,0.00,-17.12
13.93795,76.904,-388.037,0,0.000,-0.004,0.174,0.205,0.081,-0.004,0.174,196.2,1,196.2,13.909,-0.25,8.10,0.00,0.00,0.00,0.00
13.95789,76.816,-388.125,0,0.000,0.050,0.053,0.206,0.083,0.050,0.053,80.8,-1,-80.8,13.934,-0.25,7.92,0.00,-0.05,0.00,-3.28
13.97782,76.904,-388.037,0,0.000,0.032,0.036,0.207,0.036,0.032,0.036,338.8,-1,-338.8,13.956,-0.25,7.80,0.00,-0.12,0.00,-13.07
13.99776,74.531,-390.410,0,0.000,0.034,0.024,0.207,0.008,0.034,0.024,585.0,-1,-585.0,13.967,-0.25,7.91,0.00,0.11,0.00,9.28
14.01769,65.654,-399.287,0,0.000,0.050,0.159,0.208,0.041,0.050,0.159,786.1,-1,-786.1,13.992,-0.25,7.85,0.00,-0.06,0.00,-5.62
14.03762,56.689,-408.252,0,0.000,0.031,0.053,0.209,0.000,0.031,0.053,926.3,-1,-926.3,14.009,-0.25,7.85,0.00,0.00,0.00,0.00
14.05747,44.209,-420.732,0,0.000,-0.004,0.243,0.209,0.084,-0.004,0.243,994.4,-1,-994.4,14.032,-0.25,7.85,0.00,0.00,0.00,0.00
14.07740,26.631,-438.311,0,0.000,0.014,0.089,0.209,0.011,0.014,0.089,984.8,-1,-984.8,14.054,-0.25,8.12,0.00,0.12,0.00,10.27
14.09733,14.678,-450.264,0,0.000,0.050,0.071,0.210,0.077,0.050,0.071,897.8,-1,-897.8,14.073,-0.25,8.12,0.00,0.00,0.00,0.00
14.10773,10.107,-454.834,0,0.000,0.060,0.024,0.211,0.106,0.060,0.024,827.1,-1,-827.1,14.083,-0.25,8.23,0.00,0.12,0.00,11.29
14.12767,1.318,-463.623,0,0.000,0.016,-0.015,0.211,0.051,0.016,-0.015,638.2,-1,-638.2,14.106,-0.25,8.60,0.00,0.14,0.00,11.60
14.14760,354.902,-470.039,0,0.000,0.052,-0.019,0.212,0.030,0.052,-0.019,398.5,-1,-398.5,14.121,-0.25,8.82,0.00,0.22,0.00,14.58
14.16753,354.902,-470.039,0,0.000,-0.051,-0.138,0.211,0.002,-0.051,-0.138,126.9,-1,-126.9,14.145,-0.25,9.00,0.00,0.14,0.00,10.71
14.18747,354.814,-470.127,0,0.000,-0.032,-0.016,0.211,0.024,-0.032,-0.016,155.2,1,155.2,14.159,-0.25,9.09,0.00,0.08,0.00,6.05
14.20740,354.902,-470.039,0,0.000,-0.014,-0.036,0.211,-0.010,-0.014,-0.036,425.3,1,425.3,14.181,-0.25,9.28,0.00,0.10,0.00,8.71
14.22735,0.176,-464.766,0,0.000,0.029,0.000,0.211,0.075,0.029,0.000,661.8,1,661.8,14.206,-0.25,9.28,0.00,0.00,0.00,0.00
14.23744,4.395,-460.547,0,0.000,0.066,0.013,0.211,0.086,0.066,0.013,752.0,1,752.0,14.206,-0.25,9.28,0.00,0.00,0.00,0.00
14.24747,9.316,-455.625,0,0.000,0.040,-0.014,0.212,0.020,0.040,-0.014,845.5,1,845.5,14.227,-0.25,9.36,0.00,0.00,0.00,0.00
14.26740,18.105,-446.836,0,0.000,0.042,-0.060,0.212,0.047,0.042,-0.060,961.4,1,961.4,14.245,-0.25,9.36,0.00,0.00,0.00,0.00
14.28733,34.102,-430.840,0,0.000,0.052,-0.156,0.213,0.026,0.052,-0.156,1000.0,1,1000.0,14.266,-0.25,9.15,0.00,-0.21,0.00,-17.04
14.30727,51.504,-413.437,0,0.000,0.015,-0.045,0.214,-0.001,0.015,-0.045,957.7,1,957.7,14.276,-0.20,9.01,0.05,-0.14,4.24,-11.79
14.32720,60.469,-404.473,0,0.000,0.016,0.127,0.214,0.077,0.016,0.127,837.6,1,837.6,14.308,-0.20,8.79,0.00,-0.14,0.00,-8.75
14.34713,68.906,-396.035,0,0.000,0.028,0.071,0.215,0.026,0.028,0.071,649.1,1,649.1,14.319,-0.20,8.51,0.00,-0.28,0.00,-22.08
14.36707,75.674,-389.268,0,0.000,0.008,0.018,0.215,-0.001,0.008,0.018,407.5,1,407.5,14.346,-0.15,8.16,0.05,-0.21,5.12,-21.51
14.38700,75.938,-389.004,0,0.000,0.039,0.122,0.216,-0.010,0.039,0.122,132.2,1,132.2,14.358,-0.15,8.16,0.00,0.00,0.00,0.00
14.40695,75.938,-389.004,0,0.000,0.008,0.044,0.216,-0.034,0.008,0.044,154.4,-1,-154.4,14.387,-0.15,7.96,0.00,-0.07,0.00,-6.73
14.41730,75.938,-389.004,0,0.000,0.010,0.039,0.216,-0.018,0.010,0.039,280.8,-1,-280.8,14.399,-0.15,7.96,0.00,0.00,0.00,0.00
14.43695,74.795,-390.146,0,0.000,0.017,0.020,0.216,0.012,0.017,0.020,554.0,-1,-554.0,14.411,-0.15,7.84,0.00,-0.12,0.00,-9.30
14.45689,66.094,-398.848,0,0.000,-0.007,0.069,0.216,-0.028,-0.007,0.069,768.1,-1,-768.1,14.436,-0.15,7.76,0.00,0.00,0.00,0.00
14.47684,57.129,-407.812,0,0.000,0.011,0.047,0.216,-0.053,0.011,0.047,912.9,-1,-912.9,14.457,-0.15,7.76,0.00,0.00,0.00,0.00
14.49675,45.264,-419.678,0,0.000,-0.031,0.078,0.215,-0.054,-0.031,0.078,991.4,-1,-991.4,14.470,-0.15,7.70,0.00,-0.06,0.00,-5.06
14.51670,27.686,-437.256,0,0.000,-0.023,0.094,0.215,-0.048,-0.023,0.094,987.4,-1,-987.4,14.496,-0.15,7.89,0.00,0.00,0.00,0.00
14.53662,15.293,-449.648,0,0.000,-0.004,0.001,0.214,0.005,-0.004,0.001,900.9,-1,-900.9,14.509,-0.15,7.97,0.00,0.08,0.00,7.21
14.55656,6.592,-458.350,0,0.000,0.021,0.016,0.215,-0.019,0.021,0.016,738.7,-1,-738.7,14.540,-0.15,8.23,0.00,0.08,0.00,4.33
14.56696,2.109,-462.832,0,0.000,0.019,-0.007,0.215,-0.008,0.019,-0.007,621.9,-1,-621.9,14.540,-0.15,8.23,0.00,0.08,0.00,4.33
14.58689,356.836,-468.105,0,0.000,0.068,-0.054,0.216,-0.016,0.068,-0.054,370.8,-1,-370.8,14.561,-0.15,8.69,0.00,0.24,0.00,20.39
14.60604,356.572,-468.369,0,0.000,0.078,-0.110,0.218,-0.004,0.078,-0.110,102.6,-1,-102.6,14.575,-0.15,8.75,0.00,0.06,0.00,4.40
14.61644,356.660,-468.281,0,0.000,0.084,-0.032,0.219,0.013,0.084,-0.032,43.2,1,43.2,14.589,-0.15,8.88,0.00,0.13,0.00,9.61
14.62684,356.572,-468.369,0,0.000,0.048,-0.027,0.219,0.033,0.048,-0.027,188.2,1,188.2,14.601,-0.15,9.01,0.00,0.13,0.00,11.77
14.64678,356.660,-468.281,0,0.000,0.044,-0.022,0.220,0.010,0.044,-0.022,463.4,1,463.4,14.626,-0.15,9.20,0.00,0.11,0.00,7.59
14.66672,3.955,-460.986,0,0.000,0.007,-0.164,0.221,0.026,0.007,-0.164,699.5,1,699.5,14.646,-0.15,9.13,0.00,0.00,0.00,0.00
14.68664,12.920,-452.021,0,0.000,0.039,-0.059,0.221,-0.018,0.039,-0.059,876.2,1,876.2,14.659,-0.15,9.19,0.00,0.06,0.00,4.49
14.70658,22.236,-442.705,0,0.000,0.017,-0.024,0.222,-0.016,0.017,-0.024,978.2,1,978.2,14.687,-0.15,9.19,0.00,0.00,0.00,0.00
14.72651,39.990,-424.951,0,0.000,0.056,-0.035,0.223,-0.066,0.056,-0.035,996.4,1,996.4,14.698,-0.15,9.19,0.00,0.00,0.00,0.00
14.74644,54.668,-410.273,0,0.000,0.011,-0.010,0.223,-0.054,0.011,-0.010,928.8,1,928.8,14.727,-0.15,8.79,0.00,-0.17,0.00,-10.00
14.76638,63.457,-401.484,0,0.000,0.019,-0.012,0.223,-0.045,0.019,-0.012,781.0,1,781.0,14.747,-0.15,8.55,0.00,-0.12,0.00,-10.88
14.77765,68.027,-396.914,0,0.000,0.020,0.022,0.224,-0.035,0.020,0.022,669.7,1,669.7,14.747,-0.15,8.55,0.00,-0.12,0.00,-10.88
14.79642,74.971,-389.971,0,0.000,0.030,-0.003,0.224,-0.031,0.030,-0.003,437.7,1,437.7,14.771,-0.15,8.08,0.00,-0.21,0.00,-16.30
14.81635,75.146,-389.795,0,0.000,0.011,0.055,0.224,-0.020,0.011,0.055,156.4,1,156.4,14.794,-0.15,8.08,0.00,0.00,0.00,0.00
