t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
0.01072,49.922,0.000,0,0.000,0.005,0.007,0.002,0.005,0.011,1250.0,1,1250.0,267.781,16274.20,0.00,0.00,0.00,0.00,0.00
0.02077,49.922,0.000,0,0.000,0.006,0.007,0.001,0.006,0.020,1250.0,1,1250.0,274.208,0.00,0.00,0.00,0.00,0.00,0.00
0.03100,49.922,0.000,0,0.000,0.005,0.007,0.004,0.005,0.016,1250.0,1,1250.0,0.009,0.00,0.00,0.00,0.00,0.00,0.00
0.04105,49.922,0.000,0,0.000,0.004,0.007,0.006,0.004,0.014,1250.0,1,1250.0,0.009,0.00,0.00,0.00,0.00,0.00,0.00
0.05128,50.010,0.088,0,0.000,0.004,0.007,0.008,0.004,0.014,1250.0,1,1250.0,0.032,0.00,0.00,0.00,0.00,0.00,0.00
0.07069,50.010,0.088,0,0.000,0.002,0.007,0.006,0.002,0.010,1250.0,1,1250.0,0.042,0.00,0.00,0.00,0.00,0.00,0.00
0.08092,49.922,0.000,0,0.000,0.003,0.008,0.005,0.003,0.011,1250.0,1,1250.0,0.055,0.00,0.00,0.00,0.00,0.00,0.00
0.09097,49.922,0.000,0,0.000,0.003,0.008,0.004,0.003,0.007,1250.0,1,1250.0,0.067,0.00,0.00,0.00,0.00,0.00,0.00
0.10120,49.922,0.000,0,0.000,0.001,0.008,0.005,0.001,0.008,1250.0,1,1250.0,0.080,0.00,0.00,0.00,0.00,0.00,0.00
0.12061,49.922,0.000,0,0.000,0.003,0.008,0.004,0.003,0.008,1250.0,1,1250.0,0.103,0.00,0.00,0.00,0.00,0.00,0.00
0.13089,49.922,0.000,0,0.000,0.007,0.008,0.004,0.007,0.007,1250.0,1,1250.0,0.103,0.00,0.00,0.00,0.00,0.00,0.00
0.14094,49.922,0.000,0,0.000,0.006,0.008,0.004,0.006,0.009,1250.0,1,1250.0,0.115,0.00,0.00,0.00,0.00,0.00,0.00
0.16053,49.922,0.000,0,0.000,0.007,0.008,0.003,0.007,0.010,1250.0,1,1250.0,0.131,0.00,0.00,0.00,0.00,0.00,0.00
0.17058,49.922,0.000,0,0.000,0.007,0.008,0.005,0.007,0.010,1250.0,1,1250.0,0.145,0.00,0.00,0.00,0.00,0.00,0.00
0.18081,49.922,0.000,0,0.000,0.008,0.008,0.004,0.008,0.011,1250.0,1,1250.0,0.158,0.00,0.00,0.00,0.00,0.00,0.00
0.19086,49.922,0.000,0,0.000,0.009,0.008,0.004,0.009,0.004,1250.0,1,1250.0,0.168,0.00,0.00,0.00,0.00,0.00,0.00
0.21045,49.922,0.000,0,0.000,0.010,0.008,0.005,0.010,0.005,1250.0,1,1250.0,0.180,0.00,0.00,0.00,0.00,0.00,0.00
0.23052,49.922,0.000,0,0.000,0.006,0.008,0.003,0.006,0.001,1250.0,1,1250.0,0.206,0.00,0.00,0.00,0.00,0.00,0.00
0.24057,49.922,0.000,0,0.000,0.008,0.008,0.001,0.008,-0.002,1250.0,1,1250.0,0.218,0.00,0.00,0.00,0.00,0.00,0.00
0.25080,49.834,-0.088,0,0.000,0.006,0.009,0.001,0.006,-0.002,1250.0,1,1250.0,0.229,0.00,0.00,0.00,0.00,0.00,0.00
0.26081,49.922,0.000,0,0.000,0.004,0.009,0.000,0.004,-0.005,1250.0,1,1250.0,0.242,0.00,0.00,0.00,0.00,0.00,0.00
0.28033,49.922,0.000,0,0.000,0.008,0.009,0.005,0.008,0.002,1250.0,1,1250.0,0.255,0.00,0.00,0.00,0.00,0.00,0.00
0.29038,49.922,0.000,0,0.000,0.010,0.009,0.005,0.010,0.007,1250.0,1,1250.0,0.267,0.00,0.00,0.00,0.00,0.00,0.00
0.30061,49.922,0.000,0,0.000,0.008,0.009,0.007,0.008,0.004,1250.0,1,1250.0,0.279,0.00,0.00,0.00,0.00,0.00,0.00
0.31068,49.834,-0.088,0,0.000,0.010,0.009,0.007,0.010,0.005,1250.0,1,1250.0,0.291,0.00,0.00,0.00,0.00,0.00,0.00
0.33025,49.922,0.000,0,0.000,0.007,0.009,0.009,0.007,0.015,1250.0,1,1250.0,0.302,0.00,0.00,0.00,0.00,0.00,0.00
0.34030,49.922,0.000,0,0.000,0.007,0.009,0.010,0.007,0.013,1250.0,1,1250.0,0.317,0.00,0.00,0.00,0.00,0.00,0.00
0.35053,49.922,0.000,0,0.000,0.008,0.009,0.010,0.008,0.011,1250.0,1,1250.0,0.328,0.00,0.00,0.00,0.00,0.00,0.00
0.36060,49.922,0.000,0,0.000,0.008,0.009,0.007,0.008,0.005,1250.0,1,1250.0,0.341,0.00,0.00,0.00,0.00,0.00,0.00
0.38017,49.922,0.000,0,0.000,0.005,0.009,0.008,0.005,0.002,1250.0,1,1250.0,0.353,0.00,0.00,0.00,0.00,0.00,0.00
0.39031,50.010,0.088,0,0.000,0.006,0.009,0.007,0.006,0.002,1250.0,1,1250.0,0.368,0.00,0.00,0.00,0.00,0.00,0.00
0.40036,50.010,0.088,0,0.000,0.005,0.010,0.006,0.005,0.002,1250.0,1,1250.0,0.381,0.00,0.00,0.00,0.00,0.00,0.00
0.41059,50.010,0.088,0,0.000,0.004,0.010,0.004,0.004,0.003,1250.0,1,1250.0,0.392,0.00,0.00,0.00,0.00,0.00,0.00
0.42064,49.834,-0.088,0,0.000,0.003,0.010,0.002,0.003,0.004,1250.0,1,1250.0,0.392,0.00,0.00,0.00,0.00,0.00,0.00
0.44023,49.922,0.000,0,0.000,0.004,0.010,0.005,0.004,0.003,1250.0,1,1250.0,0.418,0.00,0.00,0.00,0.00,0.00,0.00
0.45028,50.010,0.088,0,0.000,0.002,0.010,0.009,0.002,0.001,1250.0,1,1250.0,0.429,0.00,0.00,0.00,0.00,0.00,0.00
0.46051,49.922,0.000,0,0.000,0.004,0.010,0.009,0.004,0.000,1250.0,1,1250.0,0.429,0.00,0.00,0.00,0.00,0.00,0.00
0.47056,49.922,0.000,0,0.000,0.007,0.010,0.007,0.007,0.003,1250.0,1,1250.0,0.440,0.00,0.00,0.00,0.00,0.00,0.00
0.49015,49.922,0.000,0,0.000,0.008,0.010,0.007,0.008,0.006,1250.0,1,1250.0,0.468,0.00,0.00,0.00,0.00,0.00,0.00
0.50020,49.834,-0.088,0,0.000,0.010,0.010,0.008,0.010,0.005,1250.0,1,1250.0,0.481,0.00,0.00,0.00,0.00,0.00,0.00
0.51049,50.010,0.088,0,0.000,0.009,0.010,0.006,0.009,0.001,1250.0,1,1250.0,0.481,0.00,0.00,0.00,0.00,0.00,0.00
0.52992,49.834,-0.088,0,0.000,0.007,0.010,0.004,0.007,0.003,1250.0,1,1250.0,0.504,0.00,0.00,0.00,0.00,0.00,0.00
0.54015,49.922,0.000,0,0.000,0.007,0.010,0.004,0.007,0.004,1250.0,1,1250.0,0.518,0.00,0.00,0.00,0.00,0.00,0.00
0.55022,49.922,0.000,0,0.000,0.007,0.010,0.005,0.007,0.002,1250.0,1,1250.0,0.531,0.00,0.00,0.00,0.00,0.00,0.00
0.56043,49.922,0.000,0,0.000,0.005,0.010,0.008,0.005,0.004,1250.0,1,1250.0,0.531,0.00,0.00,0.00,0.00,0.00,0.00
0.57984,49.922,0.000,0,0.000,0.004,0.011,0.008,0.004,0.001,1250.0,1,1250.0,0.555,0.00,0.00,0.00,0.00,0.00,0.00
0.59007,49.922,0.000,0,0.000,0.005,0.011,0.008,0.005,0.001,1250.0,1,1250.0,0.569,0.00,0.00,0.00,0.00,0.00,0.00
0.60012,50.010,0.088,0,0.000,0.006,0.011,0.010,0.006,0.000,1250.0,1,1250.0,0.582,0.00,0.00,0.00,0.00,0.00,0.00
0.61035,49.922,0.000,0,0.000,0.007,0.011,0.008,0.007,0.004,1250.0,1,1250.0,0.582,0.00,0.00,0.00,0.00,0.00,0.00
0.62976,49.922,0.000,0,0.000,0.006,0.011,0.009,0.006,0.007,1250.0,1,1250.0,0.605,0.00,0.00,0.00,0.00,0.00,0.00
0.63990,49.922,0.000,0,0.000,0.006,0.011,0.010,0.006,0.010,1250.0,1,1250.0,0.605,0.00,0.00,0.00,0.00,0.00,0.00
0.65013,49.834,-0.088,0,0.000,0.004,0.011,0.008,0.004,0.011,1250.0,1,1250.0,0.622,0.00,0.00,0.00,0.00,0.00,0.00
0.66018,49.922,0.000,0,0.000,0.004,0.011,0.007,0.004,0.013,1250.0,1,1250.0,0.632,0.00,0.00,0.00,0.00,0.00,0.00
0.67977,50.010,0.088,0,0.000,0.009,0.011,0.005,0.009,0.008,1250.0,1,1250.0,0.655,0.00,0.00,0.00,0.00,0.00,0.00
0.69991,50.010,0.088,0,0.000,0.007,0.011,0.004,0.007,0.005,1250.0,1,1250.0,0.670,0.00,0.00,0.00,0.00,0.00,0.00
0.70996,49.922,0.000,0,0.000,0.006,0.011,0.007,0.006,0.002,1250.0,1,1250.0,0.682,0.00,0.00,0.00,0.00,0.00,0.00
0.72955,49.834,-0.088,0,0.000,0.010,0.012,0.007,0.010,0.007,1250.0,1,1250.0,0.709,0.00,0.00,0.00,0.00,0.00,0.00
0.73960,50.010,0.088,0,0.000,0.008,0.012,0.004,0.008,0.008,1250.0,1,1250.0,0.709,0.00,0.00,0.00,0.00,0.00,0.00
0.74983,49.834,-0.088,0,0.000,0.008,0.012,0.005,0.008,0.007,1250.0,1,1250.0,0.723,0.00,0.00,0.00,0.00,0.00,0.00
0.75988,50.010,0.088,0,0.000,0.008,0.012,0.003,0.008,0.010,1250.0,1,1250.0,0.733,0.00,0.00,0.00,0.00,0.00,0.00
0.77004,49.922,0.000,0,0.000,0.007,0.012,0.004,0.007,0.012,1250.0,1,1250.0,0.751,0.00,0.00,0.00,0.00,0.00,0.00
0.78956,49.922,0.000,0,0.000,0.009,0.012,0.006,0.009,0.013,1250.0,1,1250.0,0.762,0.00,0.00,0.00,0.00,0.00,0.00
0.79961,49.834,-0.088,0,0.000,0.010,0.012,0.006,0.010,0.014,1250.0,1,1250.0,0.779,0.00,0.00,0.00,0.00,0.00,0.00
0.80984,50.010,0.088,0,0.000,0.007,0.012,0.007,0.007,0.012,1250.0,1,1250.0,0.792,0.00,0.00,0.00,0.00,0.00,0.00
0.81989,49.922,0.000,0,0.000,0.007,0.012,0.005,0.007,0.010,1250.0,1,1250.0,0.792,0.00,0.00,0.00,0.00,0.00,0.00
0.83947,49.922,0.000,0,0.000,0.006,0.012,0.001,0.006,0.008,1250.0,1,1250.0,0.816,0.00,0.00,0.00,0.00,0.00,0.00
0.84953,49.922,0.000,0,0.000,0.007,0.012,0.001,0.007,0.012,1250.0,1,1250.0,0.829,0.00,0.00,0.00,0.00,0.00,0.00
0.85976,49.922,0.000,0,0.000,0.008,0.013,0.003,0.008,0.010,1250.0,1,1250.0,0.829,0.00,0.00,0.00,0.00,0.00,0.00
0.86981,49.922,0.000,0,0.000,0.010,0.013,0.005,0.010,0.012,1250.0,1,1250.0,0.843,0.00,0.00,0.00,0.00,0.00,0.00
0.88939,49.922,0.000,0,0.000,0.014,0.013,0.008,0.014,0.005,1250.0,1,1250.0,0.867,0.00,0.00,0.00,0.00,0.00,0.00
0.89954,49.834,-0.088,0,0.000,0.014,0.013,0.007,0.014,0.007,1250.0,1,1250.0,0.880,0.00,0.00,0.00,0.00,0.00,0.00
0.90961,49.922,0.000,0,0.000,0.013,0.013,0.008,0.013,0.007,1250.0,1,1250.0,0.891,0.00,0.00,0.00,0.00,0.00,0.00
0.91982,49.922,0.000,0,0.000,0.009,0.013,0.011,0.009,0.007,1250.0,1,1250.0,0.891,0.00,0.00,0.00,0.00,0.00,0.00
0.93923,49.922,0.000,0,0.000,0.011,0.013,0.010,0.011,0.006,1250.0,1,1250.0,0.919,0.00,0.00,0.00,0.00,0.00,0.00
0.94946,49.922,0.000,0,0.000,0.012,0.014,0.004,0.012,0.009,1250.0,1,1250.0,0.932,0.00,0.00,0.00,0.00,0.00,0.00
0.95951,49.922,0.000,0,0.000,0.010,0.014,0.001,0.010,0.010,1250.0,1,1250.0,0.932,0.00,0.00,0.00,0.00,0.00,0.00
0.96974,49.922,0.000,0,0.000,0.012,0.014,0.002,0.012,0.009,1250.0,1,1250.0,0.944,0.00,0.00,0.00,0.00,0.00,0.00
0.98915,49.834,-0.088,0,0.000,0.009,0.014,0.006,0.009,0.011,1250.0,1,1250.0,0.970,0.00,0.00,0.00,0.00,0.00,0.00
0.99938,49.922,0.000,0,0.000,0.011,0.014,0.007,0.011,0.011,1250.0,1,1250.0,0.982,0.00,0.00,0.00,0.00,0.00,0.00
1.00943,41.836,-8.086,0,0.000,1.253,0.027,-0.038,1.253,0.069,1250.0,1,1250.0,0.982,0.00,0.00,0.00,0.00,0.00,0.00
1.01965,33.662,-16.260,0,0.000,0.848,0.035,0.051,0.848,0.019,1250.0,1,1250.0,0.992,0.00,0.00,0.00,0.00,0.00,0.00
1.03916,28.828,-21.094,0,0.000,-0.487,0.036,-0.002,-0.487,0.063,0.0,1,0.0,1.014,0.00,0.00,0.00,0.00,0.00,0.00
1.04921,28.828,-21.094,0,0.000,-0.214,0.034,-0.004,-0.214,0.071,0.0,1,0.0,1.031,0.00,0.00,0.00,0.00,0.00,0.00
1.05944,28.740,-21.182,0,0.000,-0.214,0.032,0.081,-0.214,0.017,0.0,1,0.0,1.031,0.00,0.00,0.00,0.00,0.00,0.00
1.06949,28.740,-21.182,0,0.000,-0.050,0.031,-0.008,-0.050,0.043,0.0,1,0.0,1.044,0.00,0.00,0.00,0.00,0.00,0.00
1.08907,28.740,-21.182,0,0.000,-0.058,0.029,-0.016,-0.058,0.028,0.0,1,0.0,1.065,-0.48,-0.19,-0.48,-0.19,-22.15,-9.10
1.09913,28.828,-21.094,0,0.000,-0.107,0.028,0.053,-0.107,0.000,0.0,1,0.0,1.075,1.80,-0.19,2.27,0.00,203.40,0.00
1.10935,28.828,-21.094,0,0.000,-0.036,0.028,-0.052,-0.036,0.008,0.0,1,0.0,1.087,2.48,-0.10,0.68,0.10,56.66,8.04
1.11941,28.828,-21.094,0,0.000,-0.075,0.027,0.051,-0.075,-0.008,0.0,1,0.0,1.087,2.48,-0.10,0.68,0.10,56.66,8.04
1.13900,28.828,-21.094,0,0.000,-0.041,0.027,0.037,-0.041,-0.007,0.0,1,0.0,1.111,2.04,0.03,0.16,0.31,14.22,28.52
1.15056,28.740,-21.182,0,0.000,0.022,0.027,-0.034,0.022,0.008,0.0,1,0.0,1.123,2.18,0.03,0.14,0.00,11.36,0.00
1.16925,28.740,-21.182,0,0.000,0.057,0.028,-0.026,0.057,0.006,0.0,1,0.0,1.154,2.06,0.19,0.20,0.00,19.22,0.00
1.17929,28.828,-21.094,0,0.000,0.030,0.028,0.023,0.030,0.013,0.0,1,0.0,1.154,2.06,0.19,0.20,0.00,19.22,0.00
1.19887,28.740,-21.182,0,0.000,0.040,0.029,0.027,0.040,0.000,0.0,1,0.0,1.177,1.92,0.13,-0.14,-0.07,-8.65,-4.23
1.20893,28.828,-21.094,0,0.000,0.054,0.030,-0.004,0.054,0.005,0.0,1,0.0,1.189,1.99,0.13,0.08,0.00,7.13,0.00
1.21915,28.828,-21.094,0,0.000,0.014,0.030,0.024,0.014,-0.001,0.0,1,0.0,1.200,1.88,0.13,-0.11,0.00,-10.11,0.00
1.22921,28.740,-21.182,0,0.000,0.023,0.030,-0.001,0.023,-0.002,0.0,1,0.0,1.200,1.88,0.13,-0.11,0.00,-10.11,0.00
1.24879,28.828,-21.094,0,0.000,-0.007,0.030,-0.004,-0.007,-0.002,0.0,1,0.0,1.223,1.97,0.13,0.08,0.00,6.58,0.00
1.25885,28.828,-21.094,0,0.000,-0.036,0.029,0.013,-0.036,-0.005,0.0,1,0.0,1.237,1.91,0.13,-0.05,0.00,-3.94,0.00
1.26909,28.740,-21.182,0,0.000,-0.017,0.029,-0.014,-0.017,0.000,0.0,1,0.0,1.251,1.98,0.13,0.06,0.00,4.46,0.00
1.27914,28.740,-21.182,0,0.000,-0.028,0.029,-0.003,-0.028,0.002,0.0,1,0.0,1.251,1.98,0.13,0.06,0.00,4.46,0.00
1.29872,28.740,-21.182,0,0.000,-0.004,0.029,-0.005,-0.004,0.005,0.0,1,0.0,1.279,2.04,0.13,0.00,0.00,0.00,0.00
1.30878,28.740,-21.182,0,0.000,0.014,0.029,-0.019,0.014,0.006,0.0,1,0.0,1.279,2.04,0.13,0.00,0.00,0.00,0.00
1.31900,28.828,-21.094,0,0.000,0.016,0.029,-0.001,0.016,0.008,0.0,1,0.0,1.293,2.04,0.13,0.00,0.00,0.00,0.00
1.32905,28.740,-21.182,0,0.000,0.032,0.029,-0.001,0.032,0.010,0.0,1,0.0,1.304,2.04,0.13,0.00,0.00,0.00,0.00
1.34864,28.740,-21.182,0,0.000,0.034,0.030,0.011,0.034,0.006,0.0,1,0.0,1.328,2.04,0.13,0.00,0.00,0.00,0.00
1.35870,28.740,-21.182,0,0.000,0.023,0.030,0.020,0.023,0.007,0.0,1,0.0,1.339,2.04,0.13,0.00,0.00,0.00,0.00
1.36894,28.828,-21.094,0,0.000,0.017,0.030,0.015,0.017,0.005,0.0,1,0.0,1.350,2.04,0.13,0.00,0.00,0.00,0.00
1.37898,28.828,-21.094,0,0.000,0.009,0.031,0.013,0.009,0.005,0.0,1,0.0,1.350,2.04,0.13,0.00,0.00,0.00,0.00
1.39856,28.828,-21.094,0,0.000,-0.009,0.030,0.001,-0.009,0.004,0.0,1,0.0,1.376,2.04,0.13,0.00,0.00,0.00,0.00
1.40905,28.740,-21.182,0,0.000,-0.008,0.030,-0.007,-0.008,0.002,0.0,1,0.0,1.376,2.04,0.13,0.00,0.00,0.00,0.00
1.42856,28.828,-21.094,0,0.000,-0.002,0.030,-0.014,-0.002,0.005,0.0,1,0.0,1.405,2.04,0.13,0.00,0.00,0.00,0.00
1.43878,28.916,-21.006,0,0.000,0.001,0.030,-0.012,0.001,0.005,0.0,1,0.0,1.418,2.04,0.13,0.00,0.00,0.00,0.00
1.44884,28.828,-21.094,0,0.000,0.006,0.030,-0.010,0.006,0.006,0.0,1,0.0,1.431,2.04,0.13,0.00,0.00,0.00,0.00
1.46842,28.828,-21.094,0,0.000,0.022,0.031,0.000,0.022,0.008,0.0,1,0.0,1.447,2.04,0.13,0.00,0.00,0.00,0.00
1.47848,28.740,-21.182,0,0.000,0.026,0.031,0.012,0.026,0.010,0.0,1,0.0,1.460,2.04,0.13,0.00,0.00,0.00,0.00
1.48871,28.828,-21.094,0,0.000,0.029,0.031,0.018,0.029,0.007,0.0,1,0.0,1.471,2.04,0.13,0.00,0.00,0.00,0.00
1.49876,28.740,-21.182,0,0.000,0.026,0.031,0.020,0.026,0.007,0.0,1,0.0,1.471,2.04,0.13,0.00,0.00,0.00,0.00
1.51834,28.828,-21.094,0,0.000,0.015,0.032,0.015,0.015,0.003,0.0,1,0.0,1.496,2.04,0.13,0.00,0.00,0.00,0.00
1.52840,28.652,-21.270,0,0.000,0.009,0.032,0.011,0.009,0.004,0.0,1,0.0,1.508,2.04,0.13,0.00,0.00,0.00,0.00
1.53856,28.828,-21.094,0,0.000,0.002,0.032,0.004,0.002,0.006,0.0,1,0.0,1.508,2.04,0.13,0.00,0.00,0.00,0.00
1.54879,28.828,-21.094,0,0.000,-0.001,0.032,-0.002,-0.001,0.007,0.0,1,0.0,1.523,2.04,0.13,0.00,0.00,0.00,0.00
1.56820,28.740,-21.182,0,0.000,-0.003,0.032,-0.012,-0.003,0.000,0.0,1,0.0,1.547,2.04,0.13,0.00,0.00,0.00,0.00
1.57843,28.828,-21.094,0,0.000,0.000,0.032,-0.010,0.000,0.003,0.0,1,0.0,1.559,2.04,0.13,0.00,0.00,0.00,0.00
1.58848,28.740,-21.182,0,0.000,0.001,0.032,-0.010,0.001,0.003,0.0,1,0.0,1.570,2.04,0.13,0.00,0.00,0.00,0.00
1.59871,28.828,-21.094,0,0.000,0.005,0.032,-0.002,0.005,0.002,0.0,1,0.0,1.581,2.04,0.13,0.00,0.00,0.00,0.00
1.61812,28.828,-21.094,0,0.000,0.013,0.032,0.013,0.013,0.004,0.0,1,0.0,1.581,2.04,0.13,0.00,0.00,0.00,0.00
1.62835,28.828,-21.094,0,0.000,0.016,0.032,0.017,0.016,0.007,0.0,1,0.0,1.603,2.04,0.13,0.00,0.00,0.00,0.00
1.63840,28.828,-21.094,0,0.000,0.019,0.032,0.021,0.019,0.004,0.0,1,0.0,1.616,2.04,0.13,0.00,0.00,0.00,0.00
1.64863,28.828,-21.094,0,0.000,0.017,0.033,0.017,0.017,0.002,0.0,1,0.0,1.627,2.04,0.13,0.00,0.00,0.00,0.00
1.66827,28.740,-21.182,0,0.000,0.010,0.033,0.011,0.010,0.002,0.0,1,0.0,1.649,2.04,0.13,0.00,0.00,0.00,0.00
1.67831,28.828,-21.094,0,0.000,0.010,0.033,0.004,0.010,0.003,0.0,1,0.0,1.649,2.04,0.13,0.00,0.00,0.00,0.00
1.68854,28.740,-21.182,0,0.000,0.005,0.033,-0.003,0.005,0.005,0.0,1,0.0,1.666,2.04,0.13,0.00,0.00,0.00,0.00
1.70795,28.828,-21.094,0,0.000,0.001,0.033,-0.013,0.001,0.004,0.0,1,0.0,1.689,2.04,0.13,0.00,0.00,0.00,0.00
1.71818,28.828,-21.094,0,0.000,0.000,0.033,-0.013,0.000,0.004,0.0,1,0.0,1.699,2.04,0.13,0.00,0.00,0.00,0.00
1.72824,28.828,-21.094,0,0.000,0.000,0.033,-0.010,0.000,0.002,0.0,1,0.0,1.699,2.04,0.13,0.00,0.00,0.00,0.00
1.73846,28.740,-21.182,0,0.000,0.001,0.033,-0.003,0.001,0.004,0.0,1,0.0,1.712,2.04,0.13,0.00,0.00,0.00,0.00
1.75787,28.740,-21.182,0,0.000,0.009,0.033,0.010,0.009,0.005,0.0,1,0.0,1.723,2.04,0.13,0.00,0.00,0.00,0.00
1.76810,28.740,-21.182,0,0.000,0.017,0.033,0.013,0.017,0.005,0.0,1,0.0,1.747,2.04,0.13,0.00,0.00,0.00,0.00
1.77815,28.740,-21.182,0,0.000,0.020,0.034,0.015,0.020,0.004,0.0,1,0.0,1.756,2.04,0.13,0.00,0.00,0.00,0.00
1.78829,28.828,-21.094,0,0.000,0.019,0.034,0.012,0.019,0.002,0.0,1,0.0,1.768,2.04,0.13,0.00,0.00,0.00,0.00
1.80788,28.740,-21.182,0,0.000,0.018,0.034,0.007,0.018,0.008,0.0,1,0.0,1.779,2.04,0.13,0.00,0.00,0.00,0.00
1.81793,28.828,-21.094,0,0.000,0.016,0.034,0.000,0.016,0.008,0.0,1,0.0,1.794,2.04,0.13,0.00,0.00,0.00,0.00
1.82816,28.740,-21.182,0,0.000,0.011,0.034,-0.003,0.011,0.009,0.0,1,0.0,1.807,2.04,0.13,0.00,0.00,0.00,0.00
1.83821,28.740,-21.182,0,0.000,0.010,0.035,-0.008,0.010,0.007,0.0,1,0.0,1.819,2.04,0.13,0.00,0.00,0.00,0.00
1.85780,28.740,-21.182,0,0.000,0.003,0.035,-0.010,0.003,0.007,0.0,1,0.0,1.828,2.04,0.13,0.00,0.00,0.00,0.00
1.86785,28.916,-21.006,0,0.000,0.004,0.035,-0.007,0.004,0.007,0.0,1,0.0,1.843,2.04,0.13,0.00,0.00,0.00,0.00
1.87808,28.740,-21.182,0,0.000,0.001,0.035,-0.004,0.001,0.005,0.0,1,0.0,1.855,2.04,0.13,0.00,0.00,0.00,0.00
1.88813,28.828,-21.094,0,0.000,0.005,0.035,0.001,0.005,0.005,0.0,1,0.0,1.867,2.04,0.13,0.00,0.00,0.00,0.00
1.90772,28.828,-21.094,0,0.000,0.011,0.035,0.007,0.011,0.008,0.0,1,0.0,1.887,2.04,0.13,0.00,0.00,0.00,0.00
1.91829,28.828,-21.094,0,0.000,0.014,0.035,0.011,0.014,0.010,0.0,1,0.0,1.897,2.04,0.13,0.00,0.00,0.00,0.00
1.93783,28.740,-21.182,0,0.000,0.020,0.035,0.011,0.020,0.011,0.0,1,0.0,1.915,2.04,0.13,0.00,0.00,0.00,0.00
1.94805,28.828,-21.094,0,0.000,0.020,0.036,0.008,0.020,0.011,0.0,1,0.0,1.929,2.04,0.13,0.00,0.00,0.00,0.00
1.95811,28.740,-21.182,0,0.000,0.019,0.036,0.005,0.019,0.008,0.0,1,0.0,1.938,2.04,0.13,0.00,0.00,0.00,0.00
1.97769,28.828,-21.094,0,0.000,0.011,0.036,-0.001,0.011,0.007,0.0,1,0.0,1.949,2.04,0.13,0.00,0.00,0.00,0.00
1.98775,28.828,-21.094,0,0.000,0.010,0.036,-0.002,0.010,0.007,0.0,1,0.0,1.970,2.04,0.13,0.00,0.00,0.00,0.00
1.99798,28.828,-21.094,0,0.000,0.008,0.036,-0.002,0.008,0.007,0.0,1,0.0,1.970,2.04,0.13,0.00,0.00,0.00,0.00
2.00803,28.828,-21.094,0,0.000,0.004,0.036,-0.001,0.004,0.007,0.0,1,0.0,1.982,2.04,0.13,0.00,0.00,0.00,0.00
2.02761,28.828,-21.094,0,0.000,0.004,0.036,0.003,0.004,0.008,0.0,1,0.0,2.004,2.04,0.13,0.00,0.00,0.00,0.00
2.03767,28.740,-21.182,0,0.000,0.004,0.036,0.007,0.004,0.004,0.0,1,0.0,2.004,2.04,0.13,0.00,0.00,0.00,0.00
2.05218,28.828,-21.094,0,0.000,0.011,0.037,0.010,0.011,0.001,0.0,1,0.0,2.036,2.04,0.13,0.00,0.00,0.00,0.00
2.06777,28.828,-21.094,0,0.000,0.017,0.037,0.008,0.017,0.005,0.0,1,0.0,2.044,2.04,0.13,0.00,0.00,0.00,0.00
2.08735,28.828,-21.094,0,0.000,0.022,0.037,0.005,0.022,0.007,0.0,1,0.0,2.060,2.04,0.13,0.00,0.00,0.00,0.00
2.09741,28.652,-21.270,0,0.000,0.021,0.037,0.004,0.021,0.009,0.0,1,0.0,2.074,2.04,0.13,0.00,0.00,0.00,0.00
2.10763,28.740,-21.182,0,0.000,0.019,0.038,0.002,0.019,0.008,0.0,1,0.0,2.084,2.04,0.13,0.00,0.00,0.00,0.00
2.11769,28.828,-21.094,0,0.000,0.015,0.038,0.000,0.015,0.011,0.0,1,0.0,2.094,2.04,0.13,0.00,0.00,0.00,0.00
2.13727,28.828,-21.094,0,0.000,0.009,0.038,-0.004,0.009,0.011,0.0,1,0.0,2.106,2.04,0.13,0.00,0.00,0.00,0.00
2.14733,28.740,-21.182,0,0.000,0.007,0.038,-0.001,0.007,0.007,0.0,1,0.0,2.120,2.04,0.13,0.00,0.00,0.00,0.00
2.15755,28.828,-21.094,0,0.000,0.008,0.038,0.001,0.008,0.005,0.0,1,0.0,2.132,2.04,0.13,0.00,0.00,0.00,0.00
2.16761,28.916,-21.006,0,0.000,0.008,0.038,0.004,0.008,0.006,0.0,1,0.0,2.142,2.04,0.13,0.00,0.00,0.00,0.00
2.17763,28.828,-21.094,0,0.000,0.007,0.038,0.007,0.007,0.004,0.0,1,0.0,2.158,2.04,0.13,0.00,0.00,0.00,0.00
2.18765,28.828,-21.094,0,0.000,0.011,0.038,0.009,0.011,0.008,0.0,1,0.0,2.158,2.04,0.13,0.00,0.00,0.00,0.00
2.19770,28.740,-21.182,0,0.000,0.014,0.038,0.011,0.014,0.011,0.0,1,0.0,2.171,2.04,0.13,0.00,0.00,0.00,0.00
2.21728,28.828,-21.094,0,0.000,0.020,0.039,0.011,0.020,0.014,0.0,1,0.0,2.191,2.04,0.13,0.00,0.00,0.00,0.00
2.22734,28.828,-21.094,0,0.000,0.020,0.039,0.009,0.020,0.012,0.0,1,0.0,2.203,2.04,0.13,0.00,0.00,0.00,0.00
