t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
0.381911,50.1855,0.175781,0,0.0000,267.40,1,267.40
0.382912,50.1855,0.175781,0,0.0000,268.10,1,268.10
0.383913,50.1855,0.175781,0,0.0000,268.80,1,268.80
0.384914,50.1855,0.175781,0,0.0000,269.50,1,269.50
0.385915,50.0977,0.087891,0,0.0000,270.20,1,270.20
0.386916,50.0977,0.087891,0,0.0000,270.90,1,270.90
0.387917,50.0977,0.087891,0,0.0000,271.60,1,271.60
0.388918,50.0977,0.087891,0,0.0000,272.30,1,272.30
0.389919,50.0977,0.087891,0,0.0000,273.00,1,273.00
0.390920,50.0098,0.000000,0,0.0000,273.70,1,273.70
0.391921,50.0098,0.000000,0,0.0000,274.40,1,274.40
0.392922,50.0977,0.087891,0,0.0000,275.10,1,275.10
0.393922,50.0977,0.087891,0,0.0000,275.80,1,275.80
0.394923,50.0098,0.000000,0,0.0000,276.50,1,276.50
0.395924,50.0977,0.087891,0,0.0000,277.20,1,277.20
0.396925,50.0977,0.087891,0,0.0000,277.90,1,277.90
0.397926,50.0098,0.000000,0,0.0000,278.60,1,278.60
0.398927,50.0098,0.000000,0,0.0000,279.30,1,279.30
0.408375,50.0977,0.087891,0,0.0000,285.60,1,285.60
0.409375,50.0098,0.000000,0,0.0000,286.30,1,286.30
0.410376,50.0977,0.087891,0,0.0000,287.00,1,287.00
0.411377,50.0977,0.087891,0,0.0000,287.70,1,287.70
0.412378,50.0977,0.087891,0,0.0000,288.40,1,288.40
0.413379,50.0977,0.087891,0,0.0000,289.10,1,289.10
0.414380,50.1855,0.175781,0,0.0000,289.80,1,289.80
0.415380,50.1855,0.175781,0,0.0000,290.50,1,290.50
0.416381,50.1855,0.175781,0,0.0000,291.20,1,291.20
0.417382,50.1855,0.175781,0,0.0000,291.90,1,291.90
0.418383,50.0977,0.087891,0,0.0000,292.60,1,292.60
0.419384,50.0977,0.087891,0,0.0000,293.30,1,293.30
0.420385,50.1855,0.175781,0,0.0000,294.00,1,294.00
0.421386,50.0977,0.087891,0,0.0000,294.70,1,294.70
0.422387,50.0098,0.000000,0,0.0000,295.40,1,295.40
0.423388,50.0977,0.087891,0,0.0000,296.10,1,296.10
0.424389,50.1855,0.175781,0,0.0000,296.80,1,296.80
0.425390,50.1855,0.175781,0,0.0000,297.50,1,297.50
0.426391,50.0977,0.087891,0,0.0000,298.20,1,298.20
0.427392,50.0977,0.087891,0,0.0000,298.90,1,298.90
0.428393,50.0098,0.000000,0,0.0000,299.60,1,299.60
0.429394,50.0098,0.000000,0,0.0000,300.30,1,300.30
0.430395,50.0098,0.000000,0,0.0000,301.00,1,301.00
0.431396,50.0098,0.000000,0,0.0000,301.70,1,301.70
0.432397,50.0098,0.000000,0,0.0000,302.40,1,302.40
0.433398,50.0977,0.087891,0,0.0000,303.10,1,303.10
0.434399,50.0977,0.087891,0,0.0000,303.80,1,303.80
0.435400,50.0977,0.087891,0,0.0000,304.50,1,304.50
0.436401,50.0977,0.087891,0,0.0000,305.20,1,305.20
0.437402,50.1855,0.175781,0,0.0000,305.90,1,305.90
0.438403,50.1855,0.175781,0,0.0000,306.60,1,306.60
0.439404,50.0977,0.087891,0,0.0000,307.30,1,307.30
0.440405,50.0977,0.087891,0,0.0000,308.00,1,308.00
0.441406,50.0977,0.087891,0,0.0000,308.70,1,308.70
0.442407,50.0977,0.087891,0,0.0000,309.40,1,309.40
0.443408,50.0098,0.000000,0,0.0000,310.10,1,310.10
0.444409,50.0977,0.087891,0,0.0000,310.80,1,310.80
0.445410,50.0977,0.087891,0,0.0000,311.50,1,311.50
0.446411,50.0977,0.087891,0,0.0000,312.20,1,312.20
0.447412,50.0977,0.087891,0,0.0000,312.90,1,312.90
0.448412,50.0977,0.087891,0,0.0000,313.60,1,313.60
0.449413,50.0977,0.087891,0,0.0000,314.30,1,314.30
0.450414,50.0977,0.087891,0,0.0000,315.00,1,315.00
0.451415,50.0977,0.087891,0,0.0000,315.70,1,315.70
0.452416,50.0977,0.087891,0,0.0000,316.40,1,316.40
0.453417,50.0098,0.000000,0,0.0000,317.10,1,317.10
0.454418,50.0977,0.087891,0,0.0000,317.80,1,317.80
0.455419,50.0977,0.087891,0,0.0000,318.50,1,318.50
0.456420,50.0977,0.087891,0,0.0000,319.20,1,319.20
0.457421,50.0977,0.087891,0,0.0000,319.90,1,319.90
0.465170,50.0977,0.087891,0,0.0000,325.50,1,325.50
0.466170,50.1855,0.175781,0,0.0000,326.20,1,326.20
0.467171,50.0977,0.087891,0,0.0000,326.90,1,326.90
0.468172,50.0977,0.087891,0,0.0000,327.60,1,327.60
0.469172,50.0977,0.087891,0,0.0000,328.30,1,328.30
0.470173,50.0977,0.087891,0,0.0000,329.00,1,329.00
0.471174,50.0098,0.000000,0,0.0000,329.70,1,329.70
0.472175,50.0977,0.087891,0,0.0000,330.40,1,330.40
0.473176,50.0977,0.087891,0,0.0000,331.10,1,331.10
0.474177,50.0977,0.087891,0,0.0000,331.80,1,331.80
0.475178,50.0977,0.087891,0,0.0000,332.50,1,332.50
0.476179,50.0977,0.087891,0,0.0000,333.20,1,333.20
0.477180,50.1855,0.175781,0,0.0000,333.90,1,333.90
0.478181,50.0977,0.087891,0,0.0000,334.60,1,334.60
0.479182,50.0098,0.000000,0,0.0000,335.30,1,335.30
0.480183,50.0977,0.087891,0,0.0000,336.00,1,336.00
0.481184,50.0977,0.087891,0,0.0000,336.70,1,336.70
0.482185,50.0977,0.087891,0,0.0000,337.40,1,337.40
0.483186,50.0977,0.087891,0,0.0000,338.10,1,338.10
0.484187,50.0977,0.087891,0,0.0000,338.80,1,338.80
0.485188,50.1855,0.175781,0,0.0000,339.50,1,339.50
0.486189,50.0977,0.087891,0,0.0000,340.20,1,340.20
0.487190,50.0977,0.087891,0,0.0000,340.90,1,340.90
0.488191,50.0977,0.087891,0,0.0000,341.60,1,341.60
