t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad,v_cmd_orig,v_cmd_scaled,theta_pred_scaled,scale_seg_index,a_seg,input_rad_s_scaled,v_enc_m_s
14.12689,-4.743804906920588,-0.0261490804358905,-0.0370921810424529,-37.092181042452935,-6.859964265086153,-0.030200000000000008,-0.008764296449719659,-6.821744294555474,51,0.2902084917125714,-1.3766924670161191,0.0004895037705559544
14.1469,-4.743804906920588,-0.0145024669585667,-0.038597195632635,-38.597195632635014,-6.858428375344397,-0.030200000000000008,-0.008764296449719659,-6.849291910820467,51,0.2902084917125714,-1.3766924670161191,-1.7154021896479816e-06
14.16684,-4.743804906920588,-0.0100744822782197,-0.0405539366737108,-40.55393667371082,-6.859964265086153,-0.030200000000000008,-0.008764296449719659,-6.876743158612768,51,0.2902084917125714,-1.3766924670161191,2.460411281683204e-07
14.18677,3.314380249537232,-0.0126009590337825,-0.0422513076148132,-42.25130761481328,-6.858428375344397,0.021100000000000004,0.0011434887765427659,-6.8731633559887095,52,0.054193780878804054,0.17961879699245667,-0.0010673561217276833
14.19717,3.314380249537232,-0.0170276066856759,-0.0431043326863881,-43.104332686388176,-6.861500154827907,0.021100000000000004,0.0011434887765427659,-6.871295320499986,52,0.054193780878804054,0.17961879699245667,-0.0010673561217278643
14.2171,3.314380249537232,-0.0186250708749363,-0.0438582341476115,-43.85823414761157,-6.859964265086153,0.021100000000000004,0.0011434887765427659,-6.867715517875925,52,0.054193780878804054,0.17961879699245667,0.00024536453067137206
14.23704,3.314380249537232,-0.0189651240442391,-0.0442077454675952,-44.20774546759523,-6.859964265086153,0.021100000000000004,0.0011434887765427659,-6.864133919063896,52,0.054193780878804054,0.17961879699245667,1.8093822187881342e-16
14.25697,3.314380249537232,-0.0173675241160715,-0.0444587181142397,-44.45871811423976,-6.859964265086153,0.021100000000000004,0.0011434887765427659,-6.860554116439837,52,0.054193780878804054,0.17961879699245667,0.0
14.2769,3.314380249537232,-0.0144740386204552,-0.0445747014026698,-44.57470140266988,-6.859964265086153,0.021100000000000004,0.0011434887765427659,-6.856974313815776,52,0.054193780878804054,0.17961879699245667,0.0
14.29684,3.314380249537232,-0.0117511996388955,-0.0446118021743843,-44.6118021743843,-6.859964265086153,0.021100000000000004,0.0011434887765427659,-6.853392715003747,52,0.054193780878804054,0.17961879699245667,1.8093822187881342e-16
14.31677,3.314380249537232,-0.0092821503506371,-0.0446044672388261,-44.60446723882613,-6.859964265086153,0.021100000000000004,0.0011434887765427659,-6.849812912379688,52,0.054193780878804054,0.17961879699245667,0.0
14.32686,3.314380249537232,-0.007218009969423,-0.0445327681559531,-44.53276815595319,-6.859964265086153,0.021100000000000004,0.0011434887765427659,-6.848000558718035,52,0.054193780878804054,0.17961879699245667,-0.0001682522650062518
14.34655,0.0,-0.0074823139746652,-0.0445344469311712,-44.534446931171246,-6.861500154827907,0.0,-0.0,-6.848000558718036,53,-1.6653345369373547e-16,-0.0,0.0002378371090324582
14.36648,0.0,-0.007764977203883,-0.0445399117364094,-44.5399117364094,-6.858428375344397,0.0,-0.0,-6.848000558718034,53,-1.6653345369373547e-16,-0.0,0.0004907290613432869
14.38642,0.0,0.0,-0.0444503370221482,-44.45033702214827,-6.858428375344397,0.0,-0.0,-6.8480005587180335,53,-1.6653345369373547e-16,-0.0,-0.000617897447165995
14.39682,0.0,0.0,-0.0443965921935915,-44.39659219359159,-6.859964265086153,0.0,-0.0,-6.848000558718035,53,-1.6653345369373547e-16,-0.0,-0.0006177911914805363
14.41675,0.0,0.0,-0.0443643452964575,-44.36434529645758,-6.859964265086153,0.0,-0.0,-6.848000558718036,53,-1.6653345369373547e-16,-0.0,0.00024530300496185866
14.43668,0.0,0.0,-0.0443449971581771,-44.34499715817718,-6.858428375344397,0.0,-0.0,-6.848000558718036,53,-1.6653345369373547e-16,-0.0,0.0
14.45661,0.0,0.0,-0.0443333882752089,-44.33338827520893,-6.859964265086153,0.0,-0.0,-6.848000558718035,53,-1.6653345369373547e-16,-0.0,-0.00024536453067155296
14.47655,0.0,0.0,-0.0443264229454279,-44.32642294542799,-6.859964265086153,0.0,-0.0,-6.848000558718035,53,-1.6653345369373547e-16,-0.0,1.8093822187881342e-16
14.49648,0.0,0.0,-0.0443222437475594,-44.32224374755942,-6.859964265086153,0.0,-0.0,-6.848000558718034,53,-1.6653345369373547e-16,-0.0,-1.8093822187881342e-16
14.5165,0.0,0.0,-0.0443197362288382,-44.31973622883828,-6.859964265086153,0.0,-0.0,-6.8480005587180335,53,-1.6653345369373547e-16,-0.0,0.0002456708352172517
14.53644,0.0,0.0,-0.0443182317176056,-44.3182317176056,-6.858428375344397,0.0,-0.0,-6.848000558718034,53,-1.6653345369373547e-16,-0.0,0.0002451184895432037
14.55637,0.0,0.0,-0.0443173290108659,-44.31732901086599,-6.858428375344397,0.0,-0.0,-6.8480005587180335,53,-1.6653345369373547e-16,-0.0,0.0
14.5763,0.0,-0.0002430111680585,-0.0443196933143698,-44.31969331436987,-6.858428375344397,0.0,-0.0,-6.848000558718033,53,-1.6653345369373547e-16,-0.0,-1.8093822187881342e-16
14.59625,0.0,-0.0007769243650325,-0.0443275057535739,-44.32750575357399,-6.858428375344397,0.0,-0.0,-6.8480005587180335,53,-1.6653345369373547e-16,-0.0,-0.000491221637658314
14.61617,0.0,-0.0011527381444437,-0.0443366709587494,-44.33667095874942,-6.861500154827907,0.0,-0.0,-6.848000558718034,53,-1.6653345369373547e-16,-0.0,-0.0002457340246888173
14.6361,0.0,-0.0011698297769304,-0.0443423813800248,-44.34238138002482,-6.859964265086153,0.0,-0.0,-6.848000558718035,53,-1.6653345369373547e-16,-0.0,0.00024542602552585235
14.65605,0.0,-0.0008012800054757,-0.044341410129983,-44.34141012998306,-6.859964265086153,0.0,-0.0,-6.848000558718036,53,-1.6653345369373547e-16,-0.0,0.00024561081882924746
14.67597,0.0,-0.0007040494909807,-0.0443396508578086,-44.339650857808664,-6.858428375344397,0.0,-0.0,-6.848000558718034,53,-1.6653345369373547e-16,-0.0,2.4628815769450487e-07
14.6959,0.0,-0.0019423813062894,-0.0443534074906484,-44.35340749064843,-6.859964265086153,0.0,-0.0,-6.8480005587180335,53,-1.6653345369373547e-16,-0.0,-0.012152409579402237
14.70613,-8.780751466783473,-0.0040461901726636,-0.0443632699899715,-44.363269989971506,-6.889111263594457,-0.05590000000000001,-0.05328042730784422,-6.933618190311879,54,0.9531382344873741,-8.369269950522419,-0.037264146743716975
14.71622,-8.780751466783473,-0.0179401083870044,-0.0444529613904604,-44.45296139046045,-6.978070695568609,-0.05590000000000001,-0.05328042730784422,-7.018064124112651,54,0.9531382344873741,-8.369269950522419,-0.05421890915065265
14.73616,-8.780751466783473,-0.034663609928838,-0.0448128822437675,-44.81288224376752,-7.136075352751655,-0.05590000000000001,-0.05328042730784422,-7.1849473669260675,54,0.9531382344873741,-8.369269950522419,-0.05192783965533047
14.75609,-8.780751466783473,-0.0456335160028689,-0.0450667529950183,-45.06675299501836,-7.303277895092712,-0.05590000000000001,-0.05328042730784422,-7.351746917039983,54,0.9531382344873741,-8.369269950522419,-0.05462135760292535
14.77603,-8.780751466783473,-0.0486644492038853,-0.0457162183154219,-45.71621831542197,-7.478159886142544,-0.05590000000000001,-0.05328042730784422,-7.518630159853401,54,0.9531382344873741,-8.369269950522419,-0.056581485614997415
14.79596,-8.780751466783473,-0.0492193941679256,-0.0465495855576122,-46.54958555761224,-7.65763209312512,-0.05590000000000001,-0.05328042730784422,-7.6854297099673,54,0.9531382344873741,-8.369269950522419,-0.05757373027819706
14.81589,-8.780751466783473,-0.0502244906399409,-0.0475594525966418,-47.5594525966418,-7.838640189849452,-0.05590000000000001,-0.05328042730784422,-7.852229260081216,54,0.9531382344873741,-8.369269950522419,-0.05708591180241847
14.83582,-8.780751466783473,-0.0473112941357622,-0.0484143451597792,-48.414345159779224,-8.01505807064104,-0.05590000000000001,-0.05328042730784422,-8.019028810195133,54,0.9531382344873741,-8.369269950522419,-0.056335877839117164
14.85576,-8.780751466783473,-0.0467140926873632,-0.049394984418424,-49.394984418424045,-8.191458498140106,-0.05590000000000001,-0.05328042730784422,-8.185912053008549,54,0.9531382344873741,-8.369269950522419,-0.055599784247102144
14.87569,-8.780751466783473,-0.0500430236578367,-0.0502276092605953,-50.22760926059538,-8.363268709706428,-0.05590000000000001,-0.05328042730784422,-8.352711603122463,54,0.9531382344873741,-8.369269950522419,-0.05326427750388147
14.89554,-8.780751466783473,-0.0513890456894216,-0.0512014202068989,-51.2014202068989,-8.524327693080465,-0.05590000000000001,-0.05328042730784422,-8.518841611640333,54,0.9531382344873741,-8.369269950522419,-0.05081896257517093
14.91547,-8.780751466783473,-0.0553875268398253,-0.052077922267829,-52.07792226782906,-8.680796460521757,-0.05590000000000001,-0.05328042730784422,-8.685641161754235,54,0.9531382344873741,-8.369269950522419,-0.04860327900196044
14.92587,-8.780751466783473,-0.0580335321243078,-0.0525176481054785,-52.51764810547859,-8.759022117596142,-0.05590000000000001,-0.05328042730784422,-8.772681569239674,54,0.9531382344873741,-8.369269950522419,-0.04725938057415192
14.9458,-8.780751466783473,-0.0559848778201756,-0.0536331752446428,-53.63317524464283,-8.903221220395915,-0.05590000000000001,-0.05328042730784422,-8.939481119353589,54,0.9531382344873741,-8.369269950522419,-0.045069193235181666
14.96574,-8.780751466783473,-0.0543015067681244,-0.0547851679320398,-54.78516793203987,-9.041276764228666,-0.05590000000000001,-0.05328042730784422,-9.106364362167007,54,0.9531382344873741,-8.369269950522419,-0.04384515881512625
14.98567,-8.780751466783473,-0.0538186285962507,-0.0560146171863147,-56.01461718631478,-9.177813871612182,-0.05590000000000001,-0.05328042730784422,-9.273163912280921,54,0.9531382344873741,-8.369269950522419,-0.043354921836040027
15.00561,-8.780751466783473,-0.0527065087485748,-0.0569207554848125,-56.92075548481254,-9.312797635961422,-0.05590000000000001,-0.05328042730784422,-9.44004715509434,54,0.9531382344873741,-8.369269950522419,-0.04237346371335544
15.02554,0.0,-0.0521093130873523,-0.0579175879428819,-57.91758794288192,-9.44319118437792,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,-0.022540001115015907
15.04547,0.0,-0.02710262698117,-0.0584399820634429,-58.4399820634429,-9.453924959277684,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,-0.0019596365055472155
15.0654,0.0,-0.0145034540879691,-0.0590587120142673,-59.058712014267385,-9.45546084901944,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,-0.00016500568432362
15.0755,0.0,-0.0134466576615917,-0.059700906898245,-59.70090689824506,-9.45546084901944,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,0.0
15.09519,0.0,-0.0105040139864295,-0.0599752958431913,-59.97529584319139,-9.45546084901944,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,0.0
15.10559,0.0,-0.0093093463608718,-0.0601809348135085,-60.180934813508514,-9.45546084901944,0.0,-0.0,-9.440047155094337,55,-2.2204460492500355e-16,-0.0,-0.00016822626123375105
15.12552,0.0,-0.0079909672677863,-0.0603790046273579,-60.379004627357986,-9.456996738761196,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,-0.00024530300496185866
15.14545,0.0,-0.0081676449484516,-0.0604255176946473,-60.42551769464738,-9.456996738761196,0.0,-0.0,-9.440047155094339,55,-2.2204460492500355e-16,-0.0,0.00024530300496185866
15.16538,0.0,-0.0084896494693381,-0.0604572760650817,-60.45727606508178,-9.45546084901944,0.0,-0.0,-9.440047155094339,55,-2.2204460492500355e-16,-0.0,0.00024536453067137206
15.18532,0.0,-0.0075461019893948,-0.0604650934231891,-60.46509342318919,-9.45546084901944,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,-1.8093822187881342e-16
15.20525,0.0,-0.0055823367926041,-0.0604462558572184,-60.446255857218475,-9.45546084901944,0.0,-0.0,-9.440047155094339,55,-2.2204460492500355e-16,-0.0,1.8093822187881342e-16
15.22518,0.0,-0.003782236290842,-0.0604134277158359,-60.41342771583598,-9.45546084901944,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,-3.6187644375762683e-16
15.24512,0.0,-0.0030159218351693,-0.0603845853382765,-60.38458533827655,-9.45546084901944,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,0.0
15.25651,0.0,-0.002934250290915,-0.060351250089393,-60.35125008939304,-9.45546084901944,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,-1.8093822187881342e-16
15.27444,0.0,0.0,-0.0603111962735748,-60.31119627357483,-9.45546084901944,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,-0.0005950322964093273
15.28484,0.0,-0.0005513071960982,-0.0602906041409875,-60.290604140987554,-9.456996738761196,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,-0.0006177911914808981
15.30477,0.0,0.0,-0.0602748087045315,-60.27480870453153,-9.456996738761196,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,0.0006177911914810791
15.31517,0.0,0.0,-0.0602653314426579,-60.26533144265792,-9.45546084901944,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,0.0006177911914810791
15.3351,0.0,0.0,-0.0602596450855337,-60.25964508553375,-9.45546084901944,0.0,-0.0,-9.44004715509434,55,-2.2204460492500355e-16,-0.0,-3.6187644375762683e-16
15.35504,-6.628760499074464,0.0003522215323167,-0.0602520192928466,-60.25201929284661,-9.45546084901944,-0.04220000000000001,4.735190895945333e-05,-9.439898840966249,56,-0.001122083150697946,0.0074380204660235635,-1.8093822187881342e-16
15.37497,-6.628760499074464,2.331227071369274e-05,-0.0602513790275137,-60.25137902751378,-9.45546084901944,-0.04220000000000001,4.735190895945333e-05,-9.43975060121836,56,-0.001122083150697946,0.0074380204660235635,-0.00024530300496185866
15.3949,-6.628760499074464,-0.0008466900647291,-0.0602613983562413,-60.2613983562413,-9.456996738761196,-0.04220000000000001,4.735190895945333e-05,-9.43960236147047,56,-0.001122083150697946,0.0074380204660235635,-2.4604112871113505e-07
15.41484,-6.628760499074464,-0.0019531555259394,-0.0602806527863961,-60.28065278639612,-9.45546084901944,-0.04220000000000001,4.735190895945333e-05,-9.439454047342378,56,-0.001122083150697946,0.0074380204660235635,0.0002445636445678685
15.43468,-6.628760499074464,-0.0024430328479109,-0.0602979197547982,-60.2979197547982,-9.45546084901944,-0.04220000000000001,4.735190895945333e-05,-9.439306477016332,56,-0.001122083150697946,0.0074380204660235635,-1.8093822187881342e-16
15.45462,-6.628760499074464,-0.002025968030803,-0.0603034367543384,-60.30343675433845,-9.45546084901944,-0.04220000000000001,4.735190895945333e-05,-9.43915816288824,56,-0.001122083150697946,0.0074380204660235635,3.6187644375762683e-16
15.47455,-6.628760499074464,-0.0013637043360941,-0.060298815448993,-60.29881544899308,-9.45546084901944,-0.04220000000000001,4.735190895945333e-05,-9.439009923140354,56,-0.001122083150697946,0.0074380204660235635,-1.8093822187881342e-16
15.49448,-6.628760499074464,-0.0011264070108562,-0.0602932050643706,-60.293205064370675,-9.45546084901944,-0.04220000000000001,4.735190895945333e-05,-9.438861683392464,56,-0.001122083150697946,0.0074380204660235635,1.8093822187881342e-16
15.51442,-6.628760499074464,-0.0015800560604307,-0.0602952730492684,-60.295273049268395,-9.45546084901944,-0.04220000000000001,4.735190895945333e-05,-9.438713369264374,56,-0.001122083150697946,0.0074380204660235635,3.6187644375762683e-16
15.53435,0.0,-0.002010567990377,-0.0603016524215289,-60.30165242152897,-9.45546084901944,0.0,0.0,-9.438713369264374,57,3.885780586187964e-16,0.0,0.0
15.54475,0.0,-0.0018635156853669,-0.060293066010733,-60.29306601073307,-9.45546084901944,0.0,0.0,-9.438713369264374,57,3.885780586187964e-16,0.0,0.00016794686698456664
15.5647,0.0,-0.0018511219894878,-0.060298443756593,-60.29844375659302,-9.453924959277684,0.0,0.0,-9.438713369264374,57,3.885780586187964e-16,0.0,-7.381237565139454e-07
15.58462,0.0,-0.0013523261320291,-0.0602956754758248,-60.29567547582482,-9.45546084901944,0.0,0.0,-9.438713369264374,57,3.885780586187964e-16,0.0,-0.00024548773653130374
15.60455,0.0,-0.0007118762305916,-0.0602863641213993,-60.28636412139931,-9.45546084901944,0.0,0.0,-9.438713369264374,57,3.885780586187964e-16,0.0,-0.000616199082081503
15.61497,0.0,0.0,-0.0602722646927785,-60.272264692778585,-9.456996738761196,0.0,0.0,-9.438713369264374,57,3.885780586187964e-16,0.0,-0.011531619982042317
15.63377,-11.042698177368123,-0.0168908434653792,-0.0604543337498956,-60.45433374989563,-9.5474920604771,-0.07030000000000002,-0.047926906928825015,-9.580246178858243,58,0.6817483204669276,-7.528340935843921,-0.038061884575262335
15.64419,-11.042698177368123,-0.021537522256113,-0.0605076990590216,-60.5076990590216,-9.616519832393475,-0.07030000000000002,-0.047926906928825015,-9.658691491409735,58,0.6817483204669276,-7.528340935843921,-0.0431765767471269
15.65458,-11.042698177368123,-0.0266305368122487,-0.0605710804218395,-60.571080421839504,-9.688619383793364,-0.07030000000000002,-0.047926906928825015,-9.736910953733148,58,0.6817483204669276,-7.528340935843921,-0.044318380520178786
15.67451,-11.042698177368123,-0.0337992765164131,-0.0608472662216259,-60.84726622162598,-9.82821081736787,-0.07030000000000002,-0.047926906928825015,-9.88695078858452,58,0.6817483204669276,-7.528340935843921,-0.04555869209088302
15.69445,-11.042698177368123,-0.0365894681721433,-0.0609860786047865,-60.9860786047865,-9.973945809909395,-0.07030000000000002,-0.047926906928825015,-10.037065906845248,58,0.6817483204669276,-7.528340935843921,-0.0470401519528661
15.71437,-11.042698177368123,-0.0357276979646137,-0.0614587503219449,-61.4587503219449,-10.122735128641912,-0.07030000000000002,-0.047926906928825015,-10.187030458287266,58,0.6817483204669276,-7.528340935843921,-0.04973299381680941
15.73431,-11.042698177368123,-0.0377591820048092,-0.0621858203812543,-62.18582038125435,-10.285347455050225,-0.07030000000000002,-0.047926906928825015,-10.337145576547995,58,0.6817483204669276,-7.528340935843921,-0.052417830593291234
15.75424,-11.042698177368123,-0.0350645735132248,-0.0629571688012386,-62.95716880123864,-10.451014107649526,-0.07030000000000002,-0.047926906928825015,-10.487185411399354,58,0.6817483204669276,-7.528340935843921,-0.054142275742879054
15.77417,-3.6913713679680074,-0.0324917212662495,-0.0638451660740047,-63.84516607400473,-10.624342755665085,-0.023500000000000004,-0.00925869877741858,-10.51617066675008,59,0.39398718201781185,-1.4543530030469505,-0.029893225901458872
15.79411,-3.6913713679680074,-0.0064995775095287,-0.0645789749175756,-64.5789749175756,-10.638148310048356,-0.023500000000000004,-0.00925869877741858,-10.545170465630836,59,0.39398718201781185,-1.4543530030469505,-0.0022032809685072147
15.81404,-3.6913713679680074,0.0059870016065944,-0.0650978839071548,-65.09788390715487,-10.638148310048356,-0.023500000000000004,-0.00925869877741858,-10.574155720981565,59,0.39398718201781185,-1.4543530030469505,-0.00024530300496203956
15.83397,-3.6913713679680074,0.0106890509223768,-0.0657856936041523,-65.7856936041523,-10.639684199790112,-0.023500000000000004,-0.00925869877741858,-10.603140976332291,59,0.39398718201781185,-1.4543530030469505,-0.0004904830202158423
15.85391,-3.6913713679680074,0.0123222084004335,-0.0664346689607223,-66.43466896072229,-10.641220089531869,-0.023500000000000004,-0.00925869877741858,-10.632140775213045,59,0.39398718201781185,-1.4543530030469505,2.460411283492586e-07
15.87384,-3.6913713679680074,0.0112100629757997,-0.0669304790588095,-66.93047905880957,-10.639684199790112,-0.023500000000000004,-0.00925869877741858,-10.66112603056377,59,0.39398718201781185,-1.4543530030469505,0.0
15.89377,-3.6913713679680074,0.0088413174399412,-0.0671446282776911,-67.14462827769118,-10.641220089531869,-0.023500000000000004,-0.00925869877741858,-10.690111285914497,59,0.39398718201781185,-1.4543530030469505,-2.460411283492586e-07
15.91371,-3.6913713679680074,0.0057601026825893,-0.0673750647556074,-67.37506475560747,-10.639684199790112,-0.023500000000000004,-0.00925869877741858,-10.719111084795252,59,0.39398718201781185,-1.4543530030469505,-0.0004498109713756773
15.92411,10.33583983031042,0.0040395868178797,-0.0675570334891081,-67.55703348910816,-10.641220089531869,0.06580000000000001,0.054023002533306955,-10.630857585495827,60,0.8210182755821724,8.485913394174995,0.01786415759947019
15.94404,10.33583983031042,0.028797479591413,-0.0673796296605655,-67.37962966056554,-10.472481657449055,0.06580000000000001,0.054023002533306955,-10.461733331549931,60,0.8210182755821724,8.485913394174995,0.053654457267102815
15.96397,10.33583983031042,0.0412747561763245,-0.0671239840900375,-67.12398409003755,-10.305279115107998,0.06580000000000001,0.054023002533306955,-10.29260907760402,60,0.8210182755821724,8.485913394174995,0.04983722243459151
15.97435,10.33583983031042,0.0453865452127251,-0.0671814928784924,-67.18149287849242,-10.227053458033613,0.06580000000000001,0.054023002533306955,-10.204525296572486,60,0.8210182755821724,8.485913394174995,0.04934590842421537
15.99391,10.33583983031042,0.0493398567739754,-0.0669196129960508,-66.9196129960508,-10.067512911108812,0.06580000000000001,0.054023002533306955,-10.03854083058242,60,0.8210182755821724,8.485913394174995,0.04997875238063246
16.01385,10.33583983031042,0.0501284739103004,-0.06625327800531,-66.25327800531005,-9.91718770263454,0.06580000000000001,0.054023002533306955,-9.869331717502556,60,0.8210182755821724,8.485913394174995,0.046536626652803476
16.03378,10.33583983031042,0.0474172779524704,-0.0659094612419496,-65.90946124194966,-9.776060379318276,0.06580000000000001,0.054023002533306955,-9.70020746355666,60,0.8210182755821724,8.485913394174995,0.007596030551374657
16.05371,-7.979645340118076,-5.866619540064594e-05,-0.0657730607739506,-65.77306077395063,-9.869627480517694,-0.05080000000000001,-0.053630108087865745,-9.868101723299183,61,1.0557107891312152,-8.424197679003278,-0.0382198806935364
16.07364,-7.979645340118076,-0.0253501072727603,-0.0656167952861305,-65.61679528613057,-10.01536247305922,-0.05080000000000001,-0.053630108087865745,-10.035995983041737,61,1.0557107891312152,-8.424197679003278,-0.04776295722390454
16.09358,-7.979645340118076,-0.0366915770887166,-0.0651936178594247,-65.1936178594247,-10.168759461017002,-0.05080000000000001,-0.053630108087865745,-10.20397448476105,61,1.0557107891312152,-8.424197679003278,-0.050701755125357205
16.11351,-7.979645340118076,-0.0404924186675221,-0.0644219776263001,-64.42197762630015,-10.332890223874548,-0.05080000000000001,-0.053630108087865745,-10.371868744503605,61,1.0557107891312152,-8.424197679003278,-0.0529185482522147
16.13344,-7.979645340118076,-0.0400727924210898,-0.0643261832593988,-64.32618325939887,-10.500092766215603,-0.05080000000000001,-0.053630108087865745,-10.539763004246128,61,1.0557107891312152,-8.424197679003278,-0.054621357602930055
16.15338,-7.979645340118076,-0.0385481986466184,-0.0648927650558538,-64.89276505585386,-10.674974757265437,-0.05080000000000001,-0.053630108087865745,-10.707741505965437,61,1.0557107891312152,-8.424197679003278,-0.053732849696312555
16.16358,-7.979645340118076,-0.0402122296939544,-0.0650920638635714,-65.09206386357144,-10.759343973306844,-0.05080000000000001,-0.053630108087865745,-10.79366832229128,61,1.0557107891312152,-8.424197679003278,-0.05805210935356136
16.1736,-7.979645340118076,-0.0406727280721613,-0.06560553938625,-65.60553938625,-10.85905463347328,-0.05080000000000001,-0.053630108087865745,-10.878078783034901,61,1.0557107891312152,-8.424197679003278,-0.06132720993361195
16.19354,-7.979645340118076,-0.0386508272129341,-0.0666014309307936,-66.60143093079364,-11.038526840455855,-0.05080000000000001,-0.053630108087865745,-11.04605728475421,61,1.0557107891312152,-8.424197679003278,-0.05706869111557223
16.21347,-7.979645340118076,-0.0401381157969968,-0.0676305999752314,-67.63059997523146,-11.216463157696678,-0.05080000000000001,-0.053630108087865745,-11.213951544496766,61,1.0557107891312152,-8.424197679003278,-0.057083124268271355
16.2334,-7.979645340118076,-0.0406609187358823,-0.0684683724860235,-68.46837248602358,-11.395935364679255,-0.05080000000000001,-0.053630108087865745,-11.381845804239289,61,1.0557107891312152,-8.424197679003278,-0.056091248635908836
16.25334,-7.979645340118076,-0.0438801242353224,-0.0695401904532771,-69.54019045327712,-11.567745576245578,-0.05080000000000001,-0.053630108087865745,-11.54982430595863,61,1.0557107891312152,-8.424197679003278,-0.053152450734454904
16.27327,-7.979645340118076,-0.0442955877738981,-0.0706718560285949,-70.67185602859497,-11.728822012912133,-0.05080000000000001,-0.053630108087865745,-11.717718565701153,61,1.0557107891312152,-8.424197679003278,-0.05095891174667219
16.2932,-7.979645340118076,-0.0463714572122819,-0.0718921167538143,-71.89211675381429,-11.88680921680266,-0.05080000000000001,-0.053630108087865745,-11.885612825443678,61,1.0557107891312152,-8.424197679003278,-0.049232845460965846
16.31314,-7.979645340118076,-0.0460295242751645,-0.0728484377260019,-72.84843772600198,-12.037151878569452,-0.05080000000000001,-0.053630108087865745,-12.05359132716302,61,1.0557107891312152,-8.424197679003278,-0.04751808197956769
16.33307,-7.979645340118076,-0.0475511673765541,-0.0737379160712779,-73.73791607127797,-12.184405307560214,-0.05080000000000001,-0.053630108087865745,-12.221485586905544,61,1.0557107891312152,-8.424197679003278,-0.045959530524606385
16.35309,-7.979645340118076,-0.0460597607546355,-0.0746610318993354,-74.6610318993354,-12.325532630876475,-0.05080000000000001,-0.053630108087865745,-12.390138024439207,61,1.0557107891312152,-8.424197679003278,-0.044956214946075296
16.37304,-7.979645340118076,-0.0444011714426715,-0.0757095517054382,-75.70955170543824,-12.466659954192735,-0.05080000000000001,-0.053630108087865745,-12.558200768135306,61,1.0557107891312152,-8.424197679003278,-0.04089894466000142
16.39296,0.0,-0.0410975803871976,-0.0765961459786217,-76.59614597862172,-12.581712058484204,0.0,-0.0,-12.558200768135306,62,-0.06178043958772198,-0.0,-0.01814402172449433
16.41289,0.0,-0.0282050759313156,-0.0772114629452938,-77.21146294529385,-12.58017616874245,0.0,-0.0,-12.558200768135306,62,-0.06178043958772198,-0.0,0.0004906060099233554
16.43282,0.0,-0.0209076343411416,-0.0779446921109112,-77.9446921109112,-12.578640279000693,0.0,-0.0,-12.558200768135308,62,-0.06178043958772198,-0.0,4.918355991813169e-07
16.45277,0.0,-0.0189534333788188,-0.0789011898286359,-78.90118982863592,-12.58017616874245,0.0,-0.0,-12.558200768135308,62,-0.06178043958772198,-0.0,0.0004509616464438182
16.46316,0.0,-0.0186278998094302,-0.0793643421891382,-79.36434218913824,-12.578640279000693,0.0,-0.0,-12.558200768135306,62,-0.06178043958772198,-0.0,0.0004504698108448178
16.48309,0.0,-0.0178006116657835,-0.0799297234199366,-79.92972341993669,-12.58017616874245,0.0,-0.0,-12.558200768135308,62,-0.06178043958772198,-0.0,-0.00024542602552603325
16.50304,0.0,-0.0180451170944797,-0.0802907028789186,-80.29070287891861,-12.58017616874245,0.0,-0.0,-12.558200768135306,62,-0.06178043958772198,-0.0,0.00024561081882924746
16.52296,0.0,-0.0181647925723205,-0.0804293019749902,-80.42930197499024,-12.578640279000693,0.0,-0.0,-12.558200768135308,62,-0.06178043958772198,-0.0,-0.00048109380308975484
16.53302,0.0,-0.0172079473971682,-0.0803713074275259,-80.37130742752598,-12.58017616874245,0.0,-0.0,-12.558200768135306,62,-0.06178043958772198,-0.0,-0.0004756122038218421
16.55272,0.0,0.0,-0.0802605591033302,-80.26055910333025,-12.578640279000693,0.0,-0.0,-12.558200768135304,62,-0.06178043958772198,-0.0,0.0004936083166936516
16.57264,0.0,0.0004941016435959,-0.0801882046059685,-80.18820460596856,-12.577104389258938,0.0,-0.0,-12.558200768135306,62,-0.06178043958772198,-0.0,4.923292855009488e-07
