t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
10.46354,-15.001104920891263,-0.042322380561130114,-0.012039498068095164,-12.039498068095163,-2.0079838511269563
10.48347,-15.001104920891263,-0.050597332730671504,-0.012365022646121628,-12.365022646121629,-2.176722283209768
10.5034,-15.001104920891263,-0.05431903200058091,-0.012581578493830247,-12.581578493830246,-2.3377812665838045
10.52334,-15.001104920891263,-0.05449200001073732,-0.013118683140116869,-13.118683140116868,-2.489642364799831
10.54327,0.0,-0.05430102260332027,-0.013796585144293234,-13.796585144293234,-2.6031585793495426
10.55367,0.0,-0.04304939190284243,-0.014106431267498942,-14.106431267498943,-2.6001042531585523
10.5736,0.0,-0.029015251234936958,-0.01486385026452363,-14.86385026452363,-2.6016226896077876
10.59354,0.0,-0.02072365788760421,-0.01582411258483451,-15.82411258483451,-2.6031585793495426
10.61347,0.0,-0.017131418816046434,-0.01605942350935329,-16.059423509353287,-2.6016226896077876
10.6334,0.0,-0.016461160725715376,-0.01635543597065782,-16.35543597065782,-2.6016226896077876
10.65334,0.0,-0.01647281284767305,-0.016556544599368766,-16.556544599368767,-2.6031585793495426
10.67327,0.0,-0.01639738073769367,-0.016634335560388923,-16.634335560388923,-2.6031585793495426
10.68342,0.0,-0.01521163952641033,-0.01664735807978583,-16.647358079785832,-2.6031585793495426
10.70335,0.0,0.0,-0.016516006748754593,-16.51600674875459,-2.6031585793495426
10.72328,0.0,0.0011829289826254226,-0.016450966060133743,-16.450966060133744,-2.6016226896077876
10.74322,0.0,0.001663373031891087,-0.016406186516781922,-16.406186516781922,-2.6031585793495426
10.76315,0.0,0.0014510620694864237,-0.016381867585497457,-16.381867585497456,-2.6016226896077876
10.78308,0.0,0.0006775139474811951,-0.016376526315169716,-16.376526315169716,-2.6031585793495426
10.79314,0.0,0.0,-0.016381423264757052,-16.381423264757053,-2.6016226896077876
10.80323,0.0,8.626974657612591e-05,-0.01638383915746368,-16.383839157463683,-2.6016226896077876
10.82317,0.0,0.0,-0.016385810970133433,-16.385810970133434,-2.6016226896077876
10.8431,0.0,0.0,-0.016386994057735284,-16.386994057735283,-2.6031585793495426
10.86304,0.0,0.0,-0.016387703910296394,-16.387703910296395,-2.6031585793495426
10.88297,0.0,0.0,-0.016388129821833058,-16.388129821833058,-2.6031585793495426
10.90292,0.0,0.0,-0.016388385368755056,-16.388385368755056,-2.6016226896077876
10.92283,0.0,0.0,-0.016388538696908258,-16.38853869690826,-2.6031585793495426
10.94277,0.0,0.0,-0.01638863069380018,-16.388630693800177,-2.6016226896077876
10.9627,0.0,0.0,-0.01638868589193533,-16.38868589193533,-2.6016226896077876
10.98263,0.0,0.0,-0.01638871901081642,-16.38871901081642,-2.6016226896077876
11.00257,0.0,0.0,-0.016388738882145076,-16.388738882145077,-2.6016226896077876
11.0225,0.0,0.0,-0.01638875080494227,-16.38875080494227,-2.6016226896077876
11.04243,0.0,0.0,-0.016388757958620586,-16.388757958620587,-2.6031585793495426
11.06237,0.0,0.0,-0.016388762250827575,-16.388762250827575,-2.6031585793495426
11.0823,0.0,0.0,-0.01638876482615177,-16.388764826151768,-2.6016226896077876
11.0927,0.0,0.0,-0.016388766371346283,-16.388766371346282,-2.6016226896077876
11.11263,0.0,0.0,-0.016388767298462992,-16.38876729846299,-2.6016226896077876
11.13257,0.0,0.0,-0.01638876785473302,-16.38876785473302,-2.6031585793495426
11.1525,0.0,0.0,-0.016388768188495034,-16.388768188495032,-2.6031585793495426
11.16254,0.0,0.0,-0.016388768388752244,-16.388768388752244,-2.6016226896077876
11.18218,-7.634070148223198,-4.423381502447083e-05,-0.016389289760182817,-16.389289760182816,-2.6016226896077876
11.20212,-7.634070148223198,0.0002024160821812334,-0.016386659625757697,-16.386659625757698,-2.6016226896077876
11.22205,-7.634070148223198,0.0005677755119754163,-0.01638071379153764,-16.38071379153764,-2.6016226896077876
11.23245,-7.634070148223198,0.00069349475933926,-0.016379608343279527,-16.379608343279525,-2.6031585793495426
11.25238,-7.634070148223198,0.0007227543214176681,-0.016374629785447428,-16.37462978544743,-2.6031585793495426
11.27232,-7.634070148223198,0.0004978934049791572,-0.016374328550226507,-16.374328550226508,-2.6016226896077876
11.29225,-7.634070148223198,0.00025972110249358597,-0.016376998860847508,-16.376998860847507,-2.6016226896077876
11.31218,-7.634070148223198,0.00036823203025655575,-0.01637730347354592,-16.377303473545922,-2.6031585793495426
11.33213,-7.634070148223198,0.0006455768206250893,-0.016374162005239893,-16.374162005239892,-2.6016226896077876
11.34219,-7.634070148223198,0.0007575496956325502,-0.01637543210883632,-16.37543210883632,-2.6016226896077876
11.36189,-7.634070148223198,0.0011338657771903721,-0.016367364447470625,-16.367364447470624,-2.6031585793495426
11.38182,0.0,0.0,-0.016375926144137597,-16.375926144137598,-2.6031585793495426
11.40176,0.0,0.0,-0.01638106316213778,-16.38106316213778,-2.6016226896077876
11.42169,0.0,-0.0005180411160708531,-0.016390340108603865,-16.390340108603866,-2.6016226896077876
11.43209,0.0,-0.0009817368089174335,-0.016395837578505188,-16.395837578505187,-2.6016226896077876
11.45202,0.0,-0.0012299180660978553,-0.016407717382992733,-16.407717382992733,-2.6031585793495426
11.47195,0.0,-0.0011658180474719837,-0.016414078757662532,-16.414078757662534,-2.6031585793495426
11.4919,0.0,-0.0009669167765120079,-0.01641552872406759,-16.41552872406759,-2.6016226896077876
11.51182,0.0,-0.0006191473336006211,-0.01641222475902697,-16.41222475902697,-2.6031585793495426
11.53184,0.0,0.00013478737078268026,-0.016401223265173563,-16.401223265173563,-2.6031585793495426
11.55177,0.0,0.0011813187827783831,-0.016382115224754898,-16.382115224754898,-2.6031585793495426
11.57171,9.299114254625788,0.0027958778856044257,-0.01635132672748479,-16.35132672748479,-2.570957254650247
11.59164,9.299114254625788,0.017813017776131423,-0.016153295445579113,-16.153295445579115,-2.4221504826252107
11.61158,9.299114254625788,0.031010204520075614,-0.015876478656124505,-15.876478656124505,-2.265681715183919
11.63151,9.299114254625788,0.03507282674259377,-0.015368880272034615,-15.368880272034614,-2.1030868420681275
11.65144,9.299114254625788,0.03803613620361962,-0.0144984900663753,-14.4984900663753,-1.9358842997270707
11.67137,9.299114254625788,0.038804659202128396,-0.013780962113149303,-13.780962113149304,-1.7579479824862485
11.69131,9.299114254625788,0.03941803762814109,-0.012798520345713146,-12.798520345713147,-1.5799942119529067
