t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
3.67427,5.411393345808419,-0.002046468714199078,-0.008743461748782858,-8.743461748782858,-6.573101949228365
3.69385,5.411393345808419,-0.0027002923676096224,-0.008919735757713418,-8.919735757713418,-6.425848520237603
3.70391,5.411393345808419,-0.0027676587321840878,-0.009050122832620964,-9.050122832620964,-6.344551083679708
3.71414,5.411393345808419,-0.0023303927140156284,-0.009125953439936657,-9.125953439936657,-6.267843863054556
3.72419,5.411393345808419,-0.0025428683593429237,-0.009212121466230707,-9.212121466230707,-6.18961820598017
3.74377,5.411393345808419,-0.0022224192916582308,-0.009195317535285852,-9.195317535285852,-6.039275544213378
3.75383,5.411393345808419,-0.0014557166817371233,-0.009093587682940706,-9.093587682940706,-5.962585776880747
3.76407,5.411393345808419,5.498680121353847e-05,-0.009023425226735996,-9.023425226735997,-5.881288340322852
3.77411,5.411393345808419,0.001322894930229679,-0.008973696472860122,-8.973696472860123,-5.804581119697701
3.79369,5.411393345808419,0.0027528337308938495,-0.008780747642306274,-8.780747642306274,-5.65732769070694
3.80399,5.411393345808419,0.003740299040162808,-0.00859492335422345,-8.59492335422345,-5.577548690598279
3.82379,5.411393345808419,0.003005501479347961,-0.00847083847186731,-8.47083847186731,-5.421079923156988
3.84338,5.411393345808419,0.003225074373433275,-0.008339680216100358,-8.339680216100358,-5.270754714682716
3.85343,5.411393345808419,0.004639398798944452,-0.008231277095891464,-8.231277095891464,-5.1940649473500855
3.86366,5.411393345808419,0.005061379250997113,-0.008118548921982665,-8.118548921982665,-5.112750057499669
3.87371,5.411393345808419,0.005611081090513819,-0.00797381872667341,-7.973818726673409,-5.0375961799087925
3.8933,5.411393345808419,0.007411273952730389,-0.0077643331111145195,-7.764333111114519,-4.885735081692767
3.90335,2.7881634800609416,0.008222444731763872,-0.007591937267212139,-7.591937267212138,-4.8029017553931155
3.91358,2.7881634800609416,0.00470180796343446,-0.007479491318191369,-7.479491318191369,-4.801365865651361
3.92363,2.7881634800609416,0.002977584960822904,-0.007363468434480067,-7.363468434480067,-4.7998299759096055
3.93386,2.7881634800609416,0.0027604508912808276,-0.0071957656035553045,-7.195765603555304,-4.7998299759096055
3.95327,2.7881634800609416,0.001578650714369426,-0.007034242412086945,-7.034242412086945,-4.7998299759096055
