t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad,v_cmd_orig,v_cmd_scaled,theta_pred_scaled,scale_seg_index,a_seg,input_rad_s_scaled,v_enc_m_s
9.08457,5.474225198880215,0.0090872635126515,-0.0088901398241902,-8.890139824190275,-6.570047623037374,0.034850000000000006,0.04837500022298802,-6.569849298197372,32,1.3880918284931996,7.598727265897187,0.04959939721744486
9.09462,5.474225198880215,0.0098814199465454,-0.0088074242864603,-8.807424286460344,-6.491804512670468,0.034850000000000006,0.04837500022298802,-6.493482089175094,32,1.3880918284931996,7.598727265897187,0.0486747893505806
9.10484,5.474225198880215,0.0095008282133743,-0.0087194807313192,-8.719480731319235,-6.4151147453378385,0.034850000000000006,0.04837500022298802,-6.415823096517636,32,1.3880918284931996,7.598727265897187,0.048466742404791874
9.12426,5.474225198880215,0.0096717644982144,-0.0085627281316852,-8.562728131685247,-6.263236193829291,0.034850000000000006,0.04837500022298802,-6.268255813013912,32,1.3880918284931996,7.598727265897187,0.04783989722134538
9.13448,5.474225198880215,0.0099550163942796,-0.0084757326806098,-8.475732680609848,-6.1880823162384155,0.034850000000000006,0.04837500022298802,-6.19059682035644,32,1.3880918284931996,7.598727265897187,0.047064474279259104
9.14562,5.474225198880215,0.009098204393094,-0.0083791720416324,-8.379172041632417,-6.105248989938764,0.034850000000000006,0.04837500022298802,-6.1059469986143515,32,1.3880918284931996,7.598727265897187,0.04827941575811865
9.16442,5.474225198880215,0.0082783845688884,-0.0082242526896856,-8.224252689685642,-5.957978107655483,0.034850000000000006,0.04837500022298802,-5.963090926015478,32,1.3880918284931996,7.598727265897187,0.04848059033114645
9.17465,5.474225198880215,0.0084741767055776,-0.0081132065855711,-8.113206585571168,-5.881288340322852,0.034850000000000006,0.04837500022298802,-5.88535594608535,32,1.3880918284931996,7.598727265897187,0.04963363463252473
9.1847,5.474225198880215,0.0087100537681284,-0.008006431679323,-8.006431679323082,-5.799973450472437,0.034850000000000006,0.04837500022298802,-5.808988737063086,32,1.3880918284931996,7.598727265897187,0.0504467677677419
9.20428,5.474225198880215,0.0080380711176085,-0.0078558619696078,-7.855861969607894,-5.651184131739919,0.034850000000000006,0.04837500022298802,-5.660205657196812,32,1.3880918284931996,7.598727265897187,0.04976288809672422
9.21434,5.474225198880215,0.0089925890801778,-0.007761077004882,-7.761077004882026,-5.571422584923779,0.034850000000000006,0.04837500022298802,-5.583762460901891,32,1.3880918284931996,7.598727265897187,0.049139149870641545
9.22456,5.474225198880215,0.0091532829595187,-0.0076627172464502,-7.662717246450257,-5.494715364298628,0.034850000000000006,0.04837500022298802,-5.506103468244418,32,1.3880918284931996,7.598727265897187,0.037890283219571726
9.23462,-2.034181243199391,0.0089534825405305,-0.0075661459857079,-7.566145985707904,-5.450226921665292,-0.012950000000000001,0.010468100061043095,-5.489561555601265,33,-0.8083474950612428,1.6443253124407926,0.018428405559877202
9.2542,-2.034181243199391,0.0046412479051256,-0.0074631259387892,-7.463125938789233,-5.451762811407048,-0.012950000000000001,0.010468100061043095,-5.457365665983673,33,-0.8083474950612428,1.6443253124407926,0.00047257032089620957
9.26426,-2.034181243199391,0.0038582423233799,-0.0073730907660988,-7.373090766098893,-5.450226921665292,-0.012950000000000001,0.010468100061043095,-5.440823753340519,33,-0.8083474950612428,1.6443253124407926,0.0004900447814184212
9.27449,-2.034181243199391,0.0033213441484781,-0.0073219716027652,-7.321971602765249,-5.450226921665292,-0.012950000000000001,0.010468100061043095,-5.424002305394252,33,-0.8083474950612428,1.6443253124407926,-3.6187644375762683e-16
9.28454,-2.034181243199391,0.0028731538495939,-0.0072547212812589,-7.254721281258947,-5.450226921665292,-0.012950000000000001,0.010468100061043095,-5.407476836004221,33,-0.8083474950612428,1.6443253124407926,9.046911093940671e-17
9.30413,-2.034181243199391,0.0022663933731623,-0.0071257767860072,-7.125776786007216,-5.450226921665292,-0.012950000000000001,0.010468100061043095,-5.375264503133504,33,-0.8083474950612428,1.6443253124407926,0.0
9.31418,-2.034181243199391,0.0027677244214602,-0.00697907966595,-6.979079665950074,-5.450226921665292,-0.012950000000000001,0.010468100061043095,-5.3587390337434755,33,-0.8083474950612428,1.6443253124407926,0.0
9.3244,-2.034181243199391,0.0033444639442762,-0.0068277823450062,-6.827782345006255,-5.450226921665292,-0.012950000000000001,0.010468100061043095,-5.3419340290503285,33,-0.8083474950612428,1.6443253124407926,0.0
9.33446,-2.034181243199391,0.0034091922531635,-0.0066427890449871,-6.642789044987162,-5.450226921665292,-0.012950000000000001,0.010468100061043095,-5.325392116407176,33,-0.8083474950612428,1.6443253124407926,5.428146656364402e-16
9.35404,-5.482079180514189,0.0038570290828529,-0.0065070585717504,-6.507058571750445,-5.450226921665292,-0.0349,-0.048593955363045054,-5.474848618907856,34,1.3923769444998582,-7.633120658870633,-0.028221524057033265
9.3641,-5.482079180514189,0.0003765432789414,-0.006468659850242,-6.46865985024208,-5.517736257132433,-0.0349,-0.048593955363045054,-5.551637812736106,34,1.3923769444998582,-7.633120658870633,-0.04614983031098677
9.37433,-5.482079180514189,-0.0025691595069079,-0.0064636629336221,-6.463662933622152,-5.597497803948574,-0.0349,-0.048593955363045054,-5.629724637076353,34,1.3923769444998582,-7.633120658870633,-0.05008459450517253
9.38438,-5.482079180514189,-0.0042137142768491,-0.0064703039796861,-6.470303979686194,-5.677259350764715,-0.0349,-0.048593955363045054,-5.706437499697999,34,1.3923769444998582,-7.633120658870633,-0.04826745402835151
9.3948,-5.482079180514189,-0.0047362163973629,-0.0064784907351515,-6.478490735151532,-5.75243068164811,-0.0349,-0.048593955363045054,-5.785974616963429,34,1.3923769444998582,-7.633120658870633,-0.04783524081963864
9.41365,-5.482079180514189,-0.0057520983622773,-0.0065188481959917,-6.518848195991781,-5.9042917798641374,-0.0349,-0.048593955363045054,-5.929858941383145,34,1.3923769444998582,-7.633120658870633,-0.04839427368198488
9.42387,-5.482079180514189,-0.0068766078626766,-0.0065201737994325,-6.520173799432507,-5.979463110747534,-0.0349,-0.048593955363045054,-6.007869434516805,34,1.3923769444998582,-7.633120658870633,-0.04866455909046667
9.43393,-5.482079180514189,-0.0076395946532409,-0.0065249143954099,-6.524914395409967,-6.059224657563674,-0.0349,-0.048593955363045054,-6.084658628345039,34,1.3923769444998582,-7.633120658870633,-0.048664559090466304
9.44415,-5.482079180514189,-0.0085306870862471,-0.0065339563328823,-6.533956332882354,-6.1343959884470705,-0.0349,-0.048593955363045054,-6.162669121478698,34,1.3923769444998582,-7.633120658870633,-0.049616564527395136
9.45422,-5.482079180514189,-0.0084655135972181,-0.0065382199553073,-6.5382199553073015,-6.217229314746721,-0.0349,-0.048593955363045054,-6.239534646513519,34,1.3923769444998582,-7.633120658870633,-0.05101967677314448
9.47379,-5.482079180514189,-0.0092834869077578,-0.0066481863440993,-6.648186344099307,-6.366018633479237,-0.0349,-0.048593955363045054,-6.388914817807615,34,1.3923769444998582,-7.633120658870633,-0.04785248494789152
9.48385,-5.482079180514189,-0.0096243015540193,-0.006787127121335,-6.787127121335014,-6.441189964362633,-0.0349,-0.048593955363045054,-6.465704011635862,34,1.3923769444998582,-7.633120658870633,-0.048619082871887466
9.49407,-5.482079180514189,-0.0094027687977005,-0.0068700570817638,-6.870057081763872,-6.520951511178774,-0.0349,-0.048593955363045054,-6.543714504769523,34,1.3923769444998582,-7.633120658870633,-0.049593131196452304
9.50413,-5.482079180514189,-0.009808186168674,-0.0069709096366883,-6.9709096366883285,-6.59917716825316,-0.0349,-0.048593955363045054,-6.620503698597757,34,1.3923769444998582,-7.633120658870633,-0.04896251314481917
9.52349,-5.482079180514189,-0.0105630451714003,-0.0072485247408235,-7.248524740823527,-6.744912160794686,-0.0349,-0.048593955363045054,-6.768280914553497,34,1.3923769444998582,-7.633120658870633,-0.04966901616175511
9.53372,-5.482079180514189,-0.0105081792565073,-0.0074262628781788,-7.426262878178841,-6.826209597352582,-0.0349,-0.048593955363045054,-6.846367738893743,34,1.3923769444998582,-7.633120658870633,-0.04857833393039447
9.54378,-5.482079180514189,-0.0110430609732164,-0.0075350624723499,-7.535062472349917,-6.899845038494223,-0.0349,-0.048593955363045054,-6.923156932721977,34,1.3923769444998582,-7.633120658870633,-0.04812927571439727
9.554,-5.482079180514189,-0.0114492756792489,-0.0076336233584157,-7.633623358415709,-6.979606585310363,-0.0349,-0.048593955363045054,-7.001167425855634,34,1.3923769444998582,-7.633120658870633,-0.04861908287189181
9.56406,-5.482079180514189,-0.0118298706579846,-0.0077435081761021,-7.743508176102148,-7.05477791619376,-0.0349,-0.048593955363045054,-7.077956619683868,34,1.3923769444998582,-7.633120658870633,-0.0481829820482718
9.58364,-5.482079180514189,-0.0126955059318599,-0.0079416859308525,-7.941685930852507,-7.206639014409786,-0.0349,-0.048593955363045054,-7.227413122184564,34,1.3923769444998582,-7.633120658870633,-0.05010187057645253
9.5937,-5.482079180514189,-0.0128710447721407,-0.0080287755224362,-8.02877552243628,-7.286400561225928,-0.0349,-0.048593955363045054,-7.3042023160128,34,1.3923769444998582,-7.633120658870633,-0.04866455909046594
9.60392,-5.482079180514189,-0.0126742282053046,-0.0081206981346732,-8.120698134673265,-7.361571892109322,-0.0349,-0.048593955363045054,-7.382212809146461,34,1.3923769444998582,-7.633120658870633,-0.04869078893517569
9.61397,-5.482079180514189,-0.0116562358463948,-0.0082229255965568,-8.222925596556868,-7.441333438925464,-0.0349,-0.048593955363045054,-7.458925671768109,34,1.3923769444998582,-7.633120658870633,-0.049790340289085966
9.63356,-5.482079180514189,-0.0112568834432603,-0.0083760184666576,-8.376018466657664,-7.5901402109505,-0.0349,-0.048593955363045054,-7.608458505475376,34,1.3923769444998582,-7.633120658870633,-0.04821972421408265
9.6437,-5.482079180514189,-0.01103789744954,-0.0084324454359413,-8.432445435941398,-7.666829978283131,-0.0349,-0.048593955363045054,-7.685858348956337,34,1.3923769444998582,-7.633120658870633,-0.05077983875259485
9.65376,-5.482079180514189,-0.010481226275891,-0.0085466469781048,-8.546646978104802,-7.751199194324537,-0.0349,-0.048593955363045054,-7.762647542784569,34,1.3923769444998582,-7.633120658870633,-0.051860490055685965
9.67334,-5.482079180514189,-0.0108448440744783,-0.0087090385369208,-8.709038536920858,-7.901541856091328,-0.0349,-0.048593955363045054,-7.912104045285256,34,1.3923769444998582,-7.633120658870633,-0.048650182251881426
9.6834,-5.482079180514189,-0.0109325577842269,-0.0087946073080296,-8.794607308029654,-7.97823162342396,-0.0349,-0.048593955363045054,-7.9888932391135,34,1.3923769444998582,-7.633120658870633,-0.049577914819134455
9.69362,-5.482079180514189,-0.0106927682980384,-0.0089000328668554,-8.90003286685548,-8.059529059981855,-0.0349,-0.048593955363045054,-8.066903732247146,34,1.3923769444998582,-7.633120658870633,-0.05102696049746409
9.70369,-5.482079180514189,-0.0106776480929922,-0.0090068296274237,-9.006829627423754,-8.14084394983227,-0.0349,-0.048593955363045054,-8.14376925728198,34,1.3923769444998582,-7.633120658870633,-0.050895104830178325
9.72326,-5.482079180514189,-0.0101473404693872,-0.0091949136090871,-9.19491360908714,-8.294240937790052,-0.0349,-0.048593955363045054,-8.293149428576074,34,1.3923769444998582,-7.633120658870633,-0.05220579665374523
9.73332,-5.482079180514189,-0.0099020554748366,-0.0092979328783602,-9.297932878360278,-8.37861015383146,-0.0349,-0.048593955363045054,-8.369938622404323,34,1.3923769444998582,-7.633120658870633,-0.05107776904624907
9.74354,-1.0681415022205298,-0.0102987650142741,-0.0093631276601455,-9.363127660145564,-8.456835810905844,-0.006800000000000001,-0.005263679743121765,-8.378388690923972,35,0.7740705504590828,-0.8268168805920372,-0.024661578484170856
9.7536,-1.0681415022205298,-0.0074145178695732,-0.0093838465320099,-9.383846532009962,-8.4583717006476,-0.006800000000000001,-0.005263679743121765,-8.38670646874273,35,0.7740705504590828,-0.8268168805920372,-2.889829834749073e-06
9.76369,-1.0681415022205298,-0.0050328993585129,-0.0094464081867709,-9.44640818677098,-8.456835810905844,-0.006800000000000001,-0.005263679743121765,-8.395049051067902,35,0.7740705504590828,-0.8268168805920372,0.0006387259410062411
9.7832,-1.0681415022205298,-0.0031798804685537,-0.0095749349345509,-9.574934934550948,-8.456835810905844,-0.006800000000000001,-0.005263679743121765,-8.411180248408254,35,0.7740705504590828,-0.8268168805920372,0.0006412806369231231
9.79326,-1.0681415022205298,-0.002443174687602,-0.0096295743048684,-9.6295743048684,-8.45529992116409,-0.006800000000000001,-0.005263679743121765,-8.419498026227009,35,0.7740705504590828,-0.8268168805920372,1.5216377318211351e-05
9.80348,-1.0681415022205298,-0.0025940394251966,-0.0097130677196203,-9.713067719620346,-8.456835810905844,-0.006800000000000001,-0.005263679743121765,-8.42794809474666,35,0.7740705504590828,-0.8268168805920372,-0.0004743529217916098
9.81353,-1.0681415022205298,-0.0025866298159106,-0.0098124046417266,-9.81240464172668,-8.456835810905844,-0.006800000000000001,-0.005263679743121765,-8.43625760439661,35,0.7740705504590828,-0.8268168805920372,5.428146656364402e-16
9.83312,-1.0681415022205298,-0.0024554474606929,-0.0099695059935284,-9.969505993528422,-8.456835810905844,-0.006800000000000001,-0.005263679743121765,-8.452454947087407,35,0.7740705504590828,-0.8268168805920372,-7.237528875152537e-16
9.84317,-1.0681415022205298,-0.0025719202918621,-0.0100751892271266,-10.075189227126684,-8.456835810905844,-0.006800000000000001,-0.005263679743121765,-8.460764456737357,35,0.7740705504590828,-0.8268168805920372,-3.6187644375762683e-16
9.8534,-1.0681415022205298,-0.0026324410122658,-0.0101392484108589,-10.139248410858997,-8.456835810905844,-0.006800000000000001,-0.005263679743121765,-8.469222793425814,35,0.7740705504590828,-0.8268168805920372,0.000490774268041327
9.86345,-1.0681415022205298,-0.0028944096682763,-0.0101789792884648,-10.178979288464802,-8.45529992116409,-0.006800000000000001,-0.005263679743121765,-8.477532303075764,35,0.7740705504590828,-0.8268168805920372,0.0006430286713087831
9.88304,1.6807520696705394,-0.0024559977290163,-0.0102142323220354,-10.214232322035436,-8.45529992116409,0.010700000000000001,0.0010650904260728546,-8.474254817463095,36,0.09954116131522005,0.16730401289796512,-0.0006353919883376419
9.89318,1.6807520696705394,-0.0023940592014767,-0.0102210818010527,-10.221081801052744,-8.456835810905844,0.010700000000000001,0.0010650904260728546,-8.472558354772307,36,0.09954116131522005,0.16730401289796512,-0.0004802294825140198
9.90324,1.6807520696705394,-0.0022247366709707,-0.0102240545428273,-10.224054542827329,-8.456835810905844,0.010700000000000001,0.0010650904260728546,-8.470875276402554,36,0.09954116131522005,0.16730401289796512,0.0
9.91346,1.6807520696705394,-0.0020915199276081,-0.0102252348775421,-10.225234877542189,-8.456835810905844,0.010700000000000001,0.0010650904260728546,-8.469165429390738,36,0.09954116131522005,0.16730401289796512,0.0
9.93287,1.6807520696705394,-0.0016339020292946,-0.0102321463012081,-10.232146301208177,-8.456835810905844,0.010700000000000001,0.0010650904260728546,-8.465918058500389,36,0.09954116131522005,0.16730401289796512,-7.237528875152537e-16
9.9431,1.6807520696705394,-0.0012991678402507,-0.010225239024578,-10.225239024578064,-8.456835810905844,0.010700000000000001,0.0010650904260728546,-8.464206538448442,36,0.09954116131522005,0.16730401289796512,0.0
9.95315,1.6807520696705394,-0.0012290029041961,-0.0102205312539088,-10.22053125390884,-8.456835810905844,0.010700000000000001,0.0010650904260728546,-8.462525133118813,36,0.09954116131522005,0.16730401289796512,3.6187644375762683e-16
9.97274,1.6807520696705394,-0.0012578480227012,-0.0102250804496538,-10.225080449653833,-8.456835810905844,0.010700000000000001,0.0010650904260728546,-8.459247647506148,36,0.09954116131522005,0.16730401289796512,-7.237528875152537e-16
9.98279,1.6807520696705394,-0.0012129855449269,-0.0102203395242779,-10.220339524277907,-8.456835810905844,0.010700000000000001,0.0010650904260728546,-8.45756624217652,36,0.09954116131522005,0.16730401289796512,3.6187644375762683e-16
9.99302,1.6807520696705394,-0.0010451606699956,-0.0102165958624088,-10.216595862408877,-8.456835810905844,0.010700000000000001,0.0010650904260728546,-8.455854722124576,36,0.09954116131522005,0.16730401289796512,0.0001662705495779542
10.01296,1.6807520696705394,-0.0009576329363738,-0.0102193915895458,-10.219391589545802,-8.45529992116409,0.010700000000000001,0.0010650904260728546,-8.452518680107389,36,0.09954116131522005,0.16730401289796512,-0.0004435252057775887
10.02343,1.6807520696705394,-0.0007388677957187,-0.0102142534728698,-10.214253472869885,-8.456835810905844,0.010700000000000001,0.0010650904260728546,-8.450767007092347,36,0.09954116131522005,0.16730401289796512,-0.00043578136521126167
10.04306,2.8509953331327376,-0.0004697012380227,-0.010212061176553,-10.212061176553062,-8.45529992116409,0.018150000000000003,-0.000199927196881556,-8.451383477243784,37,-0.011015272555457629,-0.031404490648794824,7.743840566869849e-06
10.063,2.8509953331327376,-0.0003320434475982,-0.0102091862253886,-10.209186225388605,-8.456835810905844,0.018150000000000003,-0.000199927196881556,-8.452009682787322,37,-0.011015272555457629,-0.031404490648794824,-0.00024511848954302277
10.08293,2.8509953331327376,-0.0002081969164903,-0.0102059783056102,-10.205978305610252,-8.456835810905844,0.018150000000000003,-0.000199927196881556,-8.452635574285951,37,-0.011015272555457629,-0.031404490648794824,0.0
10.10286,2.8509953331327376,-0.0003837270384932,-0.0102061525429421,-10.206152542942151,-8.456835810905844,0.018150000000000003,-0.000199927196881556,-8.453261465784584,37,-0.011015272555457629,-0.031404490648794824,-3.6187644375762683e-16
10.1228,2.8509953331327376,-0.0003982346680216,-0.0102064329569832,-10.206432956983203,-8.456835810905844,0.018150000000000003,-0.000199927196881556,-8.45388767132812,37,-0.011015272555457629,-0.031404490648794824,3.6187644375762683e-16
10.14273,2.8509953331327376,-0.0003753910148714,-0.0102063256515954,-10.206325651595453,-8.456835810905844,0.018150000000000003,-0.000199927196881556,-8.454513562826747,37,-0.011015272555457629,-0.031404490648794824,0.0
10.16266,2.8509953331327376,-0.0003548317270362,-0.0102060154203988,-10.20601542039887,-8.456835810905844,0.018150000000000003,-0.000199927196881556,-8.455139454325382,37,-0.011015272555457629,-0.031404490648794824,-3.6187644375762683e-16
10.1826,2.8509953331327376,-0.0003363368877103,-0.0102056101384135,-10.205610138413586,-8.456835810905844,0.018150000000000003,-0.000199927196881556,-8.455765659868918,37,-0.011015272555457629,-0.031404490648794824,1.8093822187881342e-16
10.20253,2.8509953331327376,-0.0003196830125912,-0.0102051658041624,-10.205165804162416,-8.456835810905844,0.018150000000000003,-0.000199927196881556,-8.456391551367547,37,-0.011015272555457629,-0.031404490648794824,-7.237528875152537e-16
10.21292,2.8509953331327376,-0.0004087787065074,-0.0102036247606035,-10.203624760603516,-8.456835810905844,0.018150000000000003,-0.000199927196881556,-8.456717844025386,37,-0.011015272555457629,-0.031404490648794824,-5.428146656364402e-16
10.23241,2.8509953331327376,-0.0005248337815704,-0.0102062892142534,-10.206289214253491,-8.456835810905844,0.018150000000000003,-0.000199927196881556,-8.457329917548133,37,-0.011015272555457629,-0.031404490648794824,0.0
10.24281,-0.0,0.0,-0.0102017504802017,-10.201750480201794,-8.456835810905844,-0.0,-0.0,-8.457329917548135,38,1.1102230246251516e-16,-0.0,5.428146656364402e-16
10.26275,-0.0,0.0,-0.0101990272397707,-10.199027239770777,-8.456835810905844,-0.0,-0.0,-8.457329917548131,38,1.1102230246251516e-16,-0.0,1.8093822187881342e-16
10.28268,-0.0,0.0,-0.0101973932955121,-10.197393295512164,-8.456835810905844,-0.0,-0.0,-8.457329917548135,38,1.1102230246251516e-16,-0.0,0.0002453030049616777
10.30261,-0.0,0.0,-0.0101964129289569,-10.196412928956995,-8.45529992116409,-0.0,-0.0,-8.457329917548131,38,1.1102230246251516e-16,-0.0,2.460411279873822e-07
10.32255,-0.0,0.0,-0.0101958247090238,-10.195824709023896,-8.456835810905844,-0.0,-0.0,-8.457329917548131,38,1.1102230246251516e-16,-0.0,-0.0002451184895428418
10.34248,-0.0,0.0,-0.010195471777064,-10.195471777064038,-8.456835810905844,-0.0,-0.0,-8.457329917548135,38,1.1102230246251516e-16,-0.0,0.0
10.36241,-0.0,0.0,-0.0101952600178881,-10.19526001788812,-8.456835810905844,-0.0,-0.0,-8.457329917548131,38,1.1102230246251516e-16,-0.0,0.0002451184895428418
10.38235,-0.0,0.0,-0.0101951329623825,-10.195132962382573,-8.45529992116409,-0.0,-0.0,-8.457329917548131,38,1.1102230246251516e-16,-0.0,-0.0002456105718002641
10.40228,-0.0,0.0,-0.0101950567290792,-10.195056729079242,-8.4583717006476,-0.0,-0.0,-8.457329917548131,38,1.1102230246251516e-16,-0.0,-0.0002453030049616777
10.42221,-0.0,0.0,-0.0101950109890972,-10.195010989097243,-8.456835810905844,-0.0,-0.0,-8.457329917548133,38,1.1102230246251516e-16,-0.0,0.00024536453067155296
10.44215,-0.0,0.0,-0.010194983545108,-10.194983545108045,-8.456835810905844,-0.0,-0.0,-8.457329917548131,38,1.1102230246251516e-16,-0.0,-0.00024536453067155296
10.46208,-0.0,0.0,-0.0101949670787145,-10.194967078714525,-8.4583717006476,-0.0,-0.0,-8.457329917548131,38,1.1102230246251516e-16,-0.0,0.0004495649302476899
10.47248,-0.0,0.0,-0.0101949571988784,-10.194957198878416,-8.456835810905844,-0.0,-0.0,-8.457329917548133,38,1.1102230246251516e-16,-0.0,0.000618003632830895
10.49243,2.20696883914683,0.0001096547846673,-0.0101936387032042,-10.19363870320428,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.457277522169793,39,0.0011900189560500867,0.0026263347539965823,-1.8093822187881342e-16
10.51235,2.20696883914683,0.0001723231964548,-0.0101921005667282,-10.192100566728236,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.457225205581492,39,0.0011900189560500867,0.0026263347539965823,0.0
10.53228,2.20696883914683,0.000228761731868,-0.0101905017588969,-10.190501758896964,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.457172862729841,39,0.0011900189560500867,0.0026263347539965823,0.0
10.55221,2.20696883914683,-7.435586260143726e-06,-0.0101923669217283,-10.192366921728375,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.457120519878197,39,0.0011900189560500867,0.0026263347539965823,0.0
10.57214,2.20696883914683,-0.0001123911725754,-0.0101947410783283,-10.194741078328382,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.457068177026548,39,0.0011900189560500867,0.0026263347539965823,-7.237528875152537e-16
10.58217,2.20696883914683,-0.0001001843565603,-0.0101954245081045,-10.195424508104509,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.457041834888967,39,0.0011900189560500867,0.0026263347539965823,7.237528875152537e-16
10.60199,2.20696883914683,1.8774321306517708e-05,-0.0101950083922834,-10.195008392283428,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.456989780934142,39,0.0011900189560500867,0.0026263347539965823,1.8093822187881342e-16
10.62193,2.20696883914683,1.8820709038845753e-05,-0.0101947568160568,-10.194756816056811,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.456937411819146,39,0.0011900189560500867,0.0026263347539965823,1.8093822187881342e-16
10.64186,2.20696883914683,-1.7012506806401275e-05,-0.0101950344768401,-10.195034476840178,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.456885068967502,39,0.0011900189560500867,0.0026263347539965823,0.0002453030049616777
10.66179,2.20696883914683,-0.0002645064010671,-0.0101981606052977,-10.198160605297764,-8.45529992116409,0.014050000000000003,1.671976633250372e-05,-8.456832726115854,39,0.0011900189560500867,0.0026263347539965823,2.460411279873822e-07
10.68173,2.20696883914683,-0.0003796999410974,-0.0102014160449236,-10.201416044923644,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.45678035700086,39,0.0011900189560500867,0.0026263347539965823,-0.0002451184895428418
10.70166,2.20696883914683,-0.000447429091929,-0.0102041769356851,-10.204176935685174,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.456728014149215,39,0.0011900189560500867,0.0026263347539965823,0.0
10.71206,2.20696883914683,-0.0003642427862178,-0.0102027559880468,-10.202755988046802,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.45670070026777,39,0.0011900189560500867,0.0026263347539965823,1.8093822187881342e-16
10.73199,2.20696883914683,-0.0002541476525374,-0.0102026696421068,-10.20266964210682,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.456648357416123,39,0.0011900189560500867,0.0026263347539965823,-3.6187644375762683e-16
10.75193,2.20696883914683,-0.0004062690674207,-0.0102044393400364,-10.204439340036416,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.45659598830113,39,0.0011900189560500867,0.0026263347539965823,0.0
10.77195,2.20696883914683,-0.0005078546223809,-0.0102067409053955,-10.206740905395588,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.456543409079355,39,0.0011900189560500867,0.0026263347539965823,-0.0002458556275012409
10.79188,2.20696883914683,-0.0007780123050841,-0.0102113249660312,-10.211324966031247,-8.4583717006476,0.014050000000000003,1.671976633250372e-05,-8.456491066227708,39,0.0011900189560500867,0.0026263347539965823,0.0002453030049616777
10.81181,2.20696883914683,-0.0009852802195171,-0.0102165539121334,-10.216553912133437,-8.45529992116409,0.014050000000000003,1.671976633250372e-05,-8.456438723376058,39,0.0011900189560500867,0.0026263347539965823,0.0002456105718002641
10.83175,2.20696883914683,-0.0010642883777024,-0.0102206424450805,-10.220642445080593,-8.456835810905844,0.014050000000000003,1.671976633250372e-05,-8.456386354261065,39,0.0011900189560500867,0.0026263347539965823,2.4604112853019685e-07
10.85168,-3.4636059005827473,-0.0012070546848735,-0.0102247963786197,-10.224796378619772,-8.45529992116409,-0.022050000000000004,-1.0453199247968791e-05,-8.456419079016099,40,0.0004740679931051605,-0.001641984698196455,0.0
10.87161,-3.4636059005827473,-0.0013714183613275,-0.0102292541995863,-10.229254199586316,-8.456835810905844,-0.022050000000000004,-1.0453199247968791e-05,-8.456451803771134,40,0.0004740679931051605,-0.001641984698196455,-0.0002453645306717339
10.89155,-3.4636059005827473,-0.0013759207053318,-0.01023199098672,-10.23199098672008,-8.456835810905844,-0.022050000000000004,-1.0453199247968791e-05,-8.456484544946017,40,0.0004740679931051605,-0.001641984698196455,1.8093822187881342e-16
10.91148,-3.4636059005827473,-0.0014875237797399,-0.0102349593530398,-10.234959353039876,-8.456835810905844,-0.022050000000000004,-1.0453199247968791e-05,-8.456517269701049,40,0.0004740679931051605,-0.001641984698196455,0.0
10.93141,1.5393804002589988,-0.0015520925467073,-0.0102375124861471,-10.237512486147152,-8.456835810905844,0.009800000000000001,-1.257265242797222e-05,-8.456556629610022,41,-0.0012829237171400223,-0.00197490762519277,-3.6187644375762683e-16
10.95135,1.5393804002589988,-0.0016103114721736,-0.010239750209791,-10.239750209791076,-8.456835810905844,0.009800000000000001,-1.257265242797222e-05,-8.45659600926807,41,-0.0012829237171400223,-0.00197490762519277,0.0
10.96151,1.5393804002589988,-0.0015946040837422,-0.0102315477840188,-10.231547784018836,-8.456835810905844,0.009800000000000001,-1.257265242797222e-05,-8.45661607432954,41,-0.0012829237171400223,-0.00197490762519277,0.00016774739607629027
10.98129,1.5393804002589988,-0.0017180672923745,-0.0102372956446869,-10.2372956446869,-8.45529992116409,0.009800000000000001,-1.257265242797222e-05,-8.456655138002366,41,-0.0012829237171400223,-0.00197490762519277,3.720470247250773e-06
11.00122,1.5393804002589988,-0.0016878337080784,-0.010240537453943,-10.240537453943045,-8.456835810905844,0.009800000000000001,-1.257265242797222e-05,-8.456694497911338,41,-0.0012829237171400223,-0.00197490762519277,-0.00024542602552603325
11.02117,1.5393804002589988,-0.0015530355526033,-0.0102408892595801,-10.240889259580186,-8.456835810905844,0.009800000000000001,-1.257265242797222e-05,-8.45673389731846,41,-0.0012829237171400223,-0.00197490762519277,0.0
