t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
0.48146,255.762,0.000,0,0.000,0.009,0.010,0.004,0.009,0.008,0.0,1,0.0,0.453,0.00,0.00,0.00,0.00,0.000.00
0.49151,255.762,0.000,0,0.000,0.012,0.010,0.005,0.012,0.005,0.0,1,0.0,0.463,0.00,0.00,0.00,0.00,0.000.00
0.51110,255.762,0.000,0,0.000,0.014,0.011,0.007,0.014,0.011,0.0,1,0.0,0.485,0.00,0.00,0.00,0.00,0.000.00
0.52258,255.674,-0.088,0,0.000,0.013,0.011,0.006,0.013,0.014,0.0,1,0.0,0.498,0.00,0.00,0.00,0.00,0.000.00
0.54135,255.762,0.000,0,0.000,0.010,0.011,0.005,0.010,0.014,0.0,1,0.0,0.527,0.00,0.00,0.00,0.00,0.000.00
0.55141,255.762,0.000,0,0.000,0.011,0.011,0.005,0.011,0.014,0.0,1,0.0,0.533,0.00,0.00,0.00,0.00,0.000.00
0.57099,255.762,0.000,0,0.000,0.010,0.011,0.003,0.010,0.008,0.0,1,0.0,0.544,0.00,0.00,0.00,0.00,0.000.00
0.58105,255.762,0.000,0,0.000,0.009,0.011,0.002,0.009,0.011,0.0,1,0.0,0.556,0.00,0.00,0.00,0.00,0.000.00
0.59127,255.762,0.000,0,0.000,0.011,0.011,0.004,0.011,0.013,0.0,1,0.0,0.568,0.00,0.00,0.00,0.00,0.000.00
0.60133,255.762,0.000,0,0.000,0.011,0.012,0.004,0.011,0.014,0.0,1,0.0,0.578,0.00,0.00,0.00,0.00,0.000.00
0.62092,255.674,-0.088,0,0.000,0.010,0.012,0.003,0.010,0.011,0.0,1,0.0,0.605,0.00,0.00,0.00,0.00,0.000.00
0.63097,255.674,-0.088,0,0.000,0.009,0.012,0.004,0.009,0.013,0.0,1,0.0,0.605,0.00,0.00,0.00,0.00,0.000.00
0.64119,255.762,0.000,0,0.000,0.007,0.012,0.005,0.007,0.014,0.0,1,0.0,0.615,0.00,0.00,0.00,0.00,0.000.00
0.65125,255.674,-0.088,0,0.000,0.006,0.012,0.007,0.006,0.014,0.0,1,0.0,0.626,0.00,0.00,0.00,0.00,0.000.00
0.67084,255.762,0.000,0,0.000,0.008,0.012,0.008,0.008,0.013,0.0,1,0.0,0.640,0.00,0.00,0.00,0.00,0.000.00
0.68089,255.762,0.000,0,0.000,0.008,0.012,0.011,0.008,0.009,0.0,1,0.0,0.653,0.00,0.00,0.00,0.00,0.000.00
0.69111,255.762,0.000,0,0.000,0.006,0.012,0.008,0.006,0.012,0.0,1,0.0,0.666,0.00,0.00,0.00,0.00,0.000.00
0.70117,255.762,0.000,0,0.000,0.005,0.012,0.007,0.005,0.011,0.0,1,0.0,0.680,0.00,0.00,0.00,0.00,0.000.00
0.72075,255.762,0.000,0,0.000,0.006,0.012,0.007,0.006,0.010,0.0,1,0.0,0.693,0.00,0.00,0.00,0.00,0.000.00
0.73081,255.762,0.000,0,0.000,0.006,0.012,0.004,0.006,0.011,0.0,1,0.0,0.709,0.00,0.00,0.00,0.00,0.000.00
0.74103,255.762,0.000,0,0.000,0.008,0.013,0.005,0.008,0.013,0.0,1,0.0,0.717,0.00,0.00,0.00,0.00,0.000.00
0.75109,255.762,0.000,0,0.000,0.011,0.013,0.007,0.011,0.011,0.0,1,0.0,0.729,0.00,0.00,0.00,0.00,0.000.00
0.77068,255.762,0.000,0,0.000,0.011,0.013,0.007,0.011,0.016,0.0,1,0.0,0.743,0.00,0.00,0.00,0.00,0.000.00
0.78198,255.762,0.000,0,0.000,0.013,0.013,0.007,0.013,0.012,0.0,1,0.0,0.757,0.00,0.00,0.00,0.00,0.000.00
0.80091,255.850,0.088,0,0.000,0.011,0.013,0.008,0.011,0.013,0.0,1,0.0,0.780,0.00,0.00,0.00,0.00,0.000.00
