t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
1.01858,34.629,0.000,0,0.000,0.011,0.005,0.017,0.007,0.011,0.005,0.0,-1,0.0,1.002,0.00,0.00,0.00,0.00,0.000.00
1.02880,34.629,0.000,0,0.000,0.011,0.007,0.017,0.007,0.011,0.007,0.0,-1,0.0,1.002,0.00,0.00,0.00,0.00,0.000.00
1.03886,34.629,0.000,0,0.000,0.010,0.008,0.018,0.005,0.010,0.008,0.0,-1,0.0,1.012,0.00,0.00,0.00,0.00,0.000.00
1.05844,34.717,0.088,0,0.000,0.012,0.008,0.018,0.005,0.012,0.008,0.0,-1,0.0,1.035,0.00,0.00,0.00,0.00,0.000.00
1.06850,34.629,0.000,0,0.000,0.012,0.010,0.018,0.006,0.012,0.010,0.0,-1,0.0,1.047,0.00,0.00,0.00,0.00,0.000.00
1.07872,34.629,0.000,0,0.000,0.013,0.012,0.018,0.006,0.013,0.012,0.0,-1,0.0,1.047,0.00,0.00,0.00,0.00,0.000.00
1.09822,34.629,0.000,0,0.000,0.013,0.013,0.018,0.008,0.013,0.013,0.0,-1,0.0,1.076,0.00,0.00,0.00,0.00,0.000.00
1.10828,34.629,0.000,0,0.000,0.013,0.011,0.018,0.006,0.013,0.011,0.0,-1,0.0,1.089,0.00,0.00,0.00,0.00,0.000.00
1.11850,34.629,0.000,0,0.000,0.013,0.011,0.018,0.005,0.013,0.011,0.0,-1,0.0,1.089,0.00,0.00,0.00,0.00,0.000.00
1.13860,34.629,0.000,0,0.000,0.010,0.016,0.019,0.007,0.010,0.016,0.0,-1,0.0,1.112,0.00,0.00,0.00,0.00,0.000.00
1.14865,34.717,0.088,0,0.000,0.011,0.014,0.019,0.005,0.011,0.014,0.0,-1,0.0,1.131,0.00,0.00,0.00,0.00,0.000.00
1.16824,34.629,0.000,0,0.000,0.011,0.016,0.019,0.005,0.011,0.016,0.0,-1,0.0,1.148,0.00,0.00,0.00,0.00,0.000.00
1.17831,34.717,0.088,0,0.000,0.011,0.017,0.019,0.003,0.011,0.017,0.0,-1,0.0,1.159,0.00,0.00,0.00,0.00,0.000.00
1.18852,34.629,0.000,0,0.000,0.010,0.013,0.019,0.005,0.010,0.013,0.0,-1,0.0,1.159,0.00,0.00,0.00,0.00,0.000.00
1.19857,34.629,0.000,0,0.000,0.010,0.011,0.019,0.007,0.010,0.011,0.0,-1,0.0,1.172,0.00,0.00,0.00,0.00,0.000.00
1.21818,34.629,0.000,0,0.000,0.008,0.004,0.019,0.010,0.008,0.004,0.0,-1,0.0,1.198,0.00,0.00,0.00,0.00,0.000.00
1.22844,34.629,0.000,0,0.000,0.008,0.001,0.020,0.010,0.008,0.001,0.0,-1,0.0,1.211,0.00,0.00,0.00,0.00,0.000.00
1.24836,34.629,0.000,0,0.000,0.011,0.006,0.020,0.010,0.011,0.006,0.0,-1,0.0,1.220,0.00,0.00,0.00,0.00,0.000.00
1.26795,34.629,0.000,0,0.000,0.011,0.007,0.020,0.011,0.011,0.007,0.0,-1,0.0,1.246,0.00,0.00,0.00,0.00,0.000.00
